Gene = Nopp140
Position 1980: 3.401586657317804e-05
Position 242: 3.1764667380810686e-05
Position 228: 2.9916637906015536e-05
Position 263: 2.6476193741612524e-05
Position 237: 2.5732011462504252e-05
Position 2967: 2.3840169293533773e-05
Position 1910: 2.307359499869527e-05
Position 2952: 2.2407740356775453e-05
Position 1134: 2.2107647936868882e-05
Position 3727: 2.1168046465065886e-05
Position 208: 2.1086487437210245e-05
Position 2919: 2.0715743180449466e-05
Position 306: 1.8012863460446223e-05
Position 2478: 1.62709093481181e-05
Position 1175: 1.5620038210514288e-05
Position 2370: 1.385215841318583e-05
Position 2411: 1.2585405844328639e-05
Position 2460: 1.1990417990121962e-05
Position 2949: 1.096184946545416e-05
Position 3161: 1.078756170833573e-05
Position 2100: 1.034228007412637e-05
Position 3717: 9.410130535737762e-06
Position 3418: 8.301128041348131e-06
Position 2883: 8.196153338971695e-06
Position 2414: 7.2577576357791474e-06
Position 2970: 5.607783923216179e-06
Position 2417: 4.931716051624563e-06
Position 2508: 4.661517619060584e-06
Position 1076: 4.4148766850277716e-06
Position 3503: 4.263047420466473e-06
Position 329: 4.201231553671813e-06
Position 2495: 4.126815100327454e-06
Position 2647: 4.0285228022426995e-06
Position 2886: 4.009878164466684e-06
Position 214: 3.232150933706344e-06
Position 1927: 2.737498150018604e-06
Position 2035: 2.7195370780919543e-06
Position 716: 2.6477678437861374e-06
Position 3549: 1.9423298512937925e-06
Position 274: 1.9336908087641647e-06
Position 2889: 1.5325840050496895e-06
Position 3791: 1.3607810051498945e-06
Position 146: 1.3054112257642708e-06
Position 2493: 1.2979177262159682e-06
Position 2931: 1.1650799926955734e-06
Position 2898: 5.936835437909079e-07
Position 3781: 4.687345277312995e-07
Position 365: 3.0055811925616234e-07
Position 2925: 1.6404605539382426e-07
Position 2380: 1.6005264032839658e-07
Position 2429: 1.520284183648965e-07
Position 138: 1.0794458341737096e-08
Position 3271: 1.0634200293166739e-08
Position 2922: 1.4205811344823846e-09
Position 155: 8.028055721241959e-10
Position 410: 6.297906504043523e-10
Position 437: 3.947938353390866e-10
Position 682: 2.149257391631213e-10
Position 818: 1.9353170049732037e-10
Position 3537: 1.2104562592082088e-10
Position 2661: 7.98661559465644e-11
Position 754: 4.0836885313391834e-11
Position 412: 1.942246985513707e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2692: 0.9848761454695925
Position 405: 0.7150821736456842
Position 3208: 0.6993088939755051
Position 3442: 0.5200940323785329
Position 2125: 0.39424271143673045
Position 2264: 0.35857387077648106
Position 3412: 0.1596787065909249
Position 2296: 0.13964952971809555
Position 450: 0.10681490943311726
Position 3737: 0.07833753156824283
Position 2358: 0.048974536433901296
Position 111: 0.04449624107803601
Position 288: 0.040147716865697305
Position 2228: 0.01846533122653194
Position 2299: 0.017350016108920306
Position 477: 0.013007764995456268
Position 3705: 0.01261649333133705
Position 1801: 0.011781160923636435
Position 2268: 0.011563132593390738
Position 3418: 0.010548582712638596
Position 93: 0.009566406915471412
Position 1817: 0.008319712533348407
Position 2100: 0.0072665654900835736
Position 2334: 0.0068056950850262695
Position 1233: 0.005917422840918577
Position 459: 0.005180202782716665
Position 3579: 0.003999000593503152
Position 1837: 0.003259883382238946
Position 1720: 0.003093802482826126
Position 155: 0.0029939937047193644
Position 2707: 0.002142282432713628
Position 1186: 0.0020831505363804056
Position 2710: 0.0020756398633900923
Position 1302: 0.001855890791079232
Position 1251: 0.0017201112930606262
Position 1350: 0.0012538143406319465
Position 1166: 0.0011775154535607888
Position 620: 0.0010750790300275666
Position 1370: 0.0010748124493463673
Position 1259: 0.0010596370209640707
Position 1347: 0.0010502824174694965
Position 122: 0.001047345546231317
Position 1423: 0.0010084115866669187
Position 1962: 0.0009363498227676719
Position 1878: 0.000865671836582157
Position 2196: 0.0008614463463685094
Position 484: 0.000815918558493588
Position 2872: 0.0006449100987821833
Position 607: 0.0005471050196864996
Position 3557: 0.0005409179907590315
Position 707: 0.000523505581944449
Position 3873: 0.0005081817761804382
Position 1724: 0.0004947267263902722
Position 1974: 0.0004483553279167423
Position 1203: 0.00043785415259423244
Position 2169: 0.0004338788166729891
Position 591: 0.00042089586597859673
Position 146: 0.0004107493651738234
Position 1805: 0.0003890610465508909
Position 3756: 0.0003505216748275085
Position 3491: 0.00035033327593350254
Position 410: 0.0003326125497036612
Position 425: 0.00033182615966828046
Position 1274: 0.0003123061864869719
Position 1175: 0.00028972746402560346
Position 126: 0.00028657490959894586
Position 1788: 0.0002814217348548002
Position 2183: 0.00027564580093270366
Position 1779: 0.0002667604877170594
Position 1285: 0.00026316249770772345
Position 1354: 0.0002396038180251138
Position 1892: 0.000223262792271728
Position 1207: 0.00021809729886071533
Position 882: 0.00021173793072984368
Position 2186: 0.00020972005799963587
Position 370: 0.00020359627947734375
Position 1539: 0.0001989247369846817
Position 1542: 0.00019439363127280414
Position 1942: 0.0001833156832790575
Position 3715: 0.00018251438874733174
Position 467: 0.00018012723726992228
Position 1767: 0.00017913138950271978
Position 2394: 0.00017295453309025994
Position 3155: 0.00016701408099911938
Position 3161: 0.0001432945026335812
Position 1875: 0.00014141659674256392
Position 1221: 0.00013572834429632593
Position 1842: 0.00013500430888502122
Position 899: 0.00012612987903009627
Position 754: 0.00012385890943207895
Position 188: 0.00010814496052498456
Position 1038: 0.00010583899318203345
Position 1857: 0.00010307729760941947
Position 1562: 9.419729753103901e-05
Position 1466: 9.160561108404143e-05
Position 1427: 9.048864208470689e-05
Position 3721: 8.544471312561442e-05
Position 1704: 8.147518408796223e-05
Position 1825: 7.963562647051971e-05
Position 1480: 7.708391148754009e-05
Position 3787: 7.38505679313482e-05
Position 806: 7.383251631313886e-05
Position 1327: 7.288918567378627e-05
Position 191: 7.250944972224297e-05
Position 759: 6.744987893398015e-05
Position 1886: 6.705013455139668e-05
Position 986: 6.623586694937524e-05
Position 2019: 6.273979225774293e-05
Position 949: 6.192185273708459e-05
Position 1312: 6.186559602797656e-05
Position 1494: 6.165040437665944e-05
Position 1332: 5.8293530903257045e-05
Position 1915: 5.611474168741672e-05
Position 3658: 5.561955438816243e-05
Position 1846: 5.5555151237564734e-05
Position 1603: 5.456915149082336e-05
Position 1932: 5.025280604679825e-05
Position 2769: 4.9677773307994576e-05
Position 3827: 4.918950184889029e-05
Position 976: 4.447805966843772e-05
Position 1446: 4.242843605340756e-05
Position 1640: 3.967217853721565e-05
Position 1576: 3.888867241408733e-05
Position 1971: 3.863400722942279e-05
Position 3650: 3.784349547381277e-05
Position 1076: 3.777520101820338e-05
Position 432: 3.77655231076724e-05
Position 558: 3.711976753113832e-05
Position 885: 3.6927795163703946e-05
Position 867: 3.550284669947591e-05
Position 603: 3.5083258014097036e-05
Position 3248: 3.441862349121694e-05
Position 624: 3.418815553183132e-05
Position 1730: 3.3016138065607406e-05
Position 3717: 3.2410883083665624e-05
Position 1134: 3.214031690969502e-05
Position 379: 3.041995167239108e-05
Position 2022: 2.930424991115115e-05
Position 1088: 2.8679105162191812e-05
Position 422: 2.766554873332077e-05
Position 1590: 2.7453462834831482e-05
Position 3256: 2.650797691849135e-05
Position 3886: 2.4010500139675506e-05
Position 3361: 2.30432155964806e-05
Position 1755: 2.09489459148442e-05
Position 1299: 2.05260288491333e-05
Position 1546: 2.020293096550795e-05
Position 1645: 2.009613146980639e-05
Position 1306: 1.8698404202128233e-05
Position 774: 1.8217037181518693e-05
Position 492: 1.8002755706002097e-05
Position 693: 1.778934856600313e-05
Position 3726: 1.6646606971298997e-05
Position 990: 1.6222986910792955e-05
Position 954: 1.62114051704022e-05
Position 1738: 1.472261752525768e-05
Position 1084: 1.3441859271739927e-05
Position 1750: 1.3398895274932754e-05
Position 1519: 1.306333425496663e-05
Position 1608: 1.222969278795758e-05
Position 1649: 1.1986606003708752e-05
Position 1091: 1.1924927686008271e-05
Position 852: 1.187887368848219e-05
Position 1477: 1.1668259235599505e-05
Position 1573: 1.1612834586822245e-05
Position 930: 1.1140924632538726e-05
Position 1317: 1.0979316704727975e-05
Position 1998: 1.0922589610995085e-05
Position 1450: 1.0885528600237949e-05
Position 745: 1.0525349741400872e-05
Position 1149: 9.138431887873517e-06
Position 499: 8.24016577143962e-06
Position 1632: 7.50400549624921e-06
Position 1524: 7.466085655325004e-06
Position 555: 6.839489885581356e-06
Position 161: 6.716534010292387e-06
Position 1626: 6.6582062715378045e-06
Position 1443: 6.537350480966479e-06
Position 716: 6.437522513972997e-06
Position 517: 6.4056284244552505e-06
Position 351: 6.2170458759005676e-06
Position 3289: 5.956977461182947e-06
Position 969: 5.80861962110867e-06
Position 1361: 4.943370240293119e-06
Position 911: 4.893813364664149e-06
Position 2519: 4.81601183835728e-06
Position 1066: 4.7751086867516695e-06
Position 1152: 4.692780688987954e-06
Position 2879: 4.679303048602557e-06
Position 639: 4.589185447026255e-06
Position 296: 4.483335934407618e-06
Position 1015: 4.4791572910887254e-06
Position 629: 4.364676603866139e-06
Position 789: 4.341547477100707e-06
Position 924: 3.8041565874591805e-06
Position 568: 3.6733616107698684e-06
Position 648: 3.653065330352703e-06
Position 678: 3.480621754564405e-06
Position 1398: 3.4684342147328685e-06
Position 818: 3.3604416666133452e-06
Position 512: 3.2682830586796976e-06
Position 529: 2.908954525646163e-06
Position 1054: 2.7571745182612653e-06
Position 1062: 2.677491485502225e-06
Position 792: 2.6542651643292773e-06
Position 1050: 2.3553622004112366e-06
Position 521: 2.1584925687016337e-06
Position 194: 1.990504749987294e-06
Position 1026: 1.7309207220839645e-06
Position 642: 1.7156725102586989e-06
Position 645: 1.7115468945181096e-06
Position 214: 1.284081981049501e-06
Position 973: 1.2093256573372686e-06
Position 437: 1.1947477085961994e-06
Position 3271: 1.1937425562305722e-06
Position 2744: 1.1258494625539396e-06
Position 2513: 8.576420346912859e-07
Position 2788: 8.170403847347211e-07
Position 651: 5.657208715583263e-07
Position 637: 5.456991089181352e-07
Position 174: 5.42705606189161e-07
Position 2555: 5.111753884477436e-07
Position 2830: 4.894815602480608e-07
Position 326: 4.726543505482519e-07
Position 167: 4.4802989233154013e-07
Position 2585: 4.437699987168311e-07
Position 2434: 4.3657767964993336e-07
Position 711: 3.615727208821777e-07
Position 2549: 2.7532288439334345e-07
Position 3137: 2.127639049996368e-07
Position 179: 1.4838382069450367e-07
Position 2568: 1.0971659594537195e-07
Position 2845: 1.0910286530852103e-07
Position 52: 1.0600467485870982e-07
Position 3295: 6.111129152514197e-08
Position 59: 2.245177394391581e-08
Position 219: 4.777692923802603e-09
Position 200: 3.8118147183861795e-09
Position 208: 7.641422406005342e-11
Position 733: 2.9453436818953156e-11
Position 690: 2.4929614475421422e-11
Position 228: 1.1497232010622927e-11
Position 221: 1.0031649339614669e-11
