Gene = fwe
Position 715: 0.0010874178157168834
Position 1330: 0.0010389759091923878
Position 5000: 0.001030383006142503
Position 4631: 0.0010253925315919094
Position 915: 0.0008803026229253576
Position 5147: 0.0008445244983745243
Position 5241: 0.000843642377541102
Position 4185: 0.0008313133325380602
Position 3325: 0.0007977815321770586
Position 225: 0.0007393557645318906
Position 291: 0.0007144331821912483
Position 3893: 0.000706610453288212
Position 1471: 0.0006810229548673472
Position 90: 0.0006527031008448038
Position 3967: 0.0006509738455702011
Position 4503: 0.0006280928510276974
Position 3634: 0.0006148322231173547
Position 4654: 0.0005636474907270589
Position 2010: 0.0005482236253201734
Position 141: 0.00046316057891729746
Position 619: 0.0004477300363605412
Position 6000: 0.00044627416852624003
Position 4572: 0.00043720366132508014
Position 246: 0.00042667869697341854
Position 5857: 0.00041932869348451066
Position 1821: 0.0004132615896379379
Position 1837: 0.00039856150660487824
Position 3843: 0.00039130661989287207
Position 2492: 0.00036974542350886534
Position 850: 0.0003637355447373024
Position 3783: 0.0003402661766075726
Position 6148: 0.00033404800724745284
Position 61: 0.00032562855699726434
Position 5701: 0.00031722654414157597
Position 5842: 0.0003030802353531706
Position 625: 0.00029001382800081715
Position 4604: 0.0002822761697181322
Position 3194: 0.0002786645768581322
Position 791: 0.00026423247612858777
Position 14: 0.000239427846565454
Position 2038: 0.00023813101536937462
Position 2965: 0.00020924061873924137
Position 445: 0.0001974619736104521
Position 1998: 0.00018747448667313192
Position 63: 0.00018574804051880946
Position 479: 0.00016966264954062113
Position 275: 0.00016674157848190713
Position 223: 0.0001645966622640565
Position 1417: 0.0001637553877901326
Position 186: 0.00016144837652803964
Position 5172: 0.00016047026410011037
Position 698: 0.00014970435626745766
Position 6165: 0.00014512389586377914
Position 4826: 0.00014311149532358932
Position 4821: 0.00013156802210110487
Position 177: 0.00012922181074349358
Position 2469: 0.00011933067612982952
Position 3136: 0.00011018170908381514
Position 2230: 0.00010520753581585777
Position 1156: 9.344541588279196e-05
Position 1274: 9.201271176175115e-05
Position 4080: 8.932767862467899e-05
Position 1461: 8.905322642510916e-05
Position 4098: 8.543245302808383e-05
Position 1153: 8.33076512796694e-05
Position 800: 8.083586046740007e-05
Position 194: 7.796678497649745e-05
Position 190: 7.503390598542076e-05
Position 4085: 7.069168474408235e-05
Position 4043: 6.729812263423483e-05
Position 809: 6.438350954902896e-05
Position 1237: 5.631245109171429e-05
Position 4626: 5.387536343100047e-05
Position 2867: 5.3697507447995236e-05
Position 526: 5.3279008144542416e-05
Position 1212: 5.061666457688565e-05
Position 848: 4.669951788913173e-05
Position 5703: 4.5202614331376804e-05
Position 1265: 4.5186390639993874e-05
Position 3133: 4.511757689341636e-05
Position 1035: 4.235718719070474e-05
Position 1206: 4.1498285804622124e-05
Position 4402: 4.10354124589731e-05
Position 881: 4.065259214144982e-05
Position 4032: 3.8953036452591614e-05
Position 4580: 3.7135276556625774e-05
Position 254: 3.6007321120148975e-05
Position 1387: 3.492788009679045e-05
Position 3153: 2.8930764580054128e-05
Position 3948: 2.882985607760259e-05
Position 971: 2.834721469539819e-05
Position 4239: 2.482536299857538e-05
Position 4395: 2.2321212948287684e-05
Position 3569: 2.132862991187716e-05
Position 3961: 2.0107199263673245e-05
Position 4082: 1.6707782100537343e-05
Position 3443: 1.624609344587383e-05
Position 4815: 1.3225046006062598e-05
Position 100: 1.3206841569991022e-05
Position 6004: 1.2707480713370877e-05
Position 3465: 1.1241806310997331e-05
Position 1810: 8.618958028055703e-06
Position 1442: 6.190333870409049e-06
Position 2882: 5.518080428495878e-06
Position 213: 4.92545879410655e-06
Position 3407: 4.0738857993371715e-06
Position 3366: 3.981224683934424e-06
Position 623: 3.604217785991881e-06
Position 1197: 3.4450626482811424e-06
Position 1621: 3.2467850822211293e-06
Position 9: 3.2106615896300162e-06
Position 462: 3.0682150202880577e-06
Position 252: 2.8920155996562934e-06
Position 3371: 2.2114759826785554e-06
Position 227: 2.0771028670648195e-06
Position 1299: 1.9537925032986306e-06
Position 1291: 1.8010799059584284e-06
Position 3283: 1.7918355028172936e-06
Position 20: 1.6357028486508947e-06
Position 3110: 1.2593766756641233e-06
Position 2973: 1.1740468773955468e-06
Position 629: 9.934141267305374e-07
Position 3281: 8.971335103320277e-07
Position 1436: 7.815759541172786e-07
Position 238: 7.763568578899058e-07
Position 229: 7.744694920105462e-07
Position 376: 7.575051826130113e-07
Position 2879: 7.031628919527918e-07
Position 56: 5.719770286067686e-07
Position 1522: 5.685772880165937e-07
Position 4068: 4.641577522374409e-07
Position 2846: 4.0668697970437486e-07
Position 2834: 3.667496020214444e-07
Position 3509: 3.437144300689552e-07
Position 144: 3.328696828126236e-07
Position 184: 2.741574935851088e-07
Position 542: 2.1506148618863878e-07
Position 192: 2.136140605888681e-07
Position 2912: 2.0261782206964915e-07
Position 904: 1.7527843499930774e-07
Position 3022: 1.2906856367169144e-07
Position 651: 9.639493362502085e-08
Position 584: 9.581200454192836e-08
Position 3477: 8.830530766301923e-08
Position 1411: 8.806831549506284e-08
Position 235: 7.288738055423871e-08
Position 567: 6.635877754289275e-08
Position 147: 5.982728251399173e-08
Position 930: 4.11146068838957e-08
Position 5647: 3.132282311730843e-08
Position 925: 2.842059999022467e-08
Position 599: 1.7971397904670648e-08
Position 596: 1.6504107820602903e-08
Position 353: 1.5539516490254534e-08
Position 1031: 1.5076862013246155e-08
Position 356: 1.461193596317648e-08
Position 645: 1.1761261066273834e-08
Position 641: 7.880296386249325e-09
Position 647: 7.595972744075724e-09
Position 1076: 4.8442494211203136e-09
Position 1053: 4.83324885517756e-09
Position 336: 1.6122357863285097e-09
Position 608: 1.6875018341937612e-10
Position 602: 1.5253979249469475e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3056: 0.9980369970941858
Position 2783: 0.979319850194218
Position 5561: 0.9209061409937412
Position 3512: 0.20407047788020255
Position 5016: 0.09530573926284203
Position 622: 0.08598913554606286
Position 1897: 0.04182990963065216
Position 5400: 0.029929189042224896
Position 5255: 0.02838976245088771
Position 4892: 0.0267685459414212
Position 1544: 0.02651667334328206
Position 1038: 0.023279950974731674
Position 353: 0.016116292304901244
Position 526: 0.011199589379993897
Position 2045: 0.010977858165790505
Position 2243: 0.009452958188211283
Position 5531: 0.008824411049327434
Position 131: 0.008576418566063827
Position 3558: 0.005043214606192416
Position 5094: 0.004159660064436885
Position 2832: 0.0038890190979277615
Position 5905: 0.003598664430202424
Position 5922: 0.0035491325265019197
Position 368: 0.00326447919132394
Position 4270: 0.003257238571416696
Position 1254: 0.0031797544827361413
Position 140: 0.0023501261618986257
Position 5821: 0.0019569833257228448
Position 678: 0.0018623219496025584
Position 1695: 0.0013115954387865167
Position 2189: 0.0012979136639318326
Position 3037: 0.00119810186370928
Position 6294: 0.0011412971591270033
Position 2642: 0.0011002349669496942
Position 2123: 0.0009521489674468125
Position 1586: 0.0009450636278173866
Position 4674: 0.0009401268692475363
Position 4168: 0.000893832522827872
Position 2263: 0.0008623018018780919
Position 4185: 0.0007917447608752517
Position 4121: 0.0007137846606460851
Position 3272: 0.0006676103569072047
Position 628: 0.0006634639254546898
Position 1653: 0.0005630549963114687
Position 144: 0.00048577913655136054
Position 6027: 0.00046178721888803624
Position 1753: 0.0004153363184211199
Position 2053: 0.00041238336303575754
Position 3225: 0.00040803795767882246
Position 3754: 0.00039462527247874677
Position 3366: 0.00036553470549177875
Position 509: 0.0003572358657536348
Position 4249: 0.0003502776124909041
Position 893: 0.0003358951156097754
Position 4724: 0.00024515410021466516
Position 4205: 0.0002250132864041919
Position 3214: 0.00021062991345563548
Position 5452: 0.0002093378880170815
Position 2926: 0.0001940606460962777
Position 2645: 0.000186502810305137
Position 1705: 0.00016414454847551072
Position 3344: 0.0001578043747951942
Position 2873: 0.0001571619058034009
Position 3807: 0.0001483714666489981
Position 2095: 0.00013737486719251902
Position 1864: 0.0001282970008856342
Position 2734: 0.00012272781214955173
Position 5302: 0.00011329273559679336
Position 6106: 9.920102238289742e-05
Position 3701: 8.67719342902589e-05
Position 4592: 7.787656859813557e-05
Position 3317: 7.58176066869191e-05
Position 4864: 7.46288377284533e-05
Position 1436: 7.430137255614452e-05
Position 4576: 6.723392973280027e-05
Position 5888: 6.295193431080657e-05
Position 177: 5.9441380981847465e-05
Position 4548: 5.838924747957535e-05
Position 100: 5.659140257225829e-05
Position 2607: 5.656202373479842e-05
Position 3243: 5.435937380180563e-05
Position 5945: 5.419466924260516e-05
Position 6109: 5.2496141772640516e-05
Position 3814: 5.169312089786171e-05
Position 4781: 4.46142510014459e-05
Position 6143: 3.850200594711113e-05
Position 2522: 3.8105088462387326e-05
Position 5792: 3.626533119991457e-05
Position 2148: 3.288590733002848e-05
Position 402: 3.131356083253627e-05
Position 5121: 3.073042522992915e-05
Position 914: 2.8285976131670924e-05
Position 485: 2.5641926059168426e-05
Position 4651: 2.5539483388832648e-05
Position 106: 2.486972034100766e-05
Position 4826: 2.3231335696968895e-05
Position 264: 2.176158950186612e-05
Position 4902: 1.751065383437707e-05
Position 2431: 1.695797122638899e-05
Position 3695: 1.6883905634693486e-05
Position 3371: 1.662965490045235e-05
Position 3729: 1.6622221725526775e-05
Position 190: 1.4302919032763033e-05
Position 1923: 1.1313520850392933e-05
Position 422: 1.1300746479984925e-05
Position 1947: 1.1242392371178781e-05
Position 4611: 1.0478105917937683e-05
Position 3237: 1.0398896767325047e-05
Position 833: 9.102040289891498e-06
Position 5380: 9.095613876729287e-06
Position 2570: 8.753845748463785e-06
Position 688: 8.593731816101915e-06
Position 1390: 7.605784415154893e-06
Position 2529: 7.499272122278063e-06
Position 803: 6.5349562825477946e-06
Position 3569: 4.711486243294218e-06
Position 4172: 3.267433373290197e-06
Position 3659: 3.124689481507705e-06
Position 3869: 2.819822680254074e-06
Position 4098: 2.541340608981321e-06
Position 3098: 2.0976017046923405e-06
Position 841: 1.6236201052012105e-06
Position 3721: 1.3103944401443238e-06
Position 971: 1.2106944419665296e-06
Position 3110: 8.524819616000166e-07
Position 111: 7.842422580895706e-07
Position 636: 5.661779229998401e-07
Position 1165: 3.9427464170707716e-07
Position 1058: 3.316824542436169e-07
Position 791: 2.402228505328954e-07
Position 3922: 9.892349644936935e-08
Position 757: 9.614554241926597e-08
Position 872: 6.58138052744346e-08
Position 809: 5.887624090341002e-08
Position 3850: 3.5722124610974176e-08
Position 445: 2.2517040521791948e-08
Position 848: 1.2703661969791325e-08
Position 3005: 1.195692618695739e-08
Position 692: 9.087777227559704e-09
Position 419: 7.653044205943552e-09
Position 75: 6.1535664448668744e-09
Position 3976: 5.925090107317178e-09
Position 3877: 5.625969526320749e-09
Position 160: 5.509078499352054e-09
Position 84: 1.4286499599683068e-09
Position 479: 2.051014843817324e-10
Position 698: 8.061632793184453e-11
Position 3573: 5.486084861043434e-11
Position 3713: 1.4006832314858875e-12
Position 3671: 8.031983178859708e-13
Position 181: 7.015593906314162e-13
Position 3707: 6.588852933994626e-13
Position 715: 5.855177251972625e-14
Position 744: 5.406930297518014e-14
Position 206: 3.1351209338354762e-15
