Gene = dre4
Position 114: 1.6238419133048878e-05
Position 4158: 1.5919652329469238e-05
Position 167: 1.5300308937025328e-05
Position 4256: 1.4986074567265899e-05
Position 232: 1.4935472904254081e-05
Position 176: 1.4346551757016462e-05
Position 1279: 1.335083975349518e-05
Position 1460: 1.2813203509227076e-05
Position 486: 1.1843352825685606e-05
Position 3137: 1.1366327558319396e-05
Position 559: 1.0710137718064014e-05
Position 1383: 9.902828337768351e-06
Position 3908: 9.45488464989525e-06
Position 4617: 8.935492075539588e-06
Position 879: 8.184147823415123e-06
Position 3457: 7.0835696869423265e-06
Position 99: 6.066934899229345e-06
Position 4138: 4.539757033978493e-06
Position 234: 4.057429409742268e-06
Position 2176: 3.5825539770091704e-06
Position 4625: 3.5527087574602648e-06
Position 801: 3.0979313483069336e-06
Position 3869: 2.8140168533597613e-06
Position 913: 2.757411492639445e-06
Position 27: 2.557151564405742e-06
Position 3614: 2.527422680068938e-06
Position 3124: 2.100219372740257e-06
Position 4233: 2.0511994596292953e-06
Position 4511: 1.8032082136881368e-06
Position 2747: 1.666163372178856e-06
Position 2765: 1.3926027455274124e-06
Position 2656: 1.3785931015137806e-06
Position 691: 1.2625154714341424e-06
Position 4558: 1.1980077389662458e-06
Position 4578: 1.108642072455681e-06
Position 3872: 7.426021209707053e-07
Position 2944: 7.200790907096498e-07
Position 78: 5.256782675909881e-07
Position 2155: 4.757460190442592e-07
Position 3547: 4.2016088807686656e-07
Position 2923: 3.875338096645784e-07
Position 2217: 2.8543230684072084e-07
Position 146: 2.3194224752339126e-07
Position 472: 2.241321020462965e-07
Position 3551: 2.1484391666013187e-07
Position 1784: 1.9213879117187265e-07
Position 1158: 1.702763859443823e-07
Position 1412: 1.6384608430145004e-07
Position 1436: 1.52996639113156e-07
Position 960: 1.3502206078710805e-07
Position 2159: 6.060413451536511e-08
Position 4653: 5.240962454090733e-08
Position 2170: 5.138082148262012e-08
Position 1053: 3.6610265450992e-08
Position 136: 3.306703073751755e-08
Position 911: 3.129877173234884e-08
Position 793: 2.850713319872328e-08
Position 2261: 1.76951677140161e-08
Position 1097: 1.4737283530627834e-08
Position 3276: 1.4495740539072772e-08
Position 3814: 6.13507908276627e-09
Position 3278: 1.8970298452053117e-09
Position 1547: 5.649055840109458e-10
Position 1055: 4.567611669623515e-10
Position 4160: 2.227488054182578e-10
Position 1385: 1.7035084451422157e-10
Position 4419: 1.5922885590644096e-11
Position 386: 4.790881002551406e-12
Position 3831: 3.624340969478948e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3576: 0.9991985206939588
Position 3249: 0.9975240674341922
Position 1093: 0.9966524706102883
Position 396: 0.9912978902596331
Position 4394: 0.9686128389455978
Position 2328: 0.9161642918232533
Position 725: 0.8887888825193485
Position 3841: 0.6402787486510759
Position 2143: 0.11064703945396251
Position 3121: 0.07290287548379207
Position 1762: 0.07271793385933924
Position 4256: 0.03386514044067338
Position 722: 0.02330422942893715
Position 2340: 0.015770223073115656
Position 1706: 0.009062705944780626
Position 2353: 0.008896204384361277
Position 2973: 0.008777422809604585
Position 2155: 0.0072241836126353
Position 2710: 0.007040369343549626
Position 1732: 0.006929528567428427
Position 1426: 0.006039512037729058
Position 2734: 0.005457384399193612
Position 2571: 0.005228273919142668
Position 1447: 0.005111437106582679
Position 2737: 0.004835270895008738
Position 1839: 0.004802479722763428
Position 249: 0.004179212017861424
Position 2500: 0.0037915133179698413
Position 1634: 0.003270406790383286
Position 333: 0.0031427041747894018
Position 785: 0.0030712702853294706
Position 3124: 0.002843463727588347
Position 3786: 0.002554581084907862
Position 1097: 0.0024396715420261983
Position 1567: 0.0023259346344325716
Position 683: 0.002303302925388079
Position 2836: 0.002248275794291565
Position 755: 0.0015469008715230594
Position 1503: 0.0014629399331877453
Position 3880: 0.001451898592625873
Position 1735: 0.001286350616590247
Position 1729: 0.0012396405409906637
Position 2665: 0.0011585945226251955
Position 4126: 0.0010142611492298449
Position 2116: 0.0010121840473822285
Position 782: 0.0010072434547503185
Position 920: 0.0008286700333228924
Position 4404: 0.0008176912265187797
Position 3301: 0.0007219811731043867
Position 1770: 0.0006665847368351179
Position 603: 0.0006632577339059843
Position 2506: 0.000645603938066501
Position 2413: 0.0006379089107217995
Position 1390: 0.000608328547935274
Position 2025: 0.0004821835356417009
Position 1393: 0.00047629689489443326
Position 2518: 0.00047005822593328465
Position 404: 0.00042654668810381745
Position 1710: 0.0004254730058440058
Position 3347: 0.00041216250659534574
Position 3578: 0.0003576362627189298
Position 2752: 0.0003534585012219457
Position 4600: 0.00035037423878629746
Position 3857: 0.00032590916077346175
Position 3926: 0.0003186830712878524
Position 1360: 0.0003133849811273687
Position 2102: 0.0003127357731272509
Position 4332: 0.0003066467378326132
Position 4108: 0.00030174706744362
Position 2652: 0.00028080067173422943
Position 1468: 0.00028043021649107666
Position 1383: 0.0002655373973491538
Position 575: 0.000255218224503913
Position 889: 0.00025019961634275043
Position 4631: 0.0002348913949315411
Position 740: 0.0002342750617204074
Position 252: 0.00023276377944680257
Position 1526: 0.00022810243094036067
Position 2017: 0.00021074289232669754
Position 812: 0.00020295841187725362
Position 4413: 0.00019663983402618744
Position 3082: 0.00018664308355589078
Position 869: 0.0001766326369563809
Position 4013: 0.0001693936294575011
Position 653: 0.00016224852274640525
Position 2313: 0.00016191625278103
Position 2557: 0.00015944658002395437
Position 2245: 0.00014804450414738178
Position 1465: 0.0001461916524864121
Position 1351: 0.00014457567074827724
Position 4281: 0.00013600817503572787
Position 791: 0.00013297762905033694
Position 1691: 0.00013185845561732896
Position 1118: 0.0001274494042785955
Position 4734: 0.00012281090840625335
Position 3274: 0.00011238963356310208
Position 4680: 0.00010627632166469752
Position 1688: 0.00010329538680323627
Position 4277: 9.361003710660337e-05
Position 2416: 8.899726269443492e-05
Position 3958: 8.826331484723555e-05
Position 4467: 8.350054260493922e-05
Position 926: 8.24744487038009e-05
Position 4427: 7.38566724905963e-05
Position 4061: 7.366044839065805e-05
Position 2623: 7.313634074499487e-05
Position 1474: 7.261113332087486e-05
Position 1111: 7.044930560980031e-05
Position 3934: 6.505568024017267e-05
Position 1646: 6.25465415806923e-05
Position 2425: 6.03110846049801e-05
Position 734: 5.931531511554225e-05
Position 1798: 5.814395192608829e-05
Position 4183: 5.761965877110412e-05
Position 2080: 5.7207889159935665e-05
Position 2893: 5.392779291259838e-05
Position 2228: 5.04386012368965e-05
Position 950: 5.0271720939554203e-05
Position 1214: 4.914458720951216e-05
Position 3608: 4.517360742472394e-05
Position 2911: 4.401730251943432e-05
Position 3669: 4.389229540163946e-05
Position 835: 4.286252951607231e-05
Position 2086: 4.214579577247911e-05
Position 765: 4.100074331215835e-05
Position 428: 3.724494756837998e-05
Position 983: 3.358815780291773e-05
Position 2365: 3.349671088282817e-05
Position 2077: 3.108938635119163e-05
Position 2422: 3.0206614807461457e-05
Position 691: 2.95040152677385e-05
Position 1471: 2.938161259815965e-05
Position 3949: 2.7230138453779395e-05
Position 541: 2.7082035351855167e-05
Position 280: 2.5544273876401634e-05
Position 1897: 2.4327934117873187e-05
Position 354: 2.2695424768217848e-05
Position 4296: 2.1988339809145297e-05
Position 932: 2.127308790136866e-05
Position 3310: 2.0444239668472994e-05
Position 1808: 1.9356122707244043e-05
Position 3381: 1.900461318746183e-05
Position 338: 1.8594393202592348e-05
Position 4291: 1.7611612319810654e-05
Position 1579: 1.7093232472834766e-05
Position 960: 1.6654496618700864e-05
Position 993: 1.525488777126839e-05
Position 1741: 1.4685085751404962e-05
Position 3547: 1.415086447239642e-05
Position 609: 1.3791416891006905e-05
Position 600: 1.3723368310453063e-05
Position 3973: 1.3105213270651618e-05
Position 1811: 1.2953845884576364e-05
Position 501: 1.2218927416302756e-05
Position 3893: 1.2093605670565204e-05
Position 4437: 1.1637585474899392e-05
Position 3331: 1.1350308009732404e-05
Position 4472: 9.816446876483213e-06
Position 3413: 9.485028984595794e-06
Position 1150: 8.02242050219348e-06
Position 1582: 7.987887300981121e-06
Position 4173: 6.803117826131268e-06
Position 1654: 6.199515891738911e-06
Position 1930: 6.1097270614793215e-06
Position 1147: 6.011968965298722e-06
Position 1024: 5.923634686124281e-06
Position 4128: 5.881031343882609e-06
Position 1867: 4.684973687417747e-06
Position 1396: 4.674580614588135e-06
Position 4419: 4.609811209444476e-06
Position 1173: 3.4364183811645564e-06
Position 2249: 2.983111957207015e-06
Position 1816: 2.7334861545747853e-06
Position 848: 2.6296353370774687e-06
Position 3860: 2.5697562655928693e-06
Position 589: 2.421420704805504e-06
Position 840: 2.3569166821796595e-06
Position 356: 2.0446016304623107e-06
Position 3626: 1.96700946515838e-06
Position 582: 1.9110388409644748e-06
Position 625: 1.9092658029348905e-06
Position 83: 1.8685668134951596e-06
Position 2251: 1.8652723969640385e-06
Position 3770: 1.6063566721931101e-06
Position 3887: 1.193727772149199e-06
Position 160: 1.1414633254911049e-06
Position 486: 1.0067080992191502e-06
Position 2794: 1.0027214838560073e-06
Position 3457: 8.846180826640857e-07
Position 300: 7.960551861618395e-07
Position 3386: 7.174557710845133e-07
Position 4469: 7.022784906778335e-07
Position 752: 6.400917499087683e-07
Position 308: 5.175056696207312e-07
Position 622: 4.948810659630126e-07
Position 3707: 3.854961437376421e-07
Position 830: 3.5544762838788333e-07
Position 4511: 2.4298161808744584e-07
Position 157: 2.3569132669771664e-07
Position 466: 2.3299292267924616e-07
Position 94: 1.697305536906933e-07
Position 1303: 1.6594673552236428e-07
Position 271: 1.3156851270565193e-07
Position 1224: 6.937848031499209e-08
Position 3704: 5.951233914458965e-08
Position 998: 3.507475603507711e-08
Position 3596: 3.2959903647783095e-08
Position 1363: 3.0956939446628556e-08
Position 522: 2.9273620681211573e-08
Position 114: 2.1690686597180133e-08
Position 201: 1.5803461907198793e-08
Position 468: 1.2810682490398229e-08
Position 3632: 4.972935921536986e-09
Position 3645: 9.308726854610074e-10
Position 1144: 4.065888642803361e-10
Position 141: 3.4116474346232545e-10
Position 3716: 1.4868637207299919e-10
Position 207: 1.2100587170687963e-10
Position 262: 6.140569312549099e-11
Position 1158: 6.140263956079143e-11
Position 99: 1.55544966046049e-12
Position 3730: 4.669695358838587e-13
Position 449: 4.200830724299416e-16
