Gene = Cen
Position 2335: 0.0016663894660680725
Position 841: 0.0015464909637954445
Position 314: 0.001369511291364532
Position 1883: 0.0011656555709067507
Position 262: 0.0010600933176044601
Position 195: 0.0008705473480500478
Position 1657: 0.0007418392290762032
Position 915: 0.0006866687354340349
Position 2838: 0.0006794888926957114
Position 1287: 0.0005319871136971492
Position 903: 0.0005065926329259382
Position 336: 0.0004457896175717767
Position 102: 0.0003903226082467858
Position 1109: 0.0003301649568525503
Position 325: 0.00028465673511671657
Position 198: 0.00027304253843634817
Position 593: 0.00020828747855811065
Position 611: 0.0001411247475743181
Position 1231: 0.00010915717582720021
Position 1101: 0.00010810702967656946
Position 340: 8.139299464777248e-05
Position 1753: 8.083448023922697e-05
Position 863: 7.977444990946301e-05
Position 1352: 7.591269528227604e-05
Position 243: 7.041086987785958e-05
Position 866: 4.5211604876008085e-05
Position 113: 4.5024960864727236e-05
Position 860: 4.365583547846296e-05
Position 331: 4.31301399442471e-05
Position 1092: 1.2941931179052113e-05
Position 998: 9.951914727753502e-06
Position 650: 3.3149550371378117e-06
Position 1006: 1.3472864056754763e-06
Position 485: 1.3092486077217167e-06
Position 464: 1.2686292906825256e-06
Position 488: 1.00434330626552e-06
Position 120: 9.911023725341333e-07
Position 539: 8.389872630736311e-07
Position 467: 7.384607021981055e-07
Position 1129: 3.337103434178714e-07
Position 76: 2.568842263713188e-07
Position 494: 1.2330395472478907e-07
Position 434: 1.0076512012644476e-07
Position 1475: 5.2656506166565536e-08
Position 971: 3.835700083713157e-08
Position 353: 3.170430734624005e-08
Position 512: 2.8894571729373083e-08
Position 978: 2.8618514309715993e-08
Position 1124: 2.6111620935468323e-08
Position 668: 2.5323310635411345e-08
Position 347: 2.231910880800136e-08
Position 228: 1.9975127611939558e-08
Position 665: 1.4121138548929512e-08
Position 696: 1.3559331101892696e-08
Position 620: 1.294818097164262e-08
Position 647: 6.668564718357791e-09
Position 674: 4.123930170914807e-09
Position 183: 4.02066136502093e-09
Position 500: 2.504336398453902e-09
Position 359: 1.6698435669311106e-09
Position 590: 9.40189618394813e-10
Position 662: 8.047409426374644e-10
Position 705: 3.58811138496283e-10
Position 509: 2.4925070208849953e-10
Position 213: 1.2377334495445307e-10
Position 215: 1.75814861661239e-11
