Gene = Arpc1
Position 1766: 0.002025297289717273
Position 1009: 0.001436711018668333
Position 787: 0.0012144063413318384
Position 643: 0.0010497318439877659
Position 1381: 0.0008628435158233389
Position 493: 0.00046258489932454164
Position 1750: 0.00023107490223498372
Position 1395: 0.00022679604703975087
Position 781: 0.00021873383236702205
Position 808: 0.0002071803075073323
Position 898: 0.00018552584269403556
Position 313: 0.0001691043457556012
Position 466: 8.42593767813252e-05
Position 119: 7.482860653001454e-05
Position 1206: 7.228960273223756e-05
Position 550: 6.724727338598612e-05
Position 1486: 6.676533447390848e-05
Position 1568: 6.579769756250118e-05
Position 1050: 5.279790391878849e-05
Position 820: 5.207222917759449e-05
Position 519: 4.159396394976942e-05
Position 1063: 3.4898998424277665e-05
Position 254: 3.19405988715065e-05
Position 982: 2.5744700756493847e-05
Position 1246: 2.110721774855295e-05
Position 150: 2.080102134768785e-05
Position 1086: 1.9154914675275516e-05
Position 1420: 1.8912772466349473e-05
Position 817: 1.5476914587047408e-05
Position 128: 1.42332626851024e-05
Position 1519: 1.3814720716415168e-05
Position 1285: 1.3724873507925649e-05
Position 1435: 1.0200619880839488e-05
Position 1732: 9.112865162442032e-06
Position 1678: 9.063519859595445e-06
Position 304: 7.965895500449672e-06
Position 103: 7.065639460920324e-06
Position 1572: 7.0445637811388085e-06
Position 1279: 6.557841898259091e-06
Position 1654: 6.0595639909803005e-06
Position 1282: 5.379313073897975e-06
Position 1462: 5.322172089881982e-06
Position 1035: 4.764511244899347e-06
Position 62: 4.294084698158099e-06
Position 658: 3.1633265642315607e-06
Position 664: 2.923794129743173e-06
Position 970: 2.5883199240924936e-06
Position 514: 2.2089784211749897e-06
Position 1348: 1.583885289473433e-06
Position 712: 9.517712261209092e-07
Position 586: 9.477191174177639e-07
Position 529: 9.439008780519249e-07
Position 187: 7.665405127816662e-07
Position 176: 4.3791052748994147e-07
Position 428: 3.006907369670966e-07
Position 107: 1.61393096120836e-07
Position 64: 1.4550381409377813e-07
Position 169: 2.4657238795403523e-08
Position 385: 1.0876417328190706e-08
Position 152: 6.152415208603221e-09
Position 733: 3.433368095690981e-10
Position 727: 4.0140951604111136e-11
Position 331: 2.620688831585004e-12
Position 606: 2.6088347028557863e-12
Position 400: 1.3263468705812399e-12
Position 171: 3.5383805717745543e-13
Position 284: 3.6162050909537626e-14
