Gene = dsf
Position 10421: 6.757581894111798e-07
Position 10575: 6.098648457142731e-07
Position 2237: 4.325226510115597e-07
Position 707: 3.1846776256721164e-07
Position 2406: 2.9079905955133243e-07
Position 2742: 2.6652370998915553e-07
Position 2324: 1.9710954782889434e-07
Position 2932: 1.6318423077661148e-07
Position 712: 1.4301772741116123e-07
Position 5728: 5.7270685407729056e-08
Position 2415: 3.5590434487272725e-08
Position 2481: 2.0142273727647617e-08
Position 2990: 1.5264386960778038e-08
Position 2964: 1.4081284195746927e-08
Position 2744: 8.008612178876907e-09
Position 12357: 8.004457942535968e-09
Position 2814: 4.637487848618173e-09
Position 542: 2.1256620412786288e-09
Position 3709: 2.156944934530169e-10
Position 3804: 2.075123419059588e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 11635: 0.9841470135386132
Position 2131: 0.9829167460678625
Position 2272: 0.978927233456289
Position 10202: 0.9295792592856104
Position 12240: 0.05277698567685381
Position 8750: 0.05189757116288793
Position 6634: 0.05028671272734189
Position 11401: 0.04529973949207465
Position 12836: 0.04099993254788852
Position 1738: 0.038655326076234287
Position 7346: 0.030101335682380503
Position 185: 0.02669412207119403
Position 7494: 0.020256584665442442
Position 3119: 0.01669444946352226
Position 6436: 0.016389608561945015
Position 8774: 0.01256723586939208
Position 6137: 0.012493397222983269
Position 12946: 0.011338922293021
Position 1084: 0.011162586967958455
Position 6666: 0.010196567435289289
Position 10176: 0.009765501595680067
Position 2292: 0.009364900433181347
Position 704: 0.009275004345419419
Position 4248: 0.008572531867063764
Position 934: 0.008030746993486387
Position 2328: 0.006955107742316192
Position 756: 0.006828540237787232
Position 8912: 0.0063241260671540655
Position 9319: 0.006081199457935462
Position 12994: 0.006074275178982598
Position 12755: 0.005868269477650074
Position 2976: 0.005147228892230137
Position 6808: 0.004954440285006345
Position 2927: 0.004415787730597874
Position 2512: 0.004247332275220836
Position 11884: 0.00400948641108693
Position 12165: 0.0038058943275134497
Position 13028: 0.0033750815338824307
Position 7221: 0.003361540158209983
Position 11973: 0.002534567011288158
Position 799: 0.002410806884240829
Position 8594: 0.0023943459187662436
Position 3863: 0.0023545231390704993
Position 511: 0.0021985645229029203
Position 11279: 0.0021055341099808075
Position 3507: 0.0019212188649474476
Position 1324: 0.001878972485311393
Position 3851: 0.001866423531968813
Position 6937: 0.0018294649242402469
Position 12357: 0.0017354418026182942
Position 3915: 0.0017161485712363063
Position 3481: 0.0016296716170340403
Position 848: 0.0016237863438711081
Position 3870: 0.0014987630015389508
Position 10210: 0.0013616415531888266
Position 192: 0.0013507428789933961
Position 1359: 0.0012461974925843872
Position 8569: 0.0010116298179526733
Position 3267: 0.0009557766111934101
Position 12656: 0.0009325935905790933
Position 434: 0.0008948042421205407
Position 8293: 0.0008750048186114477
Position 12302: 0.0008621067123839256
Position 2163: 0.0008513094178929227
Position 7684: 0.0008265152329879398
Position 1037: 0.0008206322091279493
Position 691: 0.0008201453061486813
Position 8698: 0.000809221395951691
Position 7229: 0.0008051940777804777
Position 3072: 0.0007718141445585895
Position 4108: 0.0007558127580240782
Position 3094: 0.000751627771213735
Position 8533: 0.0007275995235753646
Position 4030: 0.0007089465378977331
Position 7460: 0.0006852351591114023
Position 4188: 0.0006675462763110407
Position 326: 0.0006534444452051812
Position 9346: 0.0006430267851387501
Position 973: 0.000631609051130996
Position 13114: 0.000627223944085625
Position 779: 0.0006102013678001331
Position 10465: 0.0005966605915836866
Position 660: 0.0005816944503456267
Position 1597: 0.0005686112531404838
Position 1439: 0.0005556851986351322
Position 3496: 0.0005507756458699543
Position 6723: 0.0005282204790999229
Position 6523: 0.0005253756330899458
Position 4611: 0.000515772114456992
Position 8208: 0.0005098571327750852
Position 3968: 0.0004906536411762009
Position 621: 0.0004848418797189046
Position 7370: 0.00048443569369067366
Position 465: 0.00048287401785660026
Position 13320: 0.00046862664289542525
Position 2571: 0.0004615231660982609
Position 1191: 0.0004558413909067145
Position 10893: 0.0004424604560059708
Position 4748: 0.00043121975326445254
Position 11740: 0.00043077866667391506
Position 12847: 0.00042092176109875855
Position 2054: 0.00040965730602516486
Position 1224: 0.00040170986981441633
Position 8468: 0.0003973794246182499
Position 3654: 0.00038607965648660374
Position 3423: 0.0003735872282593714
Position 958: 0.00036959489103964316
Position 3090: 0.0003539783460224019
Position 13131: 0.0003368105875257671
Position 7303: 0.0003314229357596302
Position 10128: 0.00030764644545566873
Position 3682: 0.00030254241513859694
Position 12711: 0.0002962939719881152
Position 12254: 0.0002893671826987699
Position 11647: 0.00027462481457944833
Position 3918: 0.0002640287506655305
Position 4529: 0.00025210869862857103
Position 11800: 0.00024607059179845777
Position 4657: 0.0002446875613956311
Position 8709: 0.0002421499126655235
Position 8082: 0.00024146490950475413
Position 1279: 0.00023762758648733005
Position 9978: 0.00023097343306699756
Position 11957: 0.00022700013941571304
Position 6775: 0.00021840444487681698
Position 8944: 0.00021747460687710526
Position 368: 0.00020624489043630164
Position 12597: 0.00019671488287175497
Position 9604: 0.00019639525015295082
Position 9702: 0.00019636308111328462
Position 2614: 0.00018718273653825423
Position 570: 0.0001826597071001212
Position 4642: 0.00016939251113179139
Position 2057: 0.0001680926346584586
Position 4811: 0.00016396118909786861
Position 10058: 0.00016366782791562466
Position 4253: 0.00015526256863447222
Position 536: 0.00015126734896751855
Position 1149: 0.00014668294441801417
Position 6152: 0.00014114129388715326
Position 8222: 0.00013995361214672812
Position 10349: 0.00013854027758003669
Position 2936: 0.00013776804264194737
Position 8721: 0.0001351504637008159
Position 9723: 0.00013513564538758326
Position 2180: 0.0001250421382472547
Position 2881: 0.0001233761226919537
Position 5821: 0.00011865063762476378
Position 5022: 0.00011544074418549003
Position 1798: 0.00011270733596723265
Position 4574: 0.0001092115045880036
Position 6444: 9.812519557904385e-05
Position 5874: 9.810971279669415e-05
Position 4217: 9.680964721565934e-05
Position 8360: 9.559207483833812e-05
Position 10216: 9.51688523345113e-05
Position 1101: 8.437495709271556e-05
Position 4675: 8.294631175327645e-05
Position 3231: 8.153777814637237e-05
Position 2874: 7.739421733149965e-05
Position 3874: 7.269808330007092e-05
Position 643: 6.961257530747525e-05
Position 977: 6.793515415901561e-05
Position 4144: 6.630405161860702e-05
Position 3238: 6.508567371142239e-05
Position 209: 6.501109813579108e-05
Position 4226: 6.446333079515172e-05
Position 5123: 6.072636945184869e-05
Position 4448: 6.0193678322220806e-05
Position 4982: 5.752174482542561e-05
Position 2346: 5.582275715833484e-05
Position 4283: 5.352843869357455e-05
Position 3270: 5.168294103110821e-05
Position 4712: 4.1766701687635384e-05
Position 228: 3.8949253379344635e-05
Position 2082: 3.872352216982094e-05
Position 12106: 3.862223936342383e-05
Position 3126: 3.860025872549858e-05
Position 4638: 3.857143603751962e-05
Position 859: 3.654095428830697e-05
Position 11902: 3.6197433784123516e-05
Position 3217: 3.1307077834139535e-05
Position 965: 2.8831928306407014e-05
Position 300: 2.835788586718755e-05
Position 12040: 2.743873407061505e-05
Position 1302: 2.59934670048688e-05
Position 940: 2.146934761426311e-05
Position 1848: 2.0538605386655467e-05
Position 472: 1.936176411008466e-05
Position 11908: 1.9138504006539773e-05
Position 376: 1.798064761257257e-05
Position 1339: 1.6850787407903524e-05
Position 1769: 1.4691470744345697e-05
Position 1937: 1.4164344281043615e-05
Position 2207: 1.3079151421754107e-05
Position 1373: 1.3035011192860938e-05
Position 2002: 1.0592513258121415e-05
Position 1391: 9.89231501586208e-06
Position 1971: 8.685702532503525e-06
Position 1955: 8.567757051698412e-06
Position 3335: 8.393725578693488e-06
Position 2806: 8.323211032410581e-06
Position 5601: 7.858597358419284e-06
Position 5679: 7.8347971234203e-06
Position 1444: 7.193208342800852e-06
Position 3040: 6.908312625143662e-06
Position 8552: 6.362807726394753e-06
Position 1676: 6.277877230237837e-06
Position 2672: 6.1730130387507195e-06
Position 2876: 6.0055009148669315e-06
Position 2520: 5.987452529693537e-06
Position 1574: 5.452443222999078e-06
Position 4779: 4.836698754388249e-06
Position 1668: 4.707798548290263e-06
Position 3706: 4.5872133102579504e-06
Position 2627: 3.995375779109876e-06
Position 1265: 3.208547305077618e-06
Position 2990: 3.1456263212355362e-06
Position 4682: 2.9043291521882215e-06
Position 1795: 2.899251933485266e-06
Position 2760: 2.8632651433066073e-06
Position 2742: 2.8494233841528555e-06
Position 2544: 2.6492613387206534e-06
Position 4426: 2.406014945369934e-06
Position 3048: 2.3650834029763204e-06
Position 4542: 2.201316496645632e-06
Position 3802: 1.8347004863063676e-06
Position 9059: 1.6645222248695393e-06
Position 3524: 1.5898640787247624e-06
Position 9175: 1.5243006717456632e-06
Position 3021: 1.1862012201245695e-06
Position 1122: 1.1529011774478851e-06
Position 3139: 1.0262434549613122e-06
Position 9295: 9.940237231088894e-07
Position 3171: 9.274376996330179e-07
Position 3203: 9.016182802988958e-07
Position 3634: 7.84352665055903e-07
Position 3694: 6.210334620187743e-07
Position 3753: 6.148134829329104e-07
Position 588: 5.733844489515979e-07
Position 3514: 5.548736800712138e-07
Position 765: 5.39129427124857e-07
Position 2382: 5.331629228610948e-07
Position 2634: 5.263230636228153e-07
Position 3604: 5.234116244152456e-07
Position 3614: 4.755678351029577e-07
Position 3725: 4.501859946629884e-07
Position 485: 3.871001045270797e-07
Position 3241: 3.514499454008564e-07
Position 479: 3.1688183173263706e-07
Position 2891: 2.795868837771496e-07
Position 597: 2.5100397289149997e-07
Position 4045: 2.0826238537565637e-07
Position 3709: 1.2552487511328968e-07
Position 2258: 1.2047203277168855e-07
Position 2367: 1.1772853533366869e-07
Position 2415: 1.0658476063971601e-07
Position 2579: 8.730452623396331e-08
Position 3812: 8.261161862788925e-08
Position 3056: 6.602253308645043e-08
Position 577: 4.457045241154269e-08
Position 211: 4.214330665534974e-08
Position 2297: 3.5768583346550795e-08
Position 869: 3.315971370418083e-08
Position 626: 3.261845377365835e-08
Position 409: 3.103585930597976e-08
Position 397: 2.98079379951822e-08
Position 629: 2.2856423774672338e-08
Position 264: 1.958881043360577e-08
Position 4772: 1.708948374392766e-08
Position 2529: 1.3119370400010818e-08
Position 2774: 1.1792072989599136e-08
Position 5582: 1.1461590546517396e-08
Position 5727: 6.758388626734505e-09
Position 474: 4.887007531550302e-09
Position 2406: 2.9165972878864797e-09
Position 117: 2.546732184310315e-09
Position 69: 1.619541522565314e-10
Position 352: 1.2652007070693397e-12
