Gene = Dhc62B
Position 369: 0.00020279599584310462
Position 74: 0.00019954415992543153
Position 24: 0.00019438569146324852
Position 6138: 0.00019404867324171324
Position 6431: 0.00018376564242115494
Position 11205: 0.00018239382795430826
Position 11494: 0.00018078605423422917
Position 3634: 0.0001791587375053148
Position 1421: 0.00017464661560411996
Position 11534: 0.00017183979041403142
Position 3263: 0.00016422394506411422
Position 6945: 0.00015991592900485552
Position 7547: 0.00015028063683310218
Position 6372: 0.00014262405841476177
Position 5309: 0.00013971499761317041
Position 2640: 0.00013346586915149292
Position 6072: 0.00013177338489846782
Position 6310: 0.00012160444010503924
Position 9854: 0.00012122572592426355
Position 3636: 0.00011433868500364517
Position 10504: 0.00011345662607397586
Position 11125: 0.00010368103443530487
Position 3242: 0.00010308002375514028
Position 11929: 0.00010118439308754087
Position 3508: 9.442279898813612e-05
Position 7649: 9.381948433295423e-05
Position 2590: 8.933169458871725e-05
Position 7358: 8.612827085839635e-05
Position 5724: 7.422771025160783e-05
Position 2120: 7.407069552401052e-05
Position 12396: 7.130963767242976e-05
Position 11348: 7.032449181066592e-05
Position 2369: 6.855339607965435e-05
Position 8414: 6.0278156226226306e-05
Position 5757: 5.522488852889736e-05
Position 2412: 5.488990168123374e-05
Position 3668: 5.068388479279074e-05
Position 11867: 4.356364664386676e-05
Position 1087: 3.821765769268713e-05
Position 3267: 3.59797612681388e-05
Position 5381: 3.500521732165847e-05
Position 2815: 3.452841211647578e-05
Position 5818: 3.0040819064909938e-05
Position 943: 2.4325771055251238e-05
Position 5648: 2.279561372372987e-05
Position 485: 1.9889599231072947e-05
Position 5780: 1.851625567539987e-05
Position 11243: 1.72413415389877e-05
Position 2662: 1.6622039113517093e-05
Position 3988: 1.653837740024455e-05
Position 4869: 1.537724646841693e-05
Position 1061: 1.3487853645657115e-05
Position 349: 1.2509367703166236e-05
Position 5820: 1.1771576991384494e-05
Position 4858: 1.1302692854817914e-05
Position 935: 1.1301740900125372e-05
Position 2848: 1.0915588482735052e-05
Position 11247: 1.0586874607648374e-05
Position 800: 1.0509464176110377e-05
Position 11414: 1.0453721797136971e-05
Position 12109: 9.763031400376465e-06
Position 5515: 8.422053565324875e-06
Position 3532: 7.756955026260616e-06
Position 6954: 7.494628980233741e-06
Position 2556: 6.14236215823413e-06
Position 2379: 5.352760817758858e-06
Position 2601: 3.815058455128232e-06
Position 11186: 3.737425744183622e-06
Position 1030: 3.461135803237725e-06
Position 2414: 3.0083647244586012e-06
Position 2730: 2.612166798963651e-06
Position 2489: 1.9662720844025076e-06
Position 885: 1.8087673502512756e-06
Position 1079: 1.6840399335619888e-06
Position 474: 1.2868506620212903e-06
Position 3390: 1.281840206536363e-06
Position 705: 1.1610832747077929e-06
Position 539: 8.642308778618083e-07
Position 5602: 7.774604157139311e-07
Position 276: 6.96417266523494e-07
Position 7929: 5.722353823748754e-07
Position 2315: 5.628345424024683e-07
Position 11747: 3.5877669799384856e-07
Position 2538: 3.361276331413149e-07
Position 290: 3.3121578166609344e-07
Position 2583: 3.0798772308531156e-07
Position 239: 2.977687205703802e-07
Position 2581: 2.9768729901213794e-07
Position 3409: 2.888363333268432e-07
Position 2763: 2.464235057414797e-07
Position 3033: 1.9137525901713152e-07
Position 3616: 1.7829100696973188e-07
Position 3157: 1.7638497257270916e-07
Position 264: 1.7484290573037375e-07
Position 3751: 1.6104345007734267e-07
Position 11139: 1.3126240196515908e-07
Position 11284: 1.2620410499517238e-07
Position 2351: 8.317262182491197e-08
Position 1115: 6.925451286117738e-08
Position 3182: 6.750849788430381e-08
Position 744: 6.34854477931299e-08
Position 3089: 5.037570594832046e-08
Position 2524: 4.927596057324087e-08
Position 11224: 3.5051135261035775e-08
Position 2772: 2.103389124076155e-08
Position 11231: 1.6675765557020385e-08
Position 2300: 9.217536802927114e-09
Position 11167: 5.854814702358155e-09
Position 8055: 2.8948153172241783e-09
Position 3485: 1.3137990062938405e-09
Position 577: 9.125218916028167e-11
Position 11314: 2.3897508981174926e-11
Position 2319: 8.469616291552903e-12
Position 5489: 5.158237014755188e-12
Position 2266: 5.984925381017819e-14
Position 10949: 1.952203580734855e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 10880: 0.9935116201698031
Position 2487: 0.9877918731484022
Position 11269: 0.9774968261809661
Position 5215: 0.970682644454958
Position 2245: 0.9561372024870988
Position 9601: 0.8008377268981434
Position 5589: 0.7474379506361971
Position 2033: 0.5787631669619089
Position 9262: 0.45145369717148415
Position 5888: 0.32732403521729525
Position 6571: 0.31994899991261827
Position 5952: 0.25557426997305205
Position 7039: 0.2492484460440227
Position 1319: 0.13117841394536367
Position 3060: 0.07700247896301231
Position 5055: 0.06315955341771105
Position 1379: 0.04520309993504251
Position 5595: 0.0449359676048353
Position 2264: 0.03872644036565884
Position 5007: 0.035262331862501314
Position 1137: 0.028948917936021116
Position 6665: 0.02758665428598828
Position 1886: 0.026810055475839454
Position 5237: 0.023509952619906595
Position 4272: 0.023126171729368507
Position 4857: 0.022937094320317337
Position 2043: 0.022934322345298894
Position 1883: 0.015463664505419977
Position 5037: 0.014059905016696074
Position 7249: 0.013783850243279381
Position 9163: 0.012437989529675529
Position 5990: 0.012415984217556304
Position 3633: 0.012408604652767578
Position 6257: 0.01232936423939065
Position 4291: 0.011497091466276031
Position 3322: 0.010635002865658829
Position 4676: 0.009836004524047507
Position 4557: 0.009427025559020927
Position 4944: 0.009052538047739523
Position 3715: 0.008499239227229945
Position 3459: 0.008273898399702015
Position 11325: 0.008171232520671133
Position 3879: 0.007982316780820467
Position 1847: 0.007585338386552819
Position 1829: 0.0074778647646182705
Position 9268: 0.007378681270800168
Position 12070: 0.007351028732091353
Position 1889: 0.006971296537092254
Position 1274: 0.005975850210459724
Position 3573: 0.005579154678929256
Position 10921: 0.004716127641450881
Position 11284: 0.004283399708030136
Position 890: 0.004279270386923703
Position 5873: 0.0042473739477743595
Position 1087: 0.004112736169304621
Position 3114: 0.003939741423186758
Position 11329: 0.003681387296120814
Position 6176: 0.0034288040657842857
Position 3021: 0.0034082603401421586
Position 4866: 0.003353105875383349
Position 8567: 0.003301897089355832
Position 8623: 0.0032329355942245144
Position 3795: 0.0032039989639657887
Position 1953: 0.0031314338108193174
Position 5618: 0.002891689051149068
Position 6448: 0.0028043463426466546
Position 11980: 0.0026501981919314138
Position 11959: 0.0025859979752650554
Position 7285: 0.0025013422186148967
Position 1785: 0.0023965629092502446
Position 5745: 0.002393459093931632
Position 6281: 0.0023398831136633392
Position 4764: 0.002332614871647796
Position 503: 0.002313900919215611
Position 6444: 0.002257231181972827
Position 5987: 0.0021979132774414567
Position 3849: 0.0019868402806640225
Position 11812: 0.0019123795587011815
Position 5301: 0.0018071837074376416
Position 3825: 0.0017867448325247044
Position 6683: 0.0017310861831366878
Position 3765: 0.0017095861039133767
Position 6141: 0.001650747797159948
Position 6104: 0.0015045171155190918
Position 4632: 0.0014772937672416593
Position 6580: 0.0014368063338031437
Position 7576: 0.0014240575093185822
Position 4301: 0.0014097930996520285
Position 5445: 0.0013882841235312237
Position 10942: 0.001383770846009956
Position 1030: 0.0013828345573076407
Position 11433: 0.0013215557722007986
Position 11806: 0.0012998611402030747
Position 6320: 0.0012035900575726047
Position 4327: 0.0011026184933381799
Position 11774: 0.001053114557083082
Position 3717: 0.0010347244024738423
Position 4128: 0.0009987433696324692
Position 3150: 0.0009708637669882623
Position 3855: 0.0009380529894583412
Position 11410: 0.0008689448807165368
Position 2208: 0.000782355575372854
Position 2017: 0.0007772974278568779
Position 6368: 0.000721520448550507
Position 2677: 0.0007069075960087273
Position 3363: 0.0007045097538674534
Position 6156: 0.0006802732229947985
Position 4638: 0.0005765141680224476
Position 4512: 0.0005717670656099587
Position 2730: 0.0005649314755777124
Position 2315: 0.0005455768662220299
Position 6290: 0.000542581424213791
Position 3075: 0.0005142332461785409
Position 902: 0.0005114495190944925
Position 11470: 0.0005114349640089976
Position 11879: 0.0004906142241635185
Position 12157: 0.00044854860231461713
Position 6263: 0.00044491909563096463
Position 3383: 0.0004339196786308653
Position 4554: 0.0004123928616339377
Position 7013: 0.0003850709487658992
Position 11929: 0.00038496193973324377
Position 6287: 0.00036204703614156034
Position 7648: 0.0003441835289656314
Position 3891: 0.00033934888061266336
Position 2196: 0.00030451932072969774
Position 881: 0.00029811292951170096
Position 1068: 0.00022547248927559904
Position 11857: 0.00021419764590352203
Position 11622: 0.00020766297788216468
Position 12094: 0.00019780575493109624
Position 1331: 0.00019615798694223228
Position 3609: 0.000186477236996142
Position 603: 0.0001858828400198104
Position 5622: 0.00017665659535720364
Position 674: 0.00017481437084818527
Position 1247: 0.000163055850483213
Position 7701: 0.00016146573475042824
Position 11113: 0.00016072263717092043
Position 914: 0.00015039332472028372
Position 5548: 0.00014611589821112036
Position 5574: 0.00014213112277149407
Position 3863: 0.00013977036521302437
Position 96: 0.00012694747242582408
Position 11686: 0.00012540012797889732
Position 3425: 0.0001223296971258039
Position 2556: 0.00012099356463195706
Position 5857: 0.00011877967979689397
Position 1607: 0.00011688886373037319
Position 11725: 0.00011627478788460132
Position 339: 0.000113228957539586
Position 1400: 0.00011070075025985684
Position 3428: 0.00010859792860112857
Position 12445: 0.00010809695730854327
Position 3201: 0.00010276451608639566
Position 511: 0.00010262061674534668
Position 2048: 0.0001009639060396672
Position 1892: 9.953718869566003e-05
Position 254: 9.804716898402563e-05
Position 1412: 9.33929207344773e-05
Position 685: 8.993317107086214e-05
Position 767: 8.658891536911436e-05
Position 773: 8.128633139377857e-05
Position 5631: 8.080332143663381e-05
Position 2334: 8.004191318591637e-05
Position 6206: 7.673323740211675e-05
Position 11179: 7.62265568974406e-05
Position 5635: 7.237453352853855e-05
Position 12395: 7.230060149712807e-05
Position 1295: 7.05981442859041e-05
Position 211: 6.941486745452172e-05
Position 7996: 6.579294328817574e-05
Position 1480: 6.148862810536225e-05
Position 3330: 5.9639439209285894e-05
Position 11941: 5.641212611827129e-05
Position 5733: 5.614290481814053e-05
Position 2787: 5.1435486820393653e-05
Position 99: 4.799268639332005e-05
Position 11815: 4.700551335437008e-05
Position 11785: 4.5424274468246115e-05
Position 1284: 4.170358046960239e-05
Position 11818: 3.966530273920054e-05
Position 11729: 3.935994885289161e-05
Position 5930: 3.903387101642339e-05
Position 239: 3.635003997217899e-05
Position 404: 3.621587710840264e-05
Position 1640: 3.395461595022763e-05
Position 5832: 3.3258760483255564e-05
Position 2357: 3.3073410861895504e-05
Position 248: 3.219919541304653e-05
Position 1187: 3.133456854756122e-05
Position 5365: 3.0351549632982815e-05
Position 2590: 2.5725067976496606e-05
Position 2838: 2.521969844772161e-05
Position 2744: 2.439421050961311e-05
Position 5535: 2.2841874478188183e-05
Position 6215: 2.129163099430438e-05
Position 6075: 2.0785901374826848e-05
Position 821: 2.048233241306307e-05
Position 830: 2.00591720723285e-05
Position 1355: 1.770760979112171e-05
Position 11442: 1.7199627601576115e-05
Position 2348: 1.5142690395589736e-05
Position 5458: 1.3628369608556532e-05
Position 11837: 1.3550543885186314e-05
Position 5557: 1.2892499654656252e-05
Position 6015: 1.2601199575410599e-05
Position 5954: 1.075226707781465e-05
Position 12115: 1.0338692208670991e-05
Position 2506: 7.210406922857117e-06
Position 11750: 5.756546536146063e-06
Position 6122: 5.7132444149819434e-06
Position 2841: 4.632435301103797e-06
Position 962: 4.577777398513127e-06
Position 215: 4.144414925502967e-06
Position 2360: 4.0925854205388295e-06
Position 3015: 4.022545143039018e-06
Position 2880: 2.905152389132322e-06
Position 5515: 2.7990590704470936e-06
Position 434: 2.4483038838800593e-06
Position 440: 1.937248509898586e-06
Position 290: 1.874417685488502e-06
Position 3169: 1.5186269402230084e-06
Position 2907: 1.4249685821405976e-06
Position 2769: 1.1018942891993025e-06
Position 539: 9.543200935254885e-07
Position 2377: 9.251622061935613e-07
Position 2426: 8.62020166753195e-07
Position 2853: 8.059070959968594e-07
Position 2694: 6.810399228604915e-07
Position 1193: 6.307296143852959e-07
Position 2761: 6.291469700373742e-07
Position 2500: 5.945661978892069e-07
Position 3125: 5.554360390213368e-07
Position 2813: 5.193340462295864e-07
Position 2799: 4.878501350592373e-07
Position 3324: 4.665452671387637e-07
Position 2566: 4.4382512107236484e-07
Position 3111: 4.016240313732e-07
Position 2634: 3.7549636571882534e-07
Position 3770: 3.5185335066078697e-07
Position 11578: 3.388337027481344e-07
Position 3729: 3.2770242659939473e-07
Position 2861: 2.9846038112924954e-07
Position 458: 2.7915775203373427e-07
Position 269: 2.6813040070656627e-07
Position 2864: 2.28689225185288e-07
Position 287: 2.2436624403048236e-07
Position 651: 2.2373831526188747e-07
Position 656: 1.8415554704834326e-07
Position 2524: 1.7309964458784061e-07
Position 122: 1.686407523457051e-07
Position 563: 6.966129982591188e-08
Position 3084: 6.354783686902545e-08
Position 2517: 5.396436030074574e-08
Position 3204: 5.0210119403901195e-08
Position 845: 4.7099585305799244e-08
Position 161: 4.4972220917531636e-08
Position 862: 4.023311779026416e-08
Position 3192: 3.4810681841944967e-08
Position 119: 2.8266314289482467e-08
Position 185: 2.1818915987397084e-08
Position 398: 1.7463139836590447e-08
Position 995: 1.0845952557456723e-08
Position 425: 7.276219434846439e-09
Position 11568: 7.155522708763509e-09
Position 635: 6.832058843148747e-09
Position 356: 4.4453519775214065e-09
Position 482: 4.2426079975613395e-09
Position 224: 2.4784089240294653e-09
Position 622: 1.2620775280357443e-09
Position 659: 1.1724666357348184e-09
Position 296: 1.0747057791787574e-09
Position 449: 7.121022413768723e-10
Position 485: 1.4992295743811973e-10
Position 809: 1.4667799806165052e-10
Position 518: 1.2468331118214968e-10
Position 614: 9.975735259381376e-11
Position 786: 8.163066408138317e-11
Position 551: 8.155878362600546e-11
Position 365: 5.948360427597273e-11
Position 200: 5.694642835719322e-12
