Gene = Tudor-SN
Position 596: 0.0004556788400039032
Position 5106: 0.0004187728286073781
Position 919: 0.00039797590225766806
Position 2807: 0.00038595590899901446
Position 1362: 0.0003638715874948174
Position 1325: 0.00033865579927600355
Position 457: 0.00033295757682371037
Position 4010: 0.00029813876988840356
Position 1210: 0.0002846521548979888
Position 2941: 0.00027400301531506496
Position 890: 0.00024291691553324007
Position 442: 0.00023972222332928426
Position 3251: 0.00023838086083763813
Position 4920: 0.00022966029185274701
Position 3074: 0.00017662759653673836
Position 1124: 0.00017226475677540492
Position 4658: 0.00014287099060155014
Position 3306: 0.0001369381008921558
Position 1877: 0.00011300762909419995
Position 65: 0.00010990141069691291
Position 906: 0.00010889414026067383
Position 1738: 0.00010877530276163327
Position 3272: 0.00010495910642128033
Position 1040: 0.00010455773877226446
Position 4318: 0.00010213228384287461
Position 3359: 0.00010169437117438698
Position 841: 7.303325331063747e-05
Position 4029: 7.163375455665011e-05
Position 1511: 6.753497692430456e-05
Position 4251: 6.687295384608085e-05
Position 2201: 6.653788176525539e-05
Position 267: 6.254793183299044e-05
Position 3599: 6.0855146506742e-05
Position 4285: 5.7515223391186355e-05
Position 3236: 5.7114451102355356e-05
Position 3320: 5.5184202803612126e-05
Position 511: 4.9510471919884964e-05
Position 5265: 4.851491390032621e-05
Position 276: 4.542191261964882e-05
Position 4893: 4.4346091469302305e-05
Position 11: 4.3474181766843016e-05
Position 5268: 4.337747683772434e-05
Position 1562: 4.002432396481755e-05
Position 3113: 3.5781976670735716e-05
Position 641: 3.470163510547267e-05
Position 2956: 2.9739982044514645e-05
Position 4911: 2.772425074538301e-05
Position 4939: 2.690369089473349e-05
Position 2380: 2.5668191268172343e-05
Position 2885: 2.4868305201813458e-05
Position 774: 2.0967716651710998e-05
Position 799: 2.014956013587749e-05
Position 315: 1.9715141494209273e-05
Position 1298: 1.877104317002432e-05
Position 238: 1.4945926611126118e-05
Position 1523: 1.3949132302644968e-05
Position 1795: 1.075799498151162e-05
Position 2005: 1.0721498049679474e-05
Position 75: 1.0463243531969387e-05
Position 4441: 1.0448488626403145e-05
Position 1977: 9.92677120691233e-06
Position 50: 9.883626314273488e-06
Position 3564: 8.095708717335526e-06
Position 3325: 7.826995545303948e-06
Position 2790: 7.76299964560582e-06
Position 3618: 6.632716055150362e-06
Position 1765: 6.286672261130308e-06
Position 4237: 5.65745126580773e-06
Position 1833: 5.046278339980143e-06
Position 38: 4.885277278288868e-06
Position 2816: 3.309602173345313e-06
Position 1260: 2.97432085341902e-06
Position 3812: 2.452669008570809e-06
Position 2679: 2.0629706710687155e-06
Position 501: 2.046306820113969e-06
Position 3957: 1.6463737679112768e-06
Position 1456: 1.5974901959180787e-06
Position 3797: 1.2864036126770869e-06
Position 718: 1.1731583458762008e-06
Position 1203: 1.1215358164552227e-06
Position 924: 1.113685190255765e-06
Position 1167: 9.93860407527264e-07
Position 2987: 9.073343335912767e-07
Position 877: 7.810124076623046e-07
Position 459: 7.110508052915691e-07
Position 4698: 6.744000872894028e-07
Position 480: 6.555867523880818e-07
Position 77: 6.248811318831811e-07
Position 1158: 6.07112497450444e-07
Position 541: 3.7171912790291955e-07
Position 2858: 3.704109540058046e-07
Position 125: 2.553270951720419e-07
Position 461: 2.2569480017123128e-07
Position 412: 2.1493674903629465e-07
Position 3234: 1.7608870806535845e-07
Position 144: 1.603166025142645e-07
Position 3297: 1.5299018421594015e-07
Position 468: 5.2008002800572024e-08
Position 559: 4.308682419309451e-08
Position 543: 3.9922045771456554e-08
Position 300: 3.798295491226843e-08
Position 568: 3.1244190941810415e-08
Position 731: 2.9723925408759053e-08
Position 807: 2.6222921185896396e-08
Position 733: 2.0317896123340604e-08
Position 244: 1.6981864480117054e-08
Position 241: 1.3406305045547331e-08
Position 644: 1.3170138301662885e-08
Position 684: 1.0070180439671294e-08
Position 571: 7.908999749607627e-10
Position 343: 3.623999162178712e-10
Position 376: 1.0541519428722067e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2633: 0.9899600680747925
Position 4466: 0.9496519290892108
Position 2835: 0.8731485906473392
Position 1017: 0.42601506903177827
Position 4715: 0.246004254622583
Position 3916: 0.18417273657927613
Position 3127: 0.13466954383875854
Position 1279: 0.13158053881734802
Position 2339: 0.10496556614757768
Position 4134: 0.1035401696772881
Position 4171: 0.08949979825114081
Position 1235: 0.06950792902035487
Position 1561: 0.06196324628830758
Position 1452: 0.05378108620741477
Position 3178: 0.04455737681900688
Position 4115: 0.041204066215012096
Position 4194: 0.03350023600974108
Position 3367: 0.03156591953189287
Position 1511: 0.027664053039729432
Position 3428: 0.024701778523507287
Position 3667: 0.022932162333429987
Position 4712: 0.020981192220750993
Position 841: 0.020736761284957453
Position 5300: 0.01913691238634216
Position 1819: 0.01853336713476442
Position 1210: 0.017597942177092384
Position 1469: 0.01647044539645953
Position 2326: 0.015116214861894553
Position 4748: 0.013171794345899046
Position 3492: 0.011852368296594995
Position 4491: 0.011709074912768213
Position 3994: 0.009975479345102541
Position 2162: 0.00993598778587078
Position 1134: 0.009400613897853217
Position 1131: 0.009285505714759354
Position 315: 0.008656972231587677
Position 3272: 0.008438640434289487
Position 1394: 0.00764561045678725
Position 3070: 0.006931792246312078
Position 3295: 0.006801055804795632
Position 3323: 0.005620507225317115
Position 1654: 0.005572765467597508
Position 4441: 0.004208067629999842
Position 322: 0.004140720036028194
Position 4698: 0.003270001298378255
Position 3336: 0.00260794785074238
Position 5147: 0.002458216476075625
Position 4223: 0.002252893481654679
Position 1600: 0.002174647930520945
Position 2062: 0.0019876989085594148
Position 5120: 0.0019430435331743675
Position 4722: 0.0019148090858184324
Position 3976: 0.0019024185888902433
Position 3098: 0.0018313148222652393
Position 3314: 0.0018186449297863162
Position 580: 0.0017744879586903705
Position 1093: 0.0017096766248356422
Position 3639: 0.0017065709213276142
Position 5319: 0.0016144943082936002
Position 3452: 0.00153700358468462
Position 335: 0.0014350528659516758
Position 1583: 0.0014026752488205789
Position 884: 0.0012961200432658109
Position 2206: 0.0011758789700986971
Position 3952: 0.001137871724346581
Position 2225: 0.0011350891801879051
Position 638: 0.0010010040670754782
Position 5117: 0.0009286225045376044
Position 5191: 0.0008860860132705076
Position 4625: 0.000848368720742184
Position 3673: 0.0008389204319645687
Position 339: 0.0007902706694073198
Position 3826: 0.000749876560032431
Position 1040: 0.0007430162629075064
Position 3544: 0.0006940198850583614
Position 4281: 0.0005879409798871355
Position 354: 0.0005568588641281478
Position 3372: 0.000549227925346689
Position 4608: 0.0005490105744155834
Position 4009: 0.0005407492596155783
Position 1398: 0.0005145461350030573
Position 510: 0.0005011620604198932
Position 2199: 0.0004793051774403331
Position 2987: 0.0004497527189680308
Position 845: 0.000406585782016343
Position 4251: 0.0003972647190182651
Position 5256: 0.00038354999718135025
Position 492: 0.00035095264460262515
Position 3325: 0.0003268409797735567
Position 4321: 0.00030414992904076097
Position 406: 0.00029788646970886585
Position 1778: 0.0002662107738328666
Position 4154: 0.00024924550190080427
Position 644: 0.00021769919948896684
Position 823: 0.00021208297554865157
Position 307: 0.00020900888703842145
Position 1901: 0.00018822167264574783
Position 4503: 0.00016836301372868116
Position 3728: 0.00016138819899684355
Position 2695: 0.00015117570028528327
Position 944: 0.00013707200770953764
Position 814: 0.00013422739803534825
Position 2507: 0.000130530615963838
Position 1485: 0.00011631081924089084
Position 1774: 0.00011485117847152364
Position 120: 0.00010940293248134254
Position 893: 0.00010527712654831258
Position 1936: 0.00010449417957515384
Position 1825: 0.00010105119244158263
Position 4324: 7.232099794886903e-05
Position 3214: 6.985719344570155e-05
Position 2402: 6.521077908204354e-05
Position 4799: 5.899597095922333e-05
Position 4147: 5.308301843144167e-05
Position 4066: 5.157622788963446e-05
Position 1305: 5.010433568956146e-05
Position 447: 4.948830904724261e-05
Position 64: 4.203932523007315e-05
Position 903: 4.1599613581290485e-05
Position 3557: 4.0838314145758924e-05
Position 3199: 3.618209384650986e-05
Position 556: 3.5522570957887086e-05
Position 1293: 3.236621337856991e-05
Position 767: 3.1546350108785265e-05
Position 1334: 2.946417016942421e-05
Position 3139: 2.617182198788414e-05
Position 3092: 2.5429491394229984e-05
Position 427: 2.216537454252572e-05
Position 3037: 2.2036870803148686e-05
Position 412: 2.0360972055025602e-05
Position 3182: 1.756476179582923e-05
Position 2677: 1.26037424451471e-05
Position 125: 1.2481153907145952e-05
Position 391: 1.1386432099496612e-05
Position 727: 1.0450028130241583e-05
Position 403: 9.70592898828511e-06
Position 2671: 9.504745126145368e-06
Position 774: 7.461025029102978e-06
Position 433: 4.515136866725192e-06
Position 182: 3.537810339647859e-06
Position 179: 3.291153888675529e-06
Position 501: 2.4907605826790175e-06
Position 144: 1.3498989041838068e-06
Position 588: 1.3450153633348183e-06
Position 518: 1.182693366847959e-06
Position 2812: 1.073357562217714e-06
Position 82: 6.906810052241955e-07
Position 674: 6.811931851795586e-07
Position 2753: 4.873624226996343e-07
Position 525: 3.2919005493558673e-07
Position 2807: 2.5198537540784565e-07
Position 197: 2.3732905589851197e-07
Position 2731: 2.080887974678802e-07
Position 2449: 2.0392155652429658e-07
Position 2674: 1.6056870635610478e-07
Position 582: 1.4168998564654257e-07
Position 72: 5.8616346199850685e-08
Position 209: 5.3725665803477113e-08
Position 596: 4.0209235950646363e-08
Position 356: 2.866854522487152e-08
Position 227: 1.438747383409057e-08
Position 262: 3.3275354230042224e-11
Position 259: 1.0851135546561113e-11
Position 238: 9.401176434631146e-12
Position 1357: 6.464708586554696e-12
Position 215: 6.365614356538539e-13
Position 206: 6.288796449636762e-13
Position 267: 1.0464537930318107e-17
