Gene = Papss
Position 1812: 0.000548318565874251
Position 2047: 0.0004563705957284579
Position 203: 0.0004446762776398713
Position 10773: 0.00037145217094268387
Position 15345: 0.00036127312577433686
Position 2068: 0.00032839447097868246
Position 507: 0.00032594253615237214
Position 13700: 0.0003236889162774217
Position 651: 0.0003072769148765954
Position 1124: 0.00030078627504995193
Position 419: 0.00028323226672778484
Position 15004: 0.0002743208545582328
Position 13861: 0.000272324435149939
Position 15370: 0.0002154943808568284
Position 1084: 0.00019578428503893848
Position 1535: 0.00018769770901900167
Position 13995: 0.00017136943236469485
Position 10001: 0.00015984108655114752
Position 37: 0.00015881700440067254
Position 13854: 0.00015251353391848525
Position 4: 0.0001314789809422427
Position 710: 0.00012994705416750427
Position 12009: 0.00011530146364002316
Position 327: 0.00011186812033642672
Position 10404: 0.00010678795816257259
Position 1211: 9.390954133123443e-05
Position 1768: 8.481817004077939e-05
Position 11307: 8.452803012374031e-05
Position 15372: 8.219946387990648e-05
Position 1133: 7.602524360174547e-05
Position 6: 7.358497521650272e-05
Position 756: 6.567572424229648e-05
Position 342: 6.43595871295049e-05
Position 54: 6.410939018426255e-05
Position 14908: 6.224348120311195e-05
Position 10231: 6.1010492731644786e-05
Position 15476: 5.244908925669666e-05
Position 3263: 5.181771408557526e-05
Position 14925: 4.129329753177067e-05
Position 10408: 3.904678224749228e-05
Position 14160: 3.691896145599554e-05
Position 15466: 3.450381004939122e-05
Position 1121: 2.931338503692544e-05
Position 1289: 2.824542838830467e-05
Position 1062: 2.64067456424062e-05
Position 15312: 2.551394739728762e-05
Position 775: 2.5277294456429744e-05
Position 15520: 2.482997890086927e-05
Position 446: 2.121688733921697e-05
Position 160: 2.1180203927712184e-05
Position 958: 2.11083499620334e-05
Position 862: 1.923359339310106e-05
Position 590: 1.5480661048654635e-05
Position 13692: 9.808851267615753e-06
Position 14803: 8.206929904626722e-06
Position 13919: 7.576713449028148e-06
Position 15470: 7.44477155189445e-06
Position 3720: 6.9535073956562e-06
Position 31: 5.121309930593211e-06
Position 922: 4.50417878447444e-06
Position 1497: 2.0011050251198853e-06
Position 113: 1.7791828047133516e-06
Position 300: 1.593941149113753e-06
Position 813: 1.545456660796399e-06
Position 223: 1.5115119125562587e-06
Position 15507: 1.453112088567777e-06
Position 488: 1.3963123835650057e-06
Position 15534: 1.368475421871785e-06
Position 791: 1.054978902618205e-06
Position 305: 9.214904200179331e-07
Position 491: 8.970904542772263e-07
Position 15568: 7.208891675355214e-07
Position 248: 5.695150553662561e-07
Position 98: 5.409490313254626e-07
Position 263: 4.767241333690005e-07
Position 218: 4.674283172500471e-07
Position 1177: 3.82421629317146e-07
Position 90: 2.775718034730106e-07
Position 1139: 2.365591541734028e-07
Position 1402: 1.779017410562435e-07
Position 1146: 1.538112302922347e-07
Position 1102: 1.4934710751693916e-07
Position 1186: 1.1858503301761965e-07
Position 555: 7.420620800964369e-08
Position 282: 4.0856971293212254e-08
Position 1658: 3.2112175381613446e-08
Position 538: 2.6854810752154845e-08
Position 13802: 1.883293628309881e-08
Position 880: 1.5571367634428937e-08
Position 14766: 9.85634589117082e-09
Position 13683: 7.902080359152769e-09
Position 13836: 6.8851552692796345e-09
Position 14370: 4.46622381320355e-09
Position 13719: 2.286276670128315e-09
Position 14260: 1.9446556038257054e-09
Position 361: 1.8942244917211218e-09
Position 369: 1.210598352651357e-09
Position 945: 2.3775020532030633e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 13521: 0.9960793385916544
Position 15111: 0.9949081070362225
Position 13084: 0.9373149829398346
Position 2876: 0.5752049864585791
Position 9852: 0.5700067975853826
Position 413: 0.23685095776822188
Position 2246: 0.23305178363775497
Position 2595: 0.22832859909391817
Position 516: 0.15713904682864901
Position 2408: 0.1208465248850955
Position 1402: 0.10043771845914881
Position 7710: 0.0896973421655788
Position 14928: 0.07933910430795793
Position 14624: 0.07142691694388427
Position 218: 0.05472494136076404
Position 3347: 0.04455065217685997
Position 3172: 0.04163592868195856
Position 14464: 0.038380559822901734
Position 7338: 0.036103924210798784
Position 1469: 0.035642354326794135
Position 1516: 0.03268823120400317
Position 2005: 0.03107941385498309
Position 710: 0.026645941354111583
Position 8836: 0.02466155095524923
Position 1848: 0.024239557712299905
Position 13093: 0.02366117063421376
Position 1967: 0.023311183537261224
Position 8848: 0.023143196618586333
Position 7350: 0.020908766039562657
Position 6486: 0.02044173364745018
Position 7957: 0.018691774167725453
Position 1056: 0.017770445338328073
Position 1712: 0.015837157036162165
Position 7334: 0.014813696239127573
Position 1707: 0.013967863661372266
Position 74: 0.013279509687608397
Position 1885: 0.012982174137088198
Position 8975: 0.012763517553317946
Position 482: 0.012250724041743509
Position 1236: 0.011291275403161282
Position 11874: 0.010134081087132336
Position 7497: 0.009059500832220024
Position 241: 0.008935002515693494
Position 1021: 0.008342062045251838
Position 8658: 0.008155480707363844
Position 7099: 0.008107148298092531
Position 7731: 0.007049176408234114
Position 11204: 0.006456549030728632
Position 12051: 0.0060084146083263885
Position 203: 0.005358819924961091
Position 524: 0.005151609547036523
Position 761: 0.004746725346870294
Position 859: 0.004736371187647557
Position 8190: 0.004459253131703353
Position 443: 0.004192538050837347
Position 1133: 0.0040691155304187375
Position 921: 0.003533776849417889
Position 1372: 0.0034058077326929444
Position 7296: 0.0032058898799013098
Position 2273: 0.0031869327482076447
Position 862: 0.0031834541449580257
Position 1083: 0.0030989178193557365
Position 1943: 0.0030921361916299447
Position 2117: 0.003011408252341209
Position 1318: 0.0027198718891544506
Position 1597: 0.0026967744278366
Position 1908: 0.0025803246002830565
Position 14405: 0.002376992422771329
Position 9160: 0.0019758588616312993
Position 2020: 0.0019044903888632838
Position 1717: 0.0018374200141705976
Position 15444: 0.0017782391059702621
Position 2276: 0.0016095665760167683
Position 1895: 0.0015966708260401578
Position 2419: 0.0015647032618823153
Position 7024: 0.0015562207726847407
Position 2430: 0.0015464415185132755
Position 3372: 0.0015344271864332676
Position 14246: 0.0013734669523250542
Position 6351: 0.001263993609217981
Position 15398: 0.001150631889751441
Position 3584: 0.0011114870458846591
Position 953: 0.001084975069944351
Position 3161: 0.0010725649473068213
Position 2026: 0.001056212350204601
Position 90: 0.000963651703233423
Position 1570: 0.0008749356758570585
Position 3388: 0.0008716069052647235
Position 4015: 0.000854323515424208
Position 14309: 0.0008296601050783974
Position 10221: 0.0007756568700580243
Position 10135: 0.0006749462513857354
Position 136: 0.0006437393133551217
Position 13916: 0.0006171083403996682
Position 1767: 0.0006045640907179012
Position 803: 0.0005831978255906732
Position 1812: 0.0005665479385645079
Position 272: 0.0005193641440399767
Position 15618: 0.00048624704699263085
Position 15558: 0.0004834889102664451
Position 419: 0.00042835517140363846
Position 6009: 0.00042387517437228055
Position 82: 0.00040079822430985434
Position 1425: 0.00039663356448047123
Position 11638: 0.0003930856514480686
Position 6077: 0.0003766032978962213
Position 15573: 0.0003606363477075095
Position 98: 0.0003537364132984118
Position 1094: 0.0003390326176286856
Position 1264: 0.000317653945556331
Position 5691: 0.0003143650184157546
Position 2533: 0.00029323981661370617
Position 1497: 0.00028505605733012985
Position 5667: 0.00026573578823382783
Position 1643: 0.00026320350996875006
Position 10621: 0.0002628627868068673
Position 958: 0.0002541959321524786
Position 2426: 0.00024633320873299747
Position 244: 0.00022108230227319887
Position 917: 0.00020753626697727202
Position 3498: 0.0002020799264915567
Position 2356: 0.00016969616009442198
Position 3038: 0.00016950258644403735
Position 3184: 0.00013491190825131407
Position 993: 0.00012137229853370988
Position 2391: 0.00011205532298246674
Position 2340: 0.00010057382372012787
Position 14046: 9.39387527876627e-05
Position 690: 8.686228364231958e-05
Position 1482: 8.288182065642973e-05
Position 1440: 7.506749179823573e-05
Position 1430: 6.699796511907787e-05
Position 1730: 5.2900779031440795e-05
Position 1121: 4.795035587952376e-05
Position 15366: 4.32988882392078e-05
Position 1362: 4.1881048294743016e-05
Position 837: 3.65019990354675e-05
Position 15404: 3.2052167537469674e-05
Position 15534: 2.8772186620669305e-05
Position 103: 2.5796858130641848e-05
Position 3633: 1.7648292286813887e-05
Position 282: 1.4122913368428079e-05
Position 140: 1.3646781454941839e-05
Position 2834: 1.3368834175347027e-05
Position 15144: 1.3103275427158206e-05
Position 3000: 1.2531997102656795e-05
Position 15360: 1.1975109572948879e-05
Position 3174: 1.0264498780973623e-05
Position 3104: 7.746086149737043e-06
Position 381: 6.306787638394457e-06
Position 15213: 4.6166652513194445e-06
Position 611: 3.1052184174306385e-06
Position 318: 2.7415810163057182e-06
Position 313: 6.135373136832354e-07
Position 305: 4.0632864500649094e-07
Position 113: 3.042793779901648e-07
Position 488: 1.1920961226992673e-07
Position 718: 5.248565093963449e-08
Position 144: 4.284421135509441e-08
Position 300: 3.143299451595198e-08
Position 293: 2.240792677443446e-08
Position 325: 1.1846046389020354e-08
Position 334: 2.7155502933242772e-09
Position 348: 1.0229716685253558e-09
Position 342: 1.6744780915352e-11
Position 386: 2.2936933590202875e-12
Position 315: 1.1266205631329059e-12
Position 277: 3.8242305424420157e-13
