Gene = drpr
Position 1999: 0.00036116367598368446
Position 7808: 0.0003517199566428063
Position 1805: 0.00034922453376617495
Position 2601: 0.00032969098729469803
Position 4540: 0.00030218728892793533
Position 735: 0.0002853617495211469
Position 7024: 0.0002840375751162662
Position 2155: 0.00028313770911174294
Position 3770: 0.00024784847386104107
Position 13648: 0.0002443408831372683
Position 542: 0.00023867668881557148
Position 3359: 0.00022682019694151732
Position 4142: 0.00021704497140149804
Position 6980: 0.00020609052407599896
Position 3676: 0.00019860784334714378
Position 7317: 0.00019153729228013258
Position 5033: 0.00018346021879235718
Position 14133: 0.0001785863443028371
Position 9105: 0.00017812415609405824
Position 11979: 0.00016938978435457238
Position 130: 0.0001680139193205857
Position 4585: 0.0001640066433209553
Position 8218: 0.00015032135132393286
Position 494: 0.00014200893479154444
Position 3299: 0.00013704584199230398
Position 2571: 0.00013650965443699487
Position 3599: 0.0001341258486093156
Position 1890: 0.00013181570852256066
Position 4793: 0.0001285014821934733
Position 14494: 0.00011915785539529775
Position 215: 0.00010694594850527762
Position 7234: 0.00010220994275245391
Position 13414: 9.930425418974958e-05
Position 7726: 8.835460658066828e-05
Position 8648: 8.125928601731628e-05
Position 7615: 5.778081909544636e-05
Position 7847: 5.6649065984240965e-05
Position 1368: 5.5990025205884097e-05
Position 7335: 5.0885562062488435e-05
Position 237: 4.789051286030078e-05
Position 7342: 3.849659542685989e-05
Position 13813: 3.699812824977317e-05
Position 13890: 3.5576934116586504e-05
Position 99: 3.502680135747821e-05
Position 103: 3.0424221077131406e-05
Position 7817: 2.7241857903017268e-05
Position 7638: 2.7008221636995913e-05
Position 14112: 2.3707021338396614e-05
Position 39: 2.3477180265919236e-05
Position 247: 2.3346059369386977e-05
Position 11647: 2.3148001176848677e-05
Position 11779: 2.1421304246685412e-05
Position 13538: 2.0033580976150173e-05
Position 8075: 1.9472234211502107e-05
Position 7255: 1.9046519314594765e-05
Position 42: 1.864653184071835e-05
Position 252: 1.8227944990551563e-05
Position 13609: 1.6990371758998045e-05
Position 13343: 1.5772385330657807e-05
Position 14782: 1.5355548219967958e-05
Position 14364: 1.4309200747979719e-05
Position 205: 1.374546451261528e-05
Position 14443: 1.3006096908796553e-05
Position 13811: 1.2648639127722088e-05
Position 14774: 1.217085641291791e-05
Position 13517: 1.1443934076852428e-05
Position 1975: 9.908769005015085e-06
Position 13650: 9.898049841925138e-06
Position 97: 9.704685068299913e-06
Position 8134: 9.19562649667622e-06
Position 13285: 8.849864820757046e-06
Position 13472: 8.303774193964157e-06
Position 430: 8.117478606607104e-06
Position 14961: 7.546449620324343e-06
Position 14163: 7.512812494655435e-06
Position 4604: 7.424945170356257e-06
Position 188: 7.305803016727561e-06
Position 13406: 7.288095584521802e-06
Position 359: 7.206952746392307e-06
Position 466: 6.91651871986336e-06
Position 3012: 6.903875151960628e-06
Position 14167: 6.7349555753830675e-06
Position 13866: 6.589060500510838e-06
Position 13848: 6.3774766225028534e-06
Position 7351: 6.355799753469758e-06
Position 7359: 5.946486442882312e-06
Position 14006: 5.697340948217497e-06
Position 14315: 5.675059667551561e-06
Position 14147: 5.3463154284129375e-06
Position 208: 5.147228362176834e-06
Position 7773: 5.0846876698409265e-06
Position 486: 4.862011728986144e-06
Position 7580: 4.4980622105922184e-06
Position 14487: 4.380687849460591e-06
Position 14240: 3.889742167046734e-06
Position 1671: 3.7906708668632837e-06
Position 46: 3.5318601190733144e-06
Position 285: 3.52506651700642e-06
Position 1997: 3.3383518192832316e-06
Position 320: 3.0862369421433596e-06
Position 1502: 2.7368009198511655e-06
Position 13367: 2.5223508466677622e-06
Position 14096: 2.4943069903093696e-06
Position 1306: 2.4813303916069983e-06
Position 340: 2.364129349991559e-06
Position 7798: 2.217548477334103e-06
Position 7286: 2.107402800486186e-06
Position 69: 2.008782396760572e-06
Position 2003: 1.9964568754914458e-06
Position 8409: 1.9164386862654075e-06
Position 240: 1.7813893959416505e-06
Position 1328: 1.672810176979071e-06
Position 21: 1.5849985638049994e-06
Position 14820: 1.4981891385242949e-06
Position 2869: 1.4977513838275307e-06
Position 139: 1.4479971654719294e-06
Position 422: 1.3697772525477693e-06
Position 615: 1.0934008233061197e-06
Position 365: 9.801007197906473e-07
Position 481: 9.787427681200383e-07
Position 94: 8.743632321381724e-07
Position 1681: 7.675597897579367e-07
Position 8436: 7.467391262194889e-07
Position 1827: 7.400174864190446e-07
Position 1657: 7.305960722515115e-07
Position 14459: 6.335225738115007e-07
Position 808: 5.951123728185263e-07
Position 823: 5.877979084202712e-07
Position 1216: 5.84560136338526e-07
Position 89: 5.822993675947284e-07
Position 1270: 4.6674634176103426e-07
Position 1937: 3.5990088453444324e-07
Position 7283: 3.537887151910347e-07
Position 269: 3.4792125640085655e-07
Position 1159: 3.037171252463836e-07
Position 895: 2.9011969399761286e-07
Position 682: 2.846456814544535e-07
Position 908: 2.7587240909776115e-07
Position 228: 2.63962427289205e-07
Position 8: 2.3600341108461537e-07
Position 7441: 2.0707940089623997e-07
Position 313: 1.9685214621822914e-07
Position 14441: 1.9483172979762684e-07
Position 14027: 1.9142307250940856e-07
Position 1252: 1.813532179151964e-07
Position 7911: 1.6566251909284555e-07
Position 492: 1.5713721438586284e-07
Position 14679: 1.4716414500394797e-07
Position 752: 1.2705369552374908e-07
Position 1236: 1.2116546123649315e-07
Position 7238: 9.915653107523794e-08
Position 631: 9.662123311489724e-08
Position 14475: 9.515642527539503e-08
Position 4117: 9.36677094160492e-08
Position 14399: 6.822531815040578e-08
Position 1925: 6.164006720898342e-08
Position 1675: 5.8403731313775654e-08
Position 14531: 5.1213365299479805e-08
Position 5830: 2.513362984018557e-08
Position 7582: 1.7635868385506357e-08
Position 13276: 1.753973267697089e-08
Position 325: 1.712948752352141e-08
Position 625: 1.6408762873895706e-08
Position 7181: 1.1111347370524005e-08
Position 568: 9.830012331697536e-09
Position 771: 9.309297340160464e-09
Position 608: 7.2277353269840885e-09
Position 587: 5.8470299289816655e-09
Position 7765: 4.861649587159442e-09
Position 864: 4.7872142247957105e-09
Position 763: 4.649843814861153e-09
Position 1337: 2.698683402902786e-09
Position 14238: 2.5615656394061425e-09
Position 14464: 2.0498205372724863e-09
Position 636: 8.76697281512056e-10
Position 639: 6.527730212094644e-10
Position 14268: 6.22211946268254e-10
Position 7210: 5.750299001689101e-10
Position 2177: 2.534380632999757e-10
Position 602: 2.3449472263729516e-10
Position 2164: 1.0459908778259484e-10
Position 559: 9.399654941506499e-11
Position 535: 2.270291052731377e-12
Position 7431: 2.219766661737662e-12
Position 520: 3.790296760494012e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 13227: 0.9967107217920864
Position 7401: 0.9955580376201204
Position 13798: 0.9920776642648464
Position 14163: 0.987253821985021
Position 7173: 0.978685664359325
Position 6881: 0.8971594220979405
Position 14550: 0.714638917365294
Position 12789: 0.5703279758140261
Position 11361: 0.2919956914193052
Position 10722: 0.19347344983639836
Position 14959: 0.1879657259385304
Position 15006: 0.17347639751189545
Position 6653: 0.11996064747693354
Position 15146: 0.10610762048394792
Position 10937: 0.1046938535159192
Position 12232: 0.10207987952523562
Position 15058: 0.09347605519635882
Position 15216: 0.08513396381067674
Position 12597: 0.08422239810508343
Position 14584: 0.06492879162381514
Position 8049: 0.042942675995102944
Position 14879: 0.03767799606195665
Position 8238: 0.03489163982163349
Position 14513: 0.03323039628230087
Position 13017: 0.032923338068176045
Position 15366: 0.031002469600313515
Position 13628: 0.03069216186810343
Position 11018: 0.026352189757919503
Position 14995: 0.023141897374568694
Position 6942: 0.021507378745026746
Position 308: 0.019161447457105667
Position 14464: 0.017614410757549562
Position 12181: 0.016558191606412045
Position 13949: 0.015015872704398442
Position 8080: 0.01318779251464413
Position 6993: 0.013158267786886385
Position 12622: 0.012046242055097994
Position 1424: 0.011933367786424603
Position 10908: 0.011314548850717582
Position 1025: 0.010433254272644209
Position 7184: 0.009487600569721021
Position 12536: 0.00917646898077609
Position 12577: 0.008767773732391872
Position 2048: 0.008275253330317109
Position 1680: 0.008215763687235762
Position 10524: 0.008101111910810666
Position 14412: 0.008025654519894256
Position 7859: 0.007847239881657789
Position 15342: 0.007604092409517576
Position 13995: 0.007600478220242442
Position 14594: 0.0073261468084388414
Position 429: 0.007232102334638771
Position 14597: 0.0071446546401999714
Position 12454: 0.006976341902297938
Position 14642: 0.006707487671210684
Position 7216: 0.006586091181622104
Position 6919: 0.005987721294001718
Position 7199: 0.005123479673469011
Position 282: 0.004389256686040619
Position 1353: 0.0038643953881885764
Position 15183: 0.0036483643137671306
Position 14964: 0.0036093115621152064
Position 7606: 0.0033893927035653034
Position 8294: 0.003274937804915064
Position 8023: 0.003127603789179554
Position 12471: 0.003087064965439053
Position 3104: 0.0029922563202742706
Position 7589: 0.0029722047811792576
Position 14207: 0.002936959207086016
Position 7881: 0.0023294835687562615
Position 465: 0.002312314607125624
Position 11664: 0.002281107090703483
Position 3979: 0.0021739354952425237
Position 1531: 0.0021150195302923574
Position 6960: 0.0020524030034231836
Position 13443: 0.001794114586364486
Position 14170: 0.0017453504839573762
Position 14437: 0.0017195777294457461
Position 13864: 0.0016077774815076965
Position 4674: 0.0015932797705177763
Position 10745: 0.001517944608119945
Position 13254: 0.0014507140470125823
Position 13713: 0.001393329872592123
Position 7036: 0.0013135728516045428
Position 4198: 0.0012780958475648995
Position 409: 0.001260655309477682
Position 8128: 0.0011521129743296565
Position 284: 0.0011427725628995792
Position 6818: 0.0011082771776046159
Position 3215: 0.0010940789472589632
Position 1404: 0.0010633353423542258
Position 481: 0.001035501498226213
Position 3108: 0.0008030787202138306
Position 313: 0.0007957843258592625
Position 1210: 0.0007576860165362343
Position 7638: 0.0007371021845069087
Position 1724: 0.0007257913169016287
Position 4743: 0.0007171200921752889
Position 8486: 0.0006979676511524776
Position 14399: 0.0006736233852443086
Position 650: 0.0006397793535288872
Position 542: 0.0005755779318281591
Position 686: 0.0005491251719933869
Position 7545: 0.0005450960611817048
Position 13383: 0.000539353597906842
Position 10517: 0.0004675270258959582
Position 1032: 0.0004498591426455209
Position 15394: 0.0004320334250822413
Position 10489: 0.0004011811687008394
Position 1559: 0.0003876454547911482
Position 14034: 0.0003750941069694259
Position 13284: 0.0003363734478191965
Position 14259: 0.0003231843750256661
Position 7823: 0.0003075701219873633
Position 7932: 0.00029772972231965233
Position 1448: 0.00028847684871716227
Position 10463: 0.0002691883526697072
Position 7911: 0.00025479185559673846
Position 3815: 0.00023549360295443711
Position 7999: 0.00022675507493484417
Position 4242: 0.00022031071659420862
Position 14416: 0.00021943035258047768
Position 123: 0.00021270871124142585
Position 4362: 0.0002040274938073209
Position 3044: 0.0001955185043577498
Position 7792: 0.00018735814386394004
Position 864: 0.00018215246265808354
Position 4562: 0.00016849057869192704
Position 14052: 0.0001647443735351996
Position 520: 0.00016256299674420708
Position 3896: 0.00015736464396604686
Position 14147: 0.00015726612460154868
Position 7808: 0.00015343371671277514
Position 10737: 0.0001468592484435511
Position 779: 0.00014549077074445366
Position 4873: 0.0001426330890281379
Position 3061: 0.00013906244001007147
Position 130: 0.0001297671600373292
Position 13828: 0.00012818323534134724
Position 8262: 0.00012376078029607956
Position 7457: 0.00012103833049692756
Position 14932: 0.00011777195396880791
Position 15076: 0.00011594934385124716
Position 3553: 0.00011553195802320467
Position 4508: 0.00011064864179519876
Position 7710: 9.913006659656266e-05
Position 198: 9.909637553219257e-05
Position 3646: 9.273825223875527e-05
Position 3626: 9.243497790116173e-05
Position 2983: 9.03377609956197e-05
Position 4035: 8.953226927725747e-05
Position 941: 7.704844762622599e-05
Position 2113: 7.248322585485953e-05
Position 752: 7.155175723013754e-05
Position 2677: 7.118966931496542e-05
Position 15163: 6.928072004063405e-05
Position 7817: 6.541163591050084e-05
Position 3227: 6.249689137634351e-05
Position 3271: 6.0979347663230114e-05
Position 4062: 6.064768389876106e-05
Position 625: 5.481656644024107e-05
Position 2502: 5.026594749673877e-05
Position 4533: 5.013391713722091e-05
Position 2196: 4.9440246855789195e-05
Position 6244: 4.880851765764583e-05
Position 5362: 4.8325664042393943e-05
Position 3598: 4.726672575893471e-05
Position 755: 4.628253147745583e-05
Position 188: 4.472560077213742e-05
Position 695: 4.3563618153330406e-05
Position 6574: 4.118334394742576e-05
Position 392: 4.069016809729799e-05
Position 247: 3.945376261415753e-05
Position 3001: 3.822496900661424e-05
Position 2939: 3.739244079610266e-05
Position 1609: 3.5460403345776344e-05
Position 7972: 3.443651867827025e-05
Position 2632: 3.399644259851476e-05
Position 4213: 3.3938604264439605e-05
Position 982: 3.369426665776662e-05
Position 9801: 3.340568328087238e-05
Position 6235: 3.192166703348606e-05
Position 1195: 3.165331719155286e-05
Position 6420: 3.13267836604801e-05
Position 2857: 3.0135876043933578e-05
Position 732: 2.8442197940783474e-05
Position 2235: 2.7936721276019114e-05
Position 5931: 2.5085878324792222e-05
Position 2743: 2.1269213743788493e-05
Position 323: 2.0237739157309964e-05
Position 14054: 1.98114963847797e-05
Position 1438: 1.891059278754489e-05
Position 9851: 1.8390274817972715e-05
Position 439: 1.7877935450006866e-05
Position 1263: 1.634261130028629e-05
Position 7746: 1.6240968297843888e-05
Position 1052: 1.5750470755441105e-05
Position 336: 1.3329928580650085e-05
Position 7870: 1.1287043016387168e-05
Position 7109: 1.0761005390360764e-05
Position 14261: 8.903621465485392e-06
Position 559: 8.80753849149583e-06
Position 359: 8.370216162560187e-06
Position 13816: 7.691646418710404e-06
Position 7300: 6.67302782326431e-06
Position 13749: 5.7234939432185295e-06
Position 8477: 5.5927604749549225e-06
Position 7254: 5.14196359803069e-06
Position 13811: 4.189745885399443e-06
Position 7936: 3.526794333812268e-06
Position 7422: 3.1343271014830444e-06
Position 14334: 1.9925687961376895e-06
Position 14449: 1.700051290451324e-06
Position 2889: 1.1525455070609444e-06
Position 14338: 8.089152917481366e-07
Position 14441: 7.877191475542259e-07
Position 14431: 6.989698507051443e-07
Position 14322: 5.137034085220874e-07
Position 1045: 4.686944095283113e-07
Position 14648: 4.507498742805816e-07
Position 1331: 4.476012467130966e-07
Position 1159: 2.8626270486616545e-07
Position 7312: 2.273445375392566e-07
Position 608: 1.5718936765204453e-07
Position 14285: 1.506450144320576e-07
Position 1368: 1.4415854219924438e-07
Position 343: 1.3735814274122166e-07
Position 14264: 1.2033696844905038e-07
Position 320: 9.685896437851955e-08
Position 2601: 9.01126489240018e-08
Position 2653: 8.569253827772542e-08
Position 2017: 7.615497120827939e-08
Position 1937: 7.287403178355457e-08
Position 7751: 4.440589164554574e-08
Position 7707: 3.2087478407532824e-08
Position 7528: 2.6510246749196684e-08
Position 7465: 2.6190912154879188e-08
Position 7682: 2.1834559880694406e-08
Position 1102: 1.8418039869482916e-08
Position 1106: 1.7445512966880227e-08
Position 7892: 1.725695082210196e-08
Position 160: 1.384856436123722e-08
Position 1061: 1.2939813827344696e-08
Position 2404: 5.165951903876683e-09
Position 263: 4.793703084402626e-09
Position 7484: 3.208431702011989e-09
Position 582: 2.3166850644745993e-09
Position 7425: 1.4620192818397396e-09
Position 7417: 1.3837711265771059e-09
Position 380: 1.346076836735178e-09
Position 7509: 4.3171864520773746e-10
Position 338: 3.207312100175479e-10
Position 69: 1.5776122409504123e-10
Position 14294: 1.4611149719915403e-10
Position 252: 6.768578353239095e-11
Position 2309: 5.1994297437110064e-12
Position 2092: 5.189152171527581e-12
Position 340: 4.2218968641172e-12
Position 546: 1.6836465103101482e-12
Position 1216: 7.679212064950799e-13
Position 1575: 7.513470154661889e-13
Position 376: 5.717113047527394e-13
Position 325: 1.0445318155965987e-13
