Gene = wls
Position 1806: 4.5852761789172766e-05
Position 1279: 4.230872573994202e-05
Position 2861: 4.206961957730715e-05
Position 2144: 4.158496929089202e-05
Position 2997: 4.121744844016491e-05
Position 1439: 4.0987860632024386e-05
Position 2465: 4.0934472229912656e-05
Position 2975: 3.900995170394451e-05
Position 2924: 3.364322539542367e-05
Position 2936: 3.30261113787334e-05
Position 2254: 3.0766540791904655e-05
Position 2687: 2.9930740491093305e-05
Position 896: 2.8555726488185965e-05
Position 1099: 2.68789252237674e-05
Position 574: 2.5101850712118208e-05
Position 1987: 2.3380464615938757e-05
Position 1956: 1.5515965178973928e-05
Position 586: 1.1811638305749744e-05
Position 179: 1.0744977229577135e-05
Position 387: 9.5422015202186e-06
Position 2295: 7.994769983813615e-06
Position 2347: 7.1098911897500346e-06
Position 2558: 6.471364567215937e-06
Position 820: 6.4354420709877986e-06
Position 84: 5.6586243069252406e-06
Position 1023: 5.371230226624512e-06
Position 92: 5.093548394094462e-06
Position 218: 4.869730351546679e-06
Position 1724: 3.2989969553366276e-06
Position 1076: 2.5359499936865127e-06
Position 402: 2.1820069621385086e-06
Position 966: 1.9002826125783355e-06
Position 1890: 1.6001426923109043e-06
Position 89: 1.2395194459230796e-06
Position 200: 1.1333890182322312e-06
Position 361: 1.0451640817587586e-06
Position 335: 1.7554707870457547e-07
Position 437: 1.4986014745699166e-07
Position 656: 6.259714983598814e-08
Position 144: 5.8321755713921987e-08
Position 152: 2.4064543965987972e-08
Position 413: 2.204603993251676e-08
Position 1524: 9.35171698768383e-09
Position 171: 4.3829803105509904e-09
Position 425: 3.0534071489203465e-09
Position 545: 2.7778271679343622e-09
Position 569: 2.66328442735453e-09
Position 411: 2.5585510744050743e-09
Position 416: 1.8323694711807415e-09
Position 390: 2.6737946148189264e-12
Position 422: 1.2582025242539603e-12
Position 208: 8.843536522577588e-13
Position 71: 1.3603772003767524e-13
Position 156: 1.4210376036046277e-15
