Gene = pns
Position 99: 1.9738932483359963e-06
Position 7476: 1.8452305176515737e-06
Position 5271: 1.7893714525674652e-06
Position 2755: 1.443747611934148e-06
Position 6144: 1.429362563459418e-06
Position 7311: 1.2923716366831597e-06
Position 6760: 1.2068729352234568e-06
Position 1699: 1.2033641038947396e-06
Position 4679: 1.1552345863017035e-06
Position 226: 1.1073168492070737e-06
Position 418: 1.1002714416437445e-06
Position 5789: 1.0617350953437354e-06
Position 3465: 1.0324945693253159e-06
Position 2930: 9.332187337154164e-07
Position 5239: 9.207334486873053e-07
Position 6222: 8.200990730829872e-07
Position 5353: 7.918488816911164e-07
Position 6176: 7.681271376938875e-07
Position 661: 6.488859588105903e-07
Position 142: 6.198591546902686e-07
Position 801: 6.171941400511887e-07
Position 4061: 6.00536662135888e-07
Position 5650: 5.657997740896631e-07
Position 3396: 5.638494180378502e-07
Position 3050: 5.59481156604337e-07
Position 2938: 5.292111113260331e-07
Position 354: 4.976249782637026e-07
Position 357: 4.5889954843813347e-07
Position 2431: 4.403818324180186e-07
Position 2779: 4.269373444263763e-07
Position 2935: 4.187721689270212e-07
Position 737: 3.2998532600550555e-07
Position 3097: 3.054804986105539e-07
Position 3237: 2.9220147054192614e-07
Position 3134: 2.8102642361425343e-07
Position 646: 2.726534916500283e-07
Position 6352: 2.583286661982351e-07
Position 2692: 2.4735792265772425e-07
Position 6376: 2.469915156021003e-07
Position 1191: 2.232786943355146e-07
Position 2812: 2.2168093913353133e-07
Position 6224: 2.110707549925608e-07
Position 4106: 1.8626917335652387e-07
Position 499: 1.796459993705408e-07
Position 5753: 1.7710038806343294e-07
Position 5114: 1.7391668548855858e-07
Position 5256: 1.7188822422295088e-07
Position 6378: 1.4737526011802515e-07
Position 5325: 1.4399704123941625e-07
Position 5433: 1.271730724003547e-07
Position 4069: 1.1255017742233881e-07
Position 6281: 1.1057569663728561e-07
Position 5741: 1.0446691252350494e-07
Position 2282: 9.405754813035413e-08
Position 4325: 9.265856620926248e-08
Position 6371: 9.184576352190713e-08
Position 360: 7.875406494261593e-08
Position 5412: 6.375119329799494e-08
Position 163: 5.344783103025259e-08
Position 2291: 4.9884806062962736e-08
Position 3875: 4.5562493522155746e-08
Position 5143: 3.12978630185701e-08
Position 404: 2.6714490130697827e-08
Position 5024: 2.4217124232199025e-08
Position 5690: 1.7976896742489655e-08
Position 5201: 1.647363282129375e-08
Position 6533: 1.577152941390767e-08
Position 808: 1.2806445371354241e-08
Position 6146: 1.1057510398358306e-08
Position 725: 9.484071859276286e-09
Position 1834: 9.395002095515652e-09
Position 1420: 9.03073983873582e-09
Position 5693: 8.163456493734153e-09
Position 6044: 7.4423172392690644e-09
Position 2479: 6.460400652142936e-09
Position 2913: 5.590884678244017e-09
Position 1759: 5.375659111842266e-09
Position 776: 4.9187886728921305e-09
Position 1464: 3.950657155512797e-09
Position 1338: 2.782176690433621e-09
Position 2079: 2.211787909816228e-09
Position 6590: 1.1778170760692354e-09
Position 6081: 4.4548597136930245e-10
Position 6104: 2.5178592983734913e-10
Position 490: 2.3814612366230497e-10
Position 5887: 1.0958422904489806e-10
Position 2983: 1.536161080765425e-11
Position 5213: 3.0310937129086064e-13
Position 6099: 3.6086563843320114e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5887: 0.999671159291026
Position 5675: 0.9941454023595159
Position 6072: 0.9937898313992132
Position 5348: 0.9922568540540003
Position 6516: 0.9905672944178157
Position 2410: 0.9882716656782853
Position 4758: 0.9789937345110864
Position 5161: 0.9675590741601708
Position 2058: 0.9101722064581323
Position 3613: 0.8835955036059735
Position 907: 0.7073600562311658
Position 4518: 0.6396711242097453
Position 1582: 0.5936992797647479
Position 4069: 0.2259179053342165
Position 386: 0.12820825318505083
Position 4298: 0.11050003989616561
Position 3871: 0.09886381277806748
Position 3649: 0.08045534624015074
Position 2074: 0.07972389244846446
Position 4184: 0.05993071385903439
Position 7628: 0.055126823365178136
Position 1165: 0.05211028583397852
Position 3276: 0.04309352339318227
Position 5192: 0.031770689452460144
Position 1597: 0.028975542198567825
Position 4947: 0.02589902105816813
Position 1769: 0.018555001869633395
Position 3875: 0.01749652928935225
Position 3393: 0.014668685555204721
Position 1084: 0.013871856785547173
Position 1276: 0.012705091532017132
Position 1789: 0.011712946421876386
Position 743: 0.01071085894243239
Position 1618: 0.010288541398075408
Position 3881: 0.009645520691555004
Position 7221: 0.009626121519665137
Position 6551: 0.008491223582361923
Position 2177: 0.008094492251320886
Position 3348: 0.008050902649182495
Position 7184: 0.007468489729835866
Position 7127: 0.0071508569839727545
Position 7644: 0.006544123291865997
Position 3574: 0.005954462331284136
Position 3899: 0.005028447349297106
Position 6911: 0.005025749352131505
Position 3911: 0.004853316185375265
Position 1753: 0.004492897293361976
Position 1060: 0.002547372952540727
Position 7393: 0.00252850927969087
Position 3315: 0.0025179144943225083
Position 2212: 0.002491553181238748
Position 7077: 0.002448574287817959
Position 4073: 0.0021363047141045007
Position 369: 0.001887018506578015
Position 1855: 0.0015461346123858037
Position 3100: 0.001188424778195756
Position 1462: 0.001172764183518712
Position 1271: 0.001156158995634862
Position 4520: 0.0011438711168160365
Position 1390: 0.0010903873610747241
Position 1098: 0.0010693929876718598
Position 1803: 0.0010447099768257466
Position 2856: 0.0009628494036659412
Position 7432: 0.000922159303559887
Position 4026: 0.0008447117460635287
Position 7151: 0.000810469129296234
Position 1972: 0.0007709859502893011
Position 7146: 0.0007677356560927705
Position 1816: 0.0007181814863529228
Position 2259: 0.0006884010168005648
Position 3420: 0.0006833113282153877
Position 109: 0.0006764275944394075
Position 7589: 0.000644653017952124
Position 4773: 0.000574453471725779
Position 3142: 0.0005453794249633938
Position 1786: 0.0005383175318730879
Position 4020: 0.0004726070481764132
Position 3772: 0.0004695145677592308
Position 725: 0.00046813810780955094
Position 5213: 0.00042670386307054413
Position 4102: 0.00041950929024678113
Position 1432: 0.00041264577362137557
Position 1289: 0.00037961389218758987
Position 1547: 0.00034482799745618213
Position 526: 0.0003399454780073023
Position 5677: 0.0003240686291413587
Position 5713: 0.0003212108548120712
Position 4779: 0.00031565591673014457
Position 5893: 0.00030910865116041985
Position 6235: 0.0002842341189434953
Position 1867: 0.0002704963542525366
Position 975: 0.00024752826488186504
Position 1051: 0.00021210201119396677
Position 4043: 0.00020873174484976865
Position 154: 0.00019258866569634166
Position 737: 0.0001879995273160227
Position 6254: 0.00018332458608646648
Position 674: 0.00017387098052450066
Position 467: 0.00016126506143650522
Position 948: 0.00015993349708706364
Position 4908: 0.00015961848488231858
Position 4527: 0.00014871334154761405
Position 89: 0.00014686459465939588
Position 6268: 0.00014612713761093596
Position 6866: 0.00013965125656809893
Position 1830: 0.0001336757117459392
Position 1394: 0.00012474351275782827
Position 7199: 0.00012467729675212774
Position 183: 0.00011825678410555761
Position 3011: 0.00011746201151046324
Position 7609: 0.0001132634116777052
Position 2020: 0.0001079020170701726
Position 3670: 0.00010471151202690981
Position 3545: 9.616328890131228e-05
Position 3583: 9.058203867005427e-05
Position 418: 9.037309249120877e-05
Position 5201: 8.860612355941227e-05
Position 6595: 8.745344050875907e-05
Position 3983: 8.607454405486998e-05
Position 2125: 8.591367849797367e-05
Position 2439: 8.23796581886434e-05
Position 3354: 7.15207044649675e-05
Position 6310: 6.854777476134628e-05
Position 2530: 6.853287897421833e-05
Position 1692: 6.310862158948022e-05
Position 1317: 6.130304447245441e-05
Position 3106: 5.703570179391772e-05
Position 2831: 5.650773453655329e-05
Position 7657: 5.5936180330907746e-05
Position 2889: 5.2795498824932984e-05
Position 3674: 5.25419093426687e-05
Position 5736: 4.90013703083407e-05
Position 1948: 4.61122042246213e-05
Position 546: 4.576487611329546e-05
Position 2664: 4.535648349553898e-05
Position 2299: 4.4383668984239294e-05
Position 3791: 4.3756308631898256e-05
Position 776: 4.367430333921872e-05
Position 6582: 4.253210778926722e-05
Position 628: 4.217005908045328e-05
Position 1876: 4.2050319184834764e-05
Position 4861: 4.0427245864829626e-05
Position 6229: 3.998817925672523e-05
Position 6388: 3.966272790420212e-05
Position 464: 3.93271042681549e-05
Position 758: 3.834709193326541e-05
Position 3171: 3.719083900251148e-05
Position 4999: 3.588144080941937e-05
Position 1667: 3.573516943398694e-05
Position 2715: 3.438687423295103e-05
Position 3686: 3.1576445774016425e-05
Position 1029: 2.879419452026974e-05
Position 4965: 2.8409326499173155e-05
Position 6719: 2.8248269057030973e-05
Position 2959: 2.79640090605301e-05
Position 614: 2.7260852484754388e-05
Position 2420: 2.675745173845594e-05
Position 4959: 2.6469535095954254e-05
Position 601: 2.608236023586189e-05
Position 127: 2.539173516443599e-05
Position 200: 2.4804287131507147e-05
Position 486: 2.4786861241548384e-05
Position 3124: 2.4576551263684484e-05
Position 5376: 2.4052125030661852e-05
Position 2622: 2.3844987653736573e-05
Position 5424: 2.2874310656369174e-05
Position 6527: 2.1943050252975656e-05
Position 6222: 2.172237081377326e-05
Position 1995: 1.979547382616461e-05
Position 4035: 1.8842029064221143e-05
Position 6315: 1.819575476397732e-05
Position 2762: 1.776900477852359e-05
Position 180: 1.7485104206920134e-05
Position 5024: 1.68578926292006e-05
Position 7564: 1.6818008146637455e-05
Position 954: 1.619110774788267e-05
Position 4887: 1.5450568384001025e-05
Position 3683: 1.5088615218761357e-05
Position 7301: 1.4758024411128787e-05
Position 532: 1.391695214402878e-05
Position 625: 1.2715556802895086e-05
Position 4099: 1.2713195367121886e-05
Position 6788: 1.2387624221936448e-05
Position 6770: 1.2343845399404336e-05
Position 490: 1.1911760649631266e-05
Position 1170: 1.1079672587523735e-05
Position 5466: 1.0440486746004959e-05
Position 6163: 1.0168164809309735e-05
Position 4865: 1.003666798744541e-05
Position 3967: 9.609368572978618e-06
Position 2091: 8.202278730911927e-06
Position 6668: 7.732190438495546e-06
Position 4049: 7.5084975959457776e-06
Position 343: 7.421038242118323e-06
Position 5438: 6.829092473918836e-06
Position 4831: 6.640553418646545e-06
Position 6530: 6.341736313224761e-06
Position 5490: 6.1113451036276345e-06
Position 1204: 6.0414379844523326e-06
Position 544: 5.849656642902849e-06
Position 7398: 5.2302675977852044e-06
Position 6124: 4.9245691933159846e-06
Position 2559: 4.6325175696375395e-06
Position 3986: 4.457720276196093e-06
Position 1040: 3.8910492330607076e-06
Position 2730: 3.4004162290257286e-06
Position 5573: 3.3740608361826883e-06
Position 587: 3.2812164855244803e-06
Position 6216: 3.2532232331757737e-06
Position 2703: 2.9353904282119203e-06
Position 4809: 2.885528594183613e-06
Position 2631: 2.855926033601138e-06
Position 5253: 2.812032953406586e-06
Position 722: 2.4978739144458153e-06
Position 5427: 2.4904871331388955e-06
Position 1209: 2.3900830849034926e-06
Position 5517: 2.129893204074803e-06
Position 131: 2.124492246079652e-06
Position 560: 1.836230669197864e-06
Position 4717: 1.7771481911662869e-06
Position 6170: 1.5798601908350444e-06
Position 5854: 1.5122538612795655e-06
Position 5421: 1.490420990181657e-06
Position 334: 1.3384047179700664e-06
Position 634: 1.2807114037290318e-06
Position 4968: 1.2290123883971272e-06
Position 265: 1.094922356081828e-06
Position 4728: 1.0595007168255215e-06
Position 142: 9.605700525977801e-07
Position 216: 8.340510796332211e-07
Position 3736: 7.913412903381521e-07
Position 5946: 7.429569378289342e-07
Position 3656: 6.559547250327847e-07
Position 56: 6.354521795176448e-07
Position 5616: 5.100160992440419e-07
Position 6044: 5.075696427549272e-07
Position 6376: 3.0884930064283804e-07
Position 5603: 2.6237628578495054e-07
Position 583: 2.583490559515748e-07
Position 646: 2.3605484298989595e-07
Position 434: 2.1379698838162847e-07
Position 6018: 1.8133106917176077e-07
Position 3698: 1.7988484543779464e-07
Position 5325: 1.2359679680737798e-07
Position 5520: 1.0387871157323353e-07
Position 214: 9.987870072436746e-08
Position 557: 9.231290207765823e-08
Position 6256: 8.487527985759569e-08
Position 6385: 7.485301070322876e-08
Position 5523: 6.008310063691339e-08
Position 6238: 5.8430357409207333e-08
Position 5250: 5.833009738462582e-08
Position 5600: 5.709936741848767e-08
Position 5968: 5.60291061578484e-08
Position 5514: 5.1268295699373536e-08
Position 3788: 4.0020170104373714e-08
Position 221: 3.5762887828411094e-08
Position 5858: 2.467628465548285e-08
Position 6176: 2.4104020931180018e-08
Position 950: 2.4061271668954424e-08
Position 5224: 1.7001563171622297e-08
Position 6577: 1.5480083126668494e-08
Position 5797: 1.490551452303513e-08
Position 5953: 1.0493255575105337e-08
Position 6557: 7.546849706407238e-09
Position 6704: 5.868887117341995e-09
Position 857: 2.3560152520899463e-09
Position 6713: 1.779754621037428e-09
Position 219: 1.7569968348367583e-09
Position 2348: 8.436689552727056e-10
Position 6022: 4.361028184615659e-12
