Gene = Proc
Position 424: 1.2892485225357898e-05
Position 1885: 1.1884007154200396e-05
Position 4287: 1.0725862372533831e-05
Position 1984: 1.0442897153815205e-05
Position 2693: 6.7235401244246044e-06
Position 2954: 6.522526006079831e-06
Position 3021: 6.292301058723242e-06
Position 3595: 6.083577988630015e-06
Position 2426: 5.627665762272779e-06
Position 1940: 5.233774001805247e-06
Position 3105: 5.1101056588415175e-06
Position 2255: 4.986160701042736e-06
Position 1915: 4.326616821529803e-06
Position 3529: 4.183189817172977e-06
Position 203: 3.677113258745663e-06
Position 1949: 3.3980616282357575e-06
Position 3025: 3.197401115862326e-06
Position 1231: 2.990509668908251e-06
Position 719: 2.9395996755713847e-06
Position 494: 2.7895941429982106e-06
Position 3311: 2.186621488499141e-06
Position 272: 2.163192411740724e-06
Position 506: 2.144977293066939e-06
Position 347: 2.0272137982055284e-06
Position 92: 1.997344782074464e-06
Position 220: 1.805704580930794e-06
Position 1329: 1.6977052069507518e-06
Position 1882: 1.1060009505554829e-06
Position 1119: 7.653658672826489e-07
Position 2132: 7.634989985524902e-07
Position 926: 7.611589555447863e-07
Position 1724: 5.262480878191739e-07
Position 1041: 1.3440385277777451e-07
Position 995: 1.0698935367573744e-07
Position 3126: 9.731127999355775e-08
Position 1225: 6.847787194390807e-08
Position 282: 6.729984930196806e-08
Position 288: 5.395654876759956e-08
Position 52: 4.635807559819083e-09
Position 500: 3.3490627564238764e-09
Position 1165: 7.999121751630808e-10
Position 297: 1.9233770138841203e-10
Position 1349: 8.220614615255004e-11
Position 475: 5.7290467458955765e-12
Position 266: 2.363732974333605e-12
