Gene = Pop2
Position 565: 7.101587221999108e-05
Position 1953: 6.58150263868035e-05
Position 3427: 6.359804976966636e-05
Position 2174: 5.997201846260385e-05
Position 1362: 5.780050292535639e-05
Position 516: 5.6656489896376484e-05
Position 2142: 5.1142160642153875e-05
Position 4470: 4.976162032388079e-05
Position 898: 4.643530071397689e-05
Position 4414: 4.622173531690844e-05
Position 1942: 3.7023858196857526e-05
Position 489: 3.44193792046363e-05
Position 507: 3.4097681495336985e-05
Position 3470: 3.353133938302908e-05
Position 4083: 3.3383822296353495e-05
Position 3212: 3.08655349638792e-05
Position 3508: 2.7315922347205873e-05
Position 1945: 2.0825839752394078e-05
Position 1373: 1.9999372223515556e-05
Position 4464: 1.9425852838318088e-05
Position 1138: 1.7934084732203785e-05
Position 1521: 1.5701233311189234e-05
Position 1389: 1.5224597164582928e-05
Position 357: 1.2565149625223677e-05
Position 655: 9.38921728433267e-06
Position 180: 6.72876371411946e-06
Position 653: 5.380715592943879e-06
Position 280: 5.235535251802679e-06
Position 2013: 4.62256160087174e-06
Position 4210: 4.601143882933711e-06
Position 3991: 4.475542213857356e-06
Position 2676: 3.812642534268921e-06
Position 2988: 3.7769401523507375e-06
Position 2849: 3.2930163724008856e-06
Position 2198: 3.1322435848414256e-06
Position 2234: 2.7898328058033462e-06
Position 3318: 2.4746886013191098e-06
Position 494: 1.8429531721701153e-06
Position 2936: 1.7786215052334941e-06
Position 1897: 1.7360616303029982e-06
Position 1255: 1.700596877693842e-06
Position 2005: 1.2448011741079922e-06
Position 2179: 1.0797648873039284e-06
Position 1923: 7.136666769084071e-07
Position 2059: 6.463844959797046e-07
Position 2000: 5.411527391015954e-07
Position 563: 2.9205768760260154e-07
Position 569: 2.3423745612930696e-07
Position 848: 1.9535713403531739e-07
Position 1980: 1.694583098929611e-07
Position 1881: 1.6165329491111645e-07
Position 893: 5.068350630628899e-08
Position 552: 1.3312033690986087e-08
Position 907: 3.1057141256754555e-09
Position 2513: 9.46080066915439e-10
Position 1176: 3.5917617578596863e-10
Position 960: 7.4435591193483e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2224: 0.9728342350219579
Position 1824: 0.9183479801988251
Position 3918: 0.8532100142393326
Position 918: 0.36624216583538916
Position 3480: 0.15522306227898253
Position 792: 0.0555592397960129
Position 1008: 0.05480060504405515
Position 1012: 0.050777468678935296
Position 596: 0.05041501516238598
Position 4514: 0.04646157692725368
Position 4079: 0.041812712736240175
Position 3106: 0.03650575289989687
Position 1049: 0.03160326650788586
Position 1844: 0.025888385407105027
Position 3132: 0.02234602277587289
Position 983: 0.021779186024799647
Position 1316: 0.018207653322566606
Position 1123: 0.01450167753847946
Position 2264: 0.013198155568643427
Position 1071: 0.012361134983910118
Position 1313: 0.01232473587362457
Position 552: 0.011781813035201469
Position 1871: 0.009407443247211069
Position 881: 0.009274184443732637
Position 1378: 0.00852336388622737
Position 3045: 0.006505443384290603
Position 3230: 0.005152415114779945
Position 4173: 0.004921018292319595
Position 3830: 0.004633573147673944
Position 3549: 0.004622338003453879
Position 3589: 0.004606276288570747
Position 4329: 0.004345212668330349
Position 1796: 0.003939682085129763
Position 1615: 0.003902207649454889
Position 2740: 0.0038208935637514822
Position 2950: 0.0036206195100335634
Position 2414: 0.0035799424494612794
Position 3775: 0.0035318719173743026
Position 3747: 0.0033142838741620317
Position 1092: 0.0025156606241734784
Position 943: 0.002232327950743241
Position 992: 0.00222297270929969
Position 3525: 0.0018774097110581052
Position 4477: 0.0018697483791508234
Position 2849: 0.00185108777910656
Position 1793: 0.0018237687617414853
Position 1585: 0.00181497039704246
Position 797: 0.0015966417899364108
Position 759: 0.0015901471405503137
Position 1735: 0.0014195045496474662
Position 653: 0.0013498295065705057
Position 1675: 0.0012326930732030788
Position 2729: 0.0011113986528960228
Position 3187: 0.0010761614281134505
Position 3732: 0.0009965160691415415
Position 2429: 0.0009067906013836913
Position 924: 0.0007839731378222035
Position 289: 0.0007565372190184121
Position 4125: 0.0007348181416632288
Position 2809: 0.0006213986353096318
Position 2501: 0.000619365325079585
Position 955: 0.0006033792319994753
Position 2243: 0.0005859270075854969
Position 2812: 0.0005685683785500559
Position 4271: 0.0005673498121012722
Position 2043: 0.0005528919253020366
Position 3184: 0.0005197100670250333
Position 885: 0.0004654862770828578
Position 3427: 0.000444297584002679
Position 503: 0.0004351438103305494
Position 1463: 0.00037365337418099917
Position 4239: 0.00036172363546586487
Position 3365: 0.00032291613669918395
Position 4409: 0.00029750093181046523
Position 3175: 0.00029207951626226286
Position 1696: 0.00028435794483577266
Position 2279: 0.00027943572902352343
Position 4370: 0.00026582121447126867
Position 3951: 0.00019084661596517022
Position 2228: 0.0001715315703219424
Position 1987: 0.00016895927807129965
Position 370: 0.00012651183131431073
Position 4266: 0.0001128295135645703
Position 3699: 0.00010033643904661402
Position 4092: 7.456838952245435e-05
Position 4424: 6.533780671768362e-05
Position 1563: 5.139225920632989e-05
Position 3696: 4.570360030429597e-05
Position 859: 4.438762170817603e-05
Position 4083: 4.140402590970081e-05
Position 254: 4.130580597403953e-05
Position 2546: 3.053261026091746e-05
Position 1409: 2.944547991164793e-05
Position 4153: 2.8955604534074906e-05
Position 4016: 2.7218171890600585e-05
Position 2285: 2.6729800732974512e-05
Position 2543: 2.6572282446880265e-05
Position 4479: 2.649452411170835e-05
Position 2711: 2.5261781855280027e-05
Position 494: 2.4856095784004172e-05
Position 266: 2.0110113900505864e-05
Position 1476: 1.9888203919979267e-05
Position 4357: 1.977273791122611e-05
Position 802: 1.9170491322934527e-05
Position 2513: 1.4440761281422154e-05
Position 334: 1.2991341624108349e-05
Position 1128: 9.741643781510101e-06
Position 185: 9.645502280171573e-06
Position 2558: 9.633192457730046e-06
Position 1079: 9.623412800598612e-06
Position 139: 2.7881648609880994e-06
Position 2964: 2.496855769745946e-06
Position 2288: 1.845889471367515e-06
Position 2532: 1.8296159812239168e-06
Position 2522: 1.6067268079676337e-06
Position 3788: 1.5896477862138215e-06
Position 485: 1.4200134710765659e-06
Position 439: 6.749708325868002e-07
Position 208: 6.613069503395778e-07
Position 3579: 4.251584756016787e-07
Position 1158: 1.3731972754778153e-07
Position 1170: 5.691442084968507e-08
Position 341: 2.65216567508578e-08
Position 158: 1.970747305497561e-08
Position 141: 2.1129414757581986e-10
Position 353: 1.4175292583971201e-10
Position 189: 3.6830582433155555e-11
Position 195: 1.3051742631425507e-14
Position 473: 1.0660483127121113e-16
