Gene = mxt
Position 2436: 3.240737715993153e-05
Position 2294: 3.16747017929348e-05
Position 392: 2.8638599901654197e-05
Position 833: 2.7573503461725447e-05
Position 1329: 2.7448287580832847e-05
Position 3406: 2.5193785915305993e-05
Position 2446: 2.4017224170079435e-05
Position 1648: 2.0163955797187046e-05
Position 1305: 1.8759890196718593e-05
Position 2722: 1.8690961078800062e-05
Position 530: 1.809798078857127e-05
Position 1398: 1.7834056963633333e-05
Position 1995: 1.7771478556344925e-05
Position 3767: 1.7132341500204506e-05
Position 188: 1.7128689938746264e-05
Position 414: 1.604226469478943e-05
Position 2198: 1.3125077359941251e-05
Position 1737: 1.10386381748586e-05
Position 2014: 1.0633890801931024e-05
Position 4230: 9.417493926221468e-06
Position 659: 8.839853999968369e-06
Position 170: 8.079793583835151e-06
Position 246: 7.817372633940844e-06
Position 3076: 7.374284729880757e-06
Position 365: 7.300949368824455e-06
Position 602: 7.239149481725285e-06
Position 3274: 7.066138415122917e-06
Position 2046: 6.812304084944909e-06
Position 2068: 6.433649435088291e-06
Position 3361: 5.969094445778189e-06
Position 2935: 5.886989837185491e-06
Position 2109: 5.119218923489684e-06
Position 2549: 4.884228265079885e-06
Position 2155: 4.820433464246668e-06
Position 1810: 4.379348462035689e-06
Position 4034: 4.132421269116551e-06
Position 3470: 3.981831368796073e-06
Position 2751: 3.8638424123357015e-06
Position 3372: 3.32247925907135e-06
Position 1962: 3.2825575583768324e-06
Position 930: 2.915029219335765e-06
Position 842: 1.947119294982863e-06
Position 484: 1.8933423194435783e-06
Position 2011: 1.8659753112149519e-06
Position 605: 1.5575178207024804e-06
Position 517: 1.4010804899179608e-06
Position 509: 1.349107090034808e-06
Position 2097: 1.3001198201942255e-06
Position 1617: 1.0165527285794758e-06
Position 1626: 9.960635254138493e-07
Position 3860: 9.53420441712339e-07
Position 2562: 8.982275930441385e-07
Position 1843: 8.148935583342285e-07
Position 4406: 5.922355042325685e-07
Position 3070: 5.234486205406466e-07
Position 3063: 3.690560096519867e-07
Position 3341: 2.8987767688287614e-07
Position 2066: 2.4423387580356617e-07
Position 2532: 2.1926271637632824e-07
Position 3495: 1.9857163606231353e-07
Position 3408: 1.3675242132769531e-07
Position 36: 9.387542247625666e-08
Position 1750: 8.735850506167473e-08
Position 3184: 6.253596685008258e-08
Position 2681: 5.806963168904462e-08
Position 3829: 4.8135613395447424e-08
Position 30: 4.116616163089839e-08
Position 368: 3.2144431987320584e-08
Position 3915: 2.4599029720616546e-08
Position 348: 2.283213445335211e-08
Position 4087: 1.4155050099285072e-08
Position 2544: 1.1447410453200937e-08
Position 540: 9.561809834103411e-09
Position 3609: 9.397275754454817e-09
Position 806: 2.985659986376288e-09
Position 511: 8.055725804353047e-10
Position 656: 4.060355462529769e-10
Position 2160: 3.6728680919584963e-10
Position 543: 2.6776271453019224e-10
Position 3642: 8.526079021913993e-11
Position 322: 8.345571901877901e-11
Position 1703: 5.0266508754827724e-11
Position 3682: 1.87409353984133e-11
Position 3938: 5.244991454775262e-12
Position 2522: 4.647240069082694e-12
Position 1504: 2.900264164637786e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1719: 0.9979372937722152
Position 2648: 0.9976866649811837
Position 3636: 0.9972944455547945
Position 3052: 0.7769306897657083
Position 1078: 0.7389073116804842
Position 2343: 0.5604237366403327
Position 3183: 0.5477454667014867
Position 4947: 0.37870898225346034
Position 3215: 0.2976596200889601
Position 2522: 0.28760838199854755
Position 4561: 0.1838643523961633
Position 1527: 0.1503809872006308
Position 4532: 0.13978194916615447
Position 4917: 0.11351036976612122
Position 4437: 0.10582430767081981
Position 3218: 0.10047181137410753
Position 4692: 0.06857904756027287
Position 2319: 0.06204463284925805
Position 2493: 0.048531056195064266
Position 275: 0.037176786248013405
Position 4369: 0.033075159678557065
Position 3829: 0.030827174005471424
Position 4330: 0.0294717540687175
Position 4307: 0.026355430734275622
Position 4444: 0.025014343420804663
Position 4828: 0.022125174201910323
Position 4374: 0.018485656969301465
Position 108: 0.018414395988983964
Position 3907: 0.01760996022543938
Position 4275: 0.01557450763666047
Position 5373: 0.014319875615342544
Position 316: 0.012984338439877889
Position 4301: 0.012811588606947606
Position 3945: 0.012496903587746981
Position 5250: 0.009144591157480694
Position 4481: 0.007914222876567593
Position 5727: 0.007280171238649503
Position 132: 0.007124507599607527
Position 506: 0.006823884883924972
Position 5651: 0.0045520119016849835
Position 3846: 0.004377334877040035
Position 3974: 0.003901395586281257
Position 3376: 0.0038229213624851864
Position 4888: 0.0036194904803969513
Position 110: 0.0035842985871854726
Position 2136: 0.0031094561539309353
Position 793: 0.0030047281109358364
Position 5780: 0.002984578240106695
Position 1398: 0.0027343406533137465
Position 4956: 0.0023024162296199154
Position 813: 0.00229384533027997
Position 4795: 0.0017656254336549948
Position 1181: 0.0017022597322442503
Position 517: 0.0014479108412666824
Position 847: 0.0014029674536845942
Position 3984: 0.001288999057203052
Position 1155: 0.0012691836994090488
Position 2854: 0.0011234928784850725
Position 5442: 0.0010899763686422815
Position 5791: 0.0009333530984738454
Position 4406: 0.0008942033029808521
Position 2907: 0.000827857569340312
Position 5471: 0.0007790216042851807
Position 5311: 0.0007687177842371066
Position 1335: 0.0007624863074140601
Position 333: 0.0007506543036773785
Position 1855: 0.0007497353875786225
Position 5290: 0.0007405910530936124
Position 4487: 0.000697161247554326
Position 2373: 0.0006794096473567864
Position 2392: 0.0006766531648997199
Position 1560: 0.0006742513778744091
Position 2206: 0.0006623574080393271
Position 239: 0.0006068107173529059
Position 1158: 0.0005941206177046424
Position 4311: 0.0005812868961955812
Position 1178: 0.0005657143911390992
Position 4997: 0.0005617731716317182
Position 741: 0.0005290107048155778
Position 4143: 0.000498480794723875
Position 1151: 0.0004982525150403172
Position 1755: 0.00048151279539275396
Position 916: 0.00045772021442231015
Position 168: 0.00040931288993031894
Position 2218: 0.00038886977792643195
Position 4148: 0.0003885876077487195
Position 5453: 0.00038442296882407407
Position 2091: 0.00037470515718529524
Position 1167: 0.0003691696865435681
Position 5096: 0.0003327360296585849
Position 4567: 0.0003244174400074287
Position 570: 0.0003185228228742261
Position 879: 0.0003168869883929825
Position 3924: 0.00029237317592010337
Position 4536: 0.0002870706885395074
Position 1017: 0.0002807865643961211
Position 4058: 0.00027302345329737485
Position 3443: 0.0002628463377556471
Position 1737: 0.00024288340209511268
Position 4715: 0.0002426864430104677
Position 2150: 0.000234997868533576
Position 143: 0.00022840546882328536
Position 4107: 0.00022092271086205476
Position 5623: 0.00018822009971851265
Position 1992: 0.00016931198932031808
Position 744: 0.00015990248535661673
Position 1864: 0.00015599967165743066
Position 180: 0.00015458838597592203
Position 1980: 0.00015278950243230547
Position 2554: 0.00014013973431868174
Position 5810: 0.00013461660645026953
Position 1375: 0.00013108531478453828
Position 4703: 0.00012950128805050304
Position 995: 0.00012630529478876364
Position 442: 0.00011482403240966543
Position 3063: 0.0001123749440962549
Position 1470: 0.00010849631187628439
Position 484: 0.00010118461384036966
Position 2670: 0.00010027511941240862
Position 957: 9.849376577009392e-05
Position 3464: 9.24347560748145e-05
Position 1194: 9.039546783533477e-05
Position 1340: 8.793620916288408e-05
Position 2004: 8.229014252868308e-05
Position 2058: 7.744775654468769e-05
Position 4121: 7.540534711611042e-05
Position 1793: 7.426365893551087e-05
Position 5304: 7.3971148690678e-05
Position 2041: 7.144060967336218e-05
Position 4578: 7.143439805000642e-05
Position 1084: 6.994589581910522e-05
Position 3450: 6.908997376155526e-05
Position 4126: 5.782370004704878e-05
Position 4841: 5.598549900955618e-05
Position 973: 5.2518031173172057e-05
Position 819: 5.1199233622393304e-05
Position 3609: 5.1028890269641075e-05
Position 2868: 4.6782334973940954e-05
Position 1311: 4.570587517599401e-05
Position 2880: 4.261318914585744e-05
Position 153: 4.078227687228198e-05
Position 3012: 3.163326543568347e-05
Position 1828: 2.8842601195407926e-05
Position 3682: 2.4707284929490086e-05
Position 4380: 2.4271472466535237e-05
Position 1223: 1.9358807396782627e-05
Position 2539: 1.869364020795613e-05
Position 2208: 1.781908867618868e-05
Position 1769: 1.7321075700966314e-05
Position 595: 1.549669042863113e-05
Position 3492: 1.4570646194883436e-05
Position 399: 1.422379135276997e-05
Position 3476: 1.3492872050185023e-05
Position 3422: 1.323130369678688e-05
Position 992: 1.26008564975921e-05
Position 1917: 1.2409070629238245e-05
Position 1962: 1.102694094014638e-05
Position 1626: 1.0907939900771022e-05
Position 1482: 1.0841245344542573e-05
Position 1096: 1.010573474963781e-05
Position 3243: 9.178708158520457e-06
Position 2865: 9.134541418314708e-06
Position 3341: 9.126528465039113e-06
Position 1368: 8.91791802846226e-06
Position 1210: 8.374249263749515e-06
Position 3550: 7.4275599342445515e-06
Position 616: 7.3311553352232945e-06
Position 576: 7.183702549022011e-06
Position 218: 7.058639618566315e-06
Position 1025: 5.420404225353562e-06
Position 3394: 5.286645072314933e-06
Position 1578: 5.126727007718965e-06
Position 2607: 3.511634902911188e-06
Position 3304: 3.404339147760181e-06
Position 2916: 3.2918810047683367e-06
Position 206: 2.9103643819159556e-06
Position 3225: 2.644247037549233e-06
Position 3084: 2.4998529405176243e-06
Position 2083: 2.3872579483844123e-06
Position 1870: 2.2722409260879106e-06
Position 2182: 2.0167607680525333e-06
Position 2728: 1.9206595076008367e-06
Position 2819: 1.5934970305345416e-06
Position 277: 1.5723450840562771e-06
Position 3121: 1.4606820350268401e-06
Position 1914: 1.4477099094742395e-06
Position 2798: 1.373055919821821e-06
Position 622: 1.3088264166903212e-06
Position 2783: 1.1747469414004673e-06
Position 3096: 1.0655564116023198e-06
Position 2801: 1.02996601899304e-06
Position 67: 9.424551700398517e-07
Position 2919: 6.687681110385854e-07
Position 2046: 6.343857476397124e-07
Position 3495: 5.819459513408904e-07
Position 3719: 5.612987567021603e-07
Position 186: 5.107501226407102e-07
Position 2542: 4.2381791582574807e-07
Position 2877: 3.8363740768665586e-07
Position 2567: 3.7661220823664814e-07
Position 246: 2.064380402197795e-07
Position 3582: 1.8676126790932497e-07
Position 2220: 1.6087827049568005e-07
Position 2992: 1.3487315820342125e-07
Position 2174: 1.338346702265296e-07
Position 1822: 1.256902856441394e-07
Position 2010: 1.1429878541401893e-07
Position 3569: 1.0436866721696895e-07
Position 2063: 9.532916877836878e-08
Position 1941: 8.204657003043679e-08
Position 2922: 2.998078053814409e-08
Position 3725: 2.838528742137191e-08
Position 3755: 2.292901173225363e-08
Position 2066: 1.6019506014546463e-08
Position 61: 7.0210585068477015e-09
Position 195: 1.154123645287849e-09
Position 4004: 1.1098917031931208e-09
Position 188: 2.4950546238286026e-12
Position 401: 2.7835787825262814e-17
