Gene = Tdrd3
Position 728: 4.254438442175442e-05
Position 1044: 4.033710654746906e-05
Position 374: 3.346923593101827e-05
Position 2745: 3.1259662177970876e-05
Position 972: 3.014714596890671e-05
Position 2573: 1.7673700953293135e-05
Position 1032: 1.2941104308498425e-05
Position 1587: 1.2005946524328921e-05
Position 264: 1.1407993289023436e-05
Position 1089: 1.108797702054927e-05
Position 1660: 1.0324495563358454e-05
Position 2771: 9.978759321187517e-06
Position 829: 7.4821677510940415e-06
Position 603: 7.028712754168912e-06
Position 506: 4.605553025047694e-06
Position 2570: 3.33571559974744e-06
Position 627: 3.0438901238886545e-06
Position 1455: 2.478143315685264e-06
Position 2392: 2.0954260767814307e-06
Position 1363: 1.8923517606879756e-06
Position 2354: 1.4577232581930593e-06
Position 2151: 1.1702562419522503e-06
Position 324: 8.771511267741447e-07
Position 198: 5.260803577061353e-07
Position 143: 5.022860346633103e-07
Position 1836: 4.830693576377736e-07
Position 2205: 4.783059421925293e-07
Position 1394: 3.3683802661436436e-07
Position 1419: 3.300107118969581e-07
Position 1860: 3.26431862118111e-07
Position 2368: 3.1160023089774454e-07
Position 1576: 2.778906762730199e-07
Position 2176: 2.7786830890213317e-07
Position 2106: 2.5084958847712867e-07
Position 1755: 2.446090644453016e-07
Position 1884: 2.211254562601719e-07
Position 1929: 1.8744868426383797e-07
Position 2554: 1.410788679238243e-07
Position 21: 1.0559646908909702e-07
Position 42: 7.106869593980852e-08
Position 629: 6.581633670367474e-08
Position 1422: 6.120087749107978e-08
Position 860: 5.8371982654235135e-08
Position 1464: 5.816068452559235e-08
Position 1068: 5.6214418170546415e-08
Position 1071: 5.6210168569213253e-08
Position 1374: 4.993914189202024e-08
Position 28: 4.2325957323385275e-08
Position 110: 7.022072530849046e-09
Position 183: 5.826311454816289e-09
Position 171: 2.0700986805857204e-09
Position 11: 1.055701987384039e-09
Position 262: 4.564815497627931e-11
Position 1449: 3.784070967872169e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 2527: 0.996387400710469
Position 142: 0.9846784886546072
Position 301: 0.9574166979097329
Position 2868: 0.8552878838130479
Position 1297: 0.09552500781409709
Position 2095: 0.03104041796912205
Position 1684: 0.012824150667678799
Position 2197: 0.010384786113150333
Position 2233: 0.008298845953914464
Position 2649: 0.00535427930574583
Position 1343: 0.005105613559941167
Position 2139: 0.004381125225332742
Position 781: 0.004162837869487608
Position 2158: 0.0037608364288580698
Position 2312: 0.0025785377777376695
Position 2082: 0.0024569298476913664
Position 180: 0.0024213943594992766
Position 1929: 0.002349931230118324
Position 1688: 0.0019357214428512113
Position 1711: 0.0018483800074512277
Position 848: 0.0012233587019639606
Position 2542: 0.0010677564914866207
Position 415: 0.0009882692014144632
Position 1380: 0.000943700218642427
Position 1678: 0.0008186473735115107
Position 2326: 0.0008016840198238912
Position 2236: 0.0007918067484651782
Position 1921: 0.0007841750578071278
Position 153: 0.0007232383684647309
Position 2143: 0.00061273274134584
Position 2698: 0.0005045432399277758
Position 2671: 0.0004943056823702406
Position 2068: 0.00048317060111707473
Position 382: 0.0004558026535676428
Position 1320: 0.00042399691749344856
Position 1404: 0.0004076899661817066
Position 454: 0.00039424390720796995
Position 2203: 0.0003855161718700053
Position 753: 0.00036326981591550383
Position 1737: 0.00036111013805134454
Position 613: 0.0003045114234438365
Position 2106: 0.0002942055828029963
Position 487: 0.00023154388170417746
Position 1032: 0.00020471026762128923
Position 1910: 0.00019709577583294845
Position 2041: 0.0001892160906550648
Position 2038: 0.00016086381099817478
Position 1201: 0.00015481036217429995
Position 1964: 0.00013759199194343747
Position 1026: 0.00013647008229553679
Position 1961: 0.00012857830763892872
Position 2674: 0.00011701970847850701
Position 2677: 9.456213746959022e-05
Position 603: 8.265652259501284e-05
Position 2692: 7.774341545989272e-05
Position 1592: 7.768515866295728e-05
Position 1844: 7.531951537695275e-05
Position 2713: 7.032605768622004e-05
Position 1860: 7.0019733743087e-05
Position 2536: 6.803385930922419e-05
Position 598: 6.050586339767573e-05
Position 1226: 5.900716003692704e-05
Position 713: 5.510694164700459e-05
Position 1997: 5.348794756557585e-05
Position 2666: 5.2890527943686364e-05
Position 687: 5.138874513189212e-05
Position 571: 4.795878556804471e-05
Position 2164: 4.509594019965448e-05
Position 2719: 4.457174654194048e-05
Position 580: 4.1909076091181446e-05
Position 1775: 3.9755853853948254e-05
Position 931: 3.907056271763013e-05
Position 556: 3.808979476687381e-05
Position 2614: 3.5358188837533354e-05
Position 540: 3.0177007273852316e-05
Position 1387: 2.5437354324824798e-05
Position 1894: 2.4900511707970944e-05
Position 475: 2.372822276524e-05
Position 663: 2.3348999651802942e-05
Position 934: 2.3104846826108637e-05
Position 433: 2.2769329131751765e-05
Position 388: 1.9406198865714586e-05
Position 2468: 1.8625299314920406e-05
Position 1308: 1.8242611855936772e-05
Position 2716: 1.734287666996175e-05
Position 1890: 1.556886231446268e-05
Position 350: 1.5176627180973766e-05
Position 190: 1.3427218702625983e-05
Position 1037: 1.3161695510178247e-05
Position 954: 1.1157746208131232e-05
Position 2465: 9.694148617824316e-06
Position 1218: 7.843165989559457e-06
Position 544: 7.71900011551566e-06
Position 305: 6.867349578542151e-06
Position 1330: 3.0221297007905303e-06
Position 765: 2.9301258840687448e-06
Position 907: 1.9980469182727394e-06
Position 941: 1.5064415937771964e-06
Position 424: 1.1968895188049738e-06
Position 871: 8.326822523680484e-07
Position 155: 6.960650661214285e-07
Position 2741: 6.484412265668727e-07
Position 1085: 4.1867952029949777e-07
Position 210: 3.0700060684524567e-07
Position 1098: 2.619927139187068e-07
Position 2560: 2.260094112451549e-07
Position 2602: 2.0212157711742925e-07
Position 2475: 1.1761432523894344e-07
Position 158: 7.90245166503828e-08
Position 2749: 5.957182800462855e-08
Position 2813: 3.037856851463793e-08
Position 194: 4.999173657280997e-09
Position 65: 8.766822680375838e-10
Position 506: 6.024542376592418e-10
Position 465: 3.5640307805881767e-10
Position 238: 2.7164898653947826e-10
Position 83: 2.22459148608584e-10
Position 496: 1.7333917885225046e-10
Position 255: 4.572615660817458e-11
Position 70: 1.0613763771542474e-11
Position 232: 2.748322560811718e-12
Position 95: 2.4965836268443582e-12
Position 80: 4.394450707984164e-13
