Gene = dpr19
Position 483: 0.00024205373378793457
Position 578: 0.00021467128831672468
Position 566: 0.0002117634054422904
Position 1231: 0.0002114991762793079
Position 3170: 0.00019002984834305987
Position 340: 0.0001820513476478634
Position 2032: 0.00017354657975321295
Position 2224: 0.00017338272929275303
Position 2050: 0.00013841589491325632
Position 2125: 0.00013428035374123403
Position 3560: 0.00011863549957264386
Position 2615: 0.00011547250566749397
Position 1969: 9.136385224953174e-05
Position 2528: 8.593876728764916e-05
Position 2687: 7.479105770468597e-05
Position 659: 7.446854487395994e-05
Position 1665: 7.118700385993801e-05
Position 2007: 6.563775802795954e-05
Position 793: 6.282918090421426e-05
Position 1250: 6.042849501188603e-05
Position 594: 6.033084733064734e-05
Position 913: 5.8654674749236605e-05
Position 991: 4.990443639184378e-05
Position 2595: 4.1230038243174954e-05
Position 946: 4.087153778351598e-05
Position 1206: 3.868681233400628e-05
Position 1069: 3.770333562927434e-05
Position 1486: 3.63060509234237e-05
Position 1786: 3.237193602485944e-05
Position 343: 3.201492000003142e-05
Position 3507: 2.5841394170372742e-05
Position 2606: 2.53788574179712e-05
Position 1901: 2.192015150903222e-05
Position 1280: 2.1255572918234856e-05
Position 277: 2.1021547959519008e-05
Position 406: 1.9952575728018334e-05
Position 90: 1.9718525293398396e-05
Position 56: 1.9303187845041525e-05
Position 93: 1.912574572447396e-05
Position 1751: 1.909528159266651e-05
Position 2597: 1.8450207645009322e-05
Position 3480: 1.7205118765939634e-05
Position 1053: 1.716294281526125e-05
Position 3274: 1.4126470875300599e-05
Position 2418: 1.3693846126418997e-05
Position 2970: 1.3214302163281291e-05
Position 357: 1.295482000043925e-05
Position 906: 1.1864705184592164e-05
Position 797: 1.1574574389884929e-05
Position 2080: 1.0399702875309352e-05
Position 1106: 1.0203291822026607e-05
Position 1188: 9.602156903437578e-06
Position 2058: 8.685477319707125e-06
Position 2025: 8.439433969743428e-06
Position 741: 8.182256981541008e-06
Position 487: 8.153267360405202e-06
Position 2334: 7.732228078680808e-06
Position 3406: 7.6189717123465204e-06
Position 485: 7.446741684085493e-06
Position 2111: 6.285349867791213e-06
Position 1746: 6.247327244658732e-06
Position 3495: 5.890956099290314e-06
Position 869: 5.50637392508217e-06
Position 1680: 5.3700001716239805e-06
Position 210: 4.988647817993707e-06
Position 1748: 4.812413300056267e-06
Position 1514: 4.499194529336725e-06
Position 1921: 4.363318717454481e-06
Position 205: 4.264162899727364e-06
Position 2474: 4.0748157742261165e-06
Position 1882: 3.801550073691522e-06
Position 2114: 3.1435711356077024e-06
Position 1709: 3.117275843498842e-06
Position 2323: 2.918238077084642e-06
Position 810: 2.8431260705829038e-06
Position 1998: 2.8027243731957464e-06
Position 721: 2.473995449023723e-06
Position 1319: 2.2723423614418764e-06
Position 1386: 1.896016560831993e-06
Position 1950: 1.603354684536045e-06
Position 608: 8.799900021437982e-07
Position 1904: 6.780096523483374e-07
Position 564: 5.759852187337835e-07
Position 2646: 3.50647615516709e-07
Position 313: 2.899877582772082e-07
Position 803: 2.8397356782013895e-07
Position 2141: 2.6549285029400693e-07
Position 2945: 2.401776851729412e-07
Position 2845: 1.6793452035753714e-07
Position 3196: 1.5088312564193307e-07
Position 1843: 1.4721556944861854e-07
Position 2712: 8.888400101573879e-08
Position 2625: 3.902563157963738e-08
Position 182: 2.653580315415564e-08
Position 3129: 1.5494901790415077e-08
Position 2664: 1.1395856513728289e-08
Position 2755: 8.692614246243105e-09
Position 2461: 3.543065588440951e-09
Position 2403: 2.7757999343490875e-09
Position 922: 2.0789801465929405e-09
Position 2906: 1.883251739890783e-09
Position 2985: 1.690111868754389e-09
Position 2410: 1.3975499906993204e-09
Position 812: 1.0243105716959206e-09
Position 653: 2.325190290831274e-10
Position 838: 1.817606187342452e-10
Position 823: 1.4416750385364087e-10
Position 1089: 9.027132464360755e-11
Position 687: 5.6685702913104135e-11
Position 2372: 3.219107934894893e-11
Position 2742: 2.1307890461015707e-11
Position 916: 8.51434041299377e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2754: 0.9924200224691402
Position 1842: 0.9830865595353115
Position 1628: 0.9769945645059199
Position 2322: 0.9650762104814447
Position 2119: 0.8185070758495501
Position 1079: 0.06854378048663481
Position 2122: 0.06384774869746163
Position 1206: 0.04076338531843608
Position 1013: 0.034777484969918955
Position 3084: 0.025276729746654167
Position 869: 0.0160111663538691
Position 643: 0.013831488195664163
Position 597: 0.012630255010892648
Position 1823: 0.012512006221957047
Position 3087: 0.012332509644935903
Position 2287: 0.010486502060196426
Position 3607: 0.009806189925553998
Position 475: 0.0097682198607835
Position 3342: 0.0078046809126079515
Position 509: 0.007531348081285686
Position 838: 0.007228822729003338
Position 3404: 0.004711350867535053
Position 1280: 0.004635216494570876
Position 3433: 0.004164153041791764
Position 3538: 0.003956169890477724
Position 3098: 0.003698044567502632
Position 1069: 0.002912133664037254
Position 1592: 0.00244394794154566
Position 3493: 0.0024139475742690594
Position 1230: 0.0023680206998725126
Position 608: 0.0021321662181823598
Position 3177: 0.002010382673400026
Position 669: 0.001877267805391595
Position 340: 0.0017691399978846747
Position 1348: 0.0017058413249366677
Position 313: 0.0016440618170932245
Position 2334: 0.0016405756549167179
Position 3215: 0.0016170920316299364
Position 3314: 0.0015736954412270663
Position 3208: 0.001313032417591804
Position 1416: 0.0012700865624684352
Position 2985: 0.0012167646648807513
Position 1872: 0.0012134880935212942
Position 2360: 0.0011434178541936907
Position 3425: 0.0010949583056779396
Position 1514: 0.0010644837530297323
Position 2401: 0.0010549591122226958
Position 874: 0.0010382444771696593
Position 889: 0.0009652251607334763
Position 3725: 0.0008759602253411964
Position 1680: 0.000786994394986021
Position 2128: 0.0007128099239485676
Position 1859: 0.0006820064328749457
Position 1901: 0.0006103942583153155
Position 1594: 0.0005639859752693629
Position 250: 0.0005406279524672674
Position 1696: 0.0004747573739933527
Position 2998: 0.0004097481251969205
Position 2673: 0.00040609890818619853
Position 683: 0.00038694808432192154
Position 3274: 0.0002798763643790631
Position 3529: 0.000271679457212708
Position 2777: 0.000254521672229792
Position 3633: 0.0002446985074490809
Position 1082: 0.00024375657039754617
Position 2595: 0.00024276878815471223
Position 1904: 0.00023743761458705365
Position 1225: 0.00023626690178960038
Position 847: 0.00022832818967466375
Position 3636: 0.00022293983083237614
Position 3514: 0.00020112295729454003
Position 1115: 0.0001977549303171787
Position 913: 0.000193545856165608
Position 150: 0.00018596215840723722
Position 153: 0.0001853284539146875
Position 3541: 0.00018498050281365286
Position 2421: 0.00017966593381332768
Position 3507: 0.00013264956774770926
Position 401: 0.00013219320098524902
Position 2484: 0.00012044884917666351
Position 843: 0.00011969686219923233
Position 1106: 0.00011881868792513031
Position 2038: 8.964149513308456e-05
Position 3032: 8.513312342810901e-05
Position 1120: 7.3471645730203e-05
Position 2681: 7.162085140048792e-05
Position 2032: 5.973763140112539e-05
Position 2973: 5.895595293211628e-05
Position 1863: 5.797251163428774e-05
Position 2694: 5.773439709735206e-05
Position 2391: 5.5489164942823346e-05
Position 2560: 5.507794499393576e-05
Position 3161: 5.2123607669406285e-05
Position 1167: 4.878384596457225e-05
Position 2466: 4.5132306114044765e-05
Position 205: 4.3371053403534635e-05
Position 1882: 4.1601235239262e-05
Position 906: 4.154654937880301e-05
Position 2141: 3.9022656107594924e-05
Position 1486: 3.648164301516995e-05
Position 386: 3.0254219253226162e-05
Position 1723: 2.8963655857289133e-05
Position 2496: 2.748761038161655e-05
Position 1639: 2.5478272004480797e-05
Position 1437: 2.3760428803125684e-05
Position 3707: 2.0671161971957188e-05
Position 210: 1.8817330163648052e-05
Position 2611: 1.7652792526738734e-05
Position 645: 1.6267829079313837e-05
Position 1301: 1.4918275877812043e-05
Position 3325: 1.3581889801835211e-05
Position 2512: 1.140106302706079e-05
Position 3065: 1.1008874727285693e-05
Position 2067: 6.742998612614325e-06
Position 1727: 6.503450481365878e-06
Position 2025: 6.053460070758369e-06
Position 1709: 6.016312606730736e-06
Position 2615: 4.860332916311652e-06
Position 2058: 4.803102810205502e-06
Position 2046: 4.3544870883530604e-06
Position 1386: 2.6944126641300003e-06
Position 1377: 2.0892693763952014e-06
Position 2087: 1.7210614090709392e-06
Position 252: 1.6582117812954916e-06
Position 2199: 1.1649456811293877e-06
Position 1757: 1.080324919591474e-06
Position 277: 9.622713909399758e-07
Position 477: 8.853241260994338e-07
Position 1466: 7.466819699780521e-07
Position 2410: 7.11292975672147e-07
Position 701: 4.592000943476256e-07
Position 513: 4.461609540716394e-07
Position 2080: 4.2673996269760277e-07
Position 3152: 3.630352811323692e-07
Position 2254: 3.2058298144535234e-07
Position 1965: 3.0822361215034365e-07
Position 2166: 2.0690506982490985e-07
Position 2807: 1.2203428892324405e-07
Position 3050: 4.117300248311998e-08
Position 2759: 2.8524233622920245e-08
Position 680: 1.762607883814347e-08
Position 245: 1.1134290215772182e-08
Position 1769: 7.62992074788068e-09
Position 696: 4.550000010478833e-09
Position 687: 3.0247654717674777e-09
Position 247: 2.0091709376968625e-09
Position 698: 5.56406893321161e-12
