Gene = Fie
Position 2134: 3.878400439370304e-05
Position 611: 3.6562268032038194e-05
Position 1698: 3.5009663261811e-05
Position 823: 3.404000109563008e-05
Position 588: 3.090705285498145e-05
Position 2243: 2.8617851658016544e-05
Position 291: 2.7973150938021086e-05
Position 760: 2.58648664126163e-05
Position 2145: 2.179195728132979e-05
Position 1648: 1.724864509690199e-05
Position 829: 1.5284514523253262e-05
Position 1444: 1.503138044770942e-05
Position 1978: 1.2063254538511973e-05
Position 797: 1.1632225036649456e-05
Position 804: 1.1383213159229235e-05
Position 1024: 1.0275456271056113e-05
Position 826: 1.0152628049842944e-05
Position 1051: 6.693146335828785e-06
Position 877: 6.3967306708511925e-06
Position 863: 6.037081328154763e-06
Position 1844: 5.939359226927746e-06
Position 74: 5.873142327311711e-06
Position 2031: 5.331091106098175e-06
Position 2014: 5.115324308811944e-06
Position 1908: 4.933869022652736e-06
Position 1836: 4.545499169105547e-06
Position 871: 4.392036350791866e-06
Position 660: 3.111764744463954e-06
Position 1033: 3.081423698268386e-06
Position 2142: 3.0428344870369596e-06
Position 1857: 2.9575492616517045e-06
Position 1618: 2.736119460968678e-06
Position 623: 2.4779480863552267e-06
Position 461: 2.420854505673444e-06
Position 740: 2.2983475739741486e-06
Position 668: 1.7138192835654457e-06
Position 1529: 1.6194366951070801e-06
Position 1825: 1.3985159497505804e-06
Position 785: 1.2932425959706822e-06
Position 810: 1.2284308029030727e-06
Position 1252: 1.1082725494934245e-06
Position 880: 9.092387282295774e-07
Position 221: 8.996005675838706e-07
Position 111: 7.783248137606542e-07
Position 446: 7.372516727803149e-07
Position 443: 5.604961571291292e-07
Position 192: 5.084444926427325e-07
Position 926: 4.88464845020888e-07
Position 100: 4.7134132467718635e-07
Position 151: 4.5691015642885195e-07
Position 681: 3.783599667551361e-07
Position 1492: 3.557451712842627e-07
Position 412: 2.4021096890663476e-07
Position 512: 2.2424552503234306e-07
Position 1575: 2.0777669540220814e-07
Position 529: 2.0732444038292567e-07
Position 1535: 1.2680930252374463e-07
Position 1358: 1.2494053703303394e-07
Position 381: 7.835854272262689e-08
Position 717: 5.2700638244671026e-08
Position 160: 5.2078897974478156e-08
Position 373: 5.203966318001303e-08
Position 1499: 2.3020756482839624e-08
Position 1373: 2.0117418836304876e-08
Position 1538: 6.460023149057715e-09
Position 1501: 5.4316801356566e-09
Position 1473: 2.5292757850841114e-09
Position 420: 2.7097023958501128e-14
Position 402: 1.9557671620811325e-14
