Gene = Patsas
Position 2049: 3.9896878222383514e-05
Position 2025: 3.554988793878257e-05
Position 2205: 3.26280531794383e-05
Position 609: 3.177729592224378e-05
Position 1061: 3.046780791404207e-05
Position 1124: 2.2913313956244295e-05
Position 560: 2.0153293068767637e-05
Position 1448: 1.9481798515232088e-05
Position 1130: 1.7349200646023318e-05
Position 788: 1.7136266663793216e-05
Position 455: 1.6695337524891678e-05
Position 1198: 1.6075601352263918e-05
Position 2265: 1.491259699129684e-05
Position 920: 1.227190476108412e-05
Position 965: 8.828220573140437e-06
Position 523: 7.5999929885778015e-06
Position 320: 6.296099973812382e-06
Position 1052: 5.4155289048713164e-06
Position 265: 4.135151977242816e-06
Position 88: 3.0331141275837784e-06
Position 722: 2.577885778506361e-06
Position 2076: 1.7375487870182546e-06
Position 236: 8.53965764886485e-07
Position 101: 8.278508073812503e-07
Position 2375: 7.787763182954149e-07
Position 527: 5.764206343818127e-07
Position 323: 5.669736966059818e-07
Position 861: 5.085581702930124e-07
Position 418: 3.203082886221918e-07
Position 533: 2.672823457101198e-07
Position 247: 2.4320078823720073e-08
Position 73: 3.4695686105793592e-09
Position 415: 2.087675438461602e-09
Position 143: 2.055414664496969e-09
Position 135: 1.697077501460714e-09
Position 481: 8.916946114835354e-10
Position 516: 6.220885894935717e-10
Position 121: 4.061924189822353e-10
Position 103: 1.9837269019277553e-10
Position 218: 3.092761763800761e-11
Position 428: 2.820197860790898e-12
