Gene = l(2)k09022
Position 2187: 0.00018421217230751662
Position 2769: 0.00017683542128184117
Position 6455: 0.0001729198899013892
Position 1946: 0.00015420212895631558
Position 2031: 0.00014962873460467043
Position 1277: 0.0001476717895588782
Position 310: 0.0001337091063947978
Position 2179: 0.00012862057152612864
Position 1637: 0.0001248484986737676
Position 2094: 0.00012292936427421656
Position 2000: 0.00012173341683194919
Position 6219: 0.0001128626529547198
Position 717: 0.00010936827408567911
Position 6144: 7.692518401327617e-05
Position 2357: 5.828536780128575e-05
Position 2305: 5.548406669953512e-05
Position 1228: 5.420147114812372e-05
Position 30: 5.2194360005951064e-05
Position 6609: 4.3334373481198356e-05
Position 2486: 3.405378340034892e-05
Position 180: 3.206557107951684e-05
Position 5896: 3.1782690682858795e-05
Position 5870: 3.072227354642071e-05
Position 1894: 3.0333950452061976e-05
Position 767: 2.2968786983145864e-05
Position 601: 1.9462464693590076e-05
Position 1899: 1.7471805585631866e-05
Position 2789: 1.694340814603305e-05
Position 54: 1.6227372102260587e-05
Position 47: 1.574354449271792e-05
Position 967: 1.543472830463284e-05
Position 20: 1.445317669657148e-05
Position 988: 1.3669503300728613e-05
Position 4946: 1.2566734576082485e-05
Position 1845: 1.0674281269744684e-05
Position 1794: 1.0483742828768038e-05
Position 232: 1.0354380561318769e-05
Position 313: 9.547398354326583e-06
Position 764: 9.313355582508888e-06
Position 1988: 9.006663553223268e-06
Position 298: 6.972899893195175e-06
Position 568: 6.8695226727120075e-06
Position 1081: 6.066695000315442e-06
Position 347: 4.609598508188666e-06
Position 1523: 4.272880566197046e-06
Position 609: 4.2103105043971155e-06
Position 1902: 3.715637008316603e-06
Position 884: 3.4746216198224435e-06
Position 548: 3.375487160703577e-06
Position 890: 3.001084354495473e-06
Position 2196: 2.9772051481507067e-06
Position 342: 2.939131460842209e-06
Position 3205: 2.338394540117189e-06
Position 1864: 2.2438162742495177e-06
Position 108: 1.8780518273461503e-06
Position 151: 1.8687446388092645e-06
Position 617: 1.8009081364427436e-06
Position 1581: 1.6461898156427672e-06
Position 829: 1.6016588995524988e-06
Position 1210: 1.4568400190157503e-06
Position 1404: 1.2601858584218887e-06
Position 840: 1.2236068193506194e-06
Position 2473: 6.569218506448193e-07
Position 115: 3.4377211367558046e-07
Position 770: 3.1618021933704396e-07
Position 2995: 3.125177249824301e-07
Position 1004: 1.621138535710335e-07
Position 1789: 7.24767063615133e-08
Position 1132: 6.373654386730469e-08
Position 2524: 6.028104422514707e-08
Position 1955: 5.969484229247297e-08
Position 2698: 4.743784142210555e-08
Position 2496: 4.7246023714145286e-08
Position 953: 3.7492263690193094e-08
Position 1163: 3.1019111287624206e-08
Position 931: 2.5825826003200904e-08
Position 1993: 1.8794134238350392e-08
Position 1714: 7.185640066024355e-09
Position 1682: 5.6723318090087076e-09
Position 3059: 2.666440796524278e-10
Position 539: 4.3119465282613814e-11
Position 2047: 9.223263195133257e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5482: 0.9921303477031199
Position 1384: 0.9597556276667799
Position 1707: 0.932499722616637
Position 2898: 0.376832069842871
Position 5141: 0.28608304709755417
Position 1048: 0.24074670142572635
Position 544: 0.15691824915703184
Position 4748: 0.11465650182845222
Position 4684: 0.07892326282266236
Position 4271: 0.0758561076888507
Position 2211: 0.06534295832524108
Position 3869: 0.06179212388446948
Position 4961: 0.045748967287018175
Position 1407: 0.03771151166182435
Position 4052: 0.036779437305013526
Position 648: 0.032119071582930384
Position 4832: 0.0315153902854503
Position 1115: 0.02992759869415141
Position 4502: 0.02834805174959576
Position 4681: 0.020942399993262462
Position 5012: 0.020406725147679893
Position 2133: 0.015171053793005481
Position 1132: 0.014760683399529047
Position 3114: 0.013786636710216323
Position 5060: 0.01255409730751575
Position 5058: 0.01245394357384922
Position 4434: 0.01212113598515552
Position 2865: 0.011825041900035284
Position 4763: 0.011597316371768723
Position 6227: 0.011263347231990817
Position 5357: 0.008441365174144308
Position 3482: 0.008028858614008825
Position 2868: 0.007895455481554113
Position 3445: 0.006330016358366911
Position 2417: 0.006246395774162453
Position 211: 0.005218936156487775
Position 2612: 0.005111490402183053
Position 3119: 0.004812969193831466
Position 1081: 0.0047541079467181835
Position 3293: 0.004684983622613617
Position 607: 0.0037860980187693688
Position 553: 0.003349741561108839
Position 2103: 0.003286071369247393
Position 2586: 0.0031950941380917103
Position 2139: 0.00318964895464753
Position 4848: 0.0029672381613153145
Position 770: 0.0028891819271049304
Position 1771: 0.002806021035967222
Position 3665: 0.0026481551169955666
Position 3613: 0.0025962542117697824
Position 6351: 0.002370521856374934
Position 4110: 0.002164228578792204
Position 2000: 0.002123157564060817
Position 3233: 0.0018472040537665054
Position 802: 0.001732779086081602
Position 3485: 0.001600679693774356
Position 5493: 0.001506933020014773
Position 3517: 0.0014750159777714483
Position 898: 0.0011999569802189794
Position 4555: 0.0011998433404954592
Position 5566: 0.0011919386686393531
Position 208: 0.0011518987611769888
Position 2570: 0.0010677983584659455
Position 3628: 0.0010316058441207255
Position 6086: 0.0009815617728261906
Position 3116: 0.0009065038883176989
Position 1544: 0.0009018865896315138
Position 1343: 0.000900141567196044
Position 3441: 0.0008963658834583435
Position 5586: 0.0008263634025549957
Position 1078: 0.0008211083602408446
Position 6455: 0.0008195160426880502
Position 690: 0.0007112365424155257
Position 2179: 0.0006810315849942719
Position 916: 0.0006541407024773695
Position 1876: 0.0006423789824682299
Position 6687: 0.0006363065944641921
Position 984: 0.0006224588207108113
Position 2150: 0.0006184892527925824
Position 5684: 0.0006028652905804934
Position 6508: 0.0006018431626632329
Position 6289: 0.0005989552829225241
Position 1455: 0.0005718555393474219
Position 3194: 0.0005126403244286225
Position 3644: 0.0005010614838919702
Position 1737: 0.0004998784403788839
Position 1428: 0.0004948902485691301
Position 1024: 0.00045590287844049824
Position 3416: 0.00042493156470504816
Position 3766: 0.0004219708772478743
Position 2236: 0.0004150506050338515
Position 84: 0.00041297598283313735
Position 3743: 0.0003736690839524644
Position 526: 0.0003522324174531866
Position 2969: 0.00034527379524668155
Position 1859: 0.0003314930300841231
Position 2283: 0.00031675568177120964
Position 5808: 0.0003032735754490025
Position 472: 0.00029666628840369026
Position 1028: 0.0002956474209344741
Position 5985: 0.00028885747226607884
Position 700: 0.00028495581452139763
Position 2429: 0.0002630051836946251
Position 2519: 0.0002581771023643736
Position 492: 0.00024856113212949144
Position 2751: 0.0002121754286899705
Position 2592: 0.00020166182577651087
Position 2191: 0.00019794611321451082
Position 5502: 0.00018988784195810124
Position 2473: 0.00017683778887493418
Position 626: 0.0001750575939370318
Position 2850: 0.0001746885487797729
Position 2378: 0.0001529560998378384
Position 2196: 0.00015071216901495546
Position 2370: 0.0001464650297528942
Position 2682: 0.0001446274621769676
Position 1832: 0.00013668123554281156
Position 2805: 0.00013632790021580953
Position 2995: 0.00013624997386559013
Position 5899: 0.00011858543756934555
Position 1518: 0.00011647627476281614
Position 5877: 0.00010868094083206317
Position 2156: 0.00010769922383566455
Position 5940: 0.00010738923473893678
Position 2264: 0.0001012910479054255
Position 2964: 9.697705269790346e-05
Position 1811: 9.057092128965127e-05
Position 1932: 8.38614725299349e-05
Position 295: 7.552616428181468e-05
Position 2667: 7.439668860563097e-05
Position 5418: 7.150730812064132e-05
Position 1160: 6.282166952820512e-05
Position 77: 6.08213842495799e-05
Position 1232: 5.7960839384015826e-05
Position 2009: 5.7050233066016774e-05
Position 5713: 5.420047245990798e-05
Position 745: 4.930653392304466e-05
Position 1742: 4.8447809088526454e-05
Position 5718: 4.607490918570555e-05
Position 6335: 4.1030957481100284e-05
Position 1490: 3.640904513610008e-05
Position 6324: 3.615000132614808e-05
Position 2220: 2.4074891801452686e-05
Position 3047: 2.240577851487244e-05
Position 304: 1.9596713871334106e-05
Position 2366: 1.922126468041353e-05
Position 5785: 1.7365236244537287e-05
Position 127: 1.545218925115261e-05
Position 265: 1.187590557688957e-05
Position 1541: 1.0941405980610828e-05
Position 497: 1.087328791791489e-05
Position 3191: 1.0248065533589334e-05
Position 1799: 9.733889281033106e-06
Position 170: 8.911531668375548e-06
Position 124: 8.760690686924393e-06
Position 1843: 8.585339152312022e-06
Position 1789: 7.924145282929427e-06
Position 1496: 5.860133108195984e-06
Position 1891: 5.551964640318374e-06
Position 3005: 5.315069762650215e-06
Position 740: 4.8456886243942365e-06
Position 268: 4.420619020513035e-06
Position 697: 3.989866662303991e-06
Position 2337: 3.474861360817419e-06
Position 650: 3.4267045798097787e-06
Position 151: 2.9805601691315914e-06
Position 322: 2.774657259301413e-06
Position 1409: 2.7076911906737613e-06
Position 1587: 2.3358919718180942e-06
Position 829: 2.3075426732801223e-06
Position 1234: 2.253610303034116e-06
Position 1566: 2.214572467469426e-06
Position 1505: 2.138431590935223e-06
Position 2486: 2.1278469966528206e-06
Position 3332: 1.9333191892204266e-06
Position 244: 1.8354626541603104e-06
Position 631: 1.688767380438616e-06
Position 2506: 1.608968248739064e-06
Position 298: 1.3498177006121922e-06
Position 1563: 1.2442179454373848e-06
Position 709: 7.978526151079784e-07
Position 657: 6.674808659270385e-07
Position 223: 6.482918713583814e-07
Position 133: 6.144122162745824e-07
Position 561: 5.639710321468648e-07
Position 1261: 2.6709617076798967e-07
Position 394: 2.637895397785115e-07
Position 1430: 1.9127408432713517e-07
Position 1615: 1.797531060411532e-07
Position 922: 1.456540227190251e-07
Position 2290: 4.200277407598932e-08
Position 2332: 1.74064556680428e-08
Position 1850: 1.740236277954249e-08
Position 370: 7.719841155571017e-09
Position 108: 4.9582415006891205e-09
Position 180: 4.29595406056225e-09
Position 352: 3.706877084569235e-09
Position 481: 3.3787276044192774e-09
Position 340: 2.339036569095582e-09
Position 361: 6.38166018408749e-10
