Gene = kek2
Position 515: 0.0001516862082618424
Position 1654: 0.0001227396518092518
Position 2214: 0.0001150405626386876
Position 2272: 0.00011309758423248172
Position 433: 0.00010002934580610044
Position 689: 9.027101600459182e-05
Position 3624: 8.733085942377517e-05
Position 3726: 8.502645317441893e-05
Position 2268: 7.284908837580619e-05
Position 2169: 6.135456024133684e-05
Position 1514: 5.446680165172617e-05
Position 1348: 4.823821984893823e-05
Position 2093: 4.745775469165469e-05
Position 845: 3.385222426031709e-05
Position 951: 3.1911171871274035e-05
Position 1709: 2.8845701799873046e-05
Position 3910: 2.808043702172583e-05
Position 1615: 2.8063922661660225e-05
Position 558: 2.674990656689294e-05
Position 889: 2.6199486351356528e-05
Position 2439: 2.3899868765863244e-05
Position 2209: 1.6005263969512264e-05
Position 1796: 1.5875285256203393e-05
Position 787: 1.3904463087007532e-05
Position 338: 1.2520151898859578e-05
Position 1673: 1.0462554078055124e-05
Position 1317: 8.901594611281121e-06
Position 2761: 8.628202367085348e-06
Position 240: 8.107058696491597e-06
Position 2722: 7.873324229053386e-06
Position 569: 7.641874958746384e-06
Position 657: 7.208904510497324e-06
Position 1092: 6.999415774388096e-06
Position 719: 4.995574709416219e-06
Position 1108: 4.242288392639013e-06
Position 538: 4.109202990897631e-06
Position 2646: 1.922429531047278e-06
Position 820: 1.2811944802429953e-06
Position 365: 3.745513423314229e-07
Position 1421: 5.351044966836245e-08
Position 24576: 4.9326364693628066e-08
Position 698: 2.7772053323259033e-08
Position 23301: 2.0110243653678927e-08
Position 354: 5.47111066155659e-09
Position 167: 5.391208043163961e-09
Position 798: 5.24696020895179e-09
Position 23939: 4.727696946459308e-09
Position 430: 4.584613321856884e-09
Position 304: 2.546017331416506e-09
Position 704: 2.3080092916432933e-09
Position 1130: 1.9889782832129875e-09
Position 215: 1.3538393800927884e-09
Position 710: 1.176751333367442e-09
Position 320: 1.0802008383225713e-09
Position 597: 8.924934132217041e-10
Position 1124: 7.111059444585638e-10
Position 196: 5.505110815947588e-10
Position 335: 4.2492908430436427e-10
Position 547: 1.7248720652141872e-10
Position 545: 1.370678709020967e-11
Position 466: 1.2832114436020683e-11
Position 14828: 2.634911975784532e-12
Position 150: 2.6289366461768395e-12
Position 185: 2.5947665744773397e-12
Position 328: 2.362609096473729e-12
Position 9582: 1.1437490152853042e-12
Position 15842: 7.90956303473595e-13
Position 16453: 5.495683305134783e-13
Position 8810: 3.8561035032032197e-13
Position 13374: 2.5303024226758755e-13
Position 8305: 1.2405829597634122e-13
Position 14221: 1.2291981917051165e-13
Position 7357: 1.1302568658035177e-13
Position 9793: 1.0767141785435155e-13
Position 13571: 9.452142169446659e-14
Position 12785: 7.377050608635454e-14
Position 11266: 6.350644173584326e-14
Position 9867: 3.521777670285118e-14
Position 13639: 3.1438768183278134e-14
Position 10001: 2.5865422759709988e-14
Position 10072: 2.575081398724228e-14
Position 10049: 1.9993723053481214e-14
Position 10934: 1.9351371999265397e-14
Position 9855: 1.925712947479831e-14
Position 10352: 1.8095520392875717e-14
Position 9937: 1.1196547187183538e-14
Position 9957: 1.1140602574490304e-14
Position 9511: 9.150339051607073e-15
Position 8484: 9.057442130448459e-15
Position 8913: 6.609530906065834e-15
Position 9927: 6.251791556377169e-15
Position 11037: 5.9048588765369366e-15
Position 10372: 5.2110635740059485e-15
Position 10894: 5.078060588984701e-15
Position 10845: 3.1439933475519234e-15
Position 9967: 3.129744286992812e-15
Position 9492: 2.1928954482875836e-15
Position 8278: 2.0256634435274085e-15
Position 6486: 9.504815137778116e-16
Position 7489: 2.519197707742154e-16
Position 7308: 1.3663276726803743e-16
Position 7412: 9.205399471404475e-17
Position 8988: 9.202211565794981e-17
Position 7383: 8.149847245275465e-17
Position 7325: 7.811320825295383e-17
Position 7454: 5.552860834856386e-17
Position 6269: 3.9725895173158075e-17
Position 7499: 1.6312447093517537e-17
Position 6204: 1.6243974425748216e-17
Position 7284: 1.225978426337207e-17
Position 7855: 1.0096644260737795e-17
Position 7415: 7.059237444186185e-18
