Gene = Notum
Position 2220: 0.0028618908201580137
Position 2027: 0.002731442239443419
Position 5437: 0.0026448754370341234
Position 5728: 0.002551121609889977
Position 2597: 0.002525601208486066
Position 3966: 0.0023977004653494317
Position 3006: 0.0021315145158129632
Position 701: 0.0019059258443791635
Position 6608: 0.0018135034677135662
Position 2972: 0.0017040529443392643
Position 9240: 0.0016025108757937133
Position 982: 0.0015019219184371681
Position 5852: 0.0014877144144723998
Position 627: 0.0014852902144091775
Position 9124: 0.0014781729494019271
Position 5849: 0.001446745621117014
Position 8989: 0.0013984773809754053
Position 2969: 0.0012644126491466498
Position 5759: 0.0012132542950050937
Position 1316: 0.0010363424147022979
Position 4006: 0.001022455347953232
Position 8088: 0.0009231341667398954
Position 3598: 0.0009055323483432074
Position 2900: 0.0008942799757531985
Position 3241: 0.0008906421419563842
Position 4835: 0.0008367813370760746
Position 3381: 0.0008015916114314143
Position 7167: 0.0007647658305158423
Position 5162: 0.0007555687988812106
Position 9079: 0.0007345676858043985
Position 1299: 0.0007152767322360211
Position 3553: 0.0007020543964667125
Position 1032: 0.0005878311422739656
Position 130: 0.0005816431590115904
Position 603: 0.0005499638594971424
Position 606: 0.0005190511004538919
Position 7962: 0.000514308532401172
Position 3291: 0.0005076677088638865
Position 5701: 0.0004999423630637763
Position 2669: 0.000492196550573014
Position 758: 0.00047994142172831726
Position 651: 0.0004766825037867592
Position 6564: 0.00047523417986051174
Position 3419: 0.000455064255332206
Position 7148: 0.00045185154956802463
Position 4601: 0.00043044533103020526
Position 5589: 0.0004146684769077528
Position 2470: 0.0003926354439640135
Position 958: 0.0003781800209835109
Position 985: 0.0003633578639507774
Position 3837: 0.0003594773030909418
Position 7852: 0.0003574397370965369
Position 8947: 0.0003553636365616758
Position 582: 0.0003010319444610819
Position 7300: 0.00028531878534945827
Position 7237: 0.0002788263300311382
Position 7089: 0.00027341522988076205
Position 4156: 0.0002494546586100701
Position 7969: 0.0002462075127094371
Position 3705: 0.0002423405540879894
Position 5521: 0.0002334788961494478
Position 5000: 0.00022968828423480654
Position 3189: 0.00022487649024719648
Position 724: 0.00020155782136439874
Position 2075: 0.00020113204893333
Position 4958: 0.0002003503418573427
Position 1943: 0.00019127559473297478
Position 316: 0.00018713397299411174
Position 1111: 0.00017783982393262322
Position 2187: 0.00017105840781285545
Position 7720: 0.00016350765362505224
Position 6645: 0.00016281564053615156
Position 7092: 0.00015871458766386165
Position 3251: 0.0001484351933752667
Position 7234: 0.0001449432614259139
Position 3209: 0.00013560083853014312
Position 3471: 0.00013442590096002675
Position 1172: 0.00012206100517851137
Position 395: 0.0001180857036345217
Position 6649: 0.00010092283191865412
Position 177: 9.652411293011091e-05
Position 7561: 8.70379183508875e-05
Position 4711: 8.443472780526454e-05
Position 6332: 8.33626808580136e-05
Position 5193: 8.284952175447326e-05
Position 8588: 8.123191527261949e-05
Position 371: 7.987975299671202e-05
Position 1072: 7.889615603435239e-05
Position 1366: 6.838786577700907e-05
Position 9173: 6.62195571893045e-05
Position 8493: 6.247869223761172e-05
Position 6571: 5.8961054516007655e-05
Position 1536: 5.7050959607203206e-05
Position 240: 5.458561764298064e-05
Position 9163: 5.4421760043200075e-05
Position 1250: 5.1622919149774116e-05
Position 8958: 4.9737627301723914e-05
Position 7414: 4.829818492004313e-05
Position 2007: 4.7297703590088255e-05
Position 6657: 4.726793976265508e-05
Position 6329: 4.692345605727068e-05
Position 9070: 4.616912697578515e-05
Position 77: 4.532800803275449e-05
Position 7195: 4.530442410159924e-05
Position 7723: 4.454772172396214e-05
Position 8901: 4.2781137558306714e-05
Position 3517: 4.261617376211604e-05
Position 9155: 4.245696662399883e-05
Position 1083: 4.2310051708398e-05
Position 1386: 4.154822505871256e-05
Position 6558: 4.118962531835902e-05
Position 7174: 4.088495467000326e-05
Position 89: 3.997638155974702e-05
Position 7294: 3.93494062466318e-05
Position 1695: 3.873844116177007e-05
Position 1134: 3.4818068977085346e-05
Position 7333: 3.4486393738518665e-05
Position 7665: 3.4178273144787154e-05
Position 2172: 3.3661741679024696e-05
Position 8348: 3.301026847953196e-05
Position 7445: 3.2843398309842205e-05
Position 7625: 3.2689075008638405e-05
Position 7597: 3.2361194355559266e-05
Position 1220: 3.204356710821307e-05
Position 2644: 3.147215020310961e-05
Position 7264: 2.8826911009790688e-05
Position 927: 2.6473931638818187e-05
Position 8913: 2.4819574275410626e-05
Position 1114: 2.4807612994020434e-05
Position 3562: 2.4456306665491437e-05
Position 8693: 2.4426328447256242e-05
Position 2742: 2.1935224168080368e-05
Position 7768: 2.0338388615154468e-05
Position 4520: 1.9999739493649966e-05
Position 6584: 1.940454723404701e-05
Position 1715: 1.9028916763669256e-05
Position 2487: 1.901835545789923e-05
Position 6420: 1.6484321937884507e-05
Position 8229: 1.590011521666665e-05
Position 2833: 1.5839247753195945e-05
Position 8008: 1.5828688653732585e-05
Position 3435: 1.5595810341022503e-05
Position 1727: 1.501496138252514e-05
Position 8203: 1.496245449846912e-05
Position 8012: 1.4917657010645814e-05
Position 7186: 1.4499401069657387e-05
Position 6675: 1.3633506997953196e-05
Position 8602: 1.3375199466302304e-05
Position 193: 1.3166790460492347e-05
Position 8169: 1.2931403545762877e-05
Position 8593: 1.2857662367245707e-05
Position 848: 1.2809387434403997e-05
Position 8540: 1.259667476665194e-05
Position 7849: 1.1918770667408924e-05
Position 495: 1.185540838234277e-05
Position 7297: 1.1395632423820608e-05
Position 2779: 1.0549945838759033e-05
Position 3036: 1.0378252048946579e-05
Position 1001: 1.0112412558717536e-05
Position 401: 9.70720263908992e-06
Position 4302: 9.183043058680445e-06
Position 7459: 8.50570962095238e-06
Position 549: 7.100831767007218e-06
Position 7229: 5.477233690315797e-06
Position 252: 4.8804922855829916e-06
Position 7631: 4.6434413381438365e-06
Position 7455: 4.2415005483903355e-06
Position 7465: 3.521968953109938e-06
Position 7920: 3.0810191961082343e-06
Position 6282: 2.6612960170501597e-06
Position 6704: 1.9590344825786117e-06
Position 2745: 1.957068129890503e-06
Position 6717: 1.847574099649235e-06
Position 2943: 1.7640466603857367e-06
Position 2785: 1.7583290573168683e-06
Position 6279: 1.7492801592130905e-06
Position 2278: 1.60210339412215e-06
Position 6907: 1.5800477638483186e-06
Position 7738: 1.4381524387690937e-06
Position 953: 1.1519137124888478e-06
Position 570: 1.021954774061066e-06
Position 1129: 9.97684844179328e-07
Position 2145: 9.705116746496993e-07
Position 806: 8.086344977733564e-07
Position 6552: 7.946584070747316e-07
Position 908: 7.649354365496761e-07
Position 1677: 5.607434928554892e-07
Position 1038: 5.557298011732918e-07
Position 919: 5.247431577969108e-07
Position 828: 4.945510852657556e-07
Position 6794: 4.731386242804706e-07
Position 2121: 4.7044736547689374e-07
Position 7336: 4.609320241297753e-07
Position 7201: 4.219713089089514e-07
Position 800: 3.4410100726639675e-07
Position 1326: 3.107142742975621e-07
Position 1733: 2.637993224808242e-07
Position 101: 2.587444974555674e-07
Position 2052: 2.169769682078032e-07
Position 1183: 1.9893535504026836e-07
Position 6786: 1.5440975781090856e-07
Position 6386: 1.3554338457624565e-07
Position 773: 1.2601016409380465e-07
Position 201: 7.725940402428442e-08
Position 1264: 7.240240557664569e-08
Position 557: 6.481299728385755e-08
Position 1619: 5.06862561205973e-08
Position 863: 4.407890195933573e-08
Position 436: 3.4087049050511895e-08
Position 430: 2.6662463277791188e-08
Position 301: 2.607307879411383e-08
Position 833: 2.5904732988777502e-08
Position 7519: 1.5271099614364547e-08
Position 6875: 1.4989532622583398e-08
Position 7558: 1.441962116371371e-08
Position 880: 9.245857209155403e-09
Position 1330: 8.107643268636953e-09
Position 149: 7.632083325114817e-09
Position 842: 2.6875247811257585e-09
Position 7423: 2.4933010685458823e-09
Position 7111: 2.0217040803658944e-09
Position 7633: 1.9274098588059316e-09
Position 6862: 1.5022388285410647e-09
Position 7105: 1.349098789020843e-09
Position 7544: 1.2850511696281555e-09
Position 6764: 1.1154280175356242e-09
Position 1259: 1.1114569942286282e-09
Position 6890: 4.4636065305464286e-10
Position 7261: 2.8425725057051915e-10
Position 6984: 2.5922150965279597e-10
Position 6768: 2.0242931861936195e-10
Position 6992: 8.056404236347831e-11
Position 6971: 2.1624553217934068e-11
Position 60: 5.786908399936935e-13
Position 410: 3.055376305293442e-13
Position 439: 1.233242667480161e-13
Position 407: 2.5683582423838808e-14
Position 551: 8.798378427000468e-17
Position 474: 1.906379725200903e-17
Position 454: 1.7036748498354632e-18
Position 659: 7.699708052625677e-20
Position 142: 3.3814744878240225e-20
Position 444: 1.133361013855044e-22
Position 811: 8.769412295723546e-24
