Gene = osp
Position 946: 0.024226525439685807
Position 11973: 0.021749165284719905
Position 3094: 0.021490277411994798
Position 737: 0.02028605760576725
Position 2739: 0.018904469826200518
Position 2995: 0.018645271484752354
Position 14112: 0.015808217247609155
Position 2747: 0.01343837670049117
Position 13992: 0.013140959939101958
Position 1020: 0.011895232549265286
Position 611: 0.01147815247148393
Position 1227: 0.009809130272870762
Position 10752: 0.009248854485763793
Position 646: 0.008536789162254685
Position 3384: 0.007652454277958439
Position 13065: 0.0075368170926964845
Position 3231: 0.007157610204270868
Position 1554: 0.006819543772476256
Position 1255: 0.006372330772606348
Position 3496: 0.006064883612765515
Position 11988: 0.005183749376190087
Position 3184: 0.005155634155366765
Position 649: 0.004725022782797644
Position 2830: 0.004559675704983067
Position 5838: 0.003931733962819251
Position 3178: 0.0033743278405338447
Position 12165: 0.0033064027074872805
Position 1343: 0.002821921103223826
Position 2725: 0.0027123506435895108
Position 1753: 0.002355989828001832
Position 14100: 0.0023299637956304036
Position 3120: 0.002229538404028283
Position 1484: 0.002171550598978137
Position 1064: 0.0021086315568540717
Position 1842: 0.0020889538907367753
Position 996: 0.0018241279478934296
Position 3504: 0.0017854922143763078
Position 3174: 0.001776138925535796
Position 3524: 0.0017116410048882507
Position 1173: 0.001680101101681396
Position 12524: 0.001495850505961818
Position 13949: 0.0013762453345870509
Position 2108: 0.0012371200086478543
Position 2152: 0.0011996552224031321
Position 546: 0.0010694737371613364
Position 1847: 0.0007978666487648922
Position 7030: 0.0007907674759178667
Position 3549: 0.0007799546266025224
Position 2320: 0.0007637439180328986
Position 1487: 0.0006773238438879523
Position 1602: 0.0006548733583662531
Position 2811: 0.0005778242095881837
Position 5978: 0.0005542869277733674
Position 11755: 0.0004952372520444435
Position 7581: 0.00048191195911509807
Position 575: 0.0004422090599361927
Position 12046: 0.0004380454878872363
Position 3344: 0.0004380082643937398
Position 11918: 0.0003888963636502057
Position 449: 0.0003383808530052023
Position 5412: 0.00031835372295921436
Position 3100: 0.000287906668251101
Position 1578: 0.000269305976217618
Position 7667: 0.0002555769578219025
Position 6699: 0.00024891674535570035
Position 294: 0.00020836528745465436
Position 10997: 0.0001955319545523618
Position 5795: 0.00016783103844503783
Position 5576: 0.00016766533635904001
Position 11649: 0.00015689697111309793
Position 6943: 0.00015365431545002393
Position 7079: 0.00014447290948226785
Position 10064: 0.00011512198998547764
Position 4272: 0.0001124552168162465
Position 428: 0.00011164599936127129
Position 8756: 0.00010440720058216164
Position 10682: 0.00010255473449050593
Position 6006: 9.690127010965826e-05
Position 5987: 9.009391924640022e-05
Position 6993: 8.871996055172302e-05
Position 4706: 8.094371195598272e-05
Position 7429: 7.53939893383736e-05
Position 7102: 7.249015840029462e-05
Position 1278: 6.921374761259568e-05
Position 9995: 6.913171732334832e-05
Position 9803: 6.479474916174312e-05
Position 5459: 6.239412958102425e-05
Position 388: 5.919359017096212e-05
Position 2862: 5.365049500039055e-05
Position 1660: 4.965052138550631e-05
Position 12486: 4.730166749063804e-05
Position 3685: 4.3272379594154824e-05
Position 7846: 4.1003146356952653e-05
Position 3851: 3.6352224831978454e-05
Position 12845: 3.357001207391305e-05
Position 391: 3.141465895081328e-05
Position 1679: 3.069080579995002e-05
Position 399: 3.015783917860118e-05
Position 5283: 2.8923025140286687e-05
Position 1326: 2.827961841483092e-05
Position 1004: 2.5660806698453512e-05
Position 746: 2.3787136919139412e-05
Position 4631: 2.3305013220550778e-05
Position 1531: 2.3245155507282387e-05
Position 1131: 2.2883068220237396e-05
Position 2589: 2.261809673731083e-05
Position 7870: 2.2145302474584946e-05
Position 8601: 2.141078945926369e-05
Position 2326: 2.0031595109605677e-05
Position 3914: 1.9528696225591207e-05
Position 508: 1.9374082227275276e-05
Position 4667: 1.8904856319660577e-05
Position 1676: 1.7928917441905474e-05
Position 3896: 1.752084351614686e-05
Position 4275: 1.658955844135684e-05
Position 12504: 1.5413523907654493e-05
Position 4900: 1.4985646014683172e-05
Position 7386: 1.398223998642854e-05
Position 467: 1.2644544639859138e-05
Position 841: 1.1242181855589391e-05
Position 3728: 1.0727934832497686e-05
Position 5435: 1.0198643493999974e-05
Position 156: 1.0043152397052858e-05
Position 4046: 9.766176884498325e-06
Position 5499: 8.606984544504488e-06
Position 417: 8.169363147663386e-06
Position 6586: 8.134817639998415e-06
Position 299: 8.121524160804747e-06
Position 1558: 7.893285340508451e-06
Position 25703: 7.490009408094071e-06
Position 533: 7.013667904104186e-06
Position 4225: 6.225397863278451e-06
Position 4316: 5.811157682451293e-06
Position 5310: 5.317650523584602e-06
Position 835: 5.297496239543404e-06
Position 926: 5.289887103479536e-06
Position 3757: 5.1500209839605026e-06
Position 437: 4.723481889335439e-06
Position 4366: 4.722051110126493e-06
Position 1070: 4.672899928503079e-06
Position 12557: 4.5358736697238745e-06
Position 12001: 4.520402282499417e-06
Position 11928: 4.23249037654508e-06
Position 929: 1.928516559799217e-06
Position 2017: 1.9185163886183883e-06
Position 953: 1.8904110283374278e-06
Position 808: 1.795157301988468e-06
Position 784: 1.3371322316828701e-06
Position 657: 1.2147619944317551e-06
Position 135: 1.1696542105654124e-06
Position 23938: 9.264183857787988e-07
Position 2149: 8.907745519571341e-07
Position 1767: 8.905135137014484e-07
Position 401: 8.464561739494546e-07
Position 1379: 5.887415597276972e-07
Position 433: 4.5251518165393016e-07
Position 2454: 3.938304155894071e-07
Position 873: 3.8071280443415423e-07
Position 2521: 3.5095362176615624e-07
Position 1142: 3.3139009953007935e-07
Position 2051: 2.518795256617951e-07
Position 4869: 2.44508173908313e-07
Position 308: 2.346382976596806e-07
Position 219: 2.1608439236205111e-07
Position 184: 2.1124797079546983e-07
Position 921: 2.0905673516331977e-07
Position 814: 2.090108224298374e-07
Position 315: 1.8576800843627925e-07
Position 2204: 1.5778860988306848e-07
Position 7590: 1.1504175020240061e-07
Position 1723: 1.1495907585568495e-07
Position 1419: 9.693113531460747e-08
Position 1410: 7.881004236916546e-08
Position 168: 7.605576363688123e-08
Position 819: 3.9209822343884896e-08
Position 5676: 3.4318626640411334e-08
Position 810: 2.9720277249420346e-08
Position 5267: 2.707516903952106e-08
Position 1520: 2.27728932711477e-08
Position 20658: 2.2655791792828047e-08
Position 5891: 2.1452483145408162e-08
Position 7712: 1.7476495222428224e-08
Position 7639: 1.575957424544318e-08
Position 6751: 1.4375833090892679e-08
Position 4849: 1.017445246965131e-08
Position 3823: 9.168054425794121e-09
Position 1779: 8.110990194606272e-09
Position 4803: 6.859564950878647e-09
Position 3811: 6.8134154686940035e-09
Position 1890: 6.449761475507618e-09
Position 4546: 5.347729173878846e-09
Position 4711: 5.118803159892134e-09
Position 4169: 4.041771471695042e-09
Position 14904: 2.963122391793445e-09
Position 15306: 2.9370792402093986e-09
Position 1101: 2.014241541289789e-09
Position 124: 1.906289630217769e-09
Position 15471: 1.8302723479618589e-09
Position 15862: 1.6363984936186326e-09
Position 165: 1.4838836705755068e-09
Position 303: 1.3211768779995536e-09
Position 749: 1.148822994778972e-09
Position 1566: 1.0033816992222468e-09
Position 2260: 9.841920286795274e-10
Position 19661: 5.994522948639448e-10
Position 5083: 4.911668416286671e-10
Position 14929: 1.7323317321963964e-10
Position 14969: 1.4429845539803153e-10
Position 16055: 1.437915527329841e-10
Position 178: 1.3544126247467461e-10
Position 451: 8.869037728012726e-11
Position 15358: 1.2175384873419802e-11
Position 14354: 9.14323869872338e-12
Position 14648: 6.293190035091178e-12
Position 14990: 1.5823172317965179e-12
Position 12215: 5.966263716920418e-14
Position 11007: 4.886257692284903e-14
Position 6099: 6.8037163093523625e-15
Position 362: 4.39487189988345e-15
Position 9921: 3.3223389314645692e-15
Position 9672: 2.621699773156542e-15
Position 175: 9.397179084167881e-16
Position 6234: 9.130968698586611e-16
Position 6250: 8.89153812613837e-16
Position 4767: 1.657056827790561e-17
