Gene = hid
Position 1292: 1.1530683235710002e-05
Position 14084: 9.716342092710784e-06
Position 5: 8.182149907997839e-06
Position 822: 7.99281265168124e-06
Position 15729: 7.738559637272938e-06
Position 1400: 7.546430755239405e-06
Position 162: 7.1330795929735306e-06
Position 1838: 7.099006177720999e-06
Position 2283: 7.000871665737883e-06
Position 830: 6.417981485509006e-06
Position 3471: 5.77596720597957e-06
Position 898: 5.373226456214111e-06
Position 15713: 4.940332326852503e-06
Position 2292: 4.546289067350346e-06
Position 1384: 4.3450897171047915e-06
Position 854: 3.782749900750452e-06
Position 798: 2.463674790367469e-06
Position 1003: 1.6083796787758787e-06
Position 15769: 1.371890887695597e-06
Position 1474: 1.3406857657908525e-06
Position 1212: 1.301730108910514e-06
Position 13529: 1.23195939921841e-06
Position 566: 1.0698812676446866e-06
Position 164: 9.747605797201398e-07
Position 386: 7.999231311149813e-07
Position 456: 7.198643881772196e-07
Position 1363: 4.163957449475646e-07
Position 561: 3.955465449260926e-07
Position 1461: 3.952862372974612e-07
Position 994: 3.9356549877738135e-07
Position 1443: 3.716442142188116e-07
Position 176: 3.207187205524962e-07
Position 960: 2.7480439011543205e-07
Position 389: 2.080263139371576e-07
Position 37: 1.2902836671456355e-07
Position 701: 1.2523297601829127e-07
Position 776: 9.330722883102284e-08
Position 571: 8.773389198535902e-08
Position 1087: 6.669921831409992e-08
Position 752: 5.410644480160845e-08
Position 445: 3.241516639141207e-08
Position 635: 1.2035994955130123e-08
Position 525: 7.382092259741702e-09
Position 925: 4.479342956369814e-09
Position 1408: 2.7444294007638384e-09
Position 654: 1.7045527065621447e-09
Position 639: 1.4529854950063344e-09
Position 656: 8.0729613579634e-12
Position 689: 6.328569758160042e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 12086: 0.9810968279155429
Position 15549: 0.9641540311443729
Position 13268: 0.9587163283523887
Position 11895: 0.20207712691380136
Position 4339: 0.1373283823490587
Position 947: 0.11503247406417952
Position 17096: 0.10994474991005469
Position 13792: 0.059142535926517144
Position 15957: 0.0406729772558154
Position 16181: 0.035053778693359294
Position 13713: 0.029340560550801448
Position 11659: 0.02547373943431475
Position 13230: 0.01705249070096618
Position 1201: 0.014497986602795086
Position 3582: 0.01425510083636844
Position 3165: 0.013696540751374836
Position 925: 0.013657219561918565
Position 15133: 0.013426749295390426
Position 2784: 0.013317301255896873
Position 16617: 0.012709244735572807
Position 8825: 0.01188032526086553
Position 2565: 0.011088601858316699
Position 1329: 0.009964440995655906
Position 16533: 0.009825340702246084
Position 10106: 0.009745179288638528
Position 418: 0.008401220703326506
Position 5063: 0.007532457960186079
Position 386: 0.0067590618380898165
Position 8637: 0.006695666203846651
Position 3261: 0.006440325463077237
Position 8495: 0.006420395411682378
Position 16444: 0.006399203044886895
Position 14896: 0.006331861148840464
Position 1956: 0.005558046624141061
Position 13242: 0.005432098964379641
Position 2727: 0.00433248201999053
Position 3112: 0.004315370910321807
Position 2370: 0.003943114730205823
Position 16681: 0.003800002715286218
Position 1528: 0.003661128295026179
Position 17591: 0.0035236566952813984
Position 9904: 0.003346422005992588
Position 2975: 0.003308056374814978
Position 912: 0.003237444578478339
Position 1079: 0.0032053229490984713
Position 1237: 0.0031911510058658366
Position 9863: 0.003129657790878311
Position 1560: 0.0031000811664573294
Position 17551: 0.0030929631643157734
Position 8533: 0.002982479181426027
Position 1973: 0.0026593274264499244
Position 15753: 0.002569022638257928
Position 15941: 0.0025216308544891044
Position 15707: 0.002485131214301687
Position 15558: 0.0023203662948712103
Position 10247: 0.002287544510204679
Position 17340: 0.0021731508121384142
Position 2343: 0.002132972995229286
Position 15795: 0.002071604627253777
Position 1990: 0.002056675223388216
Position 12103: 0.002046809540038814
Position 1428: 0.0019582188567484515
Position 13775: 0.0017984974278718974
Position 176: 0.0015526116243936607
Position 17279: 0.001476191458011318
Position 10462: 0.00130899595866579
Position 10472: 0.001290073421515073
Position 9914: 0.0012784399671139388
Position 17744: 0.0012475617339474552
Position 16783: 0.001209674324410149
Position 12048: 0.0011910967524720734
Position 16748: 0.0011305254822530767
Position 369: 0.0011292871078106394
Position 17139: 0.0011048474456112679
Position 17102: 0.001101375842286083
Position 3588: 0.00103505051816521
Position 1334: 0.0009816237905065333
Position 12253: 0.0009124000798156486
Position 405: 0.0008854019852564478
Position 415: 0.0008664753261639857
Position 10157: 0.0008349587473305588
Position 100: 0.0008206613580922772
Position 14324: 0.0007993125192105949
Position 13113: 0.0007971960362760202
Position 14148: 0.0007606905324447537
Position 10068: 0.0007560810315335645
Position 4321: 0.0007321625455557927
Position 1571: 0.0006852512244278255
Position 17526: 0.0006637547380313968
Position 16271: 0.0006537882895420718
Position 14348: 0.0006438132174679939
Position 5542: 0.0006371561067525453
Position 16335: 0.0006033848598673601
Position 1014: 0.0005989970196651849
Position 4409: 0.0005944787650065942
Position 15023: 0.0005761249628760327
Position 6060: 0.0005564638929961067
Position 6718: 0.0005449918253751663
Position 13949: 0.0005405217338103649
Position 16388: 0.0005267993864836949
Position 17614: 0.0005259316633380987
Position 1457: 0.0005011543879341057
Position 2679: 0.0004899055287036282
Position 6975: 0.00048462848585164756
Position 16044: 0.0004367987161131845
Position 14318: 0.0004325059923068585
Position 3560: 0.00041657643761884203
Position 13272: 0.00041615274112931865
Position 2979: 0.0004153315365270151
Position 14747: 0.0004079028925798712
Position 1291: 0.0003859976314802529
Position 15918: 0.0003830191283799553
Position 14438: 0.0003811964808361774
Position 13904: 0.00038008893491033144
Position 157: 0.0003729904140199325
Position 15713: 0.0003669379901425777
Position 4344: 0.00036630846374371636
Position 13475: 0.0003516858891737773
Position 15054: 0.00035156584456960335
Position 1355: 0.00035070169529177926
Position 13841: 0.00034846863384905506
Position 16332: 0.00034579311777267936
Position 12669: 0.0003430679606135145
Position 13210: 0.00034244334425905486
Position 1922: 0.0003422825374768403
Position 3280: 0.0003418171974003052
Position 16268: 0.00033917406145737383
Position 14079: 0.0003243226840411258
Position 17014: 0.00031569369849598005
Position 2941: 0.0002686433230919522
Position 13653: 0.00026242144207473943
Position 12934: 0.0002391252254275798
Position 17854: 0.00022199232101298725
Position 15491: 0.00021717277976393396
Position 3971: 0.00019787531125440726
Position 6602: 0.00018995475264376097
Position 14840: 0.00018753706252412953
Position 12924: 0.00018565625939462638
Position 15807: 0.00015767019043868232
Position 16727: 0.00015494431289779091
Position 1170: 0.00015454942150514914
Position 12804: 0.00015054351510811724
Position 1219: 0.00014587084039774522
Position 14428: 0.00014058870223892237
Position 3026: 0.00012766618324783994
Position 3336: 0.00012433671792413606
Position 4689: 0.00011045293432882314
Position 16235: 0.00010614598137660461
Position 2685: 9.916429087758077e-05
Position 13151: 9.903704133720419e-05
Position 1388: 9.636425187712137e-05
Position 192: 9.48265824400121e-05
Position 4714: 9.038684629635732e-05
Position 12675: 8.667177721820747e-05
Position 13796: 7.99823552848765e-05
Position 12738: 6.719510587888485e-05
Position 1000: 6.434157257905494e-05
Position 15311: 6.0837901223404044e-05
Position 1003: 6.0474388671860434e-05
Position 461: 5.8449245827243316e-05
Position 12840: 5.8010756588877386e-05
Position 2591: 5.6610287207021276e-05
Position 272: 5.205585487716536e-05
Position 12996: 4.8035732161779375e-05
Position 3208: 4.7380680585016224e-05
Position 16540: 4.634231943399162e-05
Position 3300: 4.495405820329047e-05
Position 12942: 4.142787508617871e-05
Position 13816: 3.8622533204172733e-05
Position 1887: 3.756401466946066e-05
Position 12726: 3.735757795802788e-05
Position 13744: 3.605063653896911e-05
Position 1340: 3.5084875187662045e-05
Position 12950: 3.3851406206007394e-05
Position 1280: 3.316481536682683e-05
Position 1579: 2.54454396863861e-05
Position 2435: 2.3076871568122355e-05
Position 13672: 1.9850791067275204e-05
Position 3072: 1.806227514123412e-05
Position 3384: 1.7414589990706443e-05
Position 1103: 1.584239884712254e-05
Position 349: 1.509730309515059e-05
Position 625: 1.4781921835731892e-05
Position 1395: 1.2211913899526648e-05
Position 545: 1.2056454510566137e-05
Position 1106: 1.1997203332065747e-05
Position 77: 1.1649731793642453e-05
Position 1474: 1.1118628190965727e-05
Position 1994: 1.0997020569175965e-05
Position 13959: 1.0551238687183506e-05
Position 438: 1.051531678523639e-05
Position 960: 1.0449512588384442e-05
Position 210: 9.890736879319367e-06
Position 885: 7.374712526606335e-06
Position 14012: 7.077551687811684e-06
Position 14869: 5.714715317514172e-06
Position 1591: 5.083537043974511e-06
Position 3142: 4.798988356226644e-06
Position 13676: 4.46914952312476e-06
Position 13901: 4.4366572109857835e-06
Position 3042: 4.148908084516021e-06
Position 4741: 3.460428391068592e-06
Position 764: 2.7952524026382233e-06
Position 12758: 2.679348013935478e-06
Position 213: 2.3179370726948983e-06
Position 296: 2.1413593770668134e-06
Position 106: 1.954486391963684e-06
Position 1117: 1.9386792893585252e-06
Position 2132: 1.6330557940194953e-06
Position 1884: 1.6325221687870098e-06
Position 322: 1.425313026102657e-06
Position 1715: 9.167548201882957e-07
Position 718: 8.98830126852027e-07
Position 1599: 7.436018865514249e-07
Position 1133: 7.10810298268309e-07
Position 1503: 6.723479219709625e-07
Position 445: 5.758843731787932e-07
Position 435: 5.047119442000664e-07
Position 1175: 4.966147956822005e-07
Position 1481: 4.875364468096451e-07
Position 1680: 4.111688792703558e-07
Position 2015: 4.021658573221279e-07
Position 456: 3.034391131640462e-07
Position 423: 2.6380172034454067e-07
Position 1344: 2.1137338707347113e-07
Position 776: 2.003858173058783e-07
Position 1603: 1.370323470252417e-07
Position 490: 1.2683506091682874e-07
Position 254: 9.164573994399328e-08
Position 277: 9.062357409608023e-08
Position 111: 6.314430764823688e-08
Position 564: 5.8877532380749366e-08
Position 798: 5.484631888307566e-08
Position 465: 2.9415911378432445e-08
Position 715: 2.385978349669215e-08
Position 826: 1.9015955711122413e-08
Position 237: 1.1008640615412915e-08
Position 494: 1.0745779153641453e-08
Position 498: 7.334785149296003e-09
Position 469: 6.9057227505158845e-09
Position 571: 4.434813046595928e-09
Position 59: 9.320205154633706e-10
Position 473: 4.2675431549052244e-10
Position 818: 3.5201129011495915e-10
Position 481: 2.084600177500354e-10
Position 1637: 5.910619229607823e-11
Position 845: 5.138001968860748e-11
