Gene = mge
Position 1058: 0.005737183228293431
Position 1025: 0.00569228775184139
Position 567: 0.00457582769282789
Position 1067: 0.004183091875785482
Position 268: 0.003360155421804266
Position 954: 0.002616343575542488
Position 1353: 0.0025365804278212932
Position 974: 0.0024163176746214497
Position 2072: 0.0021185634876456
Position 1250: 0.0018422033634785551
Position 1818: 0.0015929701246599982
Position 825: 0.0013833712055066453
Position 1539: 0.0010481116680964575
Position 1031: 0.001004940065107502
Position 1742: 0.0009055058088373476
Position 822: 0.0008775175157196722
Position 292: 0.0008040582993880951
Position 1867: 0.0007026249259639557
Position 492: 0.0006746589688025634
Position 1365: 0.0006212378901596269
Position 666: 0.0005452116091212067
Position 1008: 0.0005313696831913165
Position 1232: 0.0005230691393131753
Position 1557: 0.00042085917805625284
Position 765: 0.0003321028215670609
Position 1897: 0.0002065144743105502
Position 1942: 0.00016418696050515353
Position 602: 0.00015566484753186432
Position 1788: 0.00011825965500842376
Position 649: 0.00010343705975022219
Position 254: 7.881039219312898e-05
Position 1112: 7.437601294483953e-05
Position 341: 6.962616951897171e-05
Position 1123: 6.217651720624171e-05
Position 1864: 5.716271870901974e-05
Position 632: 5.391476955390029e-05
Position 1983: 5.207965360206076e-05
Position 256: 3.6467242454190725e-05
Position 1247: 2.7043719968500892e-05
Position 367: 2.645568893503219e-05
Position 1591: 1.8537651503976194e-05
Position 1047: 1.7958793530933498e-05
Position 1402: 1.3394146966690495e-05
Position 197: 8.776701705316388e-06
Position 174: 2.4554137605486776e-06
Position 673: 1.2603479775945116e-06
Position 1152: 1.1766402271327817e-06
Position 677: 7.762721063713795e-07
Position 209: 7.517655009752477e-07
Position 179: 7.076944934995331e-07
Position 915: 5.483304346250011e-07
Position 355: 3.643086940733769e-07
Position 203: 2.7347281614536607e-07
Position 982: 1.2847282287616644e-07
Position 168: 1.257242837555395e-07
Position 378: 1.0206378228805977e-07
Position 375: 1.9079882940585165e-11
Position 702: 9.60120208467148e-12
