Gene = ValRS-m
Position 2859: 0.00991754235974671
Position 1287: 0.009838891191491396
Position 2395: 0.009506737067838103
Position 965: 0.007738598649724712
Position 2333: 0.007049264846585763
Position 2799: 0.005451569778391968
Position 624: 0.005179732169100286
Position 2961: 0.005159386649078241
Position 2757: 0.004780837278967807
Position 1335: 0.0043805865231219465
Position 2411: 0.004109670967611551
Position 1075: 0.004054413181078852
Position 2906: 0.003872101414295547
Position 2654: 0.003733561163352145
Position 2594: 0.003702847665209945
Position 1131: 0.0030158297423771067
Position 2699: 0.0029096451070523967
Position 1491: 0.0022987279136546194
Position 3055: 0.001686327890804168
Position 1498: 0.001624086686362911
Position 3174: 0.0014544927775178706
Position 2606: 0.0013659078723490012
Position 1425: 0.00135820359647499
Position 937: 0.0012915948780522725
Position 1404: 0.0012698629854093419
Position 331: 0.0012098532009008828
Position 1590: 0.001156447181987322
Position 2366: 0.0011399039356546742
Position 2286: 0.0010948485381152891
Position 1027: 0.0010550437811985582
Position 2222: 0.0009330237845659849
Position 507: 0.0009011478989086317
Position 3444: 0.0007789157285488984
Position 165: 0.0007477636397462109
Position 711: 0.0006865913636318759
Position 3038: 0.0006379724309536336
Position 3129: 0.000607371261957944
Position 1509: 0.0005370083535965503
Position 1137: 0.000487641947679953
Position 817: 0.00045943604781130843
Position 1449: 0.0004364297851337452
Position 2176: 0.0003878393197467286
Position 1084: 0.0003586425028432343
Position 168: 0.0003287631555942173
Position 670: 0.00032340458420515583
Position 1197: 0.0003070501327420657
Position 525: 0.00026306296675735234
Position 2986: 0.0002583977753683439
Position 77: 0.0002565977140469261
Position 2401: 0.0002529208212044387
Position 591: 0.0002389154271753374
Position 1926: 0.0002323831784796475
Position 2865: 0.00020420021146267845
Position 820: 0.00018887263400098174
Position 1459: 0.00017626449614237648
Position 1739: 0.00013423700993601942
Position 534: 0.00012912688426294148
Position 1254: 0.00012056187070254491
Position 1200: 9.614482868290185e-05
Position 2132: 9.553392312878662e-05
Position 796: 9.121477229048562e-05
Position 774: 7.827482523796344e-05
Position 334: 7.32498243014421e-05
Position 3491: 7.142413954294755e-05
Position 1704: 7.005894129715307e-05
Position 225: 6.643653370455702e-05
Position 1638: 6.549914680295542e-05
Position 2122: 6.528185413633467e-05
Position 2317: 6.093269832557705e-05
Position 546: 5.739264758283904e-05
Position 1668: 5.66204862150519e-05
Position 2882: 5.40542869082184e-05
Position 1595: 5.1919215939728584e-05
Position 2342: 5.15602982765141e-05
Position 3156: 5.047751591041308e-05
Position 2371: 4.5953624153430375e-05
Position 3319: 4.136930187332539e-05
Position 2516: 3.571233687907803e-05
Position 1054: 2.8437158871574664e-05
Position 2170: 2.7857082327790406e-05
Position 3341: 2.7758599585921746e-05
Position 2967: 2.7373701772401394e-05
Position 952: 2.5593402070958095e-05
Position 899: 2.0002785315993545e-05
Position 1353: 1.6772010572572326e-05
Position 3428: 9.699585918800604e-06
Position 3358: 9.640807152306827e-06
Position 3388: 9.3571141998647e-06
Position 568: 9.256730295577577e-06
Position 2712: 9.17042451052781e-06
Position 1029: 8.92469537805982e-06
Position 2778: 8.431078848483584e-06
Position 102: 8.278082715274108e-06
Position 1272: 7.085247901097676e-06
Position 2519: 6.432673732020098e-06
Position 1216: 5.425000142433786e-06
Position 3452: 4.913040772146053e-06
Position 2272: 4.909260216899296e-06
Position 3393: 3.501499943643893e-06
Position 180: 2.9236575254591165e-06
Position 1329: 1.843765486696264e-06
Position 601: 1.8081772103988992e-06
Position 352: 1.299280117017865e-06
Position 1056: 1.2304167034264237e-06
Position 777: 9.482173723124385e-07
Position 3327: 7.055521404104238e-07
Position 831: 6.899864285957671e-07
Position 1384: 6.04859495251841e-07
Position 1113: 5.111138809527173e-07
Position 199: 4.663400665101715e-07
Position 204: 3.192946570232546e-07
Position 187: 2.1518765570362834e-07
Position 684: 1.31355630970724e-07
Position 751: 8.716817083478137e-08
Position 562: 5.013527896165159e-08
Position 891: 4.365119086801211e-08
Position 281: 1.933053584750427e-08
Position 269: 1.2251892572124432e-08
Position 402: 5.600639095954683e-09
Position 409: 2.109842644307228e-09
Position 693: 8.796176795090897e-10
Position 251: 2.1270322542173115e-10
Position 236: 1.7674999603133896e-10
Position 416: 1.7507704859704054e-10
Position 387: 9.695037525353382e-11
Position 372: 9.506735589312249e-11
Position 413: 7.259547045957946e-11
Position 342: 1.8974729665582766e-11
Position 378: 1.264443214932702e-13
Position 423: 8.64820543885719e-14
Position 318: 8.746934039076293e-16
