Gene = FASN3
Position 8152: 0.0044452127511480435
Position 8447: 0.004360430258736843
Position 5647: 0.0043386255322198355
Position 2477: 0.004330626049631947
Position 5726: 0.003998205994800734
Position 2039: 0.00396148503434154
Position 6942: 0.003960583146621176
Position 5919: 0.0036395495704473852
Position 1071: 0.0034308861517456674
Position 902: 0.0032624324943606314
Position 2409: 0.0032515966657818787
Position 2429: 0.0029980292668477493
Position 739: 0.0029256140925625345
Position 3781: 0.0028628001034297973
Position 6203: 0.0028433724795309595
Position 8404: 0.002801029275396617
Position 844: 0.002606707728887727
Position 1938: 0.0025178377599981067
Position 5542: 0.0022795574127223114
Position 8572: 0.002272928499548105
Position 4929: 0.002266907064460053
Position 8261: 0.002190152441255211
Position 330: 0.002173587564652776
Position 4637: 0.0020315363146793026
Position 3212: 0.0020047588143144216
Position 5369: 0.0019306832611431408
Position 2199: 0.0019035173697662772
Position 7377: 0.0018046863201510988
Position 8116: 0.0017922384456714935
Position 7706: 0.0016064627757072414
Position 1747: 0.001589886995408562
Position 6216: 0.0015604028560673474
Position 336: 0.001551325393721297
Position 1599: 0.0015387388977634977
Position 1258: 0.001513563816545762
Position 658: 0.0014526235709748953
Position 49: 0.0014389377902108023
Position 9110: 0.0013886653322699534
Position 2928: 0.0012957358016927269
Position 532: 0.0012285136627145528
Position 474: 0.001222605332181303
Position 5921: 0.0011842799889749042
Position 3098: 0.0010563771665024113
Position 5851: 0.0010483076832472104
Position 3256: 0.0010429964735195355
Position 3523: 0.0010386534164229019
Position 5881: 0.0010202349069708455
Position 1833: 0.0009902003934644736
Position 2853: 0.0009385986238973311
Position 3200: 0.0009304486632931956
Position 5442: 0.0008245474176040401
Position 2579: 0.0007810854931433383
Position 334: 0.0007710550733991768
Position 5110: 0.0007261186403083097
Position 1836: 0.0006977518734908126
Position 4733: 0.0006458515848828883
Position 3751: 0.0006347698043480114
Position 426: 0.0006065430504964807
Position 3059: 0.0005808908087510806
Position 1504: 0.0005764378858075812
Position 2343: 0.0005558237298513495
Position 8982: 0.0005528145604553426
Position 4665: 0.0005348644607358707
Position 2966: 0.0005223173214865684
Position 3193: 0.0005150351117778855
Position 5831: 0.0004690165475409549
Position 4455: 0.00046874398518082606
Position 6569: 0.0004558407482455199
Position 1597: 0.0004293013296864829
Position 8963: 0.00042738693073105145
Position 2608: 0.0004250461645040195
Position 4983: 0.00041012509666969293
Position 2457: 0.00040715725687750544
Position 494: 0.000405722109219766
Position 7292: 0.0003797313970459209
Position 320: 0.00037944741951476113
Position 4502: 0.00037888229891191614
Position 8630: 0.00037717137053766006
Position 8067: 0.0003730121868363635
Position 6873: 0.0003321341159759342
Position 1615: 0.00033062869699361746
Position 2382: 0.0003225977201818379
Position 7722: 0.0003221309966969074
Position 4819: 0.0003215398320961314
Position 6940: 0.0003158414348298956
Position 1752: 0.00029900690601339066
Position 8121: 0.00028790649489107586
Position 2357: 0.000269413019436608
Position 5792: 0.00026046012345500973
Position 6323: 0.00025272281120952537
Position 9105: 0.00024485459515794894
Position 899: 0.00023760484130317322
Position 6643: 0.00021801079111053172
Position 762: 0.00020306405431508352
Position 1316: 0.00020070053906982534
Position 6293: 0.00019305174347395232
Position 1081: 0.00018418205178994412
Position 2969: 0.00018229060054199243
Position 4708: 0.00017502197917122346
Position 1544: 0.0001679488568803599
Position 2261: 0.0001639615996124381
Position 2305: 0.00014502179907328387
Position 6175: 0.00014106615854361532
Position 3203: 0.00013715293101487642
Position 308: 0.00012698681271613126
Position 1483: 0.00012444968429954964
Position 4414: 0.00012013186822634004
Position 4679: 0.00011955980934492856
Position 2517: 0.00011211520133665323
Position 1113: 0.00011198578365136196
Position 1562: 0.00010077821756191329
Position 98: 9.988283447788994e-05
Position 1841: 9.929405939248566e-05
Position 306: 9.903233732535281e-05
Position 3473: 9.5919708649744e-05
Position 2973: 9.315425427433039e-05
Position 5183: 9.150696928072329e-05
Position 867: 8.800635953181251e-05
Position 3920: 7.704655395493186e-05
Position 8119: 7.246297971707541e-05
Position 1464: 7.002672459301422e-05
Position 2186: 6.748385612778544e-05
Position 270: 6.643614468100998e-05
Position 5773: 6.32388612118793e-05
Position 488: 6.000109255720725e-05
Position 3215: 5.96676972802589e-05
Position 857: 4.9714433331817496e-05
Position 5072: 4.690914234042263e-05
Position 676: 4.223446776533164e-05
Position 1185: 4.108691445895963e-05
Position 1064: 4.0858497190768e-05
Position 985: 3.919193832676451e-05
Position 782: 3.573980108278711e-05
Position 2813: 3.432622893509463e-05
Position 897: 3.404273541222733e-05
Position 3398: 3.140310689003147e-05
Position 798: 2.400310949910757e-05
Position 793: 2.1561565847634437e-05
Position 569: 2.137374997132263e-05
Position 4759: 1.986647033433674e-05
Position 144: 1.833312437789645e-05
Position 2798: 1.7258939579966415e-05
Position 3948: 1.638010416840672e-05
Position 4946: 1.5184969826645736e-05
Position 2736: 1.4144808313762651e-05
Position 2341: 1.353139794516276e-05
Position 2221: 1.2845432791627965e-05
Position 6667: 1.2674899419827757e-05
Position 314: 1.218497841634247e-05
Position 338: 1.1895117877853573e-05
Position 4914: 1.1820551611335133e-05
Position 3012: 1.1143013560078306e-05
Position 6705: 1.09344884874749e-05
Position 2887: 1.066264881869684e-05
Position 5062: 9.245127640048877e-06
Position 1325: 7.316716820240874e-06
Position 3728: 6.850825169963462e-06
Position 599: 6.347586204619882e-06
Position 5241: 6.2654896707449905e-06
Position 340: 5.4663486084536994e-06
Position 5081: 5.35059579599794e-06
Position 4430: 4.653600108255156e-06
Position 6945: 4.2352473761129294e-06
Position 4279: 4.18168969921561e-06
Position 646: 3.899324393988625e-06
Position 2876: 3.8205325432049795e-06
Position 743: 3.740538576500463e-06
Position 5249: 3.4296927573078794e-06
Position 3853: 2.8476530573569064e-06
Position 5256: 2.6596368426497204e-06
Position 5186: 2.551110549865436e-06
Position 3063: 2.043052170586412e-06
Position 2318: 1.3803264710242185e-06
Position 5272: 7.010955963612233e-07
Position 5215: 6.575612004637491e-07
Position 4934: 5.368738564922166e-07
Position 4922: 4.1995121246232557e-07
Position 2733: 1.998548730488858e-07
Position 5679: 1.9073942539824615e-07
Position 605: 1.8014844017382039e-07
Position 114: 1.1598932070425788e-07
Position 206: 1.1180061866847867e-07
Position 4118: 8.713738928128423e-08
Position 2866: 7.298284332926026e-08
Position 4871: 5.190168130593795e-08
Position 3578: 2.8331090989345305e-08
Position 656: 2.6576359582774812e-08
Position 4724: 1.893308798611336e-08
Position 4796: 1.8171875361336707e-08
Position 4846: 1.7932286989978823e-08
Position 4860: 1.6301307029747076e-08
Position 5065: 1.0268351417114791e-08
Position 5251: 7.341698201031906e-09
Position 3962: 2.314042606975828e-09
Position 4896: 2.056032239664164e-09
Position 2324: 7.961330033655404e-10
Position 622: 2.651243876965077e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4554: 0.998921650579607
Position 2109: 0.9864836068636742
Position 5040: 0.9642906862807717
Position 2679: 0.94389684110198
Position 6382: 0.9299494564859345
Position 7576: 0.8134482613189602
Position 9144: 0.7850409707755819
Position 7988: 0.7506065157769884
Position 8167: 0.6616351061006563
Position 8901: 0.40050082077845106
Position 3290: 0.23733565111618762
Position 6037: 0.20234756999123238
Position 7971: 0.14107703522148682
Position 306: 0.13873213729029873
Position 7783: 0.11682890813859845
Position 3329: 0.09284063637642388
Position 8860: 0.08834017574873242
Position 4320: 0.0633909532151402
Position 7342: 0.05632717383601754
Position 5830: 0.0494656066424705
Position 7240: 0.047293130159507785
Position 3902: 0.04240993515567893
Position 3842: 0.04074181618617581
Position 6015: 0.04060498810136544
Position 1524: 0.0372119738570481
Position 4218: 0.03645455237592071
Position 9598: 0.034766701721292224
Position 4781: 0.03459635331194618
Position 7042: 0.03193118791818074
Position 7640: 0.026880904854045238
Position 3585: 0.026480533567794687
Position 4376: 0.026218033299279207
Position 7032: 0.02200712863222803
Position 9165: 0.021983560324927733
Position 6094: 0.021761683456274696
Position 3814: 0.02012558911705148
Position 2500: 0.01878147267139818
Position 9388: 0.018438093579343486
Position 8644: 0.017886797545917092
Position 9365: 0.017151975264431615
Position 6995: 0.016076806947533065
Position 8751: 0.015893760173351583
Position 3015: 0.014653399378448116
Position 5707: 0.014542967805791035
Position 7666: 0.01451256993250302
Position 3301: 0.014279609246657474
Position 4742: 0.012948418113818637
Position 4413: 0.012490460713563458
Position 8481: 0.012182290699289722
Position 4292: 0.011804547066938505
Position 9214: 0.011678262877869425
Position 3326: 0.011297259083704604
Position 5698: 0.011257751722276468
Position 6402: 0.010913921761218814
Position 8362: 0.01082285648667438
Position 5311: 0.010525306629390219
Position 2527: 0.010161784121657849
Position 4397: 0.009600739278785676
Position 9391: 0.00823807909943911
Position 1656: 0.007668298979074225
Position 2467: 0.0073126221533783885
Position 4082: 0.007111596550083624
Position 3098: 0.007068986698800789
Position 9732: 0.006651978622374937
Position 2936: 0.0066463162662375895
Position 417: 0.006591111755099568
Position 7089: 0.006491227210727946
Position 584: 0.005779096192338807
Position 3185: 0.005722549410849237
Position 8826: 0.0056881454791453704
Position 3775: 0.005677601290851711
Position 4819: 0.0056369611945181735
Position 4452: 0.00537287862273559
Position 5047: 0.005303507747114468
Position 6430: 0.005061966749245532
Position 4802: 0.004931973870985753
Position 7685: 0.00468939439978713
Position 8725: 0.0044349227131236894
Position 1221: 0.0042899471916091
Position 2870: 0.004006647033359787
Position 7772: 0.003907870183465703
Position 5761: 0.003901713962212867
Position 654: 0.0033042252978674
Position 6282: 0.003019124537987108
Position 8959: 0.003013232235022031
Position 7347: 0.002839610548303555
Position 4733: 0.0027131676042791452
Position 9754: 0.002592359758605535
Position 5947: 0.002527112612734592
Position 3851: 0.0025108864173444263
Position 5361: 0.002244147125938887
Position 5233: 0.0021627279398774815
Position 5792: 0.0020138116844468667
Position 3544: 0.001917306147089917
Position 6725: 0.001790893103246431
Position 5919: 0.0017145235233727433
Position 717: 0.0016931280124787937
Position 3818: 0.0016855871794487062
Position 8261: 0.0016005867452236473
Position 6239: 0.0015966919882733411
Position 6153: 0.001492311133060757
Position 4225: 0.0012999270389999012
Position 320: 0.001273453905861098
Position 2928: 0.0011850512992880318
Position 1504: 0.0010904806109890914
Position 2699: 0.0010770493035678992
Position 9602: 0.0009835937093598084
Position 3021: 0.0009410107710205532
Position 9712: 0.000900852651522
Position 5643: 0.0007862074669765146
Position 426: 0.0007463713997808011
Position 2540: 0.0007333947981801077
Position 6046: 0.000693628616270819
Position 9728: 0.0006775945799607915
Position 8251: 0.0006361237058557057
Position 6121: 0.0005918576991364273
Position 9274: 0.0005845108403864927
Position 8206: 0.00058402170132265
Position 7065: 0.0005772387975873292
Position 3562: 0.0005754233088600436
Position 4635: 0.0005377631263537226
Position 1942: 0.0005290386753445626
Position 1122: 0.000522083907953628
Position 8443: 0.0004938583400257207
Position 3359: 0.000492515724667817
Position 3536: 0.0004720344769782204
Position 4099: 0.00046663643497215664
Position 5527: 0.00046355569262659523
Position 140: 0.00040953190080661624
Position 3398: 0.0004092479953550321
Position 2394: 0.00038376236037030315
Position 3506: 0.00037062745766951736
Position 220: 0.00035185983522912517
Position 8185: 0.00035177937970104755
Position 1464: 0.0003348312531021088
Position 6052: 0.00033217162777434935
Position 599: 0.0003274423373936498
Position 2278: 0.00030595113764774086
Position 5887: 0.0003045915819592201
Position 5458: 0.00029061237933217487
Position 8014: 0.00028783250894309884
Position 3077: 0.0002828867089997764
Position 8410: 0.00027921623911842324
Position 3959: 0.0002782856045310291
Position 6623: 0.0002780539576785337
Position 4888: 0.00027747540641940275
Position 5126: 0.00025070426549914776
Position 6193: 0.0002454348803115663
Position 3788: 0.00024134627903288027
Position 6396: 0.00023023080378604222
Position 9562: 0.00022637390702019654
Position 7729: 0.00022387781922942883
Position 9415: 0.00021577314429385366
Position 1299: 0.00020550841768054835
Position 3502: 0.0002041503390869824
Position 6215: 0.00019306127045083088
Position 5157: 0.00018288887515207616
Position 3401: 0.0001782942788217553
Position 3728: 0.00017690659449355034
Position 749: 0.00016897747897618375
Position 2915: 0.000161688811631562
Position 3209: 0.00014967015827063588
Position 470: 0.00014830449423396764
Position 5212: 0.00014695119903806027
Position 2578: 0.00013510661742980584
Position 2510: 0.00012960697849317604
Position 326: 0.00012340172825936975
Position 2318: 0.00012262141140225564
Position 3686: 0.000121221941091332
Position 3653: 0.00011747928565769867
Position 488: 0.00011705866510793038
Position 6615: 0.00011702476248565916
Position 5492: 0.00011397553628942673
Position 3104: 0.00010356546467415129
Position 771: 0.00010302560795474613
Position 4708: 0.00010127835045309401
Position 3215: 9.767207087924741e-05
Position 4602: 8.82076602796794e-05
Position 4905: 8.74762021729573e-05
Position 5470: 8.210168880376268e-05
Position 108: 7.662831492441887e-05
Position 2908: 7.398862647097115e-05
Position 2899: 7.191353603083712e-05
Position 5057: 7.093704832915828e-05
Position 2199: 6.886346669028655e-05
Position 2955: 6.822066705089311e-05
Position 1614: 6.702799244042856e-05
Position 8116: 5.297746215415413e-05
Position 2808: 4.985922506670675e-05
Position 5845: 4.904470033620676e-05
Position 2473: 4.8309546106851554e-05
Position 569: 4.447263420246051e-05
Position 941: 4.440489536767661e-05
Position 2450: 4.272214993492099e-05
Position 98: 4.223585668334042e-05
Position 2050: 4.1333247349480476e-05
Position 1953: 4.0998269939439666e-05
Position 8525: 3.831872239108841e-05
Position 2845: 3.6352173142587134e-05
Position 279: 3.48070092506462e-05
Position 2274: 3.479832497318256e-05
Position 2725: 3.3601392592717354e-05
Position 697: 3.2299192547039745e-05
Position 5154: 3.221402870732478e-05
Position 2232: 3.171706915953497e-05
Position 474: 3.084377902486394e-05
Position 500: 3.0208518107792945e-05
Position 4609: 2.9593808768928774e-05
Position 246: 2.8214257078429045e-05
Position 2296: 2.49292352877164e-05
Position 4713: 1.9611014025357013e-05
Position 6848: 1.955078702249018e-05
Position 4687: 1.937383281970557e-05
Position 2171: 1.7411643817793087e-05
Position 5416: 1.6098590511695854e-05
Position 526: 1.3662007137046698e-05
Position 1081: 1.1864526494570887e-05
Position 640: 1.0925404246147402e-05
Position 270: 1.018070052240586e-05
Position 4746: 9.730211779545245e-06
Position 2984: 9.484133768406214e-06
Position 4571: 9.016336747446192e-06
Position 3074: 8.874022842404199e-06
Position 1422: 8.141236256350708e-06
Position 1700: 7.619283618840917e-06
Position 497: 7.431293150757552e-06
Position 445: 6.865834947509599e-06
Position 314: 6.31091835288905e-06
Position 1697: 5.437704512672754e-06
Position 3052: 4.673751589112744e-06
Position 2960: 4.257943231311287e-06
Position 1483: 4.247548585118497e-06
Position 172: 4.097387285686266e-06
Position 123: 3.6163766486580385e-06
Position 6596: 2.3038231955215e-06
Position 5169: 2.2458794453485996e-06
Position 985: 1.041662750423521e-06
Position 5504: 8.231990309648348e-07
Position 867: 5.830930644050722e-07
Position 857: 3.923200087345727e-07
Position 5109: 2.2354057310412596e-07
Position 190: 1.2817409690249947e-07
Position 5256: 1.1118255766612195e-07
Position 5065: 1.0640702558988668e-07
Position 952: 4.2671222054460907e-08
Position 129: 3.3078697292315954e-08
Position 739: 3.092758499847436e-08
Position 844: 2.2442264339706287e-08
Position 883: 1.960050827621725e-08
Position 663: 1.3277746004554741e-08
Position 532: 1.0460354923747521e-08
Position 114: 4.04885927618753e-09
Position 724: 2.6142160634511477e-12
