Gene = nab
Position 5174: 2.807052724155302e-07
Position 374: 2.490271094061877e-07
Position 5019: 2.1781519916757142e-07
Position 1787: 1.5210386473805896e-07
Position 1738: 1.171389641793346e-07
Position 515: 7.119693199092677e-08
Position 1765: 4.5028615773402165e-08
Position 5008: 4.2870773734862046e-08
Position 513: 3.992401054668794e-08
Position 371: 2.7944899605108093e-08
Position 365: 1.1232303266553038e-08
Position 94: 9.369509483694445e-09
Position 386: 4.238471589975337e-09
Position 573: 7.380434169179605e-10
Position 584: 1.8994193915425283e-10
Position 379: 1.8977327988618428e-10
Position 560: 8.846105411468608e-11
Position 507: 2.786847460386073e-11
Position 468: 1.5918062775563352e-12
Position 293: 1.3945799684663139e-12
