Gene = lt
Position 626: 2.5286613807665755e-11
Position 1106: 1.2515034331305882e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 770: 0.9992758069099391
Position 2642: 0.9260611463105504
Position 585: 0.9162088892078886
Position 15091: 0.688870034388014
Position 15277: 0.6033638895287939
Position 15892: 0.347191981546991
Position 364: 0.20895507659053028
Position 6113: 0.17825416449175985
Position 186: 0.10634195932641018
Position 14904: 0.08639582546814208
Position 1227: 0.0760480311442311
Position 608: 0.07035281471246463
Position 2375: 0.06006496349484996
Position 15863: 0.05721615333444596
Position 5336: 0.050531460750804606
Position 5266: 0.03574480338514054
Position 2160: 0.034895332183447474
Position 15448: 0.029160118198547514
Position 5760: 0.027393239451068797
Position 1465: 0.0212300735564566
Position 3907: 0.019999333346785303
Position 5850: 0.01782310900937436
Position 5130: 0.012393914134822912
Position 81: 0.012303496383621465
Position 1239: 0.011078630467097368
Position 416: 0.010199568486701654
Position 2747: 0.010097256017622734
Position 12956: 0.009602057773160828
Position 4092: 0.009232235798416364
Position 5923: 0.008099274287764082
Position 1525: 0.0076302938298585775
Position 1366: 0.006910717263830324
Position 2489: 0.006653040193016521
Position 2022: 0.006578502603279867
Position 5548: 0.006402604906103273
Position 441: 0.006254044290773306
Position 12464: 0.005538473283467016
Position 5728: 0.0055369639428933075
Position 2054: 0.00522174644314556
Position 2596: 0.005000279737324406
Position 1924: 0.004941077186255684
Position 5086: 0.004130511976310934
Position 3541: 0.003109608265966684
Position 4583: 0.002849788347686479
Position 6124: 0.0026769614660142227
Position 1943: 0.0021493502521237975
Position 1434: 0.0021223196594962546
Position 626: 0.0019345919631325553
Position 2725: 0.0018729196569429345
Position 389: 0.001762196687890211
Position 1532: 0.0016651029392608444
Position 1508: 0.001662395494669903
Position 1290: 0.0016538388787993125
Position 3597: 0.0015347444381804021
Position 11454: 0.0013951032460034227
Position 13276: 0.0010961445557910237
Position 3128: 0.0010626462649792607
Position 1179: 0.0010470835565596886
Position 5047: 0.0010454476290532283
Position 1494: 0.0008471306377205016
Position 651: 0.0007818093233330302
Position 1040: 0.0007276632316915467
Position 3108: 0.0006541306214528067
Position 1172: 0.0006417199421314202
Position 2810: 0.0006130038415056736
Position 2413: 0.0005705076354811737
Position 1831: 0.0005619624843573555
Position 3053: 0.0004870616310008184
Position 2077: 0.00041954167292135986
Position 4974: 0.0004052675420023703
Position 3698: 0.00038664217822818067
Position 425: 0.00035705693584142087
Position 126: 0.00034377951589702335
Position 1015: 0.000314788735632818
Position 447: 0.00031140258870869097
Position 1573: 0.00031138401207035475
Position 4954: 0.00029432802011093213
Position 2793: 0.0002694325501126237
Position 11389: 0.0002631282474899455
Position 632: 0.000250715148773442
Position 1188: 0.0002465737447858057
Position 1271: 0.00023766800448790117
Position 1554: 0.0001579636499799353
Position 1359: 0.00015180051928341128
Position 110: 0.00014669785466364085
Position 2303: 0.0001316272742482993
Position 296: 0.000121143589965187
Position 3727: 0.00012111059042880011
Position 10566: 0.00011476345588581297
Position 6553: 0.00011022992305970635
Position 1559: 0.00010343081532071848
Position 491: 0.00010300057787968189
Position 3558: 0.00010253325514751878
Position 9266: 9.505392332755966e-05
Position 3666: 9.270460328503682e-05
Position 2970: 9.02682880830741e-05
Position 1844: 6.637139530646408e-05
Position 467: 5.286293467747832e-05
Position 1793: 5.216960978036694e-05
Position 3701: 4.533449302638898e-05
Position 7264: 3.304565501384045e-05
Position 8123: 2.701959484163399e-05
Position 3947: 2.5520824884279378e-05
Position 485: 2.095083299575906e-05
Position 8000: 2.0324222123588295e-05
Position 203: 1.9668084844189866e-05
Position 10045: 1.9174259552791182e-05
Position 700: 1.7868592476188857e-05
Position 9076: 1.7831361809675406e-05
Position 2540: 1.7154267322117054e-05
Position 7476: 1.6979011871944435e-05
Position 7535: 1.0463337489955791e-05
Position 8921: 1.0143361692308124e-05
Position 3625: 9.848055685321581e-06
Position 6563: 8.811189871469896e-06
Position 312: 8.37883368253478e-06
Position 3607: 7.851264084230696e-06
Position 1750: 7.2476461739079375e-06
Position 8544: 5.695798326446724e-06
Position 6427: 5.5723461674187505e-06
Position 505: 5.110120840373845e-06
Position 2698: 5.0229270551964585e-06
Position 339: 4.647803885556003e-06
Position 679: 4.6061481766061665e-06
Position 556: 4.471786997667654e-06
Position 6477: 4.182479594148191e-06
Position 237: 4.142773495200924e-06
Position 692: 3.899800430067172e-06
Position 970: 3.183256617401948e-06
Position 6622: 2.8592452332109347e-06
Position 473: 2.5767824702945318e-06
Position 2031: 2.2389852240810452e-06
Position 6459: 2.1677497870734122e-06
Position 499: 1.9868667174632727e-06
Position 1085: 1.4169423292350748e-06
Position 1153: 1.3836579859111454e-06
Position 7177: 1.2808491494985051e-06
Position 52: 1.23447071827228e-06
Position 217: 1.1400070655770177e-06
Position 3334: 7.818655630493579e-07
Position 839: 7.482273739797218e-07
Position 845: 7.199935737849962e-07
Position 1296: 5.698535639464083e-07
Position 6387: 5.665517137091458e-07
Position 7142: 5.4785863970917e-07
Position 1624: 5.235988823548299e-07
Position 814: 5.01048261230446e-07
Position 952: 3.787627598610147e-07
Position 824: 3.7011326961476166e-07
Position 1069: 3.316032753599892e-07
Position 666: 3.047511582591288e-07
Position 811: 2.4339304587117015e-07
Position 930: 2.41218279392704e-07
Position 894: 1.9001961640305606e-07
Position 3978: 1.734301853104645e-07
Position 1212: 1.391795422516851e-07
Position 3932: 1.0485604701399371e-07
Position 4789: 1.0066309448005765e-07
Position 849: 9.785222716996989e-08
Position 4655: 7.688609079523426e-08
Position 1052: 7.581272171369993e-08
Position 902: 6.7120711291634e-08
Position 1247: 6.462918788531429e-08
Position 536: 6.441585712331852e-08
Position 2982: 5.043522345115081e-08
Position 1292: 4.8343111188328085e-08
Position 1071: 4.033208473718734e-08
Position 4476: 4.0223345166237564e-08
Position 3952: 2.3109566318544687e-08
Position 796: 1.4244745198179406e-08
Position 213: 1.3919421906766608e-08
Position 4206: 1.2556034601215082e-08
Position 980: 9.160133052405699e-09
Position 3245: 7.693278957830716e-09
Position 3144: 7.02290757316678e-09
Position 958: 5.0539859294756685e-09
Position 225: 8.503236380894408e-10
Position 1125: 1.311836751955078e-10
Position 911: 2.9665002778354994e-11
Position 739: 9.097743860274783e-12
Position 319: 7.30349926050751e-18
