Gene = kto
Position 3408: 0.0006433124853864143
Position 8227: 0.000611861553195176
Position 2071: 0.0005975034958804309
Position 5339: 0.0005873733213977683
Position 7059: 0.0005512917727048768
Position 6400: 0.0005087714140323834
Position 661: 0.00046880647517082293
Position 3954: 0.00045575886248159814
Position 500: 0.0004470158268078938
Position 6393: 0.0004280581666598964
Position 1481: 0.0003927417108649617
Position 6006: 0.0003884909754065162
Position 6202: 0.00036919062930500186
Position 7574: 0.00033949436739095314
Position 5362: 0.00028991829911020607
Position 6891: 0.0002858219186222292
Position 6785: 0.0002546388065811116
Position 3735: 0.00023910535819384287
Position 6140: 0.00023902910420315184
Position 7335: 0.00023384683336943077
Position 5418: 0.00023075308811518623
Position 3593: 0.00022540485862651192
Position 1280: 0.00021542895075501298
Position 1724: 0.00020694979397401853
Position 6199: 0.00016274919358161087
Position 239: 0.00014259746561481299
Position 853: 0.0001403895351082334
Position 1453: 0.0001290758955851911
Position 999: 0.0001241070376957634
Position 1020: 0.00012109874461789298
Position 5577: 0.00011417573777847674
Position 7050: 0.00011048385370680952
Position 1768: 0.00010897072187507387
Position 7062: 9.855256256507866e-05
Position 7110: 9.475923254204727e-05
Position 6710: 8.866485986547712e-05
Position 8055: 8.842942365571828e-05
Position 6703: 8.360784891781884e-05
Position 3540: 7.97576905441051e-05
Position 5437: 7.960824584415249e-05
Position 5922: 7.614166664304365e-05
Position 7177: 7.486254768455491e-05
Position 1476: 7.239792776075612e-05
Position 5779: 7.092964347824306e-05
Position 1736: 6.843261686457549e-05
Position 5623: 6.808990975290462e-05
Position 6898: 6.659204533758185e-05
Position 3785: 5.849797600417333e-05
Position 1899: 5.516284908700534e-05
Position 1770: 5.098056764134269e-05
Position 5893: 4.886859812058761e-05
Position 362: 4.714471708640662e-05
Position 5769: 4.686498006518171e-05
Position 5825: 4.303937221119715e-05
Position 1301: 4.2983893247863315e-05
Position 951: 3.9530427673918594e-05
Position 1533: 3.765145604925496e-05
Position 111: 3.666298015469073e-05
Position 6418: 3.63359668015632e-05
Position 7928: 3.6191131193589825e-05
Position 7658: 3.571907277186859e-05
Position 1571: 3.524247736992363e-05
Position 6259: 3.23986900981385e-05
Position 7877: 3.220300767689702e-05
Position 1309: 2.9298005019483384e-05
Position 6885: 2.882774707513988e-05
Position 8186: 2.8780968865746548e-05
Position 1540: 2.754593004975151e-05
Position 5835: 2.686119404655951e-05
Position 5925: 2.658095603528464e-05
Position 5403: 2.512644098476423e-05
Position 996: 2.324252251066305e-05
Position 6846: 2.2343193769638304e-05
Position 1013: 2.1875934996144605e-05
Position 1053: 1.8302629892165298e-05
Position 6387: 1.8226561346210717e-05
Position 5777: 1.615209436945711e-05
Position 1394: 1.5687908226132624e-05
Position 5997: 1.4950576549080617e-05
Position 7452: 1.4499595544420156e-05
Position 6121: 1.4381796748955887e-05
Position 5912: 1.3768607507324807e-05
Position 5415: 1.3527487965496578e-05
Position 5830: 1.3015547642257953e-05
Position 840: 1.1396100726784629e-05
Position 1260: 1.124591249368452e-05
Position 7397: 1.0921990610312522e-05
Position 7460: 1.0828764315339799e-05
Position 628: 7.69680619492608e-06
Position 4260: 7.198939269863159e-06
Position 7664: 7.185811587919216e-06
Position 5678: 6.92884844452701e-06
Position 796: 5.881117046329549e-06
Position 5662: 5.650279382485707e-06
Position 87: 5.50546394976221e-06
Position 7652: 5.203102109262917e-06
Position 7936: 4.839253342467667e-06
Position 5907: 4.525721755208413e-06
Position 5091: 4.390302356300885e-06
Position 6896: 4.226794765335117e-06
Position 487: 4.055282517211079e-06
Position 4919: 4.021484413970082e-06
Position 684: 3.964375224803801e-06
Position 6118: 3.7506691769446606e-06
Position 5827: 3.3406954929598584e-06
Position 7817: 2.9794845830462307e-06
Position 5941: 2.874961107066292e-06
Position 523: 2.635942032768576e-06
Position 2404: 2.4483351022617713e-06
Position 5686: 2.252756515468717e-06
Position 6273: 2.1560420703522485e-06
Position 7641: 2.008689052915436e-06
Position 7855: 1.9707417803020934e-06
Position 1692: 1.9494109545129785e-06
Position 1961: 1.7665840745918846e-06
Position 5796: 1.6157167714957474e-06
Position 6097: 1.5259128757879781e-06
Position 8141: 1.389726654070277e-06
Position 1409: 1.0562566970986744e-06
Position 454: 1.0486906469882953e-06
Position 8278: 1.0227957206348382e-06
Position 7485: 8.556245339464177e-07
Position 1872: 8.449669299134627e-07
Position 5478: 7.980329141334302e-07
Position 7996: 6.169557659425201e-07
Position 7976: 5.892571656290466e-07
Position 6093: 4.795829348438502e-07
Position 8064: 4.2213490549678185e-07
Position 1371: 4.1420260288672613e-07
Position 5840: 4.1355120143522227e-07
Position 3066: 3.550700015283427e-07
Position 1955: 3.410786598223358e-07
Position 275: 2.9628227899670505e-07
Position 31: 2.687513550505481e-07
Position 105: 1.793097382327759e-07
Position 565: 1.3016316513752016e-07
Position 692: 1.201737473243784e-07
Position 5454: 8.081288467815548e-08
Position 5972: 5.546550237926867e-08
Position 7267: 4.967612966322081e-08
Position 6925: 4.4599829899260136e-08
Position 67: 3.05929165240162e-08
Position 1247: 1.6353938713097545e-08
Position 3600: 1.2616267246151607e-08
Position 1337: 9.846020442634632e-09
Position 1355: 7.264200630747186e-09
Position 607: 4.880186229999254e-09
Position 3938: 3.95914964198489e-09
Position 746: 3.670642699190988e-09
Position 2004: 3.1035812463054873e-09
Position 964: 2.3588593908716323e-09
Position 1102: 1.3133488240836295e-09
Position 966: 1.094837283060488e-09
Position 6915: 8.036625935297388e-10
Position 7345: 5.264832643373313e-10
Position 6767: 5.04621560801849e-10
Position 6973: 3.9314547640645575e-10
Position 7431: 1.515012446514841e-10
Position 892: 1.0434325585849131e-10
Position 6594: 6.726304122141463e-11
Position 5465: 4.5494869027835677e-11
Position 6807: 4.302859276651238e-11
Position 6105: 2.186919663606966e-11
Position 5312: 2.126884706900072e-11
Position 7181: 7.90017908627968e-12
Position 6636: 5.339917311291003e-13
Position 5493: 5.354287232809448e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 735: 0.9988137538903245
Position 5249: 0.9988111102267387
Position 6950: 0.9982134418082254
Position 5677: 0.9916222071541184
Position 6579: 0.9880628181748289
Position 3477: 0.8849495247413246
Position 6063: 0.5948041648960475
Position 6066: 0.4014794877457195
Position 270: 0.1469500620665059
Position 3514: 0.10864923212623816
Position 2633: 0.10846435201403708
Position 3317: 0.10569664664508853
Position 8326: 0.08880315965583206
Position 4139: 0.08182521245736547
Position 432: 0.07504389965513651
Position 4948: 0.07245672389339086
Position 499: 0.06775383602267258
Position 4757: 0.06680842466950945
Position 3188: 0.037675364948918606
Position 1181: 0.03313108069603107
Position 1864: 0.030073824721717938
Position 913: 0.029680009737176626
Position 2234: 0.02877007189791003
Position 3022: 0.02671332569365571
Position 4971: 0.024046204762380372
Position 466: 0.020545775816581777
Position 3142: 0.020120505462322903
Position 4212: 0.01698493423417205
Position 4652: 0.01652558605993595
Position 4371: 0.013131403679959358
Position 1527: 0.011765471687893214
Position 2138: 0.011636011671920882
Position 3947: 0.011083722465638842
Position 2882: 0.01055838901617695
Position 4402: 0.008289551672956478
Position 5767: 0.005300413722286545
Position 4558: 0.005251598413844441
Position 4074: 0.005142502285960606
Position 2779: 0.004848793039805703
Position 1502: 0.004613177389830177
Position 5411: 0.004490728892189477
Position 4156: 0.004326369169705375
Position 5114: 0.004071697750119707
Position 8299: 0.004059287351148215
Position 3623: 0.003816467193871029
Position 1280: 0.0035375492380242827
Position 2379: 0.0035234505196990607
Position 3490: 0.0032917146395613508
Position 850: 0.0032307943967399325
Position 4627: 0.0031413380119026703
Position 3941: 0.002792205749983635
Position 437: 0.0026491422071592808
Position 1374: 0.0025883872409332926
Position 4391: 0.002095147966750152
Position 2774: 0.0018336261439762989
Position 3109: 0.0017031099231830137
Position 4699: 0.0016683077076639012
Position 6648: 0.001520541043417262
Position 6591: 0.0011518755398783164
Position 3985: 0.001120359107856507
Position 6645: 0.001004500793383255
Position 2242: 0.0009952604614626354
Position 4032: 0.0009176337111868442
Position 5376: 0.0008958418514461474
Position 555: 0.0008817894341654129
Position 1706: 0.0008559682740768115
Position 6994: 0.0008473768746477671
Position 493: 0.0008114332833670575
Position 3805: 0.0008107788164221928
Position 6427: 0.0008083046870094503
Position 1614: 0.000772942488919747
Position 1476: 0.0007636760419120571
Position 7729: 0.0007304575376531996
Position 1217: 0.0007174383507798588
Position 4332: 0.0006874688432845119
Position 4450: 0.0006811687976189452
Position 1882: 0.0006239567026669734
Position 883: 0.0005887138027991974
Position 5218: 0.000550267497195927
Position 932: 0.0005167443519015585
Position 6624: 0.0004935560123907614
Position 3849: 0.0004721517658997593
Position 1489: 0.0004648918430921227
Position 853: 0.00045126125414447543
Position 3866: 0.0004002700640720463
Position 4368: 0.0003760274128826234
Position 5840: 0.0003493024311050129
Position 1318: 0.0003417195216213056
Position 6627: 0.0003091217180570165
Position 463: 0.000283843454141471
Position 5588: 0.0002816426366686231
Position 4120: 0.00025522631589621614
Position 469: 0.00025297146126931913
Position 6594: 0.00023760811517263336
Position 6496: 0.0002326223728506966
Position 1582: 0.00022703283229372654
Position 6105: 0.00021966607837698397
Position 8053: 0.00019345343427448102
Position 6078: 0.00016509837332775003
Position 7426: 0.0001620862768043162
Position 7252: 0.00015817512182211247
Position 7381: 0.0001551994841472821
Position 1876: 0.00015290598208445
Position 1301: 0.0001472390110500798
Position 249: 0.0001464449496478892
Position 2304: 0.0001356247202559188
Position 1229: 0.0001341318974441499
Position 7204: 0.00013352437460498973
Position 5609: 0.0001330991551626413
Position 286: 0.00013166440427209652
Position 2033: 0.00012845160130754552
Position 7177: 0.00012686819801948127
Position 5907: 0.00012623900531446094
Position 7951: 0.000125223296712715
Position 1996: 0.0001223937948324384
Position 7036: 0.00011771086630269192
Position 1087: 0.0001155269464459413
Position 1932: 0.00011430244082357479
Position 532: 0.00010570401386152577
Position 6753: 0.00010508428933229017
Position 2027: 0.00010347453558956682
Position 3733: 0.00010209406703424449
Position 6436: 9.786323474750158e-05
Position 289: 9.58000177065572e-05
Position 6450: 8.766342746769761e-05
Position 7255: 8.618566409474914e-05
Position 5735: 8.608233758717709e-05
Position 1355: 8.577051452119038e-05
Position 7078: 8.020836101051387e-05
Position 6801: 7.514126473453051e-05
Position 7150: 7.409547188670403e-05
Position 7033: 7.302099511636364e-05
Position 6735: 7.240865520000637e-05
Position 5282: 7.026222730022932e-05
Position 5713: 7.010990798977163e-05
Position 6651: 6.361762927846081e-05
Position 6440: 5.051645221966085e-05
Position 6991: 5.0017689116812305e-05
Position 7813: 4.786260083191597e-05
Position 5231: 4.086774436406892e-05
Position 7775: 3.9441455852364574e-05
Position 7594: 3.835688087740096e-05
Position 6750: 3.595132083238663e-05
Position 7117: 3.508157079427243e-05
Position 7165: 3.480604384218479e-05
Position 5312: 3.24558780315939e-05
Position 6690: 2.9999707612512512e-05
Position 571: 2.8443323908451407e-05
Position 580: 2.585862758319138e-05
Position 7207: 2.529921555878383e-05
Position 292: 2.4534910408569986e-05
Position 7120: 2.150392195494201e-05
Position 3784: 2.1448966971146237e-05
Position 3693: 2.0848925878744056e-05
Position 7105: 2.024002187981427e-05
Position 6219: 2.0142071431888566e-05
Position 6464: 1.9773556939808174e-05
Position 6693: 1.9559841845294765e-05
Position 5534: 1.7635471991631607e-05
Position 6213: 1.7197051790496294e-05
Position 6255: 1.6991075501495264e-05
Position 918: 1.6939395949925477e-05
Position 7948: 1.4359440378930002e-05
Position 7549: 1.4060400677708234e-05
Position 6222: 1.3986096656149304e-05
Position 936: 1.3393170273013417e-05
Position 5893: 1.1848862198986258e-05
Position 7006: 1.0936679928753443e-05
Position 331: 1.0193315408804845e-05
Position 6545: 9.970966218218022e-06
Position 6696: 9.525710203811506e-06
Position 5531: 9.498519775563634e-06
Position 6264: 9.019898138564698e-06
Position 6876: 8.824121430644972e-06
Position 7636: 8.60369527913529e-06
Position 6783: 8.581207891617629e-06
Position 5983: 8.369685290704216e-06
Position 7123: 8.34302145532133e-06
Position 403: 7.945007946785742e-06
Position 6270: 7.9337432712443e-06
Position 5803: 7.783809459354546e-06
Position 5722: 7.781250213949141e-06
Position 1831: 7.159326728703336e-06
Position 5606: 6.4330204227377765e-06
Position 7441: 5.919724558135568e-06
Position 6285: 5.474698515893626e-06
Position 295: 5.3506702032969595e-06
Position 5960: 4.895050395933847e-06
Position 6654: 4.822886344645152e-06
Position 652: 4.681343464480814e-06
Position 3600: 4.6603963349235055e-06
Position 7090: 4.551162626200818e-06
Position 673: 3.4514371336812186e-06
Position 6828: 3.2347449654699717e-06
Position 5845: 3.06379349851361e-06
Position 133: 2.9695651030223003e-06
Position 6240: 2.963415785536143e-06
Position 6400: 2.8050873156794486e-06
Position 7237: 2.5888150997927923e-06
Position 328: 2.4917351967525625e-06
Position 334: 2.4902637862593562e-06
Position 6273: 2.3647200461240802e-06
Position 775: 2.198799284053364e-06
Position 7546: 2.145695553972332e-06
Position 746: 2.1198166519915986e-06
Position 379: 2.073148508645744e-06
Position 325: 2.0307722083333084e-06
Position 7147: 1.8447051878120458e-06
Position 6798: 1.706483279841656e-06
Position 6723: 1.4698858943070517e-06
Position 5794: 1.4054394846856554e-06
Position 1029: 1.3164763740843582e-06
Position 6477: 1.2521311815964054e-06
Position 6249: 1.2227528223970598e-06
Position 6873: 1.2132530050925604e-06
Position 7600: 1.1179319896789478e-06
Position 254: 8.609762100852154e-07
Position 7312: 7.80380287986328e-07
Position 7993: 7.415057160900775e-07
Position 6174: 6.581969921095354e-07
Position 1091: 6.563385376813527e-07
Position 537: 6.412498936583189e-07
Position 628: 6.363637793889672e-07
Position 6831: 6.264563551833819e-07
Position 7210: 5.69124007570464e-07
Position 6113: 5.631974978462335e-07
Position 6412: 5.06542989929259e-07
Position 1026: 4.783819962854603e-07
Position 346: 4.6734046824978637e-07
Position 638: 3.955947058056596e-07
Position 5775: 3.648249681344631e-07
Position 6807: 3.4410654610002304e-07
Position 472: 2.3861504328318664e-07
Position 659: 1.7595665478432697e-07
Position 892: 1.681817914461956e-07
Position 6228: 1.676443145013513e-07
Position 6282: 1.5541718842298116e-07
Position 670: 1.4809683371317697e-07
Position 178: 1.4704416671697016e-07
Position 6237: 1.1967879860886695e-07
Position 5925: 1.0233696765639227e-07
Position 6825: 1.0166461517827051e-07
Position 964: 8.567177975273207e-08
Position 79: 6.940961117819034e-08
Position 661: 6.751244816347584e-08
Position 85: 6.449678948552132e-08
Position 640: 4.4796299813241374e-08
Position 607: 2.6412298205194983e-08
Position 145: 2.097747006434459e-08
Position 826: 1.9732377620428117e-08
Position 142: 6.079333373402277e-09
Position 82: 6.066432686810278e-09
Position 805: 4.157406343071859e-09
Position 985: 2.7655776311469346e-09
Position 97: 1.8522128706082937e-09
Position 565: 8.778394467011175e-10
Position 157: 5.886466107470251e-10
Position 6288: 9.461247544255115e-11
Position 6137: 1.9849055102818953e-11
Position 6964: 1.2259559006682584e-11
Position 149: 3.0450564973371155e-13
Position 258: 1.9777175285118848e-13
Position 151: 3.232155192796482e-14
