Gene = tral
Position 2147: 1.7136742731977565e-05
Position 877: 1.6312977645845355e-05
Position 5146: 1.6103633713591434e-05
Position 4830: 1.5772339047300534e-05
Position 2287: 1.5766083403743253e-05
Position 587: 1.5681662490003368e-05
Position 2777: 1.4888468724775199e-05
Position 3107: 1.4251591555106086e-05
Position 4845: 1.365845683984721e-05
Position 2011: 1.3373996780224465e-05
Position 1742: 1.3227388118664261e-05
Position 1042: 1.2681357272543394e-05
Position 4051: 1.1968600297089404e-05
Position 1512: 1.1879678752485028e-05
Position 1250: 1.1575554531819577e-05
Position 2933: 1.1240363215522823e-05
Position 86: 1.0400776551690864e-05
Position 344: 9.838760209990542e-06
Position 4493: 9.444035579144143e-06
Position 3613: 9.133056546916335e-06
Position 1722: 8.158533774663582e-06
Position 290: 7.97564722812466e-06
Position 4386: 7.381219532561362e-06
Position 3308: 7.093847111888258e-06
Position 272: 6.9984024313018315e-06
Position 2552: 6.90261521238015e-06
Position 491: 6.469325118374442e-06
Position 470: 6.0218455064788245e-06
Position 47: 5.910228577559308e-06
Position 313: 5.730832671883306e-06
Position 542: 4.5351444630336476e-06
Position 841: 3.7124604202865644e-06
Position 3463: 3.613521944763036e-06
Position 3200: 3.6099760630930252e-06
Position 3187: 3.368216160035999e-06
Position 2135: 3.3194601347162716e-06
Position 363: 3.2484857910311222e-06
Position 1956: 3.2198996837152466e-06
Position 582: 2.986252813684604e-06
Position 2979: 2.745065091401083e-06
Position 3057: 2.6091705022843e-06
Position 1165: 2.476246685268932e-06
Position 4808: 2.4722365608851806e-06
Position 3602: 2.155866408010801e-06
Position 370: 2.1033010873557954e-06
Position 673: 2.0974618567403834e-06
Position 348: 2.057470059390134e-06
Position 2351: 1.8685412040562753e-06
Position 2275: 1.752269885754432e-06
Position 3564: 1.730833886685117e-06
Position 3465: 1.5428079855733468e-06
Position 315: 1.3334257193833525e-06
Position 874: 1.1082833118520361e-06
Position 3588: 1.104698871232393e-06
Position 5625: 1.0918352479382958e-06
Position 871: 8.790348021809956e-07
Position 882: 8.497726466527937e-07
Position 3971: 7.901434452164573e-07
Position 386: 7.796169612687908e-07
Position 3775: 7.569018413434511e-07
Position 1610: 7.536010914550929e-07
Position 126: 6.41319809802522e-07
Position 621: 6.169063592278259e-07
Position 884: 5.771301036556768e-07
Position 3018: 5.390591003276095e-07
Position 3586: 5.381211743667524e-07
Position 709: 5.346631111074115e-07
Position 804: 5.252641370229275e-07
Position 1581: 5.204073976604287e-07
Position 2972: 4.969662974480672e-07
Position 4067: 4.713497223347156e-07
Position 321: 4.6238846751187847e-07
Position 961: 3.198329470284952e-07
Position 269: 2.888730334537936e-07
Position 413: 2.387954055609452e-07
Position 1031: 2.2344733781522943e-07
Position 861: 2.1462164099061932e-07
Position 3258: 2.1031878617898374e-07
Position 855: 1.899183184286195e-07
Position 3238: 1.6430270036925534e-07
Position 3832: 1.5758510895355212e-07
Position 3457: 9.694902529867238e-08
Position 3829: 9.648826451617348e-08
Position 3504: 9.122811331238168e-08
Position 3934: 8.606850165835646e-08
Position 3661: 5.860544648319284e-08
Position 4839: 3.301092324208166e-08
Position 3486: 2.083895908684048e-08
Position 1866: 6.734941250666778e-09
Position 3641: 4.091454672041395e-09
Position 1923: 3.2944243054343665e-09
Position 1797: 3.1212435015231734e-09
Position 2156: 2.4193826142811177e-09
Position 660: 2.3496760864736673e-09
Position 4106: 2.219075826792435e-09
Position 3673: 2.036470317319519e-09
Position 2181: 2.0283721318302602e-09
Position 2063: 9.462592784591245e-10
Position 1917: 8.810179813187682e-10
Position 4092: 7.906940636719242e-10
Position 117: 7.874858332466846e-10
Position 1791: 6.828223591943535e-10
Position 3643: 6.769492795903164e-10
Position 746: 1.3472673351774478e-10
Position 2338: 5.958428093766888e-11
Position 723: 2.821373800739392e-11
Position 2083: 1.898441563665526e-12
Position 2381: 1.6855230095628792e-13
Position 1788: 1.2036838984901146e-20
Position 1776: 8.342609262189207e-21

Sorted 3' Splice Sites (High to Low Probability):
Position 1499: 0.9962729849601003
Position 3378: 0.993126298079516
Position 2964: 0.9902397023103803
Position 3673: 0.8293718780935039
Position 4084: 0.7816599883042915
Position 2368: 0.37599975826598264
Position 2356: 0.27958233531354154
Position 2706: 0.18805013529888098
Position 5126: 0.14951753214631722
Position 3670: 0.12016957265126081
Position 5351: 0.11630408984705669
Position 2219: 0.04765622941546224
Position 5537: 0.04657694289370138
Position 5369: 0.04602276979843625
Position 732: 0.044322896096781014
Position 304: 0.03596374164551778
Position 995: 0.029096340067833175
Position 4669: 0.028670669130413134
Position 4327: 0.025503717861149248
Position 5767: 0.024981568343211445
Position 723: 0.01623921201201427
Position 4275: 0.01540569121279647
Position 882: 0.012084126671229099
Position 2135: 0.009694004565940561
Position 2098: 0.009304077983524178
Position 2742: 0.008695557432034578
Position 2408: 0.00823104554503039
Position 4235: 0.007759583777597638
Position 801: 0.007222469044659912
Position 2256: 0.00716318234067642
Position 3346: 0.005840420404349338
Position 2141: 0.005399859587078988
Position 2979: 0.005102813870796996
Position 2232: 0.004164011953304943
Position 139: 0.004135893500271457
Position 4658: 0.003794743541956014
Position 5676: 0.0037524830227947735
Position 5375: 0.0033523871305907436
Position 4261: 0.0032534778875830147
Position 4904: 0.002922088641311932
Position 2675: 0.00276450872099778
Position 2745: 0.002632500004734264
Position 3802: 0.0025839571724851538
Position 5695: 0.002524073554627812
Position 1517: 0.002224858681264759
Position 79: 0.0017697092646126297
Position 2500: 0.0016890839607300206
Position 2631: 0.0016600576923561955
Position 5866: 0.0016442215099318875
Position 2050: 0.00159313874095231
Position 3045: 0.0015441491170010084
Position 2628: 0.0013319096353627484
Position 4222: 0.0012222744640118727
Position 430: 0.0011896292925806077
Position 328: 0.0011057199285345117
Position 4208: 0.0010450789511739552
Position 4943: 0.0009973265191085584
Position 2739: 0.0009958942908923154
Position 2583: 0.0009932680469428208
Position 4963: 0.0009542502014295668
Position 5692: 0.0008417533140551574
Position 2269: 0.0008374824932344851
Position 2586: 0.0008043043255967769
Position 608: 0.0007228023413446669
Position 2580: 0.0007212964699404592
Position 1031: 0.0006981411396677724
Position 3308: 0.0006468872621863135
Position 3238: 0.0006199140245239259
Position 4161: 0.0006143705124027846
Position 1096: 0.0005457311861032237
Position 4497: 0.0005315425807421872
Position 1234: 0.0005091560084334709
Position 1520: 0.0004931793141884782
Position 5234: 0.000441579177470146
Position 2829: 0.0004063222003431757
Position 1350: 0.0003809811913113697
Position 443: 0.00037887410254354914
Position 4927: 0.0003692743313216699
Position 4806: 0.0003687686571286102
Position 370: 0.0003579180125764304
Position 3313: 0.0003558413670251749
Position 3738: 0.00034681078754560834
Position 4431: 0.00033615245384406133
Position 5191: 0.00033450587781517257
Position 1263: 0.00032956112262194653
Position 928: 0.00032944953602920317
Position 91: 0.00031666014327315036
Position 2173: 0.0003123840395597452
Position 1290: 0.0003099998435420878
Position 5080: 0.00030620405223759345
Position 4092: 0.00028236255898416704
Position 2994: 0.0002791719910201521
Position 1355: 0.0002776868231022049
Position 1558: 0.0002637307402656388
Position 344: 0.0002504935934642506
Position 1379: 0.00022181723619853222
Position 3934: 0.00020262755418238256
Position 647: 0.00018502239544094138
Position 4880: 0.00016994466717263373
Position 2523: 0.000156851202240281
Position 2047: 0.00011912742991930735
Position 392: 0.00010492441700878392
Position 4106: 0.00010326262033704427
Position 1540: 0.00010248778512744331
Position 1657: 9.523594096937743e-05
Position 1158: 8.560338130666424e-05
Position 3258: 7.702983512944704e-05
Position 2589: 7.547357311876154e-05
Position 751: 7.232003010035473e-05
Position 2532: 6.540801986496466e-05
Position 5324: 6.309127059578154e-05
Position 2433: 6.140518731289848e-05
Position 2448: 5.7683437266829214e-05
Position 1142: 5.623332733103888e-05
Position 2451: 5.405982577447413e-05
Position 2526: 5.3919063370748505e-05
Position 4297: 5.335703207542361e-05
Position 3000: 5.2896967150427124e-05
Position 3747: 4.885066033638626e-05
Position 1101: 4.687442172637063e-05
Position 1010: 4.440434235065321e-05
Position 2445: 4.353198229335639e-05
Position 4987: 4.025848522334281e-05
Position 759: 4.008119578432421e-05
Position 3887: 3.960330470695262e-05
Position 2547: 3.9427825440270715e-05
Position 2478: 3.84593221193501e-05
Position 1050: 3.731190604904287e-05
Position 1534: 3.595693201973032e-05
Position 4673: 3.566914876299403e-05
Position 941: 3.2446048744569274e-05
Position 2898: 3.120484251102588e-05
Position 1366: 2.9918232855379185e-05
Position 111: 2.985881034278717e-05
Position 363: 2.8383040142547343e-05
Position 2765: 2.6697783684296194e-05
Position 2514: 2.5938900822940613e-05
Position 162: 2.43529898371004e-05
Position 99: 2.2510558545700356e-05
Position 220: 2.0117250637189894e-05
Position 3319: 1.716715703679096e-05
Position 2929: 1.619235241321323e-05
Position 3348: 1.600256906775529e-05
Position 945: 1.505551345811602e-05
Position 375: 1.4503171954940936e-05
Position 165: 1.2766944298347005e-05
Position 2564: 1.2715146419062626e-05
Position 488: 1.0708118486028453e-05
Position 1250: 1.0072940885658826e-05
Position 3274: 9.547185703098674e-06
Position 2442: 8.912229034333874e-06
Position 3757: 8.526495891212736e-06
Position 2466: 8.094150354531847e-06
Position 149: 8.08988618208298e-06
Position 3989: 7.31358051124713e-06
Position 1805: 7.027581864023399e-06
Position 3519: 6.567397484477715e-06
Position 1969: 5.872914794765178e-06
Position 3402: 5.849629992116374e-06
Position 2541: 5.800480710803248e-06
Position 306: 5.7831644997952666e-06
Position 1544: 5.777072755602981e-06
Position 1935: 5.382161801513003e-06
Position 1303: 5.143312146359095e-06
Position 386: 5.025122142607086e-06
Position 1053: 4.568841286324855e-06
Position 3984: 4.167204887698265e-06
Position 3965: 3.803945755558759e-06
Position 1773: 3.517188739986612e-06
Position 3253: 3.3363343040616077e-06
Position 3805: 3.200034358795876e-06
Position 2538: 3.1636568824069303e-06
Position 2606: 2.9383564827492515e-06
Position 4601: 2.909410944354769e-06
Position 1710: 2.5674523024517383e-06
Position 3477: 2.4589551588966376e-06
Position 4405: 2.333797365245111e-06
Position 1597: 2.101354048740132e-06
Position 383: 1.5785844726101253e-06
Position 4438: 1.5689733456731313e-06
Position 3012: 1.5387281121986981e-06
Position 3042: 1.5213691036876927e-06
Position 1663: 1.4960527590870892e-06
Position 1735: 1.4889679215768706e-06
Position 3087: 1.0985997779422235e-06
Position 1042: 1.0321289530473082e-06
Position 1753: 1.0198476178269818e-06
Position 3399: 9.93421090226232e-07
Position 243: 9.70033589804926e-07
Position 3057: 8.080254040865566e-07
Position 935: 7.300427189858713e-07
Position 1669: 6.558715498857918e-07
Position 1966: 5.929236219990166e-07
Position 3420: 5.247029904242078e-07
Position 3165: 4.949792726620656e-07
Position 238: 4.6361894029745906e-07
Position 3018: 4.6215147380293937e-07
Position 1693: 4.4032257811717414e-07
Position 3527: 4.1210228153904563e-07
Position 232: 3.995773082876217e-07
Position 1684: 3.839392803813499e-07
Position 1808: 2.781633831026026e-07
Position 1785: 2.6848378022196687e-07
Position 413: 2.574303099875562e-07
Position 491: 2.2434601121038965e-07
Position 1741: 1.681359318238854e-07
Position 245: 1.605357098996039e-07
Position 3641: 1.5718452768759603e-07
Position 3531: 6.567681363551197e-08
Position 3255: 5.835069112696823e-08
Position 3555: 5.05443832791637e-08
Position 1987: 4.6799007299207215e-08
Position 3117: 4.45306853783084e-08
Position 3540: 3.9075132357977835e-08
Position 3741: 3.513519072576735e-08
Position 3986: 3.154169659618317e-08
Position 3121: 2.6168278837775823e-08
Position 4176: 2.0633954438517278e-08
Position 4033: 1.428731603177646e-08
Position 4113: 7.905682727455294e-09
Position 3998: 7.86331395458699e-09
Position 3558: 4.967050116376598e-09
Position 3632: 3.653433575016607e-09
Position 4019: 2.2933728794140326e-09
Position 461: 1.7266182921952494e-10
Position 240: 9.859369186419543e-11
Position 397: 4.7843543080467273e-11
Position 518: 4.335263570653584e-11
Position 511: 3.4673193300660484e-11
Position 260: 3.1062084207347702e-12
