Gene = CNMa
Position 1916: 0.003822198767289253
Position 3592: 0.00330118559046667
Position 4323: 0.003236607037094597
Position 83: 0.002616440073802169
Position 1807: 0.0025854395722324447
Position 1519: 0.0023183955234078253
Position 3748: 0.002268138050802653
Position 3801: 0.0021387639376308403
Position 4129: 0.001834532933431772
Position 2970: 0.0017186373604123203
Position 4195: 0.0015116527384798576
Position 754: 0.0013946199225733354
Position 1668: 0.0013279211223341863
Position 697: 0.0012828540269247146
Position 741: 0.0012704525373336368
Position 3276: 0.0010554144832040579
Position 1395: 0.0008945647616974727
Position 804: 0.0008513323623387505
Position 4630: 0.0008457382713601411
Position 3061: 0.0007892958688229785
Position 115: 0.0007695763011126732
Position 1197: 0.0007403750056950963
Position 778: 0.0007076223600222759
Position 1314: 0.000701854357380475
Position 3426: 0.0006611846951532885
Position 1116: 0.0006579059501097101
Position 1751: 0.0005627921744036469
Position 3684: 0.00048160089030348664
Position 2527: 0.00046937751479811987
Position 1585: 0.0004620504182905766
Position 2540: 0.00043592788684669814
Position 4398: 0.00042207572179445277
Position 4344: 0.00038185130433813325
Position 2749: 0.0003253580952159722
Position 4135: 0.0003019238365371767
Position 3263: 0.0002740296732152297
Position 2617: 0.0002613249392133831
Position 672: 0.0002576924190263777
Position 663: 0.00024205114135724852
Position 489: 0.00019596641267587798
Position 386: 0.00017916925380036833
Position 1302: 0.00017149223341364635
Position 4295: 0.00017117646407677916
Position 1126: 0.00016877797686825374
Position 760: 0.0001290473532539056
Position 120: 0.00012847399894224074
Position 441: 0.00010150352183742534
Position 1318: 9.501484287348163e-05
Position 1860: 7.140734626151611e-05
Position 1113: 6.992649004344142e-05
Position 1185: 6.75847917565349e-05
Position 186: 6.261460153432785e-05
Position 2481: 5.357202054990724e-05
Position 2181: 4.642532571505373e-05
Position 2503: 4.203406337457045e-05
Position 337: 4.0517149693405036e-05
Position 2828: 3.9867872053940876e-05
Position 4140: 3.9431551241744385e-05
Position 4638: 3.6226483432175735e-05
Position 4245: 3.469894948457412e-05
Position 4111: 3.174773460965992e-05
Position 2500: 2.9019763799767782e-05
Position 1226: 2.7580285744224784e-05
Position 3009: 2.7423050460015023e-05
Position 846: 2.5992554231159808e-05
Position 818: 2.3598478535674015e-05
Position 388: 2.265085884716376e-05
Position 2790: 2.2353142504417068e-05
Position 1543: 1.8266792540992633e-05
Position 1077: 1.8247387335001187e-05
Position 772: 1.7640621480193626e-05
Position 1342: 1.658178389875598e-05
Position 340: 1.5569162404082234e-05
Position 2821: 1.5347615395825397e-05
Position 1925: 1.3568989041631527e-05
Position 749: 1.1583308307618475e-05
Position 2877: 1.122352627338074e-05
Position 3970: 1.0034210518891953e-05
Position 1118: 9.249409438152288e-06
Position 1339: 8.788317791692543e-06
Position 4422: 8.384253922389096e-06
Position 4550: 8.083487000007499e-06
Position 127: 7.623899014864299e-06
Position 62: 6.110118785615363e-06
Position 4261: 5.571663047161953e-06
Position 631: 1.3133875602671656e-06
Position 2486: 1.2565422108166174e-06
Position 1722: 1.1639612366286778e-06
Position 622: 1.1026566721234595e-06
Position 707: 1.0265515889848242e-06
Position 1017: 9.858612834061165e-07
Position 1260: 7.766923396207082e-07
Position 1612: 7.517607939078622e-07
Position 497: 6.837639644750481e-07
Position 1757: 6.552655532147372e-07
Position 785: 6.384842372541899e-07
Position 345: 5.128828088251832e-07
Position 1180: 4.974074131348964e-07
Position 1786: 3.8484855197165785e-07
Position 1929: 3.7444977379941153e-07
Position 1546: 3.293751081704864e-07
Position 297: 2.973698369188909e-07
Position 767: 2.945992453510409e-07
Position 200: 2.0938476852528322e-07
Position 831: 1.7992690154363925e-07
Position 1271: 1.680929836635986e-07
Position 1206: 1.3659483939566977e-07
Position 1408: 1.215913854819931e-07
Position 2781: 1.1322990966495594e-07
Position 1239: 1.1054524850752196e-07
Position 320: 1.0718524772111924e-07
Position 825: 1.0027590046165717e-07
Position 914: 8.900371719205039e-08
Position 1212: 5.851881876294553e-08
Position 278: 4.2968269816557695e-08
Position 555: 3.5385228257642656e-08
Position 1370: 3.254112782603966e-08
Position 124: 2.793240401102597e-08
Position 1095: 2.0989728149005795e-08
Position 1284: 1.636433846064683e-08
Position 306: 9.055308949983067e-09
Position 294: 6.599153617936299e-09
Position 209: 4.48969111426093e-09
Position 451: 6.065011013191938e-10
Position 222: 2.062052978185806e-10
Position 267: 8.450794982412823e-11
Position 283: 8.353214520439805e-11
Position 239: 3.3788800379811346e-12
Position 263: 1.4118125435976578e-13
Position 280: 9.802999652428025e-14
