Gene = Mocs1
Position 1315: 7.610355208575075e-07
Position 1197: 7.305523476049381e-07
Position 1476: 5.789372585084482e-07
Position 1481: 3.9113187382072384e-07
Position 421: 3.8762119544474764e-07
Position 1125: 3.275549960912097e-07
Position 2224: 2.834116710171999e-07
Position 1108: 2.544800670196069e-07
Position 714: 2.2580370306254315e-07
Position 625: 1.4363312064216647e-07
Position 419: 1.2592868930691881e-07
Position 2143: 1.1037246218487086e-07
Position 1017: 6.756295907960988e-08
Position 12: 4.185102347460574e-08
Position 487: 3.7712891593256916e-08
Position 24: 3.466750576011999e-08
Position 395: 3.443507877552601e-08
Position 493: 3.133666927315986e-08
Position 326: 2.370416386465421e-08
Position 726: 3.480522382662396e-09
Position 1020: 1.70278254888599e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 524: 0.9393016618880897
Position 1032: 0.901497975792887
Position 2035: 0.76251565772787
Position 2819: 0.3337574405624684
Position 1943: 0.23344789411400835
Position 2296: 0.18805808103404864
Position 2781: 0.18145687546803962
Position 305: 0.15541424736676637
Position 330: 0.12896552999387284
Position 2363: 0.08900083071630419
Position 683: 0.07342639154189472
Position 2385: 0.06043879625526137
Position 1729: 0.02864053115020922
Position 969: 0.017195467581454293
Position 1489: 0.01082480961724645
Position 1650: 0.008618949504104878
Position 148: 0.0067736595242239945
Position 249: 0.005735633647845979
Position 2703: 0.004273298953755726
Position 829: 0.004183052278041695
Position 2485: 0.003819812646696724
Position 1600: 0.0037397919539960685
Position 2380: 0.0031870967040116293
Position 1659: 0.0030117545108564034
Position 1070: 0.00258041833201969
Position 1673: 0.0024793443504255532
Position 1056: 0.0024744523801558753
Position 1679: 0.0020532633000430525
Position 1424: 0.0017048769163859646
Position 917: 0.0015866822344472304
Position 2102: 0.0014711253005105496
Position 1286: 0.0013643908907035912
Position 1575: 0.0012579957853709521
Position 892: 0.0010009402340381813
Position 2561: 0.0009327997562626255
Position 2761: 0.0008470176345058256
Position 2724: 0.0008440936310587196
Position 642: 0.0007225700011118499
Position 1554: 0.0006369826293887375
Position 2325: 0.0006360893640430427
Position 1113: 0.0005840769975481887
Position 1963: 0.0005502311914769905
Position 181: 0.0004964477109622766
Position 1782: 0.0004903323719967402
Position 2129: 0.00048386983729921894
Position 1481: 0.0004682829043853064
Position 1133: 0.0004389479146513019
Position 2479: 0.0004214394159203613
Position 2589: 0.0004200484808135513
Position 2424: 0.0003601677638519353
Position 688: 0.00031672753879180814
Position 338: 0.0002987399637847785
Position 2257: 0.0002968004753712898
Position 2620: 0.0002945268449784283
Position 1503: 0.00029325621357105205
Position 2517: 0.0002531521314338151
Position 1544: 0.00024093690942352962
Position 2281: 0.00017812457967537892
Position 172: 0.00017771634444125613
Position 803: 0.00017345909694815165
Position 1315: 0.00014604465742660026
Position 1760: 0.000133773217192216
Position 2277: 9.189921519824698e-05
Position 2154: 8.236266099478568e-05
Position 1518: 5.783466199480682e-05
Position 1349: 5.750500366460331e-05
Position 333: 4.6976545395367986e-05
Position 1097: 4.5162188771987576e-05
Position 762: 4.290679250338781e-05
Position 784: 4.114776577845913e-05
Position 2734: 3.354092777032282e-05
Position 845: 3.1618840627523253e-05
Position 2623: 3.06717004615019e-05
Position 896: 2.732472643842883e-05
Position 1912: 2.3882902859009922e-05
Position 2595: 2.279274262601959e-05
Position 2579: 2.225639803322719e-05
Position 2738: 2.209537202590253e-05
Position 230: 2.078325290542649e-05
Position 2002: 1.795202431253421e-05
Position 2201: 1.7465630471918016e-05
Position 1398: 1.7008965830582073e-05
Position 1357: 1.4905436574913389e-05
Position 2109: 1.488798459037859e-05
Position 367: 1.4622967593229111e-05
Position 1854: 1.2515309388945119e-05
Position 1180: 1.2480397672823832e-05
Position 2206: 1.1975301062516867e-05
Position 2455: 9.507464950205878e-06
Position 698: 8.375024154218192e-06
Position 2614: 6.446196703521212e-06
Position 808: 6.100510355711537e-06
Position 1969: 5.990735474964534e-06
Position 487: 5.648034238764111e-06
Position 2115: 5.4712898649493775e-06
Position 1333: 4.6951506710955375e-06
Position 1999: 4.630960026984628e-06
Position 384: 3.2334964000852358e-06
Position 419: 2.6529443577976716e-06
Position 107: 2.5449940986159558e-06
Position 2466: 1.9297295079457795e-06
Position 447: 1.482738831183936e-06
Position 365: 1.0119871954138417e-06
Position 1916: 8.276573797815569e-07
Position 571: 8.029041377325551e-07
Position 2160: 7.712129020971679e-07
Position 426: 6.799590409741492e-07
Position 2048: 5.065814447901736e-07
Position 2215: 2.842992443306039e-07
Position 1923: 2.7818738423416074e-07
Position 126: 9.029223007562412e-08
Position 348: 7.0717846763266e-08
Position 1229: 6.604664547351495e-08
Position 370: 3.5895083940801044e-08
Position 114: 3.138627723750052e-08
Position 435: 1.125907736201308e-08
Position 2229: 9.288354176884501e-09
Position 441: 9.135764228441025e-09
Position 459: 5.996994818033773e-09
Position 66: 5.305204856191622e-09
Position 254: 2.2746949780915004e-10
Position 608: 1.813480832529846e-10
Position 256: 1.3469510953062315e-10
Position 464: 1.2629640058315314e-11
Position 78: 9.897852639960521e-12
Position 455: 5.9821140847498314e-12
Position 80: 6.696202717417577e-23
