Gene = pelo
Position 722: 3.909325470011239e-06
Position 938: 3.570514041624224e-06
Position 3729: 3.379753407940893e-06
Position 710: 2.543317369057781e-06
Position 6347: 2.18081377026456e-06
Position 6024: 2.095690095169025e-06
Position 7978: 2.0928268014002856e-06
Position 539: 2.0635628602166257e-06
Position 1360: 2.03914385234208e-06
Position 1327: 1.9399819229872825e-06
Position 2822: 1.8231953544064397e-06
Position 1922: 1.753859818361466e-06
Position 83: 1.6292220519419716e-06
Position 1768: 1.5731542930465825e-06
Position 1658: 1.5386868366380304e-06
Position 1601: 1.4855291625074419e-06
Position 2389: 1.4812909058258728e-06
Position 2010: 1.3557181320941025e-06
Position 2952: 1.2095334650466514e-06
Position 2767: 1.1258767018883637e-06
Position 1422: 1.1110904202210703e-06
Position 2835: 9.019231271414582e-07
Position 1317: 8.711234715864667e-07
Position 66: 8.224165638995349e-07
Position 1454: 7.350113820630791e-07
Position 264: 7.042461958367673e-07
Position 977: 6.199508758646977e-07
Position 367: 4.2780034854207345e-07
Position 1698: 2.5744986235820255e-07
Position 2139: 2.400354241260638e-07
Position 356: 2.384803341637489e-07
Position 581: 2.047340123904021e-07
Position 347: 1.9533478422065333e-07
Position 822: 1.5278991767285372e-07
Position 5900: 1.516870460361463e-07
Position 1756: 1.4143249351132357e-07
Position 746: 1.1185909304140743e-07
Position 1350: 6.007079884474456e-08
Position 964: 5.196522546824739e-08
Position 1179: 4.4461721717906015e-08
Position 824: 4.214177405858325e-08
Position 1462: 2.3465436349856277e-08
Position 303: 1.3041731032402477e-08
Position 1635: 7.912459690343433e-09
Position 1673: 7.574959267396805e-09
Position 719: 6.48414801636482e-09
Position 1671: 6.301735059771879e-09
Position 194: 6.132035334829229e-09
Position 1479: 3.6057442909195327e-09
Position 379: 2.6318144199149316e-09
Position 1783: 2.137966829837912e-09
Position 1719: 1.795507292233033e-09
Position 319: 2.104123427972647e-11
Position 1656: 8.346613611203466e-12
Position 1101: 3.153190774817744e-13
Position 1251: 7.942194423572644e-14
Position 1268: 3.928608394850809e-14
Position 949: 1.3104913063028141e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 342: 0.9964203891214034
Position 5829: 0.988491211348654
Position 7334: 0.9080860717156597
Position 1119: 0.7574968658344564
Position 6638: 0.6693555716816453
Position 1130: 0.2359009259117667
Position 8059: 0.11106909582813575
Position 5585: 0.10935815466722547
Position 700: 0.06649556642770192
Position 1370: 0.05980420980537423
Position 7361: 0.05617821703061974
Position 3655: 0.05212518234907123
Position 970: 0.04825654398928794
Position 2275: 0.02559297626429405
Position 554: 0.02550463935341721
Position 973: 0.020003688233684914
Position 3070: 0.017255679006378668
Position 5051: 0.016396408111445198
Position 4172: 0.012412547796329141
Position 6170: 0.010847782952298794
Position 6154: 0.010677722454007584
Position 6009: 0.009733581253405291
Position 1360: 0.008154207560389173
Position 3493: 0.007780992401847875
Position 6185: 0.006105018160179237
Position 6886: 0.005226613401008724
Position 5474: 0.004577265101420874
Position 3809: 0.004248951533052395
Position 1756: 0.0040399836556332235
Position 4632: 0.003877044543479449
Position 2293: 0.003826531701039417
Position 532: 0.003727565796832516
Position 1386: 0.003661771269991582
Position 3854: 0.003485328424516918
Position 4635: 0.0033057934255662784
Position 3047: 0.0030804868996817964
Position 3348: 0.0029849365766902083
Position 668: 0.0029564503401755047
Position 1778: 0.0028902320511696154
Position 6219: 0.0028280998184904292
Position 5983: 0.002765264496720394
Position 4368: 0.002471913540129036
Position 1396: 0.002363024902620466
Position 6099: 0.00219029225704763
Position 5186: 0.00215435521611069
Position 506: 0.00194189072556452
Position 7179: 0.0018912345409840886
Position 2582: 0.0018164227278316125
Position 5205: 0.00176448576118909
Position 6862: 0.001643285469914876
Position 6074: 0.0013435082923692354
Position 765: 0.0013033462999503958
Position 3466: 0.0011331013242350742
Position 6966: 0.0011023919480532096
Position 1817: 0.0010682725160264025
Position 4090: 0.000998504583069334
Position 1151: 0.0009962108122684183
Position 6367: 0.0009764143561823697
Position 6835: 0.0009587683528475681
Position 6058: 0.000947145907963849
Position 730: 0.0008751097507107242
Position 1848: 0.000837168932511436
Position 1851: 0.0007606356638484807
Position 558: 0.0007309520611255174
Position 6320: 0.0006488901960623542
Position 2440: 0.000589769250046474
Position 713: 0.0005611797966804715
Position 2631: 0.0005560362226629757
Position 2217: 0.0005549699960183239
Position 6353: 0.0005224954940088908
Position 4343: 0.00046820139218910044
Position 1166: 0.0004223046740875434
Position 5190: 0.0004212087772252753
Position 230: 0.00040538978625855954
Position 949: 0.0003914793015694617
Position 2187: 0.0003784866612532747
Position 2208: 0.0003736331089195699
Position 2550: 0.0003636912843067069
Position 2588: 0.0003580886050892749
Position 7608: 0.00035146023398666934
Position 7872: 0.000337761158188411
Position 4268: 0.00032106028366714833
Position 6024: 0.0003029684742478652
Position 6951: 0.0002803329613982437
Position 1663: 0.00028025446234745206
Position 5062: 0.00027038411428018675
Position 1170: 0.00024287956942970374
Position 407: 0.0002296342898331357
Position 6244: 0.00020837957222225996
Position 4246: 0.00020619426065239852
Position 1431: 0.00020554260952453812
Position 6477: 0.0001588548398116229
Position 5451: 0.0001579730844618477
Position 7071: 0.00014986828429300672
Position 4695: 0.0001482678229902316
Position 2591: 0.00014058946912086335
Position 7992: 0.00013377500749695096
Position 1950: 0.00012744770705550818
Position 6972: 0.00012689383651956178
Position 6608: 0.00011726699553771745
Position 1676: 0.00011309553238362852
Position 5980: 0.0001105225958866243
Position 3716: 0.0001085389075115168
Position 5992: 0.00010824159432089504
Position 910: 0.0001054551548695305
Position 477: 0.0001054125004754249
Position 1513: 0.00010144169841385688
Position 811: 9.805733889071183e-05
Position 3632: 9.425355700048476e-05
Position 577: 8.286248027516116e-05
Position 1783: 8.225355343087564e-05
Position 865: 8.101894375793197e-05
Position 7249: 7.55141774019759e-05
Position 4038: 6.164069572310779e-05
Position 3094: 5.941338825283838e-05
Position 994: 5.8388435713100945e-05
Position 190: 5.592136473580144e-05
Position 6772: 4.232783033937116e-05
Position 6113: 3.9617994896487524e-05
Position 1713: 3.952317003879255e-05
Position 1802: 3.601978830574836e-05
Position 1408: 3.305937559401441e-05
Position 1877: 3.257367152547622e-05
Position 1795: 3.086850209126812e-05
Position 829: 3.04026062723156e-05
Position 817: 2.9889043848914383e-05
Position 7571: 2.907593948482874e-05
Position 874: 2.7411442689512627e-05
Position 616: 2.7242519771650987e-05
Position 445: 2.6340070804630742e-05
Position 5640: 2.5056923928422636e-05
Position 7908: 2.2126919186312613e-05
Position 518: 2.13954273745524e-05
Position 474: 2.072574930608383e-05
Position 7233: 1.9084380192846666e-05
Position 2792: 1.8195814821615756e-05
Position 2774: 1.7673524440093127e-05
Position 364: 1.5943750533675254e-05
Position 1051: 1.5577752097929586e-05
Position 3227: 1.4694645220984092e-05
Position 841: 1.4442177656016254e-05
Position 787: 1.3979339261349236e-05
Position 2247: 1.2131385663085595e-05
Position 7096: 1.0791975445490578e-05
Position 628: 1.0426519425152551e-05
Position 194: 1.0132228657886696e-05
Position 2825: 9.9583069405641e-06
Position 8001: 9.192632467573457e-06
Position 7393: 7.139909321459618e-06
Position 6197: 6.916344067988895e-06
Position 634: 6.581938197050279e-06
Position 3950: 4.437380012020595e-06
Position 6691: 4.201836071196603e-06
Position 1904: 4.1542439876409435e-06
Position 1808: 4.062409063026566e-06
Position 1683: 3.98265784513133e-06
Position 1062: 3.0548105714605202e-06
Position 2230: 3.0176886004725475e-06
Position 439: 2.779587604325363e-06
Position 822: 2.6353303789367933e-06
Position 586: 2.2455667116940577e-06
Position 2006: 2.130418764296258e-06
Position 3921: 2.1030604412052393e-06
Position 853: 2.08719270098893e-06
Position 643: 1.7065423984962202e-06
Position 6241: 1.7000058664698662e-06
Position 367: 1.5520977631505027e-06
Position 126: 1.4567236430074904e-06
Position 1087: 1.431214979322711e-06
Position 1274: 1.3701947505691763e-06
Position 237: 1.0702134540830218e-06
Position 151: 1.0352207334206817e-06
Position 1558: 9.794744810637892e-07
Position 1858: 9.100598896889218e-07
Position 423: 5.848538347962269e-07
Position 740: 5.541216502825854e-07
Position 1402: 5.100544200636731e-07
Position 414: 4.7177506787361814e-07
Position 1229: 4.3150310120242266e-07
Position 862: 3.049949107752911e-07
Position 2636: 2.675783444119948e-07
Position 1422: 2.6190919796866947e-07
Position 1260: 2.4153085051259954e-07
Position 1101: 2.2971100336483898e-07
Position 4784: 2.2496889075904087e-07
Position 4922: 2.1171065557624517e-07
Position 158: 2.0459848540498056e-07
Position 248: 1.63903267409748e-07
Position 4734: 1.4153581887170027e-07
Position 733: 8.501183912852071e-08
Position 176: 6.075086395976837e-08
Position 281: 5.280597510699458e-08
Position 1244: 5.221010655867031e-08
Position 1184: 3.3467519903600846e-08
Position 4744: 3.158025397231145e-08
Position 1460: 3.0999545041843504e-08
Position 165: 2.733071777822314e-08
Position 4638: 2.220772734935023e-08
Position 1312: 1.3479092543682729e-08
Position 1534: 1.0255264228942905e-08
Position 272: 7.17829447302603e-09
Position 511: 7.024093978946113e-09
Position 373: 6.887266107349261e-09
Position 1268: 6.575792665164015e-09
Position 167: 5.865733574058303e-09
Position 2398: 5.628062517579226e-09
Position 2378: 4.936669215573991e-09
Position 568: 2.2588560054438826e-09
Position 301: 1.8484913247834957e-09
Position 571: 7.685634592218255e-10
Position 1410: 2.3735818827731166e-11
Position 288: 4.9857471096939926e-14
Position 303: 3.294123008745018e-14
