Gene = Tehao
Position 1386: 2.1171507953918974e-07
Position 23: 1.188747664992554e-07
Position 179: 1.1784033299086378e-07
Position 529: 5.993046560812412e-09
Position 517: 5.237007186251348e-09
Position 654: 4.827695811826939e-10
Position 714: 2.1000253041920888e-10
Position 1188: 9.321929193618057e-11
Position 732: 3.96304686301257e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3694: 0.19576907949492073
Position 1234: 0.1264424401159557
Position 363: 0.11600251450552099
Position 2194: 0.0956827737642884
Position 2300: 0.08397436339997999
Position 3840: 0.06718184080185181
Position 3102: 0.047611930688202034
Position 4120: 0.04622699159845445
Position 2221: 0.0418909720430713
Position 3105: 0.037140231626229064
Position 2200: 0.0340500826206795
Position 3375: 0.032923661900891944
Position 2838: 0.0313051692196353
Position 1407: 0.029946104252726726
Position 3438: 0.029629302317539578
Position 2163: 0.029130992143041084
Position 1654: 0.02870676729415649
Position 1469: 0.0278242245914157
Position 1863: 0.02340055731703022
Position 3340: 0.017749531477120613
Position 567: 0.016190948498859596
Position 1893: 0.015501187831746555
Position 1747: 0.014067375116288233
Position 2937: 0.013478318712904405
Position 4076: 0.010310689864904882
Position 3038: 0.010230494618763969
Position 1527: 0.007327925548744188
Position 4221: 0.00699564125431246
Position 819: 0.006493285931477122
Position 1546: 0.006481815481966673
Position 1247: 0.005564289640479158
Position 230: 0.004932371527391777
Position 1047: 0.004931596706669733
Position 3426: 0.0038777975101451506
Position 2349: 0.003721374249079918
Position 1438: 0.003686504958108821
Position 1299: 0.003646067203751452
Position 3970: 0.0036202402544432974
Position 3214: 0.0034783409174793988
Position 1690: 0.0032485727182132015
Position 2175: 0.0030926996450660778
Position 966: 0.003073300671833058
Position 4187: 0.0029885422540506597
Position 2976: 0.0026799595660378186
Position 1286: 0.0025201770358697384
Position 1734: 0.0024936125891276946
Position 1980: 0.002334749602201335
Position 3108: 0.002183848730706328
Position 195: 0.002030989451507307
Position 517: 0.0018112693136052278
Position 1906: 0.0015413436298393538
Position 1965: 0.0014904621280179152
Position 3670: 0.0014146524124147913
Position 3709: 0.0014004888449633739
Position 1451: 0.0011926973126541122
Position 2046: 0.001190817486700747
Position 601: 0.0009555819702887721
Position 2283: 0.0007384110458782544
Position 386: 0.0007212158614773239
Position 1923: 0.0006773973632012331
Position 399: 0.00045418262840459363
Position 2994: 0.0004322080419370321
Position 1989: 0.00041954241688435897
Position 1937: 0.0003417809999425968
Position 1267: 0.0003342959785974083
Position 2738: 0.0003088420851338425
Position 2231: 0.0002639046387570385
Position 471: 0.00019387720406632692
Position 237: 0.00018954610520173235
Position 698: 0.00014580967168622023
Position 632: 0.00011488763012195894
Position 978: 7.83114686624903e-05
Position 1059: 5.212501398929823e-05
Position 941: 4.652055511642221e-05
Position 784: 4.2566114599435104e-05
Position 984: 2.6228213450447652e-05
Position 944: 1.2717927251608118e-05
Position 915: 1.2619050275002266e-05
Position 456: 8.963204071566181e-06
Position 1154: 7.67208008505633e-06
Position 1369: 4.534645026189473e-06
Position 1253: 3.4398452518858597e-06
Position 771: 2.6438156126200407e-06
Position 1577: 2.4695269757690305e-06
Position 873: 2.3605233317145084e-06
Position 1114: 1.5112878275133378e-06
Position 443: 1.0036447426670765e-06
Position 864: 9.562150725703853e-07
Position 618: 8.157493832453868e-07
Position 148: 7.213161022732162e-07
Position 645: 7.092119613069298e-07
Position 435: 5.977029164976612e-07
Position 993: 5.534743867317862e-07
Position 99: 4.892872842952488e-07
Position 651: 4.7466035818800073e-07
Position 615: 3.6536138879785966e-07
Position 288: 3.494617149017892e-07
Position 1101: 2.9521499613865455e-07
Position 683: 2.3424595849926673e-07
Position 405: 1.8690691972237118e-07
Position 480: 1.2420377807367803e-07
Position 918: 1.1885640552635414e-07
Position 115: 2.1982259031773378e-08
Position 306: 9.52674765994032e-09
Position 110: 9.112104838659073e-09
Position 624: 6.793412133556905e-09
Position 120: 3.049590562374107e-09
Position 432: 1.5821807794068494e-09
Position 255: 1.0554573017423707e-09
Position 338: 1.0401380439124874e-09
Position 66: 4.798999582860664e-10
Position 654: 1.4027910152424486e-12
Position 122: 2.119490593976003e-15
