Gene = Als2
Position 574: 0.001012992058689046
Position 857: 0.0010079117344146387
Position 4436: 0.000898902970581698
Position 3315: 0.0007472323132386355
Position 3041: 0.0007224625341816912
Position 1219: 0.0007183074333257516
Position 110: 0.0007090238809803915
Position 3251: 0.000679900751505058
Position 697: 0.0006780732211628707
Position 2988: 0.0006744302266946233
Position 4461: 0.0006433603307217079
Position 2028: 0.0005908927296950232
Position 3403: 0.0005891149797565371
Position 2814: 0.0005781434783098441
Position 2229: 0.0005553388579545573
Position 2844: 0.0005052060764236268
Position 295: 0.00048134878439480295
Position 1586: 0.00043473535522767774
Position 661: 0.00041234069446063876
Position 1611: 0.00039611730473896125
Position 4243: 0.00039444650733951313
Position 4431: 0.0003827221424444649
Position 1615: 0.0003761231001796526
Position 2907: 0.0003697275750747861
Position 951: 0.00035775915664572805
Position 1274: 0.0003416286651833245
Position 1399: 0.0003218529076932287
Position 2178: 0.00031027069786376056
Position 744: 0.00029634947888417516
Position 1007: 0.00029338536554787074
Position 954: 0.0002917176042284071
Position 1929: 0.0002900779630713414
Position 2830: 0.0002899762391791734
Position 4630: 0.0002610890277136708
Position 2289: 0.00021963027380515063
Position 216: 0.00021727960385586854
Position 4881: 0.00018900551063784213
Position 457: 0.0001688547093412365
Position 1286: 0.00016353662463401984
Position 1516: 0.00015352353561398592
Position 2961: 0.0001530976995285776
Position 1429: 0.00015079585973619704
Position 1417: 0.00013303239931103508
Position 373: 0.00013089133523672358
Position 2076: 0.00013005297737311072
Position 1866: 0.00012864222402443696
Position 1510: 0.0001249983379335585
Position 137: 0.00012018259380285802
Position 889: 0.00011339016141807198
Position 333: 0.00011296099311518357
Position 5213: 9.468720110902591e-05
Position 5109: 7.183894545647357e-05
Position 1869: 7.015810215891435e-05
Position 1706: 6.742523093796638e-05
Position 720: 6.707434268724978e-05
Position 2680: 6.147969759162906e-05
Position 2104: 5.9081205699420014e-05
Position 1435: 4.499615225713345e-05
Position 551: 4.4783145937744367e-05
Position 1145: 4.335183906683652e-05
Position 1685: 3.6552577366960514e-05
Position 463: 3.2808915473333346e-05
Position 4968: 3.278301422399193e-05
Position 4639: 2.7041000941184807e-05
Position 538: 2.375872102667741e-05
Position 3962: 2.271885828781635e-05
Position 4648: 2.092051653784981e-05
Position 800: 1.9844215206707542e-05
Position 1185: 1.9582037631259965e-05
Position 1118: 1.8598067821917706e-05
Position 4687: 1.721680544347354e-05
Position 1137: 1.5958612704206295e-05
Position 4654: 1.4725250235625803e-05
Position 185: 1.4263632971818625e-05
Position 3908: 1.2156777920611302e-05
Position 269: 1.199308342225566e-05
Position 972: 1.0273857325443122e-05
Position 827: 1.0199928065254212e-05
Position 3476: 9.714420907498487e-06
Position 854: 9.64337706938045e-06
Position 775: 8.984641227695669e-06
Position 903: 8.896719275369735e-06
Position 990: 8.69140251369288e-06
Position 1154: 8.519201480519249e-06
Position 967: 8.311032383646895e-06
Position 4929: 8.206613657141075e-06
Position 3505: 8.017476333502186e-06
Position 824: 7.4037203394696155e-06
Position 5026: 7.261392773313718e-06
Position 5234: 7.063308068326712e-06
Position 5123: 6.934767059742976e-06
Position 5132: 6.576472851190774e-06
Position 4924: 6.340174918252626e-06
Position 3518: 5.578398774272165e-06
Position 3698: 5.5072031019403045e-06
Position 3866: 5.113463427162552e-06
Position 3869: 4.798946697922864e-06
Position 1089: 3.085436823371381e-06
Position 767: 2.7782955252251256e-06
Position 3896: 2.7700112673752657e-06
Position 3990: 1.942158428028465e-06
Position 5244: 1.7188411524664366e-06
Position 5227: 1.6070978233156482e-06
Position 4666: 1.0602611102857472e-06
Position 5057: 8.637966572940487e-07
Position 4125: 5.32053393431094e-07
Position 343: 5.043988436347399e-07
Position 3681: 4.7156205321321667e-07
Position 134: 4.5680234028790203e-07
Position 5239: 4.334774085603987e-07
Position 298: 3.4045582468779664e-07
Position 91: 1.9330240243603736e-07
Position 3409: 1.7697268322432942e-07
Position 3423: 7.810823646755889e-08
Position 763: 3.2950865189888424e-08
Position 3485: 3.2828845638517426e-08
Position 93: 1.9036518839728832e-08
Position 755: 1.6258588377144495e-08
Position 301: 1.4539083870743982e-08
Position 144: 2.962675909352279e-10
Position 581: 1.7543820834133403e-10
Position 195: 5.3438124138625985e-11
Position 337: 1.9786067024698923e-11
Position 156: 4.54031491905525e-12
Position 307: 9.974517684554421e-14
