Gene = Hr38
Position 1586: 0.00017974052504179648
Position 539: 0.00017088164204060144
Position 2816: 0.0001676838294237002
Position 1817: 0.0001652936523651825
Position 588: 0.00014658352866732792
Position 572: 0.00014361264219980212
Position 28706: 0.00013918470942632843
Position 1014: 0.00013809613622031981
Position 1584: 0.00013176963806357762
Position 27005: 0.0001308944431290718
Position 796: 0.0001276040958160059
Position 688: 0.00012085650698386581
Position 2050: 0.00011633492746683533
Position 1927: 0.00011363188820856232
Position 1240: 0.00010870927003837094
Position 2990: 9.674969080722514e-05
Position 574: 8.137493736393429e-05
Position 650: 7.922253745899595e-05
Position 1807: 7.876113579040633e-05
Position 1882: 7.678087232558355e-05
Position 2714: 7.665653722549893e-05
Position 1616: 7.166946991015637e-05
Position 28568: 6.683800233578665e-05
Position 593: 6.657912743763027e-05
Position 2611: 6.327850915415476e-05
Position 28127: 5.891850033969073e-05
Position 222: 5.545163839719108e-05
Position 27890: 5.03214439492177e-05
Position 1226: 4.730766649806839e-05
Position 1051: 4.635361370078779e-05
Position 681: 4.580269548704471e-05
Position 27136: 4.488630749908765e-05
Position 790: 4.348260006919769e-05
Position 28298: 4.1922040813252717e-05
Position 1016: 3.343848070183928e-05
Position 2604: 2.9807374564308678e-05
Position 656: 2.6805346662477067e-05
Position 204: 2.07386492651703e-05
Position 1152: 1.9038025335937266e-05
Position 393: 1.7755182167511892e-05
Position 421: 1.651297172308087e-05
Position 1563: 1.5627704098270005e-05
Position 578: 1.493966177255487e-05
Position 26813: 1.474539570885146e-05
Position 1083: 1.2712992566179599e-05
Position 7: 1.2440889152738378e-05
Position 2110: 9.851228637671553e-06
Position 28722: 5.357955275251993e-06
Position 2147: 3.699180926136896e-06
Position 28620: 2.4391336448491617e-06
Position 26411: 1.957342613831876e-06
Position 26792: 1.0134669251660846e-06
Position 28521: 5.82153461695903e-07
Position 28685: 4.723368731190717e-07
Position 27985: 4.665042499372945e-07
Position 26609: 3.768459438873975e-07
Position 610: 3.478188472043061e-07
Position 604: 3.4712950634683444e-07
Position 586: 2.9549867596743013e-07
Position 499: 6.112046236750846e-08
Position 27758: 4.451241352943046e-08
Position 1023: 6.758478201887577e-09
Position 548: 6.201862329757024e-09
Position 576: 3.737878110822031e-09
Position 455: 2.6487124049329954e-09
Position 225: 1.91231355454682e-09
Position 274: 1.4963479063857217e-09
Position 554: 1.3827970620733385e-09
Position 228: 9.989162970626134e-10
Position 155: 6.157862451875865e-10
Position 194: 8.733310061760912e-11
Position 243: 7.272134709995656e-11
Position 251: 2.7991568811892598e-11
Position 8448: 4.5942902607091575e-15
Position 8454: 3.863803587460732e-15
Position 8107: 3.0463772122617618e-15
Position 8431: 1.2105408806995058e-15
Position 8054: 6.598008630488103e-16
Position 7325: 5.1222144447728094e-17
Position 5859: 3.1402623483627444e-17
Position 7351: 3.018422520281213e-17
Position 7856: 1.9338778226298028e-17
Position 1933: 2.501307090999669e-19
Position 2196: 3.1327519124721285e-20
Position 950: 6.023157183754181e-25

Sorted 3' Splice Sites (High to Low Probability):
Position 24131: 0.997394254059573
Position 26251: 0.977604854437625
Position 24986: 0.9240337819329628
Position 27521: 0.9215037979255272
Position 1668: 0.2269932558629379
Position 24605: 0.1853181298828998
Position 28848: 0.06996524315282186
Position 2912: 0.05449845079063104
Position 27823: 0.043764388688373214
Position 29344: 0.03899220566367813
Position 30725: 0.03159517214999885
Position 28604: 0.023386481570236862
Position 27421: 0.019173458735427796
Position 28666: 0.016105449553644523
Position 26193: 0.01586970032284295
Position 2295: 0.01475763517371088
Position 30058: 0.00976708293559568
Position 28379: 0.009280912709693506
Position 663: 0.008252305162624061
Position 30857: 0.00793074800391796
Position 27457: 0.007541870984907601
Position 26515: 0.0075363685342094535
Position 30150: 0.0074884543279239045
Position 3056: 0.007004859013861852
Position 24830: 0.005869546754605966
Position 29163: 0.0051141983497146465
Position 29323: 0.004640183339679879
Position 2213: 0.004616377484835239
Position 28472: 0.004250983000920372
Position 28521: 0.004239740778855929
Position 1695: 0.003826723271140925
Position 29789: 0.0036430061105822576
Position 27946: 0.0034912901017215892
Position 28973: 0.0033140411990353383
Position 29863: 0.003238006322999339
Position 30562: 0.0028427238020967173
Position 29997: 0.0024501700656194983
Position 2956: 0.0023267994967546024
Position 2863: 0.0021592574189615034
Position 26764: 0.0020794575837589225
Position 26212: 0.0020376199019735406
Position 27844: 0.0019307788506858982
Position 30478: 0.0019257682194964846
Position 1276: 0.0018320970714304332
Position 27922: 0.0017872520923993154
Position 29287: 0.0017740151289920897
Position 29515: 0.00170762941459103
Position 30688: 0.0016843685316528035
Position 29720: 0.0016069499073867073
Position 28890: 0.0015614234869510027
Position 29492: 0.0013746816354666812
Position 29648: 0.0012217399502660081
Position 29145: 0.001041185648370323
Position 2307: 0.0010386959775113473
Position 2967: 0.0010287087438735994
Position 29130: 0.0010140146435618416
Position 27853: 0.0009690079190397637
Position 30323: 0.0009389860146961186
Position 30426: 0.000838357813231912
Position 871: 0.0008377113245541647
Position 2486: 0.000782914251568095
Position 29237: 0.0007530853989602922
Position 1510: 0.0007196274944603205
Position 26204: 0.0006769783089385057
Position 3133: 0.0006187967309936278
Position 909: 0.0005700478640711795
Position 3020: 0.0005493980622256036
Position 29537: 0.0005348409133612212
Position 30571: 0.0005307244356305143
Position 3145: 0.0005042291094935921
Position 3059: 0.0004885382420598801
Position 1459: 0.0004791769262762465
Position 29461: 0.0004789921475317476
Position 27869: 0.0004644261057862166
Position 27778: 0.0004370819156416421
Position 27474: 0.000418002035822849
Position 28829: 0.0004055451178288098
Position 28547: 0.0003498798993688098
Position 2770: 0.00034242886815794336
Position 29708: 0.00033742595067950856
Position 30070: 0.000304472050005522
Position 2993: 0.0002686491333492476
Position 823: 0.00026378400086309777
Position 26432: 0.0002623601950269883
Position 27480: 0.00024878252724588835
Position 29534: 0.00024197861215392025
Position 28351: 0.00022050677023574612
Position 28807: 0.00019028030631818555
Position 27983: 0.00018019724972531199
Position 441: 0.00016671734404907207
Position 28716: 0.00016461708252508392
Position 27994: 0.00016311828214704847
Position 1157: 0.00015878394803412425
Position 2369: 0.0001458216215229121
Position 3102: 0.00014336320133230706
Position 1337: 0.000134136057023093
Position 29732: 0.00013148869403399255
Position 27582: 0.00011982677293736666
Position 29260: 0.00011304262479219658
Position 28626: 0.00011266877461177206
Position 28813: 0.0001083812665105544
Position 29149: 9.384447775628228e-05
Position 28298: 8.663002126881336e-05
Position 29233: 8.634471411241738e-05
Position 27831: 8.029236058858874e-05
Position 28354: 6.21543739601658e-05
Position 27893: 4.654397961731667e-05
Position 27694: 3.893492326396231e-05
Position 28483: 2.626480417105726e-05
Position 350: 2.5970620882310063e-05
Position 28211: 2.522863167580705e-05
Position 28342: 2.4998126650641103e-05
Position 2152: 2.2790309060845062e-05
Position 426: 2.0440865875483527e-05
Position 27884: 1.9255892536526957e-05
Position 27988: 1.828807419881601e-05
Position 1340: 1.6490614201573346e-05
Position 2460: 1.587170158270494e-05
Position 686: 1.555062587491592e-05
Position 1307: 1.548140541623013e-05
Position 27547: 1.5430066437328478e-05
Position 1304: 1.4062330266594509e-05
Position 1280: 1.3307635932449368e-05
Position 27712: 1.2244705838489245e-05
Position 782: 1.1082224868255676e-05
Position 2127: 1.022799776338637e-05
Position 1491: 1.003957317364587e-05
Position 672: 9.886873888315678e-06
Position 2259: 8.034429797198663e-06
Position 935: 7.236912538381685e-06
Position 1240: 6.452817921201991e-06
Position 481: 4.933420835444449e-06
Position 160: 3.941037736079192e-06
Position 1750: 2.9383674709892206e-06
Position 754: 2.822128760160683e-06
Position 749: 2.7118405664001117e-06
Position 499: 2.709672792848656e-06
Position 950: 2.3123391837478143e-06
Position 1196: 2.1627194991412984e-06
Position 1012: 2.0809748323979948e-06
Position 681: 2.067243423587024e-06
Position 1794: 1.9018257196598755e-06
Position 1001: 1.7581484299176113e-06
Position 475: 1.6775297284782114e-06
Position 27559: 1.554625187358961e-06
Position 468: 9.97994564787749e-07
Position 270: 9.476154343114686e-07
Position 187: 5.877669252985706e-07
Position 989: 5.213662095642706e-07
Position 281: 4.935012521749232e-07
Position 888: 4.892688168340577e-07
Position 27550: 4.5735171857976794e-07
Position 222: 4.0760723844485484e-07
Position 593: 2.1918281715103244e-07
Position 520: 2.133093170516828e-07
Position 584: 1.9411060173301185e-07
Position 914: 1.8611951974709087e-07
Position 178: 1.7509137125429622e-07
Position 785: 1.5370546028703918e-07
Position 63: 4.137748947854187e-08
Position 202: 1.1135296238433993e-08
Position 8532: 3.215289021758916e-14
Position 8161: 1.4470265294024357e-14
Position 7955: 2.1418433392509327e-15
Position 8005: 1.5643347360596195e-15
Position 5922: 1.0360897310167922e-16
Position 7144: 1.0074514787683833e-16
Position 5840: 3.0575572385856453e-17
Position 5753: 2.1833169954509135e-17
Position 4475: 1.8843385912549706e-17
Position 3640: 1.0851184677181833e-17
Position 5718: 9.569453529118329e-18
Position 2055: 1.0881467924175815e-19
Position 2941: 6.885981517112621e-21
Position 2791: 1.8258119482654943e-21
Position 2685: 1.704693151042725e-21
Position 696: 3.4557594954626667e-22
Position 194: 2.9369181154796826e-22
Position 762: 2.4036100781995573e-22
Position 542: 1.566543157479008e-22
Position 534: 1.261390280582685e-22
Position 110: 7.765536862615205e-23
Position 539: 7.616862479669961e-23
Position 204: 1.859970117983398e-23
Position 114: 1.691560319132066e-23
Position 76: 3.3073948644014622e-24
Position 599: 7.988241193990994e-25
Position 665: 4.550229666609205e-25
Position 873: 2.6426453281344873e-25
