Gene = AGO2
Position 5199: 0.0003639394104632955
Position 2887: 0.0003492377790789859
Position 3034: 0.00032081980042866103
Position 6613: 0.00028978892135444524
Position 730: 0.0002260604241943561
Position 2965: 0.00020567781805645794
Position 849: 0.0002038851903966322
Position 6452: 0.00018909668825523032
Position 1230: 0.00017638639258624414
Position 3172: 0.00017364356518438035
Position 2929: 0.0001683012377253937
Position 3103: 0.00016594867330206508
Position 3379: 0.00015847062790160104
Position 3310: 0.00015486051437522727
Position 2737: 0.0001527068787706257
Position 4697: 0.00015205140639942596
Position 534: 0.00013799724001152785
Position 6170: 0.000134044155114013
Position 5496: 0.00013251182331818512
Position 863: 0.0001291947585352749
Position 1483: 0.00012808295854642215
Position 3082: 0.00012739004582847858
Position 6398: 0.0001258911311700378
Position 5209: 0.00012016825548518174
Position 1781: 0.00011411348366546067
Position 30: 0.00011410507550635394
Position 6212: 0.00011343920156163233
Position 2192: 0.00011178300017627372
Position 5753: 0.00010758807211946448
Position 6558: 0.00010651613445617064
Position 2262: 9.903320190965176e-05
Position 6187: 9.351627257087034e-05
Position 6215: 9.098152722446634e-05
Position 3517: 8.661960524698741e-05
Position 3448: 8.535681527530901e-05
Position 2057: 8.014488514460636e-05
Position 6798: 7.684124385311917e-05
Position 2896: 7.546636292219001e-05
Position 3220: 7.339126013811523e-05
Position 364: 7.278472783468029e-05
Position 6230: 7.174660384816818e-05
Position 66: 7.109530995663844e-05
Position 3241: 7.090532282597011e-05
Position 1576: 7.082012292643507e-05
Position 932: 6.98996613628526e-05
Position 3427: 6.890147380028794e-05
Position 114: 6.563141493450626e-05
Position 1054: 5.586845412776191e-05
Position 59: 5.2272533518491684e-05
Position 3496: 5.137709864995781e-05
Position 3634: 4.896311421088944e-05
Position 3565: 4.8665596198742525e-05
Position 1424: 4.694031524852187e-05
Position 1342: 4.411582230297759e-05
Position 4330: 4.070778074490984e-05
Position 2194: 4.038272752243525e-05
Position 1867: 3.612315815131236e-05
Position 4895: 3.205079495405471e-05
Position 6846: 2.9244654777651796e-05
Position 5571: 2.667091623351624e-05
Position 5981: 2.1983775458269344e-05
Position 48: 2.1755868295444118e-05
Position 6697: 2.1602995580051133e-05
Position 3013: 2.1506014286917105e-05
Position 854: 1.8041159977445806e-05
Position 5303: 1.0691768020485914e-05
Position 6486: 1.0373972492871163e-05
Position 415: 1.0306565193363673e-05
Position 5281: 1.004196124478928e-05
Position 4926: 8.169535631980307e-06
Position 558: 7.958145922677076e-06
Position 5047: 6.566881944161934e-06
Position 3151: 5.527268673215521e-06
Position 1288: 5.346653988357307e-06
Position 6008: 5.341225522858378e-06
Position 5935: 5.224152771414032e-06
Position 3358: 5.221951487167386e-06
Position 4838: 4.615949544400489e-06
Position 5894: 4.397314221503876e-06
Position 2944: 3.842413495540913e-06
Position 6537: 3.2992548185239573e-06
Position 1209: 3.1722467986842565e-06
Position 5008: 2.637938241012878e-06
Position 5996: 2.4749862115129874e-06
Position 6772: 2.395255329501501e-06
Position 4375: 2.272482559956653e-06
Position 2873: 2.059954731693203e-06
Position 1967: 2.000566968347296e-06
Position 6131: 1.753208544379971e-06
Position 537: 1.7480440691825546e-06
Position 4750: 1.6910012432347227e-06
Position 1457: 1.3827133974454969e-06
Position 4794: 1.2800219484653625e-06
Position 4819: 1.173967935687387e-06
Position 4639: 1.0791442874016433e-06
Position 889: 1.0483813904255951e-06
Position 4379: 1.0243976656938102e-06
Position 1427: 8.167772064122624e-07
Position 1430: 7.698917005844756e-07
Position 585: 7.008089055761325e-07
Position 1317: 6.980311581057011e-07
Position 5244: 5.671258665646492e-07
Position 4398: 4.6754456121985523e-07
Position 5161: 4.432493619306685e-07
Position 4339: 3.9029557109963015e-07
Position 2393: 3.7006692127898134e-07
Position 1459: 3.0949993102125605e-07
Position 5111: 2.777142247053339e-07
Position 6352: 2.2073176412979812e-07
Position 2065: 2.1634560596911104e-07
Position 6444: 2.0230406787872634e-07
Position 4761: 1.749080203988908e-07
Position 432: 1.477962502414851e-07
Position 4382: 1.1463532442777668e-07
Position 4642: 1.115829152074915e-07
Position 595: 8.312870385461998e-08
Position 117: 6.967475612778824e-08
Position 5306: 4.5203429588041777e-08
Position 1074: 3.695637931154277e-08
Position 669: 3.141047975565283e-08
Position 1148: 3.08388698533044e-08
Position 6384: 2.6765195711321452e-08
Position 898: 2.4113325267899676e-08
Position 6197: 1.967933899554595e-08
Position 6493: 1.9023891537233307e-08
Position 878: 1.5594809845283798e-08
Position 556: 6.793665378985755e-09
Position 5880: 6.369912448118061e-09
Position 427: 4.63484245709747e-09
Position 6122: 1.060173889068402e-09
Position 6128: 1.0520448451555817e-09
Position 6516: 8.970668260347325e-10
Position 675: 4.1483169452349445e-10
Position 5716: 1.114894055453051e-10
Position 503: 1.7637561932031517e-11
Position 678: 7.543913990615838e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4986: 0.9987739439835843
Position 4136: 0.9853665888543928
Position 176: 0.9542676227806027
Position 6527: 0.6593744513351377
Position 6094: 0.6543182218072318
Position 2736: 0.5020769406621884
Position 5820: 0.48137079858080867
Position 6162: 0.3170196905918726
Position 4280: 0.2703636161613037
Position 5625: 0.11001563254417596
Position 5405: 0.09934587459534208
Position 3883: 0.08541983074929367
Position 4775: 0.05991321475726814
Position 6536: 0.058749698617857754
Position 5496: 0.05835919568990977
Position 4395: 0.055344356847716665
Position 2566: 0.054460439433853716
Position 4659: 0.038784377181115964
Position 3737: 0.03651012680288049
Position 5739: 0.035824320346675875
Position 2792: 0.033300165428870224
Position 3887: 0.029924568229890744
Position 2534: 0.02808226683924031
Position 4628: 0.028036880906221823
Position 4594: 0.0179240534597755
Position 1129: 0.016628916620153287
Position 2678: 0.01501910455073874
Position 6702: 0.013870186736026508
Position 5601: 0.012693620699099748
Position 178: 0.012677925907290558
Position 5214: 0.012095541649599594
Position 6813: 0.010860036034273777
Position 5362: 0.010099045206661739
Position 4111: 0.009466301883390794
Position 3851: 0.009334896831050151
Position 6112: 0.009271875595483125
Position 5637: 0.009238403423517892
Position 6062: 0.008922382947588146
Position 5526: 0.00890274971240369
Position 5658: 0.008411465719211121
Position 5523: 0.008142153418083381
Position 3665: 0.008082904179354715
Position 4718: 0.00770116217996367
Position 4498: 0.0075414611305087455
Position 1336: 0.005155061554606818
Position 1053: 0.0050501596008959895
Position 5571: 0.004702282748320509
Position 2942: 0.004687098883425162
Position 509: 0.0046668971605751865
Position 2743: 0.004265657489148774
Position 3701: 0.0037937232184638917
Position 5328: 0.003620892088910679
Position 4721: 0.0035602317459362985
Position 6323: 0.0035575143052279765
Position 1511: 0.0031886140796811165
Position 5192: 0.0030218469318779653
Position 2085: 0.0029719512470045215
Position 4308: 0.0029560370872759494
Position 1317: 0.002944924478607846
Position 2766: 0.0028170754604720516
Position 2750: 0.0026293023921048113
Position 5367: 0.002540333850049876
Position 6349: 0.002482100912134196
Position 6055: 0.00234289523372015
Position 848: 0.002279648896662339
Position 6871: 0.0022669143504072914
Position 4559: 0.002221564078265996
Position 686: 0.002156563290551628
Position 5501: 0.002125240648823422
Position 1532: 0.0021063494305093517
Position 2606: 0.0017949117474076433
Position 5568: 0.0017384065042461033
Position 1633: 0.0016539862481162347
Position 1368: 0.0015955608536963554
Position 4794: 0.0014112679285638338
Position 1390: 0.0013048443065163126
Position 3741: 0.0012673076863319306
Position 3563: 0.0012345009946045109
Position 2630: 0.0011950937968103555
Position 5198: 0.0011796735495775298
Position 6136: 0.0010284613830992117
Position 3494: 0.0010203079516894625
Position 4670: 0.0009683372700040554
Position 3287: 0.0009373362922387329
Position 6909: 0.0008922985475247013
Position 2761: 0.0008422296644505457
Position 6744: 0.0008417310388476736
Position 3425: 0.0007990725358447493
Position 5088: 0.0006557309044448632
Position 3149: 0.0006521547893017407
Position 3080: 0.0006406253943193128
Position 1592: 0.0006278103889944632
Position 3356: 0.000581894134015332
Position 6352: 0.0005752288749204624
Position 5429: 0.000503233588588086
Position 5691: 0.00048468582983447105
Position 3632: 0.000471773185791404
Position 3516: 0.0004692715435328583
Position 3218: 0.000467063193504564
Position 756: 0.00045728826055089415
Position 5259: 0.0004197529319687026
Position 675: 0.000409608134757833
Position 6187: 0.00040214181426543786
Position 3447: 0.0003789403971836109
Position 3585: 0.00035169507790587106
Position 2168: 0.0003249306445278503
Position 184: 0.00032119477645131596
Position 5462: 0.00031805786719951804
Position 4749: 0.00028570550848483657
Position 5529: 0.0002736632042382744
Position 4326: 0.000250128236983309
Position 5710: 0.000249132163349309
Position 4992: 0.0002485827216252031
Position 5196: 0.0002447277537541765
Position 2002: 0.00024331426275148613
Position 3011: 0.00024018591513098086
Position 2513: 0.00023643957734347472
Position 3240: 0.0002327841350859675
Position 5745: 0.00022832793142001356
Position 2335: 0.00021809234162487989
Position 2184: 0.00021792106981164772
Position 1342: 0.00020433330421652739
Position 2380: 0.00020224481043872795
Position 1483: 0.00019806180016268887
Position 5244: 0.0001977276355506311
Position 5664: 0.00018586847578443518
Position 5457: 0.00017999574144618162
Position 5887: 0.00016678269978719274
Position 3102: 0.0001649425087268959
Position 6250: 0.00015433103294626592
Position 2577: 0.0001321267111620814
Position 6271: 0.00012231974604291665
Position 129: 0.0001151700242252989
Position 6853: 0.00010472381669158855
Position 4143: 9.699487206597748e-05
Position 5589: 9.606960842536318e-05
Position 6552: 9.40067676705416e-05
Position 4366: 8.783569573978085e-05
Position 542: 8.068108423519079e-05
Position 6555: 7.261335417973673e-05
Position 6264: 7.152498250070795e-05
Position 5868: 7.107736980069339e-05
Position 4566: 7.086157841588263e-05
Position 6069: 7.050436617293036e-05
Position 4073: 6.008996437196402e-05
Position 6437: 5.4474213658819255e-05
Position 863: 5.133312420379803e-05
Position 4857: 5.1119344226188735e-05
Position 4942: 5.078202615228628e-05
Position 6425: 5.00449730130065e-05
Position 5371: 4.980438052263077e-05
Position 572: 4.936738483042164e-05
Position 5753: 4.184145029432103e-05
Position 1993: 3.8748332219529754e-05
Position 5929: 3.8310299144091237e-05
Position 191: 3.6814872539184944e-05
Position 188: 3.641055284267545e-05
Position 2065: 2.5300971221700755e-05
Position 253: 2.3823627843678345e-05
Position 801: 2.214679737578889e-05
Position 5274: 2.1728529247865655e-05
Position 196: 1.5040617717841959e-05
Position 217: 1.3323637261581015e-05
Position 1462: 1.2920583167020518e-05
Position 5111: 9.920656666636537e-06
Position 87: 8.692939065895146e-06
Position 1604: 7.396339987240969e-06
Position 1032: 7.139269987926717e-06
Position 226: 6.397503406291074e-06
Position 5032: 6.265557712138096e-06
Position 209: 5.8105275722250085e-06
Position 5025: 5.2706859984384205e-06
Position 595: 5.01178400958358e-06
Position 229: 4.825591041909829e-06
Position 1942: 3.2086315804650603e-06
Position 265: 2.864109527215631e-06
Position 2265: 1.36688662798948e-06
Position 5007: 8.241837961293831e-07
Position 1288: 6.544920841193088e-07
Position 1455: 4.839784922517757e-07
Position 139: 2.352339003945628e-07
Position 268: 6.759113505218508e-08
Position 286: 6.38715135273448e-08
Position 918: 6.195804157466885e-08
Position 110: 5.3912118174637486e-08
Position 690: 5.308074696451701e-08
Position 106: 4.782882747467763e-08
Position 283: 4.4338179581091095e-08
Position 223: 4.300705731941413e-08
Position 304: 3.4008080019338134e-08
Position 1239: 2.9798901605448767e-08
Position 301: 2.0828100418388247e-08
Position 5055: 1.9176028273771443e-08
Position 4999: 1.6439911470271953e-08
Position 5061: 1.6235762039764714e-08
Position 5178: 8.648364276978742e-09
Position 325: 7.359709467612187e-09
Position 201: 6.905190492189325e-09
Position 708: 6.18091650306583e-09
Position 322: 4.7984911149193525e-09
Position 319: 3.9039415801100924e-09
Position 930: 3.724183534080405e-09
Position 346: 3.2888386996862678e-09
Position 872: 3.1114549530299605e-09
Position 235: 1.4553464440530225e-09
Position 389: 9.924397755475938e-10
Position 807: 6.883356654714975e-10
Position 693: 2.9971204851202566e-10
Position 4836: 4.8581006648102467e-11
Position 400: 1.9307137098967528e-11
Position 360: 2.04181238939736e-12
Position 371: 1.2180003907551248e-12
Position 364: 3.354829364525299e-13
Position 114: 2.2102616931252245e-13
