Gene = ImpL2
Position 2961: 0.0001269705092199962
Position 5920: 0.00012632126861782073
Position 7993: 0.00011603801516291804
Position 11674: 0.00011498839268460542
Position 11160: 0.00011239529354807548
Position 273: 0.00010628989371446914
Position 188: 0.00010602258527658963
Position 916: 0.00010434806712542123
Position 11702: 9.274522736514907e-05
Position 11215: 8.486961476527745e-05
Position 11691: 8.169268354639249e-05
Position 10845: 6.963631013448332e-05
Position 2555: 5.8076784018794566e-05
Position 11206: 4.9302672962736396e-05
Position 4924: 4.9055798543396166e-05
Position 12042: 4.8030357131598965e-05
Position 11968: 3.504941047983232e-05
Position 747: 2.8470006524449004e-05
Position 1279: 2.7660651637942363e-05
Position 11869: 2.0335725209222912e-05
Position 1198: 1.7295279936354418e-05
Position 11404: 1.7113267483238772e-05
Position 11841: 1.4756625361026295e-05
Position 926: 1.4466873309316107e-05
Position 11714: 1.3555063753797199e-05
Position 11821: 1.3326970692173687e-05
Position 11745: 1.2903271760981892e-05
Position 1458: 1.266772795219906e-05
Position 11052: 1.2541323909734416e-05
Position 11179: 1.2335401913302935e-05
Position 11098: 1.1388386315579986e-05
Position 8538: 9.118818285680958e-06
Position 1334: 9.088705272795762e-06
Position 2292: 8.53654920561685e-06
Position 10522: 6.8122154026406495e-06
Position 10786: 6.710431437222496e-06
Position 736: 6.027921475876334e-06
Position 1288: 5.90497107098266e-06
Position 2543: 4.9077850589602334e-06
Position 10891: 4.362894243415766e-06
Position 10759: 4.145708704344254e-06
Position 934: 3.5444078451390496e-06
Position 1015: 2.8142414453023696e-06
Position 2284: 2.5467449682523533e-06
Position 2065: 2.4703288822090548e-06
Position 10608: 1.8855661497109238e-06
Position 1213: 1.811352085873543e-06
Position 10792: 1.4183277577878957e-06
Position 818: 1.4138225146031015e-06
Position 10940: 1.3903601153591876e-06
Position 398: 1.353865851846033e-06
Position 596: 1.348729491443921e-06
Position 1108: 1.21439804009991e-06
Position 10888: 1.1819299856306314e-06
Position 10849: 8.63325305038587e-07
Position 1579: 8.226523526474507e-07
Position 10708: 7.961938491891511e-07
Position 1911: 7.818592569903867e-07
Position 1256: 7.156781038053872e-07
Position 2855: 6.711060597940267e-07
Position 1070: 6.479932719483667e-07
Position 724: 5.733390980405982e-07
Position 570: 5.334243002810519e-07
Position 1024: 5.261769059095355e-07
Position 664: 5.232765772564849e-07
Position 11641: 4.876733326280242e-07
Position 699: 4.412553237158296e-07
Position 708: 4.072635014050169e-07
Position 1310: 3.891731097587002e-07
Position 329: 3.870823052672958e-07
Position 549: 3.7272221285073215e-07
Position 1008: 3.21969501509119e-07
Position 1208: 2.6057855862816263e-07
Position 1158: 2.413145847507604e-07
Position 11531: 1.6335150221576546e-07
Position 556: 1.6303548467442633e-07
Position 1354: 1.4535016119110817e-07
Position 937: 1.4518389847728368e-07
Position 1245: 8.100320885253017e-08
Position 106: 7.1721341287153e-08
Position 1635: 3.806470877457456e-08
Position 112: 2.1723649788162613e-08
Position 1727: 2.1583241187480608e-08
Position 1482: 1.802149088979184e-08
Position 1356: 1.4218116759696599e-08
Position 676: 1.298922672155535e-08
Position 1711: 8.857726908534293e-09
Position 831: 4.686820818763989e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 11295: 0.9980362439161342
Position 10440: 0.9822450255928825
Position 11657: 0.39089188511098466
Position 9674: 0.284718096465416
Position 11601: 0.2116293674885493
Position 11774: 0.11282036194533288
Position 10758: 0.10612130085780995
Position 7839: 0.07547798143836382
Position 12065: 0.0696823089372615
Position 9844: 0.03782706714700169
Position 9237: 0.03025892666644517
Position 11611: 0.0147019858386432
Position 10468: 0.014461776644479134
Position 9295: 0.012681567377483478
Position 11428: 0.010976178601925754
Position 1383: 0.010175459008592295
Position 9071: 0.008918365300315558
Position 9299: 0.006990318418048773
Position 12040: 0.0067296429300406375
Position 498: 0.006729375691852797
Position 2620: 0.00614850913766779
Position 11627: 0.005783601830288761
Position 11508: 0.005084065456458232
Position 11007: 0.00502191542039315
Position 810: 0.004248210260719001
Position 8451: 0.003956292892858707
Position 8865: 0.003934879356204429
Position 1506: 0.003611493096110093
Position 11705: 0.0034245488267073917
Position 9022: 0.0032819365106191998
Position 450: 0.002715945766017485
Position 3461: 0.002619271325150841
Position 3421: 0.002441315554944555
Position 9686: 0.002389808053468172
Position 2854: 0.0022871051714431854
Position 3405: 0.002202990169123213
Position 7889: 0.002189652216492583
Position 8395: 0.0021432907430720322
Position 6802: 0.0020673601263704548
Position 12089: 0.0019474529813458946
Position 4984: 0.0018613798221463625
Position 3575: 0.0018498606464668606
Position 9853: 0.0017278643441459838
Position 5743: 0.001694197241141724
Position 11919: 0.001551171312550217
Position 584: 0.001471265665211895
Position 11663: 0.0014538002677839472
Position 5043: 0.0012424208679797071
Position 9858: 0.0012196858413139364
Position 525: 0.0011384299494463209
Position 1454: 0.0011321996122368838
Position 11841: 0.0011124350209641115
Position 4450: 0.0010918873057045213
Position 587: 0.0009742029117590534
Position 11729: 0.0009558100461712474
Position 398: 0.0008724543634813835
Position 3442: 0.0008098872281975386
Position 6238: 0.0007600712742541578
Position 11721: 0.0007473431533221683
Position 11477: 0.0007189384966615274
Position 4604: 0.000702859476494866
Position 3175: 0.0006657208319195863
Position 6080: 0.0006204082118594181
Position 5966: 0.0005549681025242679
Position 861: 0.0005467528552547847
Position 10883: 0.0005315997050299359
Position 12105: 0.0005276514364657051
Position 12046: 0.000478725771597794
Position 3491: 0.0004479538685834576
Position 11784: 0.0004130036349766589
Position 664: 0.00040057183195784095
Position 12004: 0.00036982280933964566
Position 1407: 0.00036782782794005884
Position 2921: 0.00036243227567929145
Position 2196: 0.0003359429326526833
Position 4908: 0.00031722942298890636
Position 4884: 0.00031338837147138246
Position 6976: 0.0003111277651691993
Position 3696: 0.00026910850788018946
Position 4175: 0.00025602694803821994
Position 11565: 0.0002448992639766378
Position 3658: 0.000244640546057472
Position 4781: 0.00022417042849310983
Position 11936: 0.00022338568057022793
Position 3187: 0.0002066987802645102
Position 2052: 0.00018737929476827722
Position 2898: 0.00017342417431059575
Position 4189: 0.00016941876520257671
Position 1334: 0.00015223056096634995
Position 4296: 0.00013949232988429126
Position 10487: 0.0001390765088787832
Position 11339: 0.00013358899685402684
Position 1694: 0.0001228780661850746
Position 3508: 0.00011690219290842804
Position 1892: 9.85811329288046e-05
Position 11733: 9.436851492324463e-05
Position 321: 7.354075543086832e-05
Position 1781: 7.33121431815716e-05
Position 11514: 6.0366912682240315e-05
Position 11702: 5.9158834885436974e-05
Position 5326: 5.9070362511217376e-05
Position 1688: 5.8437451738205704e-05
Position 5050: 5.8392798681140795e-05
Position 3554: 5.6474537829265514e-05
Position 1417: 5.553131088383534e-05
Position 11524: 4.7483222257258326e-05
Position 1116: 4.026815982610155e-05
Position 2819: 3.612588424031406e-05
Position 3293: 3.565746437497472e-05
Position 3919: 3.464817035214954e-05
Position 1306: 3.2474858277508215e-05
Position 11531: 3.1023377625627665e-05
Position 985: 2.7056999359253974e-05
Position 11949: 2.1021711332024358e-05
Position 11264: 1.8351628971882306e-05
Position 11968: 1.1229818448861615e-05
Position 3302: 9.977624689960662e-06
Position 11301: 9.623176957088693e-06
Position 2454: 8.112946389291668e-06
Position 1852: 6.70778516184736e-06
Position 1213: 6.031468288716484e-06
Position 11536: 5.85648234482669e-06
Position 1237: 5.249705712309259e-06
Position 1534: 4.8183203932660106e-06
Position 2986: 4.565074211052143e-06
Position 4062: 3.2590884224612094e-06
Position 288: 3.139280296645607e-06
Position 1796: 2.3548722088412766e-06
Position 522: 1.9703936240090497e-06
Position 1008: 1.9383339576101733e-06
Position 508: 1.6057731483426087e-06
Position 4558: 1.5996230833055412e-06
Position 4710: 1.5855842943727386e-06
Position 887: 1.5264776262207131e-06
Position 11793: 1.2735990936835627e-06
Position 11821: 1.2409050794034515e-06
Position 11790: 1.2333406255440152e-06
Position 11399: 7.996144386706817e-07
Position 2669: 7.323468452664953e-07
Position 2002: 2.4435954600147134e-07
Position 534: 2.418926354036069e-07
Position 724: 1.6359979650312813e-07
Position 168: 9.935171055135911e-08
Position 244: 7.231452657472518e-08
Position 530: 7.22842165508172e-08
Position 1019: 5.081135987809009e-08
Position 919: 4.78054125257944e-08
Position 130: 3.138614882282264e-08
Position 180: 2.7159623828284282e-08
Position 868: 2.6339130195606116e-08
Position 174: 1.5422322187889855e-08
Position 273: 5.370958984680012e-09
Position 188: 4.63826325025319e-09
Position 257: 2.4326100492141825e-09
Position 706: 7.580758096231806e-10
Position 205: 4.674333464243833e-10
Position 763: 9.470985418843823e-11
Position 194: 3.92011450439577e-11
Position 212: 2.3809493595138784e-11
Position 708: 1.4903824934238162e-11
Position 721: 5.468384793984459e-12
Position 905: 3.763950230687508e-12
Position 926: 3.421034302604135e-12
