Gene = melt
Position 7728: 0.00023568071911534772
Position 6277: 0.00021771365723444606
Position 549: 0.0002137517509765426
Position 6234: 0.00019191848288837261
Position 132: 0.00019143525029625762
Position 7044: 0.000187862270345499
Position 2059: 0.00018780891936896562
Position 350: 0.00016700663200744207
Position 79: 0.00015423023101864946
Position 897: 0.0001301931781848307
Position 7561: 0.00012667172287603393
Position 261: 0.00012545835937549375
Position 6333: 0.0001236366434450952
Position 8428: 9.721209327654066e-05
Position 8266: 9.5661849420057e-05
Position 7137: 8.646664308152187e-05
Position 8127: 8.623731266396517e-05
Position 810: 7.924284697447585e-05
Position 5458: 7.893628576314491e-05
Position 8272: 7.164877913231143e-05
Position 7716: 6.469636289234354e-05
Position 5481: 6.118195999107286e-05
Position 195: 6.075616922350099e-05
Position 2006: 5.9134609003976677e-05
Position 7367: 5.665098356775407e-05
Position 6267: 5.616684548310507e-05
Position 523: 5.138226862050708e-05
Position 5492: 4.780573214456668e-05
Position 6467: 4.652650538113025e-05
Position 7678: 4.525381232670141e-05
Position 664: 4.44244406611685e-05
Position 6750: 4.3985400349256954e-05
Position 389: 4.397907589553716e-05
Position 1574: 4.390712637024479e-05
Position 910: 4.155999437779913e-05
Position 6299: 4.0914278317093e-05
Position 8109: 3.9308255710559264e-05
Position 6764: 3.742121881133159e-05
Position 1291: 3.2353849908812755e-05
Position 211: 3.087353729025546e-05
Position 7695: 2.817612481592477e-05
Position 5968: 2.8011722173431424e-05
Position 7439: 2.683753311904915e-05
Position 833: 2.671191158286429e-05
Position 45: 2.574958364323025e-05
Position 716: 2.5373622543149748e-05
Position 5513: 2.3887430240424305e-05
Position 940: 2.2960860554375105e-05
Position 6386: 2.2624484574968763e-05
Position 7765: 2.2545789902070434e-05
Position 6934: 2.216392766163606e-05
Position 908: 2.010042206050196e-05
Position 6701: 1.990829396880397e-05
Position 8023: 1.917405574396467e-05
Position 1273: 1.7237692988586882e-05
Position 795: 1.6640819035337778e-05
Position 6095: 1.6635192434218878e-05
Position 2668: 1.648957500535705e-05
Position 1770: 1.611987736469856e-05
Position 6420: 1.5498678520624374e-05
Position 8469: 1.4454318735781835e-05
Position 1874: 1.4361520161246373e-05
Position 890: 1.4016207150792533e-05
Position 1637: 1.2870295889840524e-05
Position 7502: 1.2824689125124636e-05
Position 5929: 1.230225638315e-05
Position 95: 1.2238877659045937e-05
Position 1107: 1.1810479784729138e-05
Position 6269: 1.134227802680436e-05
Position 1000: 1.1291419726686445e-05
Position 73: 9.232297899111978e-06
Position 6936: 9.11910695957725e-06
Position 443: 7.992206123979307e-06
Position 6779: 7.531242567277338e-06
Position 5011: 6.604525273994703e-06
Position 7830: 6.535792293339531e-06
Position 97: 6.408832757903905e-06
Position 5345: 6.320235299642864e-06
Position 7983: 6.250198053551219e-06
Position 5943: 6.227382719243444e-06
Position 8503: 5.874937385010371e-06
Position 5379: 5.556777635367988e-06
Position 7408: 5.525822168463831e-06
Position 6982: 5.389079032261857e-06
Position 7072: 5.090700713496239e-06
Position 7428: 4.8706101743760355e-06
Position 7541: 4.816925583067105e-06
Position 6158: 4.546098161470747e-06
Position 180: 4.449154767879117e-06
Position 8017: 4.431403536016826e-06
Position 6383: 4.103936962402903e-06
Position 7335: 3.161606011907008e-06
Position 8114: 3.1069359025630985e-06
Position 931: 2.700174289699579e-06
Position 453: 2.6683019382117235e-06
Position 7671: 2.5782034567876098e-06
Position 7091: 2.5330801223462984e-06
Position 7530: 2.5322522607740733e-06
Position 8014: 2.454052890221604e-06
Position 6518: 2.108692225967535e-06
Position 7028: 2.0003005877251884e-06
Position 4957: 1.9044124103884447e-06
Position 974: 1.8906883186226939e-06
Position 165: 1.7803493293984128e-06
Position 5538: 1.6291172684639684e-06
Position 5278: 1.2475872040414414e-06
Position 732: 1.1802673432653174e-06
Position 5898: 1.1325309915345073e-06
Position 6990: 1.128049756593018e-06
Position 7394: 1.079220797871545e-06
Position 121: 1.065612112251475e-06
Position 103: 9.960418536341413e-07
Position 7275: 8.700978338156588e-07
Position 7887: 8.572474752747632e-07
Position 7872: 8.317626113314675e-07
Position 7228: 8.242198261743298e-07
Position 7636: 7.187169681030808e-07
Position 6655: 6.698316170067316e-07
Position 119: 5.777690323696257e-07
Position 526: 5.530383875382463e-07
Position 6470: 5.233576825499746e-07
Position 553: 3.7747380201308844e-07
Position 6882: 3.51998409996421e-07
Position 6437: 3.3552116406644753e-07
Position 25: 3.1888532529872745e-07
Position 6524: 2.3804552556586897e-07
Position 7669: 2.0899798855149986e-07
Position 3: 1.5294862461139327e-07
Position 7259: 1.0832097939009558e-07
Position 6284: 1.0757628700540896e-07
Position 5847: 8.975142373754921e-08
Position 51: 8.889234301254801e-08
Position 684: 6.932185794207945e-08
Position 7262: 6.75762290544127e-08
Position 7192: 5.28425057677994e-08
Position 7649: 4.185028063716187e-08
Position 7214: 3.916526547723566e-08
Position 5932: 2.5171423181698126e-08
Position 6092: 2.293032627996933e-08
Position 677: 2.1138863518702027e-08
Position 599: 1.85321350983663e-08
Position 7443: 1.3091168347866401e-08
Position 4946: 8.718891003658587e-09
Position 5000: 4.787864599509053e-09
Position 5030: 4.069229322549607e-09
Position 4936: 3.6475850366731268e-09
Position 4933: 2.68101644865485e-09
Position 5962: 1.8979186563935643e-09
Position 7996: 1.4326140281821226e-09
Position 4931: 1.3836506266470844e-09
Position 4852: 5.885977393878292e-10
Position 4948: 5.248592190903748e-10
Position 5234: 1.5139460077764206e-10
Position 6665: 1.4646524097829998e-10
Position 5829: 1.0727098616909829e-10
Position 5859: 8.069145224412653e-11
Position 6532: 4.8037972625953634e-11
Position 5354: 2.757417960930377e-11
Position 7217: 1.6260429214986764e-11
Position 4909: 5.149465654498505e-12
Position 7593: 1.3851978083461306e-13
Position 7460: 4.033808286097276e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 7620: 0.9998555421128166
Position 7961: 0.9975443966880501
Position 6848: 0.9942565753322338
Position 7427: 0.9913807841667168
Position 4869: 0.9829484825620626
Position 6041: 0.9109394243610446
Position 7210: 0.8933775547698768
Position 5183: 0.8322892231657398
Position 4656: 0.7970104080440661
Position 1970: 0.16632494276714258
Position 5234: 0.14971505526041762
Position 4665: 0.09937275176640749
Position 2146: 0.07058138331086794
Position 4203: 0.05699027105109354
Position 7192: 0.0557339790205842
Position 1874: 0.0510824174341818
Position 6047: 0.043675759327098315
Position 1080: 0.03971592678809368
Position 7254: 0.03622161737609837
Position 6082: 0.025588283833998363
Position 1071: 0.023486209647504794
Position 6688: 0.023336600836963352
Position 1060: 0.02173488200571683
Position 3709: 0.020865738359809163
Position 6655: 0.020651761759277167
Position 1898: 0.018953241697366896
Position 5390: 0.01779866887393566
Position 2121: 0.015752498060361782
Position 4883: 0.014144846735862516
Position 1337: 0.012896540455186982
Position 1173: 0.011181534201455007
Position 4728: 0.0101173336503087
Position 814: 0.009241216165682346
Position 1083: 0.008483578309312624
Position 3392: 0.007881888424781026
Position 3581: 0.007707908992130371
Position 7227: 0.0072367135414947775
Position 2358: 0.00670485675074955
Position 6059: 0.006464040094268582
Position 6544: 0.006426352001584965
Position 2319: 0.00581133163944149
Position 443: 0.005559098802829049
Position 139: 0.0053509891251653915
Position 3800: 0.005291249194377373
Position 1556: 0.005030004152053755
Position 2804: 0.0047262887966483405
Position 5702: 0.004686634802683289
Position 3615: 0.004602949337819052
Position 8547: 0.004113842154402068
Position 5199: 0.0035950692635675586
Position 6854: 0.0027629066833224154
Position 5246: 0.0027328590525196755
Position 8036: 0.0026104033120465104
Position 1230: 0.002433516232958615
Position 7493: 0.0023115540086750992
Position 1728: 0.0020891408751661667
Position 8063: 0.002082030028939428
Position 5214: 0.0020423265624008426
Position 3817: 0.0019270400803258622
Position 5456: 0.0018148363535721015
Position 6694: 0.001700073436384732
Position 1189: 0.0015539087574914182
Position 5468: 0.0014882922567939936
Position 261: 0.001300702129820626
Position 6343: 0.001293903310992166
Position 1945: 0.001178556730906233
Position 838: 0.0010862944138508338
Position 6934: 0.0010769849146127983
Position 549: 0.0010065720194491624
Position 3293: 0.0009896106056565541
Position 5594: 0.0009802829137995812
Position 1914: 0.0009728607669630423
Position 4527: 0.000828188767488954
Position 1197: 0.000817142621490187
Position 1474: 0.0007936013054591914
Position 5664: 0.0007843197071813322
Position 6609: 0.0007836308495581699
Position 8485: 0.0007709673787024729
Position 3961: 0.0007409140052492977
Position 2587: 0.0007356640486599407
Position 890: 0.0006732867631148693
Position 318: 0.0006494955280203106
Position 4307: 0.0006297606288537238
Position 2166: 0.0006138975618969676
Position 1831: 0.0006095020649304457
Position 860: 0.000597569800647064
Position 4148: 0.0005933069773097605
Position 1123: 0.000584220522276683
Position 4929: 0.0005699623142688799
Position 4785: 0.0005142545648300374
Position 6995: 0.0005025030380361655
Position 2341: 0.0004931116162457157
Position 4878: 0.00048590525794017347
Position 2545: 0.0004743503181367108
Position 1990: 0.00047278247116859366
Position 1560: 0.000459483125120764
Position 403: 0.00045216756630711254
Position 7968: 0.00044000797173377094
Position 6147: 0.0004328100651696484
Position 6515: 0.00042494173497232765
Position 3358: 0.00041508014376556306
Position 7784: 0.000414488689696761
Position 8510: 0.0004044134104420039
Position 1105: 0.0003717906235413385
Position 3867: 0.00034182612929192606
Position 6563: 0.0003394295911631616
Position 8310: 0.00033863591920888577
Position 5510: 0.0003153812280982739
Position 6184: 0.0003145561575822934
Position 1371: 0.0003043279492842478
Position 2540: 0.00029930741629014056
Position 1201: 0.00028649812865215945
Position 2408: 0.000280278087812827
Position 8191: 0.00027317860458017635
Position 8006: 0.0002634674640013786
Position 6898: 0.0002617521511610187
Position 6446: 0.0002447695114644573
Position 5581: 0.00023811112120674115
Position 5615: 0.00023758446373921922
Position 7433: 0.00023272975877874493
Position 3361: 0.00023203540714728286
Position 2247: 0.0002241255057606538
Position 152: 0.00021116084761791843
Position 1128: 0.00019705480765546145
Position 159: 0.00019251431648235166
Position 484: 0.00017955817631810868
Position 4100: 0.0001661559394236105
Position 5513: 0.00016399898191687485
Position 618: 0.00016238083008022464
Position 7439: 0.00015284182400571088
Position 1936: 0.00014896632250139066
Position 2461: 0.00014579986697131077
Position 7471: 0.00013754262000663595
Position 1758: 0.0001237522055763063
Position 6090: 0.00012138416140835714
Position 4914: 0.00012016752820171546
Position 7436: 0.00011640346027775112
Position 2763: 0.00011308097757060424
Position 6913: 0.00011186893522695417
Position 931: 0.00011156160446075665
Position 406: 0.00010812147743544436
Position 3681: 0.00010782136370525714
Position 5278: 0.00010746915906641675
Position 967: 9.282168897562172e-05
Position 5847: 8.566598566680864e-05
Position 1582: 8.261275987064197e-05
Position 8078: 8.132620092260887e-05
Position 3588: 8.114281838157485e-05
Position 8444: 7.857308187190851e-05
Position 456: 7.394760805159105e-05
Position 7317: 6.917712710380255e-05
Position 6604: 6.63101119896506e-05
Position 2083: 6.370816479015192e-05
Position 896: 6.302530259808373e-05
Position 8316: 6.26379587200449e-05
Position 195: 5.995131902704017e-05
Position 7991: 5.9189127638101184e-05
Position 7450: 5.821014606034769e-05
Position 6352: 5.818157133735694e-05
Position 8281: 5.6192094742240325e-05
Position 592: 5.5908684677510164e-05
Position 459: 5.585178818213806e-05
Position 2110: 5.18276144934967e-05
Position 165: 5.177191000818126e-05
Position 5648: 5.123843295498711e-05
Position 6588: 4.9813370270377326e-05
Position 6409: 4.515663639574074e-05
Position 8277: 4.4820128678292564e-05
Position 453: 4.0548586957725905e-05
Position 2273: 3.947979065996883e-05
Position 7393: 3.7286497592947445e-05
Position 6974: 3.5505935208630535e-05
Position 7963: 3.4871267317016144e-05
Position 499: 3.4336721663198124e-05
Position 6850: 3.3311590802681103e-05
Position 1102: 3.2627214876645277e-05
Position 5489: 3.1652159141002e-05
Position 5569: 2.5652552239401507e-05
Position 6233: 2.5651565007104568e-05
Position 1949: 2.5423620816578887e-05
Position 908: 2.489953954761422e-05
Position 940: 2.0473535493668138e-05
Position 7761: 1.950722339770749e-05
Position 5379: 1.9294753333679158e-05
Position 5783: 1.790696513813828e-05
Position 1094: 1.774936264417736e-05
Position 8144: 1.7013807054195616e-05
Position 7028: 1.6901799948876667e-05
Position 8084: 1.6390001718712897e-05
Position 8302: 1.580179465580392e-05
Position 8331: 1.4779634232708346e-05
Position 8414: 1.426315369327189e-05
Position 6426: 1.2941903709371928e-05
Position 5606: 1.0132915478582702e-05
Position 5626: 9.317250212750004e-06
Position 6744: 9.249153944036562e-06
Position 695: 8.439340181992408e-06
Position 8283: 8.243762403943748e-06
Position 7481: 8.136450709609213e-06
Position 6095: 7.666836681202335e-06
Position 6910: 6.677242650901554e-06
Position 409: 6.523006951229499e-06
Position 7791: 6.4238841210906706e-06
Position 761: 5.834250511365558e-06
Position 7728: 5.234539396501479e-06
Position 7078: 5.068705689795643e-06
Position 753: 4.873483143785422e-06
Position 8168: 4.224199221713658e-06
Position 6807: 4.097983586158719e-06
Position 7052: 3.967909892556588e-06
Position 1273: 3.7939956475127446e-06
Position 508: 3.6925933027369903e-06
Position 7010: 3.630630919253607e-06
Position 285: 3.6141331194707066e-06
Position 692: 3.436067614904723e-06
Position 7550: 3.4257098272242336e-06
Position 664: 3.022059264109239e-06
Position 5735: 2.9524770762826405e-06
Position 2059: 2.7039865747101254e-06
Position 8227: 2.4697024115329123e-06
Position 7629: 2.448069952504232e-06
Position 6252: 2.441194105306026e-06
Position 8176: 2.2106623952313217e-06
Position 1974: 2.101467730010222e-06
Position 1803: 2.0890015584915508e-06
Position 8424: 2.0423292295069572e-06
Position 649: 1.8777134224101181e-06
Position 7502: 1.6011267909747191e-06
Position 8114: 1.4130891450563046e-06
Position 6947: 9.535998671792109e-07
Position 8219: 9.513404465360422e-07
Position 795: 8.972933119919001e-07
Position 174: 7.575695579937766e-07
Position 8196: 6.820030466830244e-07
Position 7686: 6.547824329397465e-07
Position 7815: 6.013838840967594e-07
Position 7516: 5.934162515596224e-07
Position 7690: 5.74662386444153e-07
Position 7351: 5.451661445212225e-07
Position 6817: 5.276685927827851e-07
Position 6826: 5.050232763902345e-07
Position 7809: 4.140930526292349e-07
Position 7844: 3.5130542914798817e-07
Position 7824: 3.0730120386842543e-07
Position 505: 1.9050964222063456e-07
Position 8093: 1.808551247018975e-07
Position 7593: 1.7530915437160304e-07
Position 7677: 1.2739559690656017e-07
Position 1213: 1.065893000685528e-07
Position 1205: 1.0622170028838492e-07
Position 1745: 9.621749065251565e-08
Position 7537: 9.116172915525226e-08
Position 7821: 7.84508193368387e-08
Position 7587: 5.655930819857061e-08
Position 362: 4.7125082711616824e-08
Position 7644: 4.313127852943377e-08
Position 7818: 3.5105591774395924e-08
Position 7897: 3.497925095511645e-08
Position 7803: 3.018870412340856e-08
Position 205: 2.5790257198142014e-08
Position 7830: 1.8110532606169056e-08
Position 342: 1.7352059872386282e-08
Position 211: 1.6599479356210308e-08
Position 701: 1.0127592675923989e-08
Position 606: 1.0097607045376787e-08
Position 7879: 9.19673518655539e-09
Position 7541: 2.4937484961484216e-09
Position 7556: 5.858515610056241e-10
Position 113: 4.5475267265792674e-10
Position 8122: 3.5293760772841235e-10
Position 7973: 1.8554683149936362e-10
Position 8133: 1.4405226366613033e-10
