Gene = RanGAP
Position 613: 2.492027988780689e-06
Position 3507: 2.4803704441277736e-06
Position 139: 2.4280163546286836e-06
Position 4928: 2.3381005712111075e-06
Position 927: 1.6878367343188395e-06
Position 397: 1.6018620785780593e-06
Position 3675: 1.1035525359843063e-06
Position 3337: 7.740429643100657e-07
Position 395: 7.165768536664533e-07
Position 5172: 6.859671346140937e-07
Position 328: 5.824156473170427e-07
Position 5182: 3.995070372648861e-07
Position 4493: 3.620400315323087e-07
Position 19: 3.3899885220699005e-07
Position 129: 3.1868791595024133e-07
Position 4613: 2.849564814111311e-07
Position 782: 2.600676146558303e-07
Position 120: 2.5360603055824676e-07
Position 4944: 2.3235303817969107e-07
Position 3331: 2.1908016137349354e-07
Position 4411: 1.963397873230335e-07
Position 1063: 1.050295909638737e-07
Position 118: 3.572207080310144e-08
Position 565: 3.442426265266311e-08
Position 597: 2.5911813866691554e-08
Position 3497: 2.5090644974436382e-08
Position 672: 2.2339976666429964e-08
Position 563: 2.8186621320856504e-10
Position 4762: 9.133866806019448e-14
Position 4983: 4.062167614430787e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 4716: 0.9976921271927759
Position 4137: 0.987158592267987
Position 4949: 0.979687363265105
Position 2543: 0.8786767701929996
Position 3385: 0.830227776600055
Position 2992: 0.2762841650004506
Position 589: 0.2382066947210696
Position 2313: 0.21527416970149785
Position 4453: 0.20465584621817065
Position 3249: 0.15933271155932993
Position 3417: 0.11750545460580665
Position 3225: 0.09899686057734557
Position 2379: 0.0972007090730993
Position 341: 0.0827562888341924
Position 3221: 0.06646352282283235
Position 2684: 0.06064737178499595
Position 3002: 0.05478986435275305
Position 1043: 0.05395609267561999
Position 2158: 0.05222388552399316
Position 1733: 0.048727710209544486
Position 959: 0.042836251015158734
Position 1471: 0.0294891418416832
Position 2920: 0.028338032644891
Position 4526: 0.02692048197695362
Position 370: 0.025468672536307413
Position 1229: 0.02234716853607175
Position 2721: 0.0170683180455406
Position 1644: 0.015638529696701042
Position 5330: 0.015562029273911373
Position 1564: 0.012931251047689468
Position 1056: 0.012313198368483451
Position 613: 0.010833124462482755
Position 4423: 0.010710250914772927
Position 3390: 0.010023216441993702
Position 1923: 0.009931716342029606
Position 1291: 0.008865520218129707
Position 3120: 0.00820905744853689
Position 2732: 0.00807490411285795
Position 2335: 0.007416334306972741
Position 3816: 0.007379440812033579
Position 2776: 0.007162772387957063
Position 4417: 0.006691125204775903
Position 4465: 0.006442998681924084
Position 4263: 0.0054104131282743315
Position 3832: 0.005260394657082416
Position 1124: 0.005060100236115905
Position 4529: 0.004836403446329444
Position 2012: 0.004593383507078459
Position 888: 0.004334887268725416
Position 3035: 0.00411775607831065
Position 3972: 0.0038011719472057703
Position 2580: 0.003754131472949233
Position 1539: 0.00326688897904233
Position 852: 0.003028441188344228
Position 901: 0.0030256894750599513
Position 1129: 0.0029884438892792517
Position 3708: 0.002895870066168456
Position 4523: 0.002868068301321521
Position 4328: 0.00262572484674845
Position 5028: 0.0024797810222255356
Position 3897: 0.0024201436610778193
Position 1224: 0.001691513398297742
Position 1612: 0.001347061230778175
Position 3943: 0.0013187358765368328
Position 773: 0.0012092692829043068
Position 617: 0.001202157997464651
Position 1013: 0.0011541098033262523
Position 5000: 0.0011354383216937995
Position 4244: 0.0009747842243761783
Position 1857: 0.0009318107817112987
Position 1183: 0.000862938983237155
Position 3017: 0.0007898435061685957
Position 1189: 0.0007289718661366238
Position 4338: 0.0006920688286553825
Position 1751: 0.0006763873915296362
Position 2370: 0.0006720490977663138
Position 3646: 0.0006687365316408475
Position 468: 0.0006587380379352896
Position 4773: 0.0006335261235452592
Position 1096: 0.0006000981844517252
Position 4748: 0.0005309333493898513
Position 1070: 0.0004994791889145908
Position 5126: 0.0004970644367237812
Position 1890: 0.00048596860671391205
Position 2561: 0.00043826761153042303
Position 779: 0.00036208231591270036
Position 5147: 0.0003214526826092774
Position 4462: 0.0002677093784549885
Position 4352: 0.00026452733086036766
Position 5060: 0.00017650058008982975
Position 1694: 0.00016345074160330106
Position 1995: 0.00015893040906480376
Position 139: 0.000157968104684278
Position 4303: 0.00010602535512334784
Position 4798: 9.378958682013948e-05
Position 2773: 8.36119796845599e-05
Position 5252: 7.858328123737038e-05
Position 795: 6.66246945379651e-05
Position 817: 6.648921834328679e-05
Position 114: 6.304637853316215e-05
Position 4349: 6.146761182122691e-05
Position 2594: 6.026864199052088e-05
Position 5177: 3.726981674176418e-05
Position 187: 3.028460647532172e-05
Position 1045: 2.5110028081826393e-05
Position 416: 2.4315949139053648e-05
Position 5084: 1.930715049681101e-05
Position 4781: 1.4564577688008463e-05
Position 4803: 1.1676564251870701e-05
Position 5210: 1.1351797108066038e-05
Position 475: 9.207545274431463e-06
Position 293: 7.740065475868073e-06
Position 4926: 5.004318026169458e-06
Position 821: 4.877211134091984e-06
Position 4881: 4.779789675872174e-06
Position 4915: 4.0420381684493366e-06
Position 4833: 3.237740946194032e-06
Position 4800: 2.7460880274707154e-06
Position 220: 2.7273447511945833e-06
Position 5090: 2.2322426356989883e-06
Position 4852: 1.945769905096935e-06
Position 493: 1.8181325913304313e-06
Position 680: 1.7520631457968439e-06
Position 5150: 1.7489020901789605e-06
Position 84: 1.3430979492284285e-06
Position 3361: 1.3005512673393627e-06
Position 5240: 6.624311173007255e-07
Position 5093: 5.863782824059207e-07
Position 227: 4.956816997396115e-07
Position 4837: 4.659446207981023e-07
Position 4818: 4.007082847445063e-07
Position 710: 3.3847354249049123e-07
Position 5264: 2.3849623716596264e-07
Position 657: 1.3226898272976128e-07
Position 552: 9.55394394003371e-08
Position 694: 4.2417594948814067e-08
Position 301: 4.19672531834974e-08
Position 266: 4.032805667546493e-08
Position 728: 3.617562888274018e-08
Position 685: 3.103142464320705e-08
Position 705: 2.9683436189632848e-08
Position 639: 2.525354843822039e-08
Position 648: 1.9316158135661415e-08
Position 217: 5.814511671430229e-09
Position 255: 1.2225733698936839e-09
Position 481: 1.2283054833891845e-10
Position 453: 6.66040539911419e-11
Position 127: 1.0238723677980564e-11
