Gene = rk
Position 15243: 1.354178347610898e-06
Position 17605: 1.2628721999144424e-06
Position 15684: 9.058055513221194e-07
Position 15884: 4.709571397729869e-07
Position 15789: 4.621524132161709e-07
Position 17937: 3.868696358910125e-07
Position 2905: 2.4479451182898666e-07
Position 15815: 2.1701117255276526e-07
Position 2715: 2.09229023276992e-07
Position 15964: 1.3668906877048663e-07
Position 15491: 1.262969106864983e-07
Position 2249: 3.553349747277476e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 14709: 0.9934007492485453
Position 15667: 0.9911585444181096
Position 15243: 0.9807243044086279
Position 14915: 0.9588748763383781
Position 17506: 0.9483860531717588
Position 13358: 0.8899662769089275
Position 14516: 0.8751866409938899
Position 15038: 0.8328559710659785
Position 15868: 0.8062577048379928
Position 10658: 0.7932275291091532
Position 9534: 0.7428961149525485
Position 10189: 0.7266748205751042
Position 11539: 0.685584455510882
Position 18047: 0.42748540070855623
Position 9907: 0.3320101264210095
Position 5957: 0.18999557675765905
Position 9859: 0.14329928804564326
Position 7003: 0.12210498453548949
Position 17209: 0.08850426715387376
Position 8450: 0.07860404508405397
Position 11204: 0.07241575580119691
Position 10110: 0.0689408705477414
Position 5804: 0.06483874295518119
Position 16170: 0.060803875677646384
Position 16755: 0.0605883058030797
Position 7417: 0.053956652174859364
Position 7724: 0.04664468662623111
Position 14225: 0.04059863484106511
Position 9171: 0.0367336299130155
Position 17153: 0.029288018663875138
Position 8166: 0.029165052532486434
Position 18185: 0.026339512701331752
Position 6817: 0.024747517043955537
Position 11393: 0.024584945002618642
Position 9800: 0.0230119194043622
Position 6095: 0.022925407335183945
Position 9765: 0.022430951960543136
Position 9701: 0.021817390051625585
Position 8933: 0.021119247431071197
Position 7299: 0.020848131465177593
Position 6845: 0.020827959075616354
Position 14528: 0.018855005182407236
Position 6387: 0.018557380860730437
Position 10417: 0.01844269198214429
Position 11128: 0.01784229650502053
Position 5552: 0.016151372630879415
Position 6562: 0.015151102223783922
Position 6160: 0.015051650164662426
Position 6332: 0.01320629916357052
Position 13733: 0.013090292102051817
Position 11271: 0.013025547291436252
Position 11666: 0.012822328277139661
Position 15072: 0.012431593240859386
Position 6986: 0.012317303828886994
Position 18226: 0.011366317807432719
Position 10207: 0.010759591540302734
Position 13147: 0.01051868235296718
Position 10662: 0.010125605547545172
Position 8859: 0.009543727621367758
Position 11961: 0.009104814468500979
Position 16795: 0.009091677483751035
Position 10716: 0.008346382487444992
Position 15040: 0.007380990613661659
Position 16752: 0.006854960138294231
Position 9981: 0.006511713147941723
Position 10051: 0.0061850856556296165
Position 14917: 0.006164167621071208
Position 16885: 0.00577745375614054
Position 8782: 0.005424944127664269
Position 17559: 0.005218314827298166
Position 11050: 0.004914629867197277
Position 9462: 0.004900491322737073
Position 16715: 0.004822238923710248
Position 9726: 0.004779530745412395
Position 15677: 0.004541673083505304
Position 14385: 0.004284864268969776
Position 18121: 0.004082530500106711
Position 17288: 0.003917888506582576
Position 10977: 0.0038948218747743195
Position 6100: 0.0035524417119084037
Position 18419: 0.0034561855174217284
Position 7274: 0.0030289764528975294
Position 16394: 0.0030176455144433063
Position 16060: 0.002872175545002242
Position 11981: 0.002602381405980358
Position 15302: 0.002361365569635069
Position 16761: 0.0022422263556449704
Position 18057: 0.002213459269749717
Position 9316: 0.002200976942118722
Position 7620: 0.002126251410780447
Position 9376: 0.0019792706276752546
Position 16214: 0.001951047257929283
Position 17923: 0.0018984554762814195
Position 13624: 0.0017899713293275839
Position 9945: 0.0017684333884812552
Position 18074: 0.001736619224776859
Position 15096: 0.0016656701981635693
Position 17899: 0.0015409443102601204
Position 15066: 0.0015035906770631646
Position 14334: 0.0013448453056108234
Position 5477: 0.001268972869132513
Position 11018: 0.001237020253719834
Position 16314: 0.001214620108744619
Position 17234: 0.0011886297903771653
Position 5895: 0.001147705521812587
Position 10685: 0.001145550813590515
Position 16968: 0.001114718187826352
Position 15894: 0.0010476405993183288
Position 15213: 0.0009075992520234205
Position 10873: 0.0008826451808624605
Position 16515: 0.0008804079730588073
Position 12342: 0.0008785065905595274
Position 5934: 0.0008764070009708742
Position 14960: 0.0008625989552893649
Position 4432: 0.0008535591676116286
Position 6537: 0.000849252174936764
Position 18429: 0.0008111437030704612
Position 18453: 0.0006903159746718269
Position 15405: 0.000690207392924822
Position 6060: 0.0006898110507228118
Position 10271: 0.0006772648962969439
Position 15741: 0.0006771699609101228
Position 18070: 0.0006513750442479392
Position 15050: 0.0006116563913791353
Position 16677: 0.0005779715151022987
Position 17737: 0.0005235266733075301
Position 16038: 0.0005143199203692759
Position 14957: 0.0004879515697510258
Position 18019: 0.00047787987728450644
Position 15135: 0.0004354826037343562
Position 15870: 0.00041252641630998147
Position 4790: 0.0004083550978063097
Position 5966: 0.000395654375937814
Position 18358: 0.0003840288371768113
Position 12085: 0.0003684252186944836
Position 4752: 0.00034504078687707816
Position 17526: 0.00029845223914427843
Position 15511: 0.0002835383525337537
Position 15681: 0.0002589116121683547
Position 14966: 0.00023366792099778724
Position 15341: 0.00021484133463775513
Position 15435: 0.0001959217110896582
Position 5633: 0.00019416390624312795
Position 18085: 0.0001940653689772578
Position 15004: 0.00017598909728745079
Position 15078: 0.00013165415013051922
Position 4471: 0.0001293980252635858
Position 4218: 0.00012356053086096463
Position 17520: 0.00012347299852954663
Position 16336: 0.00011643171753725865
Position 3758: 0.00011472907121854908
Position 15253: 0.00011093198304474013
Position 5043: 0.00010629861806188245
Position 4327: 9.455230193236942e-05
Position 14755: 9.07504758737969e-05
Position 15736: 8.04306075261429e-05
Position 3382: 7.908573282394875e-05
Position 4399: 7.05674432203231e-05
Position 15508: 5.8018169863901556e-05
Position 4347: 5.474788388857397e-05
Position 14998: 5.337541252463691e-05
Position 15910: 4.938958434832724e-05
Position 4238: 4.13165594244538e-05
Position 15684: 3.990758241059585e-05
Position 15159: 3.5971452723284186e-05
Position 3655: 3.56118606415994e-05
Position 15523: 2.501819806467784e-05
Position 13819: 2.256889366014947e-05
Position 15280: 2.012047681094791e-05
Position 4372: 1.596684611667971e-05
Position 14252: 1.3704184234710127e-05
Position 15382: 1.235645487945e-05
Position 13876: 9.011788861443423e-06
Position 15714: 7.693117271316073e-06
Position 14882: 7.341234097021923e-06
Position 15284: 4.618138194307192e-06
Position 3803: 4.4325603429417914e-06
Position 15634: 3.626519518939432e-06
Position 3931: 2.7460616820177152e-06
Position 15776: 2.1884273651660707e-06
Position 13486: 1.4679730126649244e-06
Position 15343: 1.4470781388393133e-06
Position 16188: 8.716690922103013e-07
Position 15738: 7.100299179488167e-07
