Gene = Claspin
Position 1244: 4.890353954979989e-06
Position 334: 4.590094401561804e-06
Position 4108: 4.212672405281416e-06
Position 4882: 4.093754661685871e-06
Position 1961: 3.799890732891087e-06
Position 2212: 3.276988065940057e-06
Position 2490: 2.9297603902461965e-06
Position 223: 2.749699628568169e-06
Position 561: 2.4060975026259935e-06
Position 4981: 2.107863749103603e-06
Position 4918: 2.0783936834955447e-06
Position 328: 2.056111832263188e-06
Position 508: 1.9184519158759046e-06
Position 1880: 1.3577569137305242e-06
Position 4887: 1.0277787016744592e-06
Position 1647: 9.600438517084614e-07
Position 4787: 9.318311740932305e-07
Position 1758: 8.437800811905032e-07
Position 1809: 8.237301218145944e-07
Position 1806: 7.175144234014916e-07
Position 2058: 4.5919977784238466e-07
Position 2154: 3.485273088539385e-07
Position 2077: 1.9136021007466543e-07
Position 2166: 1.748139556321341e-07
Position 2055: 1.3794520079801718e-07
Position 4156: 1.110430157801574e-07
Position 4294: 1.0365531066780779e-07
Position 2890: 2.72548842207427e-08
Position 2771: 2.3121243028175463e-08
Position 285: 2.2474373086714253e-08
Position 526: 1.5769215569445695e-08
Position 433: 1.506609059755225e-08
Position 283: 9.889924074987948e-09
Position 640: 8.455062595059778e-09
Position 2749: 8.11825842248914e-09
Position 156: 7.605832335891191e-09
Position 661: 4.6430169644875575e-09
Position 646: 3.886445099225266e-09
Position 571: 3.848271674128517e-09
Position 2040: 3.4383806767635516e-09
Position 442: 2.473883146099791e-09
Position 266: 2.4422534934936527e-09
Position 197: 2.3446534735521924e-09
Position 2118: 2.233849900256689e-09
Position 375: 1.8270995365110837e-09
Position 363: 1.8141790426672671e-09
Position 568: 1.5238984228608392e-09
Position 580: 1.1560200810926277e-09
Position 382: 1.0361886220734492e-09
Position 311: 6.336077626267095e-10
Position 598: 6.332953600731603e-10
Position 242: 4.868657673066665e-10
Position 403: 4.304023168062392e-10
Position 250: 1.6241707583168282e-10
Position 385: 6.434292732614505e-11
Position 547: 3.913743578897485e-11
Position 199: 3.0945025675334665e-11
Position 448: 1.371788460009091e-11
Position 317: 9.515583037464108e-12
Position 592: 9.006200945631568e-12
Position 247: 1.4892097680286217e-12
Position 238: 9.84208643448883e-15
Position 445: 5.7036565267748375e-15
Position 389: 3.935446671945044e-15
