Gene = rols
Position 2820: 0.0002650126893715006
Position 47585: 0.00024091049774527511
Position 38751: 0.00023775664728468396
Position 41028: 0.0002353125582722237
Position 40889: 0.00022487529262945954
Position 40874: 0.00021613950572821342
Position 1142: 0.00021008701480673044
Position 52453: 0.00020673469470633375
Position 39357: 0.0001991270566840202
Position 47149: 0.0001917788435446551
Position 53188: 0.00018974843896919552
Position 51971: 0.00016662204908302438
Position 629: 0.00015298940975618454
Position 1841: 0.00015102169313109765
Position 20: 0.0001481644459740984
Position 793: 0.0001297236145933889
Position 51953: 0.0001232630494475077
Position 56381: 8.94381528408449e-05
Position 52325: 8.58721439582427e-05
Position 729: 8.247571495499282e-05
Position 605: 7.905902159781158e-05
Position 2555: 7.435604190475566e-05
Position 1113: 7.161896412871006e-05
Position 1493: 6.118225699061992e-05
Position 193: 5.8741833144302936e-05
Position 759: 5.6890192827610717e-05
Position 1098: 5.1289559158799845e-05
Position 56546: 4.698487227717571e-05
Position 328: 3.939521825549786e-05
Position 2142: 3.7098327307397714e-05
Position 653: 3.64826922492308e-05
Position 56323: 3.412495460342531e-05
Position 2505: 3.3012009213389886e-05
Position 51962: 3.298563255983091e-05
Position 2270: 2.9911773329552114e-05
Position 3434: 2.986017851788607e-05
Position 2219: 2.776622285516087e-05
Position 3890: 2.773346991167415e-05
Position 1118: 2.682921375456753e-05
Position 241: 2.1160038119262904e-05
Position 51758: 1.804132102170982e-05
Position 2150: 1.717911242984549e-05
Position 532: 1.5121152652771442e-05
Position 38876: 1.4906368160513226e-05
Position 2243: 1.488059639086283e-05
Position 56204: 1.2134230868741558e-05
Position 56144: 1.2057930880418746e-05
Position 56384: 1.205471911801241e-05
Position 56227: 1.1588306389053961e-05
Position 1288: 1.0098805439938355e-05
Position 56393: 9.677480230678729e-06
Position 38563: 7.889519183181805e-06
Position 40320: 5.684261188371114e-06
Position 38677: 5.399080030932983e-06
Position 38812: 5.321993646682303e-06
Position 1765: 3.192984748826226e-06
Position 38147: 2.2006200396095665e-06
Position 5533: 1.9000417152797422e-06
Position 38571: 1.77069543187413e-06
Position 37883: 1.7497143166654306e-06
Position 37912: 1.2948006915943354e-06
Position 38315: 1.2458924672537688e-06
Position 37924: 1.1445762484216033e-06
Position 38624: 9.262066174829035e-07
Position 38507: 7.339653465540331e-07
Position 51617: 6.078297687703e-07
Position 38325: 4.5979403501932293e-07
Position 38644: 4.4861064477147803e-07
Position 38067: 4.123610965712617e-07
Position 497: 3.794456567566888e-07
Position 53387: 3.546526605249252e-07
Position 37982: 2.0409411265299116e-07
Position 1569: 1.5277406718661236e-07
Position 362: 3.6051754476632644e-08
Position 568: 1.5181336571827668e-08
Position 39363: 1.3958009699023859e-08
Position 39384: 5.6523278629724355e-09
Position 932: 1.3341386175680588e-09
Position 811: 2.1431202661430064e-10
Position 561: 1.6989116393922092e-13
Position 722: 5.323261143327043e-16
Position 5219: 1.604129119918517e-33
Position 5138: 1.4391230359387081e-33
Position 5055: 8.574795841687141e-34
Position 4489: 3.7878266558172705e-34
Position 4861: 3.0283027034940922e-34
Position 4820: 2.6558107406977857e-34
Position 5108: 1.1103139241538336e-34
Position 4058: 8.878883755155374e-35
Position 4529: 7.146782868680075e-35
Position 4457: 3.303772731854113e-35
Position 4324: 2.8557888189989456e-35
Position 4051: 1.897516507237871e-35
Position 5142: 1.645667482989378e-35
Position 4615: 3.267374912839326e-36
Position 3876: 2.3214889996128475e-36
Position 3883: 3.226432571294291e-37

Sorted 3' Splice Sites (High to Low Probability):
Position 35980: 0.9999319423192031
Position 37697: 0.9838073096476166
Position 56043: 0.9700231643908386
Position 51450: 0.9321453088869937
Position 2949: 0.9190185748841163
Position 55710: 0.2544458838758813
Position 55845: 0.1772109028784919
Position 54371: 0.171365350954755
Position 23860: 0.12988148975118569
Position 55050: 0.10329451628178998
Position 52627: 0.08520564799378628
Position 2965: 0.07002429353642008
Position 54173: 0.05436773731768946
Position 51453: 0.05378812392210934
Position 362: 0.049545258532579434
Position 1902: 0.04835983026537718
Position 53773: 0.04235115796050689
Position 54480: 0.03992399139021578
Position 50339: 0.029160152958398064
Position 56062: 0.022257318845202958
Position 18477: 0.01822107540195105
Position 23458: 0.01420939438731278
Position 2409: 0.014198135789238162
Position 161: 0.01316118611818641
Position 15632: 0.012516329361808588
Position 39035: 0.012109943895402108
Position 2582: 0.011740127813062358
Position 36232: 0.011470873097881602
Position 52113: 0.01006443629643146
Position 2116: 0.009769507132859153
Position 45309: 0.007940533076546175
Position 52128: 0.007715482890759002
Position 15746: 0.00576673891832529
Position 1829: 0.005162760575387618
Position 3750: 0.005141378045681722
Position 1381: 0.004381029331857433
Position 37720: 0.0036575987034537286
Position 1414: 0.003617171465798162
Position 18717: 0.003557492858136206
Position 202: 0.003408238842122257
Position 45558: 0.003347710222741252
Position 56630: 0.0033413471595554675
Position 1332: 0.0032618275573466256
Position 561: 0.0031064493063433125
Position 56574: 0.002835150424267392
Position 45441: 0.002599723832904328
Position 44396: 0.0025768821914160345
Position 2543: 0.0025694240161487124
Position 37427: 0.002554353268306877
Position 1456: 0.001863327376445091
Position 510: 0.0017657393367606399
Position 1686: 0.0017557668154745008
Position 47972: 0.0016812876688921644
Position 15439: 0.00161800600291582
Position 2790: 0.0015487866063393497
Position 18987: 0.0015421324858696506
Position 18747: 0.001524291370217216
Position 15537: 0.0014769527096089776
Position 1453: 0.0014442947582276227
Position 3485: 0.0013980632570852562
Position 52163: 0.0013977897275332383
Position 56428: 0.0013359221567355386
Position 37389: 0.001321737158968747
Position 52099: 0.0012338948734894343
Position 43376: 0.0011884708127144776
Position 50945: 0.0011224299958543587
Position 2712: 0.0010638944541566408
Position 44840: 0.0010623062451747618
Position 40713: 0.0010513445759112992
Position 37555: 0.0009638450457609359
Position 1624: 0.0009547563308090039
Position 36629: 0.0009544735670092823
Position 43624: 0.0009228026466255813
Position 52142: 0.0008703708984315613
Position 47085: 0.0008256247713275867
Position 2987: 0.000819872782546074
Position 18113: 0.0008041001370432516
Position 52075: 0.0007653316249279776
Position 8081: 0.0007011528200930858
Position 36239: 0.000671308438357904
Position 39834: 0.000663510211808755
Position 51414: 0.0006542455598198534
Position 5563: 0.0006289409986377835
Position 9190: 0.0006003829493868626
Position 45101: 0.0005913743249883064
Position 1302: 0.0005902139175364249
Position 3719: 0.0005650725998605693
Position 51995: 0.0005359754903142714
Position 1813: 0.0005308952833517846
Position 51105: 0.0005288575652973707
Position 56579: 0.0005224567339613644
Position 48012: 0.0005172878996900276
Position 2150: 0.0005005521774276744
Position 44916: 0.0004854774962277348
Position 2586: 0.0004780438976575178
Position 236: 0.00047642750146918326
Position 45768: 0.0004703956868486189
Position 40683: 0.0004696537100972932
Position 47899: 0.0004676357143572262
Position 37817: 0.0004664666157820304
Position 37394: 0.000453614544918064
Position 2435: 0.00045242278384357887
Position 50494: 0.0004420333934811898
Position 38446: 0.00042417338981915115
Position 45587: 0.0004056557619150479
Position 40380: 0.0003674543396631363
Position 497: 0.00035658029624923066
Position 2481: 0.0003475654588131664
Position 846: 0.0003364907099991486
Position 36647: 0.00033629471020285015
Position 331: 0.00033345424122737354
Position 3007: 0.0003201459442746677
Position 37882: 0.00031920049885912676
Position 43675: 0.00031668744690227296
Position 43388: 0.00030802568335156356
Position 39067: 0.0003051721733153871
Position 2555: 0.00030281376319714706
Position 2716: 0.00028871523899481086
Position 52070: 0.00028831262946376306
Position 17870: 0.0002844111235513444
Position 458: 0.00027445069058686675
Position 45453: 0.00027000079699959366
Position 8992: 0.0002543255886934058
Position 37507: 0.00024544680802988657
Position 50922: 0.00024542707559981335
Position 39816: 0.0002443974830198917
Position 37056: 0.00024251474197411286
Position 44401: 0.000238094746455426
Position 44564: 0.00023131529401487663
Position 543: 0.00020507573239917737
Position 1155: 0.0002015477261745798
Position 3603: 0.00019779874119428995
Position 5341: 0.00019175589739256723
Position 43809: 0.00017975906392326594
Position 44963: 0.00017081232917202162
Position 3516: 0.000154195656293618
Position 50980: 0.00014003325815529919
Position 38632: 0.00013736809979998904
Position 40319: 0.00013494315450784066
Position 52169: 0.00013300629636862132
Position 37783: 0.00012175657910838588
Position 1477: 0.00012112224948599188
Position 50247: 0.00011877351259453871
Position 5395: 0.00010735250534470735
Position 38097: 0.00010709857872015083
Position 37443: 0.0001056140582810899
Position 38412: 0.00010167701488212565
Position 50957: 0.00010060611590699074
Position 53920: 0.00010047848581643639
Position 410: 9.859012268950857e-05
Position 56556: 9.754244267586512e-05
Position 5593: 9.5664961138483e-05
Position 38854: 9.561032282337409e-05
Position 5399: 9.52527997940727e-05
Position 39721: 9.48925948645276e-05
Position 1569: 8.708128841355941e-05
Position 37480: 8.672902845721131e-05
Position 433: 8.614869513192129e-05
Position 51983: 7.823012178386884e-05
Position 36740: 7.451402820761007e-05
Position 40105: 7.373668349372e-05
Position 1493: 6.823244120679178e-05
Position 40385: 6.73951696428787e-05
Position 38924: 6.640421465998363e-05
Position 3157: 6.224747459001672e-05
Position 3283: 6.051878282158443e-05
Position 9150: 5.403688822312588e-05
Position 1108: 5.399109256620936e-05
Position 218: 5.226417414519944e-05
Position 3160: 4.799677674059876e-05
Position 9160: 4.4826700699254845e-05
Position 40426: 4.213579133600872e-05
Position 5926: 4.188050837121717e-05
Position 36886: 4.1140276479580504e-05
Position 38839: 3.957561863376126e-05
Position 38834: 3.946244110646474e-05
Position 5428: 3.775438316325057e-05
Position 4745: 3.702470265485869e-05
Position 36889: 3.695936491168996e-05
Position 8126: 3.5144810353927753e-05
Position 251: 3.353838259906521e-05
Position 39420: 3.33190718602538e-05
Position 38443: 3.2244145236774564e-05
Position 8059: 3.137067036082325e-05
Position 472: 2.8690261388299163e-05
Position 38715: 2.8578487522298596e-05
Position 809: 2.803857261538229e-05
Position 52631: 2.7656741063255297e-05
Position 38134: 2.761391384158349e-05
Position 44486: 2.57854584047651e-05
Position 1498: 2.519656255187481e-05
Position 4630: 2.4740623120408398e-05
Position 52405: 2.0534824425314963e-05
Position 4824: 2.005965743219517e-05
Position 8085: 1.9782805964294982e-05
Position 8159: 1.6224373281108012e-05
Position 52544: 1.5670816799804077e-05
Position 5693: 1.4418072569937491e-05
Position 52677: 1.4155034037694537e-05
Position 4226: 1.3140001766806905e-05
Position 274: 1.2783882018870156e-05
Position 1269: 1.2421595324172915e-05
Position 54129: 1.207896292768141e-05
Position 54748: 1.1218533932670278e-05
Position 904: 1.1027483100876744e-05
Position 871: 1.0866376215534082e-05
Position 54779: 9.820472425990181e-06
Position 7669: 9.548743268799651e-06
Position 790: 9.41453655427881e-06
Position 1613: 9.198885650253124e-06
Position 1661: 9.062646011177228e-06
Position 942: 8.437267460445974e-06
Position 932: 7.548321753119798e-06
Position 1593: 7.534840752267737e-06
Position 5533: 7.1148310262136045e-06
Position 4255: 6.888028530471408e-06
Position 53439: 5.53681771651491e-06
Position 4198: 5.419163613934561e-06
Position 52306: 5.390881912493058e-06
Position 52312: 4.779997396950123e-06
Position 53169: 4.6908777015615385e-06
Position 53905: 4.242270952838833e-06
Position 52790: 4.194064110561441e-06
Position 38033: 3.7209770994975155e-06
Position 38056: 3.447987873840309e-06
Position 53754: 3.4341199550886945e-06
Position 52048: 3.1626914621715966e-06
Position 42736: 3.1005399949582156e-06
Position 52680: 2.8097286343818347e-06
Position 2850: 2.6160397558529888e-06
Position 36589: 2.593181529565589e-06
Position 53514: 2.3972019146763944e-06
Position 53463: 2.377378312718252e-06
Position 271: 2.247357243317626e-06
Position 38284: 2.0347241724566073e-06
Position 53334: 1.9947990540446125e-06
Position 38641: 1.456143495479326e-06
Position 1860: 1.276941403170584e-06
Position 1192: 1.152723089612747e-06
Position 51992: 1.124137528687034e-06
Position 37982: 9.660317057083362e-07
Position 37902: 8.59202875292013e-07
Position 39446: 7.776671693069736e-07
Position 38211: 6.704591257117914e-07
Position 959: 6.623058599273989e-07
Position 38103: 6.451245726530881e-07
Position 38644: 5.871308763628398e-07
Position 39878: 5.417117256835732e-07
Position 39042: 4.836218362067606e-07
Position 36711: 4.0717231146626647e-07
Position 36313: 3.605257373832987e-07
Position 643: 3.5915271365070085e-07
Position 629: 3.1570204664389413e-07
Position 86: 1.8021277618358577e-07
Position 40043: 1.242597219639534e-07
Position 3040: 1.089773283450268e-07
Position 1288: 9.261002164649954e-08
Position 38030: 8.292477068002913e-08
Position 1510: 7.241200138976547e-08
Position 1336: 6.307043456357065e-08
Position 1133: 5.5488537427203306e-08
Position 1234: 4.885933399797683e-08
Position 49400: 4.7981514048945617e-08
Position 49395: 4.163317683318756e-08
Position 1062: 3.4425202191697966e-08
Position 51: 3.272400180174446e-08
Position 120: 2.5559476161687307e-08
Position 882: 2.328956934595997e-08
Position 821: 1.754469727592023e-08
Position 2869: 1.7456706764617175e-08
Position 297: 1.6945966176958614e-08
Position 615: 1.2378539050019618e-08
Position 36445: 1.2337370767736266e-08
Position 36468: 1.135280796513807e-08
Position 48: 9.07604513438244e-09
Position 892: 8.408542633287135e-09
Position 2298: 6.300948191154438e-09
Position 2535: 6.289471135006848e-09
Position 47773: 5.9595721765755464e-09
Position 46594: 4.166916198246325e-09
Position 46759: 3.9567800449174455e-09
Position 532: 3.727329181450925e-09
Position 824: 3.2492724605469352e-09
Position 2516: 2.7254266973808426e-09
Position 48009: 2.61330867744267e-09
Position 106: 2.512778968559206e-09
Position 47547: 1.3691403411157783e-09
Position 47339: 9.598316336156673e-10
Position 47090: 9.32128638119599e-10
Position 2389: 7.842010878743865e-10
Position 2475: 7.396968729915058e-10
Position 94: 6.540699350950168e-10
Position 46705: 5.96815167350984e-10
Position 46784: 5.723100346261077e-10
Position 46099: 5.249046363394291e-10
Position 288: 3.7258192475846586e-10
Position 2134: 2.2592775876742033e-10
Position 1118: 1.8521032035864791e-10
Position 2485: 9.957216049426772e-11
Position 42636: 4.6659042654929575e-11
Position 2259: 4.5291380317680415e-11
Position 42520: 3.099355461583204e-11
Position 276: 1.9133681374392936e-11
Position 42563: 1.8098413585994025e-11
Position 42543: 1.2450399203391758e-11
Position 653: 1.102446581431827e-11
Position 42029: 1.0534309751610986e-11
Position 41844: 9.710554330244012e-12
Position 42933: 6.216798047382951e-12
Position 41231: 5.674945983875906e-12
Position 690: 5.036061990096905e-12
Position 41778: 4.737754586114079e-12
Position 817: 3.5711756326706934e-12
Position 830: 3.3723614511773914e-12
Position 41391: 3.3221398152538435e-12
Position 42378: 2.950332685702822e-12
Position 42424: 2.197033890319881e-12
Position 40332: 1.365219439278155e-12
Position 40470: 7.782459041274472e-13
Position 40406: 5.13611767187892e-13
Position 40346: 2.4017419121354705e-13
Position 39012: 2.081357363135018e-13
Position 38171: 3.288085435515389e-14
Position 37951: 2.4007427765849176e-14
Position 16657: 2.6603351085107836e-26
Position 13156: 3.629849398092095e-28
Position 11964: 9.996579659763453e-29
Position 11037: 4.238252607759367e-29
Position 10666: 1.9946992277758308e-29
Position 3965: 2.667379140858686e-32
Position 4009: 2.4447467324773224e-32
Position 3962: 1.8183053222233123e-32
Position 4688: 1.5674650651378288e-32
Position 4324: 1.5672607387968286e-32
Position 3989: 1.3433996783379485e-32
Position 4145: 6.949550246339313e-33
Position 3934: 3.5874402744441145e-33
Position 4884: 7.422195406809169e-35
Position 4990: 6.676140416295371e-35
Position 4894: 1.903851060573124e-35
Position 4851: 1.555201848919353e-35
Position 4664: 1.5208730088459712e-35
Position 4394: 5.113265647931997e-36
Position 3997: 1.9782714957423508e-36
Position 1994: 8.32000174241416e-38
Position 4408: 5.113805443918414e-38
Position 3931: 3.559549154464846e-38
Position 1998: 2.833327340326776e-38
