Gene = GlcAT-P
Position 1186: 7.384485772296702e-17
Position 1262: 1.681395055030843e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 19004: 0.9994152665112382
Position 18597: 0.914657184501671
Position 13327: 0.7732803528725701
Position 17819: 0.5600737490029098
Position 18154: 0.46668354787117
Position 13633: 0.1958463112759948
Position 13116: 0.1528837134973889
Position 12148: 0.152337343610663
Position 12214: 0.13525035538641983
Position 660: 0.11301352368540989
Position 17501: 0.1072727065488208
Position 17460: 0.09997649055960832
Position 19347: 0.08137080702782731
Position 18555: 0.07518145035210497
Position 19435: 0.07451539361416366
Position 12610: 0.060548276051714305
Position 2493: 0.05374329019766242
Position 12177: 0.03186644135812205
Position 845: 0.027187417866995637
Position 503: 0.020056830381923595
Position 866: 0.01994734507398287
Position 1106: 0.018784240072063356
Position 19556: 0.01586047236443961
Position 914: 0.014525366286423232
Position 20186: 0.013189286773803762
Position 13585: 0.0125232923347387
Position 12467: 0.0119429362300987
Position 11930: 0.010726172147030066
Position 20326: 0.00949671046847664
Position 1953: 0.009443862647092198
Position 11785: 0.009259344247842105
Position 4779: 0.007964195805505331
Position 18071: 0.0073905834788610516
Position 19459: 0.005778141456757476
Position 19591: 0.005728393564977217
Position 11674: 0.005500832160930437
Position 11290: 0.004944936187175202
Position 16812: 0.00433437968543644
Position 1142: 0.004204242006385613
Position 11744: 0.004096546538174754
Position 19522: 0.003871471056983596
Position 1612: 0.003657760474219247
Position 14149: 0.003478032397896217
Position 11806: 0.0031311250856130768
Position 6041: 0.003073406896037426
Position 5213: 0.0027808098821775528
Position 19617: 0.0026069367781291278
Position 2666: 0.0024460273914067147
Position 6026: 0.0023949450225493637
Position 6146: 0.0022881385176928082
Position 14260: 0.002099226319251351
Position 20493: 0.001958565812398438
Position 197: 0.0019089610578725776
Position 14216: 0.001752611001023048
Position 20197: 0.0016779245112845328
Position 20460: 0.0016596483531419078
Position 9852: 0.0015882914011477768
Position 5847: 0.001521702545487214
Position 19172: 0.0015040822259274043
Position 19405: 0.001488905233630014
Position 13348: 0.0012895281077796284
Position 1733: 0.0012281611115624153
Position 12724: 0.00120677372393259
Position 19477: 0.000998594537223844
Position 14257: 0.0009757643007650117
Position 19442: 0.0009531256091061601
Position 19300: 0.0009482365083326637
Position 20015: 0.0009439176834200696
Position 19185: 0.0008683680113391408
Position 98: 0.000841221350219092
Position 20423: 0.0007742267202338109
Position 807: 0.0007187402477784703
Position 745: 0.0006876025742075273
Position 2655: 0.0006636486081588289
Position 1262: 0.0006534676667116297
Position 4623: 0.0006305195868915187
Position 821: 0.0005300269344089186
Position 301: 0.0005274895847042576
Position 19025: 0.0005188890608561728
Position 811: 0.0005090076048815427
Position 20116: 0.000506718324852113
Position 6211: 0.0004970715428505285
Position 4796: 0.0004883639872796801
Position 2238: 0.00040395572576586055
Position 11681: 0.000403652086412306
Position 886: 0.0003925243254397456
Position 19535: 0.0003495451273859923
Position 19204: 0.00033522584065963314
Position 721: 0.00028009010779248846
Position 19768: 0.0002794413800390733
Position 2628: 0.0002677173790823537
Position 19595: 0.00025485796838795976
Position 2274: 0.000247399110917871
Position 19544: 0.000243146137173451
Position 1151: 0.0002075335935042078
Position 298: 0.00020345806304986907
Position 825: 0.0001938388680014924
Position 9901: 0.00018767900637071692
Position 1346: 0.00018759907277040818
Position 1330: 0.00018393916550279
Position 19304: 0.00015668773307491398
Position 1223: 0.00015232590933581355
Position 1454: 0.00015032094080358267
Position 232: 0.00014447263611494464
Position 2433: 0.0001367261284777027
Position 1914: 0.00013424660891835655
Position 20200: 0.00012761814834467663
Position 429: 0.0001243897021045371
Position 1535: 9.914430866707509e-05
Position 4829: 9.45142407695745e-05
Position 1420: 9.116748421080007e-05
Position 2515: 8.786723882093996e-05
Position 18964: 6.32514218043224e-05
Position 4677: 6.310282427526124e-05
Position 938: 5.9753161886062276e-05
Position 19662: 5.871125016247953e-05
Position 5650: 5.734024160544368e-05
Position 1228: 5.693333423366368e-05
Position 2295: 5.660576059107483e-05
Position 14050: 5.488527606048616e-05
Position 1697: 4.90192221678598e-05
Position 724: 4.737639512600281e-05
Position 181: 4.6410186285602935e-05
Position 678: 4.5917336033563606e-05
Position 1116: 4.433707194271065e-05
Position 2616: 3.388764978784277e-05
Position 19217: 2.148298893503803e-05
Position 3931: 1.2038544651645384e-05
Position 2122: 7.135868878747709e-06
Position 3236: 7.033958756380222e-06
Position 178: 5.293732704471722e-06
Position 1814: 5.223339854156586e-06
Position 1405: 4.655014968873449e-06
Position 128: 4.058476977758199e-06
Position 4718: 3.7025599931535755e-06
Position 1617: 3.649547652738448e-06
Position 4660: 3.1878585312042773e-06
Position 1706: 2.440790191120746e-06
Position 1990: 2.046010393178659e-06
Position 103: 1.926561650845592e-06
Position 14892: 1.7925233979303832e-06
Position 2336: 1.7063635143826917e-06
Position 2472: 1.2480723114360263e-06
Position 236: 1.0191718579005354e-06
Position 1213: 9.455925050341381e-07
Position 81: 8.407402460503361e-07
Position 1297: 6.768547378312592e-07
Position 829: 6.424986087225311e-07
Position 364: 5.552932030015747e-07
Position 326: 4.7581028395153526e-07
Position 1294: 3.5663613841236207e-07
Position 170: 2.697052825759378e-07
Position 15016: 2.318150799256128e-07
Position 19049: 2.063902878260385e-07
Position 305: 1.711451769622543e-07
Position 14388: 1.323173874268046e-07
Position 16205: 1.1776637267913205e-07
Position 246: 1.1093441270841515e-07
Position 1520: 1.041041428468778e-07
Position 1485: 8.289458502444162e-08
Position 1495: 6.190655324336701e-08
Position 969: 6.069739815511064e-08
Position 950: 5.3910359192502064e-08
Position 188: 5.363052900637601e-08
Position 911: 4.8496255895223145e-08
Position 1241: 2.4740211084593895e-08
Position 19151: 2.4575206428514944e-08
Position 436: 8.177241853918303e-09
Position 7151: 6.948553904514194e-09
Position 9007: 5.918356039305656e-09
Position 1305: 5.6847596933005265e-09
Position 61: 1.4535923659955485e-09
Position 14095: 1.0661979259225463e-09
Position 1744: 2.795008991979379e-10
Position 346: 8.679382849769332e-11
Position 2868: 6.58751196007605e-11
Position 2637: 5.366518059371777e-11
Position 3250: 2.890389115654328e-11
Position 1032: 1.845362715142708e-11
Position 1201: 1.7489897951416695e-11
Position 65: 4.3940383309265604e-12
Position 328: 3.80330437344145e-12
Position 5742: 9.353053138309341e-13
Position 2679: 2.7607659950460063e-13
Position 318: 1.2527839546009228e-22
