Gene = Eno
Position 669: 7.022887990952367e-05
Position 2094: 6.776263988098802e-05
Position 318: 5.8767756222718074e-05
Position 2913: 5.4001209264300326e-05
Position 1513: 5.3271699771931954e-05
Position 646: 4.9296421221208646e-05
Position 2933: 4.361291159544876e-05
Position 3281: 4.084869682780169e-05
Position 352: 3.889791379907214e-05
Position 4178: 3.849032806348152e-05
Position 1831: 3.6402598147757516e-05
Position 3938: 3.4108668448053534e-05
Position 1927: 3.233555810536037e-05
Position 4725: 3.1669751576307555e-05
Position 411: 2.7784307901269236e-05
Position 1128: 2.4474900048784346e-05
Position 474: 2.1908686972784296e-05
Position 273: 1.727747456958916e-05
Position 1973: 1.5231847696459821e-05
Position 3463: 1.4458758338641839e-05
Position 910: 1.4250627275773845e-05
Position 880: 1.4112479308682247e-05
Position 2657: 1.2597316642313364e-05
Position 3353: 1.2274746459634081e-05
Position 2802: 1.1829089164615322e-05
Position 1707: 1.0445155341638428e-05
Position 2682: 1.0014654867862446e-05
Position 1038: 6.518324027423739e-06
Position 124: 4.889894373579269e-06
Position 375: 4.413720530292602e-06
Position 132: 2.079743900117027e-06
Position 299: 1.8846256355457835e-07
Position 937: 1.3942144940804918e-07
Position 366: 4.626099867566043e-08
Position 526: 2.1080004097433848e-08
Position 100: 1.9107758661694588e-08
Position 285: 1.7553846221993578e-08
Position 397: 4.69795223141725e-09
Position 198: 4.042148965054951e-09
Position 304: 2.275362181119081e-09
Position 597: 5.738996143060171e-10
Position 294: 4.372289161341488e-13
Position 287: 2.9542184850264237e-13
