Gene = toc
Position 562: 2.90568360704724e-05
Position 47378: 2.7288117409335137e-05
Position 52066: 2.5850289653961764e-05
Position 2058: 2.5468750381681607e-05
Position 51087: 2.0573924621397125e-05
Position 1937: 1.924675256762976e-05
Position 2000: 1.8121141414251912e-05
Position 47127: 1.7447285897964714e-05
Position 686: 1.5070400628602273e-05
Position 73485: 1.5027962990595882e-05
Position 1529: 1.4963680067545147e-05
Position 574: 1.3429641948691229e-05
Position 67782: 1.3221130584397792e-05
Position 2353: 1.2327141122376391e-05
Position 74181: 1.1778403667676233e-05
Position 587: 1.1314798554438304e-05
Position 68152: 1.098675162047885e-05
Position 66025: 1.0700863375054798e-05
Position 1781: 8.981822398312276e-06
Position 2596: 8.171085349676467e-06
Position 73978: 8.011495748862041e-06
Position 74867: 7.677728173294729e-06
Position 577: 7.553090972656959e-06
Position 192: 7.176063783829715e-06
Position 74662: 7.005063378364017e-06
Position 1767: 6.901899109363681e-06
Position 1466: 6.742483851644402e-06
Position 2550: 6.65777481187435e-06
Position 66283: 6.545919343199655e-06
Position 66756: 6.14492145087303e-06
Position 67921: 5.436400461458216e-06
Position 1900: 4.9563602889297386e-06
Position 51083: 4.788041293235327e-06
Position 51834: 4.758254218391238e-06
Position 68898: 4.4340792068892e-06
Position 74261: 4.10056640656412e-06
Position 200: 4.086674620676941e-06
Position 75426: 3.996152344738406e-06
Position 74703: 3.7992580864475167e-06
Position 212: 2.801489321111021e-06
Position 206: 2.7324050123085265e-06
Position 1518: 2.5532563709712915e-06
Position 51238: 2.418155126493184e-06
Position 73888: 2.1995052433409726e-06
Position 12: 2.1605773426034977e-06
Position 350: 2.0833251978693085e-06
Position 74948: 1.869354254076116e-06
Position 74311: 1.7702148044506223e-06
Position 74589: 1.6796076633811461e-06
Position 66987: 1.6775376415947708e-06
Position 67758: 1.6526622956573624e-06
Position 544: 1.603373376753652e-06
Position 75036: 1.455429277395904e-06
Position 64383: 1.354591643282323e-06
Position 74401: 1.1411480317440355e-06
Position 74439: 1.103782821612715e-06
Position 66806: 1.0494716824914143e-06
Position 1449: 1.0291002697313264e-06
Position 372: 9.255042254209061e-07
Position 74190: 9.175452334614301e-07
Position 564: 8.252853927425159e-07
Position 508: 8.107134240112548e-07
Position 1820: 7.927637334399382e-07
Position 74196: 7.863428555988415e-07
Position 47146: 6.421204430149894e-07
Position 51437: 6.250484079619224e-07
Position 65602: 5.864406057027543e-07
Position 64752: 5.378351121657321e-07
Position 29: 4.75523351012158e-07
Position 614: 4.093669697689621e-07
Position 10: 3.888012984628512e-07
Position 619: 3.6609783424876183e-07
Position 74284: 3.2576126591748826e-07
Position 47328: 3.140345675345912e-07
Position 1740: 2.3442326915340585e-07
Position 66782: 2.1083381865257226e-07
Position 66559: 1.4462238065787793e-07
Position 65906: 1.3269229330602897e-07
Position 75255: 1.2943585400687017e-07
Position 65501: 1.0153627613796258e-07
Position 51429: 8.246280652218975e-08
Position 535: 7.275537285721601e-08
Position 73751: 6.406085727068156e-08
Position 383: 5.524133911466125e-08
Position 65133: 4.715460035686844e-08
Position 399: 4.1743116806382495e-08
Position 66722: 3.957944427995197e-08
Position 332: 3.6771871567561866e-08
Position 65556: 3.563897784432096e-08
Position 64782: 3.543969663763779e-08
Position 73593: 2.9747755369518763e-08
Position 66088: 2.6502418095338917e-08
Position 73798: 2.3888848503737317e-08
Position 64109: 1.9938432750748398e-08
Position 73302: 7.586704171441428e-09
Position 73800: 7.2128295923023996e-09
Position 73896: 6.2669588716805305e-09
Position 390: 4.455776877317901e-09
Position 924: 4.402226179056279e-09
Position 993: 3.239436314246184e-09
Position 64115: 2.5461680918131692e-09
Position 754: 2.2922375541109615e-09
Position 64638: 2.2822916083749337e-09
Position 64636: 2.179545347112331e-09
Position 64399: 1.733388522696211e-09
Position 1911: 1.0501952890497798e-09
Position 64148: 4.260646989983745e-10
Position 64162: 3.8817933959734e-10
Position 64707: 3.875954268578891e-10
Position 65336: 2.446273009191949e-10
Position 64431: 1.0637484291830361e-10
Position 64140: 8.296842318443469e-11
Position 64190: 6.60008554335562e-11
Position 64377: 6.559763587479699e-11
Position 74415: 5.6200627622090735e-11
Position 998: 5.072679814816919e-11
Position 64176: 3.3341084698795025e-11
Position 65353: 1.5983836576737145e-11
Position 715: 1.2431818900717189e-11
Position 717: 9.769704211587488e-12
Position 65010: 4.589582506973207e-12
Position 64455: 1.3271977035333233e-12
Position 64646: 9.699563491679348e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 73281: 0.9989685089127349
Position 63517: 0.9989642963880516
Position 35924: 0.9979839628939214
Position 46720: 0.9972488642967674
Position 16995: 0.9777601954582772
Position 74054: 0.9723975286202436
Position 73021: 0.9280222685714843
Position 50410: 0.9208337255340451
Position 63898: 0.8990715771125365
Position 19828: 0.8899403422911343
Position 19089: 0.75904259981266
Position 47083: 0.7038816560898531
Position 1129: 0.48288868915558514
Position 1596: 0.3507956881374026
Position 49635: 0.32270047054130246
Position 501: 0.30923595358847855
Position 1622: 0.22230305441088277
Position 71510: 0.15485948022774734
Position 5583: 0.11010948941737954
Position 48673: 0.09973147873994338
Position 47417: 0.09532919757734921
Position 45708: 0.08115564309922431
Position 71700: 0.08018595057915057
Position 49803: 0.08009912334692461
Position 17743: 0.07895936341930536
Position 64013: 0.0639568778190108
Position 75421: 0.06289000259007911
Position 1283: 0.05615333065985967
Position 71678: 0.047779445799056866
Position 58635: 0.04360795738598211
Position 1081: 0.043383495109163055
Position 1064: 0.04055684526817318
Position 19857: 0.033964207281336534
Position 63930: 0.03315678327811088
Position 46995: 0.030398835445768085
Position 49658: 0.02608510312685552
Position 720: 0.025829960777750877
Position 18191: 0.02582891357537727
Position 47401: 0.024745445324691265
Position 619: 0.023775542233902512
Position 75816: 0.02271355830891106
Position 72021: 0.021236502551190167
Position 58252: 0.019596356098154813
Position 59288: 0.019393636661813263
Position 4764: 0.01694578205704261
Position 19860: 0.01686142840464297
Position 17945: 0.01665936710047061
Position 49216: 0.014697216856434983
Position 15414: 0.014564822939764051
Position 4726: 0.01455915331449749
Position 13135: 0.013382866229573506
Position 902: 0.012872763644341454
Position 44615: 0.01204624479166503
Position 5203: 0.011602134573862654
Position 2093: 0.011547234207591558
Position 987: 0.011495050164484925
Position 4849: 0.010464433656874576
Position 47103: 0.010260978992836057
Position 75474: 0.010150381987641996
Position 56151: 0.009710758379128293
Position 44462: 0.009689542256181006
Position 1382: 0.009423743546470485
Position 6041: 0.009180797179200033
Position 18247: 0.00859381808439377
Position 74175: 0.00856633150746067
Position 44437: 0.008376537613025726
Position 47338: 0.008122116249920984
Position 2710: 0.007990943166327981
Position 75418: 0.007833051813893203
Position 1023: 0.007025627395048245
Position 48047: 0.007002711601117944
Position 52705: 0.006805116178280218
Position 40240: 0.006205981344808743
Position 5127: 0.006105295689559641
Position 744: 0.006090422856110909
Position 50438: 0.005725025546178238
Position 72692: 0.005418953485744267
Position 18546: 0.0051880392924128285
Position 7391: 0.0051364474995441245
Position 51323: 0.004651172672924494
Position 75898: 0.004512142206782337
Position 75745: 0.004478853723541767
Position 48708: 0.004368768607466498
Position 63942: 0.0043299499251306175
Position 1225: 0.0043231334392371135
Position 10618: 0.004286226879594483
Position 2226: 0.004174629120442452
Position 71885: 0.004172259265703435
Position 2960: 0.0038990297911484107
Position 1774: 0.003893661884317255
Position 54566: 0.003517768114305962
Position 350: 0.0034119520665836208
Position 19967: 0.0032675950671977017
Position 74231: 0.0032478111994812798
Position 72203: 0.003168576541387802
Position 10702: 0.0030495416458022726
Position 42142: 0.0030382310799714285
Position 5121: 0.002992442373936112
Position 57257: 0.0029761956115418424
Position 3835: 0.002951598751028469
Position 58: 0.002908879482932614
Position 1262: 0.002834968172240033
Position 47507: 0.0026935909477659946
Position 1151: 0.002559084932643153
Position 3303: 0.0025583901989778422
Position 984: 0.0025432191438553697
Position 74537: 0.0025299155883562446
Position 48888: 0.0025244263555598244
Position 2012: 0.0024336496049134184
Position 963: 0.002426156401060986
Position 328: 0.002421875321319569
Position 61: 0.002303701442080313
Position 4692: 0.0022129378876147568
Position 1179: 0.0022111586682887143
Position 5549: 0.001991982773654823
Position 47221: 0.0017898610163769083
Position 47126: 0.0017637898603819293
Position 47378: 0.001761862667993842
Position 2350: 0.0017602277520125187
Position 49115: 0.0016574193083661389
Position 47470: 0.0016337083640675537
Position 48127: 0.001604944591727917
Position 59616: 0.0015901692966930042
Position 1271: 0.0015757185657567655
Position 54802: 0.0015371455958384764
Position 356: 0.0015118937216106764
Position 5588: 0.0014843763719150508
Position 1832: 0.0014559293148123523
Position 2265: 0.0014384804964608269
Position 74023: 0.0014369331710758855
Position 63738: 0.001432443245765493
Position 76081: 0.0014227642547982417
Position 3506: 0.0014112145789182155
Position 52192: 0.0013437193823106729
Position 3616: 0.0013007362409771578
Position 37946: 0.0012974564444230253
Position 37927: 0.0012951391832706643
Position 76225: 0.0012851883102148617
Position 1988: 0.0012358479751509363
Position 47544: 0.001220176663085314
Position 2671: 0.0012151099897454816
Position 58240: 0.0012025808930756592
Position 37496: 0.001173659465872613
Position 3658: 0.0011313549559835749
Position 3404: 0.0011297407342893634
Position 4811: 0.001109237464963982
Position 54064: 0.0010697886268362091
Position 76027: 0.0010658698756348126
Position 48968: 0.0010572032217498995
Position 75845: 0.0009486972244592943
Position 47464: 0.0009119221572138699
Position 46945: 0.0007884703733217123
Position 36986: 0.000774020436765725
Position 667: 0.000761790180361088
Position 46797: 0.0007483408476909338
Position 47437: 0.0007345879693082548
Position 55856: 0.0007120077457287249
Position 47522: 0.000710259226397607
Position 53938: 0.0006932305316191485
Position 3243: 0.0006925640913398319
Position 74408: 0.0006855022148208323
Position 1699: 0.0006392051862861098
Position 47182: 0.000635408881538963
Position 11309: 0.0006191323560778675
Position 74064: 0.0006141601913718841
Position 70781: 0.000608166903670898
Position 247: 0.0005838933348998039
Position 54836: 0.0005783314151804154
Position 74240: 0.0005691552504411022
Position 1319: 0.0005567472252460745
Position 69108: 0.0005253846370357931
Position 37064: 0.0004849752354108215
Position 74311: 0.00047264523144641254
Position 74246: 0.00046843377674038634
Position 62242: 0.0004311159739390041
Position 68892: 0.0004298596458579235
Position 49265: 0.0004089837830374965
Position 40273: 0.0003503738627443277
Position 74747: 0.0003412095415454109
Position 54005: 0.00033794088022082896
Position 71128: 0.0003250764024867029
Position 51347: 0.00031809971220723776
Position 1027: 0.0003131624780475914
Position 56174: 0.00030062713926951
Position 75102: 0.00028269556830175544
Position 62768: 0.0002809481094890582
Position 73338: 0.0002611504435030713
Position 74397: 0.00024968683858164477
Position 75946: 0.0002453620726434402
Position 2864: 0.00024262455554961132
Position 74654: 0.0002402940614401298
Position 73469: 0.00023088471420888606
Position 54424: 0.00020348242513553068
Position 74786: 0.000201807984689729
Position 75484: 0.00020157194556668298
Position 73325: 0.0001933302655220667
Position 75326: 0.00019299819650306138
Position 1704: 0.00017260251966242572
Position 46919: 0.00016261456098514904
Position 50644: 0.00015553789218064227
Position 73451: 0.00012938498843861513
Position 68483: 0.00012935114962065613
Position 282: 0.00012861248748264597
Position 68665: 0.0001280674930545153
Position 73287: 0.00012714558089007045
Position 73715: 0.0001191959916328321
Position 2268: 0.00011658410980524024
Position 41148: 0.00010920380901510082
Position 74936: 0.00010752222532873078
Position 945: 0.00010169084488433933
Position 183: 9.691925705714559e-05
Position 74181: 9.352690785111203e-05
Position 51001: 9.257944684217923e-05
Position 68732: 7.869682650582223e-05
Position 73484: 6.432871518056322e-05
Position 426: 6.148033217616632e-05
Position 73319: 6.009755291830651e-05
Position 1388: 5.776911516289296e-05
Position 74070: 4.835869490141139e-05
Position 47028: 4.2581310600925985e-05
Position 62066: 4.1484824370317335e-05
Position 75730: 4.133861708063353e-05
Position 849: 4.027025076026094e-05
Position 74085: 3.868649250246428e-05
Position 74348: 3.7999767154217545e-05
Position 1360: 3.423975334084224e-05
Position 993: 3.357606797649827e-05
Position 73481: 3.164387972870719e-05
Position 74163: 2.9591094135434408e-05
Position 73427: 2.8741126541138145e-05
Position 2057: 2.816756064007428e-05
Position 1506: 2.5002600161713636e-05
Position 292: 2.4101560308805445e-05
Position 256: 2.3802558490021624e-05
Position 1241: 2.263795613604659e-05
Position 1524: 2.2282786763578807e-05
Position 62268: 1.9263361360401144e-05
Position 1236: 1.3598146329392704e-05
Position 66641: 1.352864900453397e-05
Position 67920: 1.3306694552031032e-05
Position 118: 1.3075486830792378e-05
Position 74810: 1.1846318883226865e-05
Position 1709: 1.1225574116891579e-05
Position 2185: 1.1025702182636957e-05
Position 1723: 1.0766918456593643e-05
Position 3412: 1.0341901815438425e-05
Position 188: 9.302692001458233e-06
Position 858: 8.238594119143613e-06
Position 65974: 8.202001595779692e-06
Position 399: 8.08616694827453e-06
Position 74255: 6.95453078815566e-06
Position 362: 6.829452403100979e-06
Position 74921: 6.788451053515843e-06
Position 74196: 6.1186391507211995e-06
Position 67850: 5.467695126991866e-06
Position 73448: 5.377748505543712e-06
Position 383: 4.521663203935908e-06
Position 2108: 4.453428044485423e-06
Position 51487: 4.1727449424502044e-06
Position 67988: 3.8825953383189135e-06
Position 74541: 3.443950046342823e-06
Position 372: 3.425600250816568e-06
Position 67577: 3.018849392586318e-06
Position 50772: 2.855451201748745e-06
Position 53805: 2.6379943649778443e-06
Position 66884: 2.2896104770049275e-06
Position 65720: 2.092673900614334e-06
Position 66087: 2.0484200703243246e-06
Position 64859: 1.975423845513486e-06
Position 67368: 1.9640539395365266e-06
Position 74557: 1.7746904349999825e-06
Position 1911: 1.773525159411889e-06
Position 67046: 1.728776454685422e-06
Position 67068: 1.6070693500942913e-06
Position 65776: 1.5443048240595317e-06
Position 6196: 1.394203436717556e-06
Position 1732: 1.1766707954500025e-06
Position 50924: 1.1558066080312634e-06
Position 64306: 1.1183725316882303e-06
Position 66809: 7.573330767347823e-07
Position 64241: 6.984834774016548e-07
Position 1748: 5.855965237082358e-07
Position 50880: 5.641878411704248e-07
Position 65740: 4.4209868354294437e-07
Position 65951: 4.0528807674607097e-07
Position 447: 3.939801066016328e-07
Position 1750: 3.879214822445017e-07
Position 51625: 3.818210669340808e-07
Position 808: 3.518487932710125e-07
Position 65668: 2.9927802555352385e-07
Position 65225: 2.9530116795207626e-07
Position 64264: 1.7660310550071389e-07
Position 122: 1.7174255907035823e-07
Position 65166: 1.5853594486048605e-07
Position 65049: 1.5740265728981065e-07
Position 64459: 1.1716603729479128e-07
Position 64205: 1.0591740466493115e-07
Position 65433: 8.074093277526193e-08
Position 65985: 7.180915964728827e-08
Position 65860: 6.895546838128186e-08
Position 1820: 5.063421004942508e-08
Position 63974: 3.9197091444379785e-08
Position 1937: 3.573745015223917e-08
Position 65998: 3.5726821057506945e-08
Position 65093: 2.8196792084566248e-08
Position 124: 2.587010461100987e-08
Position 64057: 2.5489276719789682e-08
Position 65403: 2.231363957360788e-08
Position 65124: 1.4362287313397037e-08
Position 65: 1.1018403092699444e-08
Position 816: 1.0790094192531062e-08
Position 65193: 1.0613183541061571e-08
Position 74684: 7.449533224819221e-09
Position 66662: 6.389517936045617e-09
Position 49683: 5.825767869460996e-09
Position 65444: 5.717816166320512e-09
Position 64213: 4.873435339318936e-09
Position 828: 4.49106431454685e-09
Position 63980: 4.166530710935236e-09
Position 64251: 3.2160938911718055e-09
Position 64276: 3.071426462010767e-09
Position 823: 2.2340710934536888e-09
Position 69: 2.1766487308526237e-09
Position 64431: 1.4218681456234842e-09
Position 64610: 1.2947439261289212e-09
Position 64672: 3.2992936845777903e-10
Position 64712: 2.374419084466797e-10
Position 452: 1.5786914508122661e-10
Position 64190: 1.0240099165040873e-10
Position 64558: 7.501937604161449e-11
Position 64048: 6.4422090428056e-11
Position 458: 2.8442302641240384e-11
Position 64184: 9.187986628726458e-12
Position 76: 9.120585885736957e-12
Position 64194: 9.102257122957e-12
