Gene = RhoGAP71E
Position 12304: 0.0005072015764000951
Position 5158: 0.0004957482468418453
Position 3209: 0.0004925890392625964
Position 12553: 0.0004121838916530417
Position 12561: 0.0003996083179668177
Position 809: 0.00038681861330471353
Position 8568: 0.0003852895612511828
Position 3195: 0.0003340169108160404
Position 12563: 0.0002700476136841892
Position 15254: 0.0002666419916353809
Position 1914: 0.0002513983670487119
Position 5151: 0.00024082229669078768
Position 11989: 0.00020604191840881134
Position 8530: 0.00018531709478618726
Position 1894: 0.00018385806978922026
Position 462: 0.00017515403511247587
Position 6645: 0.0001642071296122209
Position 12702: 0.0001518566261778536
Position 12281: 0.00014492265418483227
Position 12565: 0.000127015772556933
Position 12537: 0.00012112553657475211
Position 11965: 0.0001107711597665339
Position 15224: 0.00011049737158994356
Position 532: 0.00010180021733675303
Position 12567: 0.0001015785457518506
Position 142: 9.623370383273721e-05
Position 12034: 9.514281367757007e-05
Position 12569: 8.66560087227832e-05
Position 783: 8.08400778271326e-05
Position 2844: 7.833359091018656e-05
Position 339: 7.27094544939879e-05
Position 11762: 6.864871991545304e-05
Position 12440: 6.805489242409055e-05
Position 12301: 6.350984976903594e-05
Position 4886: 5.598630010394977e-05
Position 13899: 5.5192559227702926e-05
Position 423: 5.2936037714441687e-05
Position 971: 5.0290199552151544e-05
Position 12048: 4.956708511466324e-05
Position 13747: 4.751790487048817e-05
Position 13710: 4.4210612138717826e-05
Position 11751: 4.1637015207494214e-05
Position 12016: 3.673904962463306e-05
Position 15068: 3.428621650998698e-05
Position 14057: 3.294813214869125e-05
Position 524: 2.4313009465626182e-05
Position 37: 2.3972592111709087e-05
Position 15564: 2.3527318490267888e-05
Position 18542: 2.2424271866855923e-05
Position 12588: 2.1951583943556267e-05
Position 342: 2.0571317903824518e-05
Position 11947: 1.927047952531225e-05
Position 13060: 1.7726176411998656e-05
Position 12308: 1.6767680006903204e-05
Position 1000: 1.4609600251369666e-05
Position 1362: 1.3960303696730041e-05
Position 12453: 1.3807995852780303e-05
Position 12705: 1.3276631180184034e-05
Position 14840: 1.3259883390748947e-05
Position 3567: 1.218830728083857e-05
Position 13393: 1.098026432645516e-05
Position 13179: 1.0563377252920269e-05
Position 289: 9.74039521370393e-06
Position 1524: 9.540292243049444e-06
Position 15040: 9.394251892058952e-06
Position 196: 8.824487932658872e-06
Position 11982: 8.604809434715481e-06
Position 12242: 7.598651025201744e-06
Position 2867: 7.360610731428421e-06
Position 12493: 6.911546040682481e-06
Position 124: 6.555313942795589e-06
Position 891: 6.1563757230710485e-06
Position 2620: 5.035846333252178e-06
Position 13722: 4.337744445643244e-06
Position 828: 4.126707172203365e-06
Position 14690: 4.054642970526315e-06
Position 12573: 3.971957733778217e-06
Position 12424: 3.5166731781479915e-06
Position 14301: 3.381944153474918e-06
Position 1440: 3.3640600038244845e-06
Position 12685: 3.2316878337695296e-06
Position 1627: 3.2071861871153146e-06
Position 13915: 3.0294012951761162e-06
Position 12037: 2.8943095282780803e-06
Position 11743: 2.8425541314463934e-06
Position 678: 2.7853148628871465e-06
Position 13692: 2.777154805413363e-06
Position 12858: 2.741493697582175e-06
Position 13256: 2.4065780242083048e-06
Position 13102: 2.2389527591622063e-06
Position 12171: 2.0298372708842197e-06
Position 1263: 2.0205839404786794e-06
Position 12571: 1.5346738649713905e-06
Position 11915: 1.528106930585663e-06
Position 13643: 1.4627056044860476e-06
Position 1018: 1.399969603919215e-06
Position 13715: 1.2881380479995354e-06
Position 1029: 1.1019734362703363e-06
Position 11902: 1.0544455544281096e-06
Position 12617: 9.760439087202608e-07
Position 979: 9.72092137646489e-07
Position 15437: 9.340953471713193e-07
Position 11710: 9.135237939292568e-07
Position 811: 6.412211912983852e-07
Position 11863: 6.332652637349922e-07
Position 985: 6.135342232246457e-07
Position 245: 5.84959201349674e-07
Position 1002: 5.336735977572705e-07
Position 13973: 4.543730073797278e-07
Position 14249: 4.3195506507452996e-07
Position 1229: 4.186236232464719e-07
Position 15613: 4.178383132836765e-07
Position 865: 3.4864134317086024e-07
Position 26: 3.4149171902634417e-07
Position 12159: 3.2185428398220295e-07
Position 1189: 3.058807824794404e-07
Position 159: 2.9188213619912147e-07
Position 1254: 2.8119075631923807e-07
Position 1852: 2.490931106353669e-07
Position 12082: 2.1358827202639948e-07
Position 11677: 1.6474682612761056e-07
Position 12258: 1.5692983143476233e-07
Position 1989: 1.2188815522724596e-07
Position 12223: 8.596808646868873e-08
Position 1495: 7.53156996964398e-08
Position 12051: 7.47315954815457e-08
Position 15291: 6.352097448133285e-08
Position 11693: 6.034114013084571e-08
Position 1141: 5.65062253811914e-08
Position 2550: 1.8058791634927863e-08
Position 12410: 5.800753015287343e-09
Position 13448: 1.438214576329192e-09
Position 536: 4.6321583047051544e-10
Position 709: 2.4456324106261073e-10
Position 519: 2.4051254040402497e-10
Position 13078: 1.2129374443980564e-10
Position 2103: 4.344490940525538e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11555: 0.9976986701866313
Position 11827: 0.9976668580141744
Position 12372: 0.8956081379362036
Position 19383: 0.39512900409996654
Position 519: 0.16534229750392884
Position 18754: 0.15970340714017728
Position 12606: 0.11238490307330896
Position 20134: 0.09750729327315683
Position 12774: 0.08714737107228102
Position 966: 0.08231365325363778
Position 17798: 0.08028396032859561
Position 1694: 0.06848071120615823
Position 12198: 0.04009906491726522
Position 10085: 0.031630913549876696
Position 18731: 0.029352365182799177
Position 15320: 0.024173339014664116
Position 19314: 0.022937306677142354
Position 17823: 0.021124634629745946
Position 6082: 0.019123800737821692
Position 15141: 0.016709106951468322
Position 19715: 0.015939006114281562
Position 19447: 0.015280829170597013
Position 498: 0.014732672590823224
Position 19142: 0.01470498867954894
Position 19521: 0.014347620621770155
Position 19230: 0.012056723165504364
Position 476: 0.011592084960681908
Position 13804: 0.011071559655520355
Position 17587: 0.010974362552099763
Position 933: 0.00917862947829176
Position 12680: 0.008221954404582203
Position 19034: 0.00804661240049027
Position 462: 0.007871409145371544
Position 7805: 0.007831778934392885
Position 18595: 0.0076580386737473485
Position 17940: 0.007636154473759563
Position 18571: 0.0072624148370472935
Position 13163: 0.007231538448186288
Position 4418: 0.007015180466313433
Position 798: 0.006908501434384428
Position 16196: 0.0064266983696477575
Position 8407: 0.006313738007367792
Position 124: 0.0056888619902369835
Position 18707: 0.005647480747522917
Position 19879: 0.005402131522494817
Position 12296: 0.005042646001773659
Position 15144: 0.004508489531971038
Position 648: 0.004473913669105231
Position 1016: 0.004182807065038266
Position 6350: 0.004104922052155157
Position 19471: 0.0036348244703570147
Position 16532: 0.003601825460059434
Position 12301: 0.0034440593002411147
Position 17053: 0.0033205291408863
Position 18786: 0.003238657223043631
Position 6380: 0.0031225099089339783
Position 19395: 0.0029781780445003545
Position 12125: 0.0029574955422142614
Position 19008: 0.0029383952623340667
Position 695: 0.0025553973144191275
Position 18498: 0.0025331885359247117
Position 13166: 0.002486567803896716
Position 3396: 0.0022403423608045128
Position 12817: 0.0021150159912875985
Position 19774: 0.0020217174480233174
Position 14044: 0.002017187621426507
Position 11848: 0.0019896516755723206
Position 12239: 0.0018142555216236929
Position 6595: 0.0018125663103401503
Position 13127: 0.0016607167702946686
Position 19108: 0.0016510923483270834
Position 18484: 0.0016151691112825982
Position 888: 0.0015305717168856555
Position 4941: 0.0014906377148273889
Position 18929: 0.0014423166363202074
Position 18986: 0.0014283537652007698
Position 15440: 0.0014182311370956229
Position 7407: 0.0014121121185649013
Position 16976: 0.001398569185476676
Position 5318: 0.0013376940205647133
Position 3620: 0.001333613544771303
Position 1067: 0.00132814610394441
Position 3314: 0.001323148305149802
Position 543: 0.0012973239957263557
Position 6286: 0.0012164258361009996
Position 6428: 0.0010907039832584312
Position 17883: 0.0010704102901077505
Position 1360: 0.0010671743902960986
Position 20102: 0.0010472386761154135
Position 11586: 0.0010031032782433142
Position 14416: 0.0009932815136276466
Position 13265: 0.000964296226358183
Position 12254: 0.0009609731114955196
Position 524: 0.0009424688714633662
Position 1673: 0.0009248131393294377
Position 3096: 0.0009125526734574493
Position 12637: 0.0008940720814362884
Position 6875: 0.0008695883988802228
Position 16653: 0.000828299682958535
Position 9407: 0.0007428708027369813
Position 17261: 0.0007148393001136195
Position 11477: 0.0007103653695297833
Position 2918: 0.0007036829254035851
Position 18464: 0.0006710819362651639
Position 1942: 0.0006563014862893035
Position 1267: 0.0006498737317023842
Position 1564: 0.0006430779104156933
Position 601: 0.0006430162216918354
Position 5081: 0.0006134196519115498
Position 635: 0.0006122037399730439
Position 18865: 0.0006114106606625206
Position 6046: 0.0005833738193475849
Position 17164: 0.0005457572812064909
Position 17919: 0.0005311058588727251
Position 17839: 0.0005275177071524723
Position 15975: 0.0005211371646140465
Position 3084: 0.0005015406010760031
Position 822: 0.0004427836946407235
Position 18535: 0.00043810802664127137
Position 12314: 0.0004244029517875053
Position 2830: 0.00040988722551502983
Position 14086: 0.0004018290218129196
Position 2681: 0.00039765536357704663
Position 13433: 0.0003775287571344515
Position 6750: 0.0003350151551733314
Position 13097: 0.0003317427137129481
Position 12104: 0.0003281074264343485
Position 13124: 0.0003105295733722021
Position 13525: 0.00030563294225290587
Position 17705: 0.00029781849554538444
Position 1311: 0.00029364196137260113
Position 13739: 0.0002922553882595886
Position 2472: 0.00026551838276039794
Position 2764: 0.00024920129799962297
Position 14249: 0.0002453531367625236
Position 8249: 0.0002449171020029368
Position 652: 0.00023670633557904263
Position 14184: 0.00023203017276596287
Position 11839: 0.00023059545267601226
Position 12782: 0.00022877129578602123
Position 2813: 0.00022602929187133901
Position 13480: 0.000225389475691215
Position 4385: 0.00022507514483228753
Position 15753: 0.00021018563079678248
Position 2195: 0.0002083151453163031
Position 15331: 0.0002064890019737642
Position 15328: 0.00019901329165241218
Position 16096: 0.0001990076587462537
Position 17083: 0.00019187208002627662
Position 13169: 0.00019158307943770676
Position 4828: 0.00019081159527297288
Position 12202: 0.00018656610294762508
Position 2775: 0.00018381373585889626
Position 1777: 0.00017810934663742867
Position 11530: 0.00015780934550578665
Position 13483: 0.00015766994615338587
Position 716: 0.00015077606839358445
Position 5296: 0.00015058383773540958
Position 2936: 0.00014912196818494899
Position 10816: 0.00014458258625913906
Position 12478: 0.0001401513634622175
Position 16536: 0.00013732477726682415
Position 12903: 0.00013283730640540744
Position 4472: 0.00012655545366117914
Position 6804: 0.00012000033077166484
Position 1483: 0.00011524543930538603
Position 1910: 0.00011275544773991319
Position 15651: 0.00011256909103022677
Position 11501: 0.00010661656053552533
Position 12702: 9.913670099615122e-05
Position 12171: 9.81490448294158e-05
Position 703: 9.575514558583586e-05
Position 763: 9.540024385966423e-05
Position 2062: 9.037663920057274e-05
Position 15475: 8.640766565979957e-05
Position 12785: 8.290485791689968e-05
Position 12579: 8.036442985942118e-05
Position 13784: 7.925475375017676e-05
Position 14274: 7.78612782607923e-05
Position 13492: 7.363885308619347e-05
Position 189: 7.316144432167452e-05
Position 13294: 7.173088525176354e-05
Position 176: 7.168980386991831e-05
Position 17115: 6.676518578901934e-05
Position 12649: 6.30348328720605e-05
Position 16508: 6.204354050738996e-05
Position 11921: 5.8899621518810125e-05
Position 2277: 5.852492926019912e-05
Position 14793: 5.8169435920238876e-05
Position 14526: 4.690564756186871e-05
Position 12109: 4.291379521933781e-05
Position 15791: 4.025947352617978e-05
Position 1041: 3.928832085344823e-05
Position 13442: 3.8993854608339795e-05
Position 12699: 3.7501486559184604e-05
Position 15546: 3.2178758315270064e-05
Position 13277: 3.152840636870596e-05
Position 13139: 3.130640536019744e-05
Position 12398: 3.073167396538368e-05
Position 12841: 3.027497409948145e-05
Position 15034: 2.2513588179896575e-05
Position 16200: 2.1477941096315285e-05
Position 14426: 1.962585633537469e-05
Position 10952: 1.9306879257906824e-05
Position 15163: 1.9250281084543943e-05
Position 11863: 1.631377499089525e-05
Position 10438: 1.285461251411303e-05
Position 12129: 1.137864861538404e-05
Position 142: 1.120171397066317e-05
Position 15812: 1.0990916191530433e-05
Position 10713: 1.011344560558051e-05
Position 13718: 9.697196011471933e-06
Position 13746: 9.399614187118728e-06
Position 13250: 9.36279252606973e-06
Position 14962: 8.968372658995679e-06
Position 206: 7.04454097594636e-06
Position 1233: 6.146675867689359e-06
Position 9278: 5.759912259015529e-06
Position 12395: 5.561517855570936e-06
Position 2856: 5.309303790430906e-06
Position 6604: 5.257774791181002e-06
Position 15084: 4.700286425486253e-06
Position 260: 4.602963908584622e-06
Position 1393: 4.443420208800641e-06
Position 11935: 4.179367610266955e-06
Position 12389: 3.8171956554996635e-06
Position 3147: 3.7773064325007937e-06
Position 13509: 3.5712428386210335e-06
Position 14894: 3.4355638171228068e-06
Position 9866: 3.251764213258131e-06
Position 4913: 2.8817141531687805e-06
Position 13710: 2.562543958417112e-06
Position 1111: 2.472570567479652e-06
Position 13331: 2.2966963039583045e-06
Position 12823: 2.2236553266488666e-06
Position 1720: 2.1031183481803057e-06
Position 362: 2.0605675645851082e-06
Position 13655: 2.0099096337940253e-06
Position 945: 2.0022202058420126e-06
Position 12959: 1.9951151703417007e-06
Position 9363: 1.9901840484090074e-06
Position 265: 1.9429915171361566e-06
Position 2965: 1.803489262564578e-06
Position 948: 1.7143094713626686e-06
Position 1316: 1.6985954417713993e-06
Position 289: 1.6040952724161302e-06
Position 13025: 1.5944550124806211e-06
Position 12468: 1.5608020707127662e-06
Position 210: 1.5585952635321411e-06
Position 2005: 1.5477384484568162e-06
Position 6532: 1.3467975378866178e-06
Position 336: 1.2989088793552093e-06
Position 656: 1.2337889319686823e-06
Position 567: 1.1203415565075886e-06
Position 1029: 1.084724880965264e-06
Position 891: 1.0012702191269858e-06
Position 13073: 9.60646263112369e-07
Position 12410: 9.311698423157161e-07
Position 257: 8.614337081906308e-07
Position 13453: 7.658410442377678e-07
Position 1274: 7.081485981558183e-07
Position 2962: 7.051848843585355e-07
Position 2784: 6.794306860146366e-07
Position 273: 6.541462657220937e-07
Position 2236: 6.439875249672126e-07
Position 12642: 6.328618555263413e-07
Position 4329: 6.318342496889676e-07
Position 3164: 6.117978444739288e-07
Position 11941: 5.024990430254994e-07
Position 215: 4.873298544279738e-07
Position 333: 4.856132010769364e-07
Position 1879: 4.091978220019049e-07
Position 13172: 3.0876376108581037e-07
Position 1397: 2.79041809574284e-07
Position 14200: 2.6626264262232067e-07
Position 376: 2.4566116359610126e-07
Position 226: 2.155175260510152e-07
Position 1026: 2.0906232185128283e-07
Position 13374: 1.8512499604647074e-07
Position 1417: 1.5462707738997809e-07
Position 660: 1.5438882061019952e-07
Position 13102: 1.4225969069527002e-07
Position 13274: 1.266195985639375e-07
Position 1850: 1.1471777065184403e-07
Position 339: 1.1269264742118305e-07
Position 11989: 9.11799767060685e-08
Position 11965: 8.175911232294917e-08
Position 3274: 8.054786906472949e-08
Position 2068: 8.044383842529242e-08
Position 1495: 7.278999154996728e-08
Position 1321: 7.119653307503216e-08
Position 13190: 6.34209181772404e-08
Position 235: 6.034291290769627e-08
Position 12884: 5.59428208316329e-08
Position 1708: 4.9030725965083736e-08
Position 312: 4.824165889685908e-08
Position 309: 4.556869562632705e-08
Position 12034: 4.2515061786036824e-08
Position 11902: 3.547191375950101e-08
Position 668: 3.182948253614009e-08
Position 297: 2.9496166336124797e-08
Position 12051: 2.9061767061246144e-08
Position 1622: 2.3264503629625954e-08
Position 1136: 2.0281953848966072e-08
Position 1949: 1.86070947224779e-08
Position 11958: 1.4662757870538202e-08
Position 12016: 1.067035694883018e-08
Position 232: 6.357511669380433e-09
Position 12914: 1.941431821247104e-09
Position 12788: 1.8743506146226776e-09
Position 281: 1.7050472774389242e-09
Position 242: 9.79492939637124e-10
Position 317: 7.483227806181613e-10
Position 301: 5.157343289522001e-10
Position 1197: 4.000905166595339e-10
Position 834: 3.7232463441774563e-10
Position 82: 2.550841351163726e-10
Position 420: 3.618317809607035e-11
Position 314: 3.230010330671596e-11
Position 299: 2.3563646318144537e-12
Position 415: 1.700833649866133e-12
Position 194: 6.765184727692446e-13
Position 435: 5.50106853770779e-13
Position 319: 5.114006272122145e-13
Position 417: 4.789106097674832e-13
Position 77: 1.026573804438651e-17
