Gene = Tig
Position 1164: 0.0007702001058343923
Position 5344: 0.0007610229233500671
Position 5254: 0.0006620895651804278
Position 4768: 0.000659256243471661
Position 470: 0.0006104714075220526
Position 2262: 0.0005543478055519529
Position 5848: 0.0005355365989473492
Position 148: 0.0005332028941388204
Position 6730: 0.000501448667206265
Position 7149: 0.0004779491409631885
Position 146: 0.0004472158205457632
Position 604: 0.00041260121336615435
Position 396: 0.0003454724674241733
Position 6501: 0.0003411166526966729
Position 8069: 0.00033768716514644294
Position 1203: 0.000315930928338213
Position 733: 0.00030769987882397245
Position 6246: 0.0003013454751361326
Position 6512: 0.0002889909696956919
Position 132: 0.00028393328982337276
Position 1105: 0.0002816496315747402
Position 3029: 0.0002803478264593302
Position 137: 0.0002523750003083809
Position 187: 0.00025120117175634986
Position 6444: 0.00024510982603708224
Position 5902: 0.00024415321717986246
Position 747: 0.00023456443954047768
Position 5182: 0.00020239028041168673
Position 5852: 0.00020026631356722188
Position 347: 0.00017721778245011077
Position 38: 0.00017459313601995112
Position 1563: 0.00017214060397578352
Position 4638: 0.00016498762685224428
Position 7818: 0.0001531814982570045
Position 5877: 0.00014734562771874136
Position 478: 0.0001458630911099591
Position 1048: 0.00014196230641360982
Position 564: 0.0001402856579114415
Position 130: 0.0001387300921385738
Position 6515: 0.00013420754027904328
Position 5278: 0.00012857014380748618
Position 4875: 0.00012661913136944138
Position 1192: 0.0001251372409528321
Position 97: 0.0001235280099448567
Position 68: 0.0001064882818353181
Position 5175: 0.00010601636204774332
Position 376: 0.00010207934461875712
Position 535: 0.00010128930225301791
Position 910: 9.491918557788152e-05
Position 1640: 8.204991417405197e-05
Position 6933: 7.613018667939019e-05
Position 5188: 7.20228857889925e-05
Position 889: 7.060946792534578e-05
Position 4840: 6.936536716181885e-05
Position 2026: 6.891485178495053e-05
Position 4806: 6.760134198182516e-05
Position 1569: 6.75460151913756e-05
Position 2864: 6.337426594866652e-05
Position 208: 6.332224783653594e-05
Position 6302: 6.018892024396543e-05
Position 2055: 5.899232182413411e-05
Position 1989: 5.77367841060802e-05
Position 1151: 5.506106571071569e-05
Position 157: 4.897746238433487e-05
Position 6836: 4.780249141292184e-05
Position 5820: 4.619768599912781e-05
Position 5061: 4.582368973521855e-05
Position 411: 4.4228810366741515e-05
Position 5059: 4.127714051595959e-05
Position 1710: 4.1015612517014356e-05
Position 7057: 3.920995139109104e-05
Position 1107: 3.553056911760376e-05
Position 2700: 3.4794629934306655e-05
Position 5870: 3.2457247476742886e-05
Position 6249: 3.084826308509589e-05
Position 6376: 3.076587780799035e-05
Position 2116: 2.902354204031584e-05
Position 4956: 2.7790012883548215e-05
Position 305: 2.4264368187739588e-05
Position 8055: 2.337194018578694e-05
Position 99: 2.3189332735940523e-05
Position 235: 2.2563194764497957e-05
Position 2978: 2.215951140289839e-05
Position 2183: 2.175569564129023e-05
Position 5121: 2.0887273640951985e-05
Position 1037: 2.0586768562559988e-05
Position 6362: 1.9730943464811802e-05
Position 2492: 1.6732403071558384e-05
Position 1856: 1.6627552065844013e-05
Position 2469: 1.624621043692551e-05
Position 3587: 1.619426982774433e-05
Position 1539: 1.6011310154425888e-05
Position 6452: 1.530583174903022e-05
Position 1055: 1.5109904099112367e-05
Position 481: 1.3979909307594076e-05
Position 1206: 1.3913995878811681e-05
Position 6406: 1.3423837630116103e-05
Position 406: 1.335791902516481e-05
Position 4886: 1.3327772992103907e-05
Position 1696: 1.321454240176845e-05
Position 7661: 1.2551396555068717e-05
Position 6196: 1.2436376119674328e-05
Position 5956: 1.1692116265594665e-05
Position 6187: 1.0167621352582155e-05
Position 5632: 1.005176835775838e-05
Position 6389: 9.564248556426448e-06
Position 2032: 8.464843356216116e-06
Position 635: 8.432387052908514e-06
Position 6524: 8.38170453907628e-06
Position 1928: 8.352458318398792e-06
Position 6166: 7.383061156365982e-06
Position 1931: 5.78485416499019e-06
Position 921: 5.73508577642364e-06
Position 5404: 5.4976464448911295e-06
Position 5191: 5.311780354478077e-06
Position 349: 4.9544517865662e-06
Position 1545: 4.768168602447114e-06
Position 307: 4.738936919149986e-06
Position 1002: 4.346644401902793e-06
Position 369: 3.876671322568515e-06
Position 4928: 3.742602942206063e-06
Position 8049: 3.7028142052794083e-06
Position 3581: 3.561401488752759e-06
Position 7812: 3.320602636705248e-06
Position 4969: 3.2618876941509215e-06
Position 12: 3.210432167798463e-06
Position 1836: 3.146684800577323e-06
Position 5067: 2.803918611698546e-06
Position 2924: 2.803828487037241e-06
Position 5089: 2.57226926001825e-06
Position 8073: 2.479507379878983e-06
Position 2516: 2.3209487736521593e-06
Position 5009: 2.2056697806925786e-06
Position 4830: 2.1722713734804063e-06
Position 8006: 2.07765902963428e-06
Position 2180: 2.01568655951399e-06
Position 6: 1.8828173129896838e-06
Position 2889: 1.6635685507634855e-06
Position 5859: 1.4723621172016084e-06
Position 2874: 1.4577976421179938e-06
Position 5626: 1.287951483586732e-06
Position 5762: 1.274949567528429e-06
Position 4039: 1.0265793563623108e-06
Position 212: 9.87526401231655e-07
Position 2613: 8.557584377109433e-07
Position 2692: 8.234327692071623e-07
Position 5685: 8.121496891661928e-07
Position 7667: 7.988805966964902e-07
Position 877: 7.212924442893254e-07
Position 403: 5.432833267372427e-07
Position 3149: 5.023721017448585e-07
Position 1887: 3.6713636774435164e-07
Position 3132: 3.549226738250612e-07
Position 7260: 2.3583147071323274e-07
Position 5963: 1.4601335256410227e-07
Position 759: 1.2907193505609373e-07
Position 6351: 9.81334245715035e-08
Position 893: 5.4111755386774355e-08
Position 1433: 4.3250259664394916e-08
Position 847: 3.7184433537389875e-08
Position 6020: 2.6599347957363052e-08
Position 6356: 1.902052175086281e-08
Position 6031: 1.7119925046311463e-08
Position 6179: 1.1454213078268901e-08
Position 896: 9.01088349020398e-09
Position 837: 8.742932501016689e-09
Position 5442: 5.441832875177891e-09
Position 2210: 3.798839084931838e-09
Position 5116: 3.110811554295692e-09
Position 1859: 3.0429900079474786e-09
Position 2738: 2.7205286327253544e-09
Position 4986: 2.469347132682601e-09
Position 3136: 1.965719725952401e-09
Position 1904: 1.8781504310669354e-09
Position 3358: 1.8557934752312101e-09
Position 1753: 1.7465726878185302e-09
Position 1661: 1.324896614647392e-09
Position 7797: 1.0796960334270273e-09
Position 5986: 9.276600382714737e-10
Position 2751: 7.970827166707182e-10
Position 2780: 7.118521536148153e-10
Position 3426: 6.391947006005666e-10
Position 2329: 6.189377686363967e-10
Position 4756: 5.063715266876636e-10
Position 2030: 4.816002932969713e-10
Position 2521: 4.788410587333779e-10
Position 5447: 4.4294917365202384e-10
Position 5450: 2.3617433783350243e-10
Position 5205: 1.776047316583979e-10
Position 5419: 1.590540349198486e-10
Position 6660: 1.1501402715406247e-10
Position 1410: 1.1324746641458031e-10
Position 4741: 5.21651526395756e-11
Position 1583: 2.0113983767736452e-12
Position 5726: 4.066242108999157e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5725: 0.9990954917674715
Position 4692: 0.998494715309818
Position 789: 0.9603511018297325
Position 7811: 0.8571462142999589
Position 4330: 0.6950290532524395
Position 1358: 0.567917669637786
Position 1370: 0.39487104888887775
Position 8006: 0.16856022862508038
Position 2515: 0.11467949862807067
Position 3931: 0.060218276216950035
Position 2491: 0.02180240110682199
Position 1633: 0.0217382481006881
Position 2266: 0.019020719117163944
Position 1104: 0.01895098203844729
Position 7210: 0.015361372878106247
Position 8040: 0.013752856547746313
Position 2341: 0.01093334743009626
Position 2902: 0.010439940780079768
Position 4510: 0.008266017722196152
Position 3780: 0.008103316019615456
Position 6565: 0.007850870021541383
Position 6976: 0.0064894118929820655
Position 1770: 0.005883625540002695
Position 2272: 0.005309710212318045
Position 2692: 0.004554974649085811
Position 1119: 0.0043949607210585235
Position 2722: 0.004024165011924642
Position 3385: 0.003783615499560831
Position 799: 0.0037190459358772934
Position 5457: 0.003717695597677655
Position 3793: 0.003287981975073374
Position 1639: 0.003197987505938195
Position 7546: 0.0028761134870115283
Position 2047: 0.0027382506074103106
Position 4306: 0.0027167222481870525
Position 2923: 0.002672439580060067
Position 6712: 0.0026668815828854425
Position 3499: 0.0026182386280835194
Position 7042: 0.0025500356865315976
Position 4153: 0.002400607360614752
Position 3346: 0.002279752704894695
Position 6709: 0.0022227449938250015
Position 4156: 0.002181747859430039
Position 8012: 0.002070237893454725
Position 3111: 0.0020559116451888543
Position 2644: 0.0020358855346912143
Position 2044: 0.00203412976167379
Position 3586: 0.0019732915683260345
Position 3283: 0.0019543125060867026
Position 3148: 0.001902388746217067
Position 4977: 0.0018890166312261487
Position 604: 0.0017994710681573383
Position 722: 0.0016934834324440163
Position 4114: 0.0016676685380925627
Position 2770: 0.0016605940491470073
Position 2443: 0.0015627152755852676
Position 1377: 0.0015392129658066895
Position 4021: 0.0015341658029827537
Position 4734: 0.001469460127077836
Position 5242: 0.0013641244903123784
Position 1750: 0.0013323132852891234
Position 278: 0.0013180929569516053
Position 3988: 0.0012769713449613095
Position 6994: 0.0012390397979646273
Position 2284: 0.0012205463217772308
Position 6667: 0.0011981127409955892
Position 1900: 0.0011507241938386514
Position 6886: 0.001064059171198214
Position 3496: 0.0010437335968343207
Position 6604: 0.000996978503644235
Position 4009: 0.0009805914042937138
Position 4956: 0.0009570368024462121
Position 3799: 0.0008997002604163053
Position 1980: 0.0008466155978921908
Position 8123: 0.0008305832341605451
Position 3196: 0.0008200825816900309
Position 6376: 0.0008079039891226504
Position 7693: 0.0007880234813618955
Position 1188: 0.0007480319579094985
Position 220: 0.0007430168637105256
Position 7336: 0.0007386633065215343
Position 1164: 0.0007207521136154248
Position 1747: 0.0007018445449121478
Position 3718: 0.0006218930932106764
Position 2698: 0.0006216602043706558
Position 5899: 0.0006177667133497189
Position 2764: 0.0006092196791383545
Position 5316: 0.0005860503893843228
Position 7000: 0.0005802576856205261
Position 2252: 0.000572746096160016
Position 1685: 0.0005300380399631563
Position 2842: 0.0005210955298984391
Position 1135: 0.0005159428352828473
Position 5944: 0.0004913630547119945
Position 3088: 0.0004902690237061922
Position 6679: 0.00045549195339587134
Position 2359: 0.00043827356975118735
Position 3142: 0.00043686415628240257
Position 235: 0.00043304847996447144
Position 1417: 0.0004231125995693986
Position 3634: 0.00041637430089045037
Position 6254: 0.00039041537119459115
Position 4836: 0.00038623700711073637
Position 3304: 0.00037200772286741755
Position 3022: 0.0003717509843908964
Position 7003: 0.00034911554746790857
Position 8069: 0.0003440283134950155
Position 6952: 0.0003405749244243276
Position 2059: 0.00033703452475804995
Position 3679: 0.00033626610155114254
Position 5734: 0.00031070015006222395
Position 245: 0.0003053634177884423
Position 5842: 0.00029651807574166485
Position 2767: 0.00027493911746690245
Position 5868: 0.00023973039777089208
Position 6865: 0.00023916378304039316
Position 1876: 0.00023272146373294635
Position 3190: 0.00022706805532989795
Position 1014: 0.00022216771891903864
Position 2083: 0.00021142969878576196
Position 7600: 0.00020951021238899196
Position 1128: 0.00020505494097962457
Position 2668: 0.00019842297723033915
Position 6751: 0.00019602139622332729
Position 5319: 0.00019126847324498595
Position 3226: 0.00018664100171947317
Position 1798: 0.00015904245234176759
Position 2593: 0.00015428784053346417
Position 3451: 0.0001539374902554767
Position 646: 0.00015167729079417774
Position 2008: 0.0001513467675266911
Position 2446: 0.00015060493439787544
Position 564: 0.00015030866978632876
Position 284: 0.00014705382862800558
Position 2452: 0.00014436140446152777
Position 883: 0.00014284978787281437
Position 313: 0.00014279327600340462
Position 2977: 0.00013596689363231485
Position 1291: 0.00013340034588652663
Position 5484: 0.0001246594868768131
Position 5322: 0.00012306077332004077
Position 1396: 0.00011741711183551438
Position 1654: 0.00010885513534568008
Position 6455: 0.00010539162842466611
Position 137: 0.000104415734092272
Position 5343: 0.00010085394497130236
Position 1767: 9.449012163703384e-05
Position 6844: 9.426654931078242e-05
Position 6324: 8.631582661173843e-05
Position 2803: 8.608396291279013e-05
Position 7817: 8.561355287162252e-05
Position 7166: 8.50521240281147e-05
Position 1480: 8.380957424326909e-05
Position 6268: 8.353288847042261e-05
Position 5021: 8.315365105560669e-05
Position 1288: 8.018693279124795e-05
Position 2992: 7.561129659196319e-05
Position 1720: 7.431065490181496e-05
Position 1422: 7.226960326899798e-05
Position 6079: 7.070412637581318e-05
Position 8049: 7.02783027099288e-05
Position 6859: 6.141040890750566e-05
Position 8076: 5.835706276446053e-05
Position 6469: 5.7895400773174766e-05
Position 5277: 5.383946509998427e-05
Position 5007: 5.373995047394703e-05
Position 1158: 5.050231788393787e-05
Position 6417: 5.033460769977887e-05
Position 6913: 4.5893771171678045e-05
Position 5382: 3.947668000503723e-05
Position 1192: 3.3718558853705206e-05
Position 511: 3.0264144204371057e-05
Position 4941: 2.9659173474741376e-05
Position 1212: 2.8543999786014066e-05
Position 1795: 2.7918525055073854e-05
Position 5848: 2.5897839300225026e-05
Position 6541: 2.540531391007205e-05
Position 7225: 2.5213516162222878e-05
Position 5082: 2.520319581641291e-05
Position 146: 2.4958418315366278e-05
Position 5475: 2.4835655380735957e-05
Position 1693: 2.408524389962577e-05
Position 171: 2.3632428250789035e-05
Position 1887: 2.3371029419746408e-05
Position 5583: 2.270146076799035e-05
Position 4881: 2.2162798311721747e-05
Position 2005: 2.107860744150179e-05
Position 5217: 2.0373165937407332e-05
Position 1612: 2.0034471434904645e-05
Position 2152: 1.996057345045277e-05
Position 6232: 1.7952256817834018e-05
Position 199: 1.786047002025294e-05
Position 5777: 1.7577854904864343e-05
Position 851: 1.757057243639803e-05
Position 6151: 1.68827127479883e-05
Position 5827: 1.6442743259890693e-05
Position 5998: 1.588962453594406e-05
Position 249: 1.5231207363221894e-05
Position 8098: 1.3816290125261365e-05
Position 5902: 1.3764674857000686e-05
Position 4974: 1.3143147937261206e-05
Position 889: 1.3062236580656822e-05
Position 5163: 1.1798632381906244e-05
Position 5881: 1.1480025077631043e-05
Position 5040: 1.0516788692547793e-05
Position 1710: 1.0493738917959703e-05
Position 7918: 9.993344119407898e-06
Position 1267: 9.799118442834048e-06
Position 2095: 9.404320553464957e-06
Position 6841: 9.042516997996649e-06
Position 4902: 8.292696529177149e-06
Position 6490: 7.930892548231139e-06
Position 396: 7.789906291254201e-06
Position 470: 7.672655977684295e-06
Position 1836: 7.665715947791805e-06
Position 962: 7.665467218358558e-06
Position 5196: 7.119103226528176e-06
Position 921: 7.022092014737473e-06
Position 2155: 6.645269007198061e-06
Position 4818: 6.152581916362393e-06
Position 992: 6.014398642360975e-06
Position 446: 5.870736228337681e-06
Position 5541: 5.328917266130501e-06
Position 5247: 4.118550120507246e-06
Position 877: 3.928210590246758e-06
Position 4875: 3.762980597824206e-06
Position 4886: 3.409832914961846e-06
Position 291: 3.3134257840796023e-06
Position 1197: 3.267771370221861e-06
Position 5048: 3.168862505822249e-06
Position 5058: 3.1449621777920528e-06
Position 726: 2.892895347601149e-06
Position 97: 2.6959589779299073e-06
Position 5289: 2.5673327980584645e-06
Position 518: 2.5594053146809522e-06
Position 196: 2.210197281210073e-06
Position 1501: 2.172229557908256e-06
Position 869: 1.9878056143944777e-06
Position 320: 1.95420216812993e-06
Position 2295: 1.8845370002959013e-06
Position 4908: 1.8137395037571947e-06
Position 703: 1.6022908604456168e-06
Position 1206: 1.5937651125026488e-06
Position 300: 1.5279863371066818e-06
Position 989: 1.2801090272079329e-06
Position 411: 1.2190142280285836e-06
Position 5127: 1.0096790138311204e-06
Position 2302: 1.008850202776734e-06
Position 1822: 9.604986074241931e-07
Position 630: 9.084267219082171e-07
Position 8085: 8.429998718040763e-07
Position 4752: 8.39984610197569e-07
Position 4776: 7.874038053112243e-07
Position 5738: 7.822804401916857e-07
Position 1606: 6.431153265141617e-07
Position 2308: 6.025356599836493e-07
Position 4860: 5.876779060721041e-07
Position 178: 5.867985992792242e-07
Position 860: 5.579648724663276e-07
Position 805: 5.544780338248307e-07
Position 909: 5.44463360829142e-07
Position 1555: 4.3984041429900276e-07
Position 971: 4.256527240302532e-07
Position 2377: 4.166786769376739e-07
Position 1429: 1.5861131038810592e-07
Position 1451: 1.4022463395378305e-07
Position 533: 9.916170705076747e-08
Position 1384: 9.107530366747521e-08
Position 1438: 8.870986907838935e-08
Position 6076: 4.873537653386376e-08
Position 58: 4.104021097965794e-08
Position 68: 3.359641514855758e-08
Position 2188: 2.1430045828500067e-08
Position 187: 1.4612509614803928e-08
Position 1495: 9.521560452678658e-09
Position 74: 8.369746604498096e-09
Position 5929: 4.7878364688105135e-09
Position 5956: 3.1880034110014e-09
Position 5698: 4.0419490579972893e-10
Position 5688: 2.559981077424979e-10
Position 611: 2.377344306516098e-10
Position 1048: 1.2025317933190497e-11
Position 157: 3.5422615592937995e-12
