Gene = elg1
Sorted 3' Splice Sites (High to Low Probability):
Position 4167: 0.9801763930388662
Position 1265: 0.8352513993420109
Position 3189: 0.3175068239574347
Position 357: 0.2753534786157839
Position 460: 0.13537412141911526
Position 3651: 0.1255935703349107
Position 650: 0.11677862304504556
Position 3638: 0.0403763726182677
Position 511: 0.03285583744187075
Position 4377: 0.029801046065842253
Position 1035: 0.02558698525656769
Position 552: 0.020848921328115458
Position 467: 0.020325604972007173
Position 2689: 0.01695652006525728
Position 3299: 0.016014214220179897
Position 3404: 0.015744432113342095
Position 3440: 0.013589737418998351
Position 3908: 0.008869298977815626
Position 382: 0.008469776316714219
Position 3048: 0.008189752000805878
Position 4401: 0.006610808747482767
Position 3884: 0.0059312838826883355
Position 2265: 0.005449328580216678
Position 431: 0.004541908876619791
Position 2277: 0.0038462105365396917
Position 4513: 0.0037667212670554956
Position 2484: 0.003660747104904247
Position 4183: 0.0035231850573055404
Position 3082: 0.00342064154431023
Position 1044: 0.0026712384013086493
Position 3231: 0.002407936726586491
Position 1062: 0.002184484565075886
Position 375: 0.001942889602783657
Position 394: 0.0019131246405907714
Position 2199: 0.001886712834460535
Position 445: 0.0017309183498695555
Position 2054: 0.0017054387514460303
Position 686: 0.0014287504776059883
Position 2571: 0.001383026465264102
Position 3965: 0.0011396317117311715
Position 1848: 0.001123122947069304
Position 1613: 0.0010910912950917353
Position 473: 0.0009905179040156425
Position 3257: 0.0009761551619129838
Position 3336: 0.000959504690258929
Position 683: 0.0008945503906413356
Position 2315: 0.0007644069941480097
Position 120: 0.0007141218894604042
Position 1116: 0.0006604177625990826
Position 992: 0.0006426743737263591
Position 3825: 0.0006319264489896327
Position 2993: 0.0005714378252367814
Position 1884: 0.0005677617362088088
Position 822: 0.0005147546230184699
Position 4404: 0.00047447490076322796
Position 4543: 0.0004558459044578693
Position 4547: 0.00041148987776701735
Position 2728: 0.0003338740343701388
Position 613: 0.00028344287179417517
Position 1875: 0.0002508594160306379
Position 960: 0.00024759638950828293
Position 1103: 0.00023766302002392514
Position 117: 0.00022819649617732629
Position 83: 0.00018139652875630866
Position 1072: 0.0001787601243051771
Position 1287: 0.00015470461171713078
Position 680: 0.00015369473278301063
Position 3962: 0.0001485298490985618
Position 4119: 0.00014850690543109126
Position 2226: 0.0001484979514854444
Position 1664: 0.00014716836025975336
Position 836: 0.00013859799845843994
Position 4589: 0.000135523392236151
Position 893: 0.0001341521084841082
Position 334: 0.00012281394676207867
Position 797: 0.0001223893953734498
Position 1133: 0.00011189385968049196
Position 2385: 0.00011189201638772586
Position 2303: 0.00011158081878437128
Position 4455: 0.00011075028973733796
Position 625: 0.00011067544207141164
Position 4483: 0.00010852431804730977
Position 1642: 0.00010504784370468644
Position 856: 0.00010333258357345333
Position 2875: 8.889276975529991e-05
Position 1587: 8.838608490956224e-05
Position 871: 8.365835282481825e-05
Position 4054: 7.361782291362094e-05
Position 2899: 6.766950223836162e-05
Position 1858: 6.330182117635953e-05
Position 2159: 5.894084336019062e-05
Position 1395: 4.506359896453321e-05
Position 4344: 4.1973861144643996e-05
Position 3920: 4.1941784982185214e-05
Position 917: 3.979917894036525e-05
Position 1076: 3.9458615603995474e-05
Position 1300: 3.48070667036439e-05
Position 4263: 3.480205879513135e-05
Position 1339: 3.1286545778294945e-05
Position 2534: 2.564410587489511e-05
Position 2059: 2.548715750881044e-05
Position 1080: 2.4583552522512895e-05
Position 1923: 2.4027477571922975e-05
Position 4438: 2.3717406796263968e-05
Position 153: 2.3630163231983966e-05
Position 162: 2.3621466539325814e-05
Position 2062: 2.087253813729674e-05
Position 261: 2.0142563081065744e-05
Position 722: 1.99648577237524e-05
Position 1853: 1.7253884767349512e-05
Position 1416: 1.4583700556294859e-05
Position 905: 1.340032367864441e-05
Position 659: 1.0115403964983379e-05
Position 4016: 9.96686712386709e-06
Position 752: 8.645518518158487e-06
Position 4563: 8.129982650980821e-06
Position 4078: 6.926013908878504e-06
Position 1999: 6.5735271844282575e-06
Position 749: 5.863448072637744e-06
Position 1379: 5.02762130303547e-06
Position 4101: 4.951042879784253e-06
Position 1790: 4.877739434008724e-06
Position 698: 4.687232996201069e-06
Position 1525: 4.655390602084469e-06
Position 716: 3.989813865461234e-06
Position 3998: 3.5624120294149075e-06
Position 265: 3.5169201603330445e-06
Position 3981: 3.375038230582481e-06
Position 4526: 3.2398422105476516e-06
Position 4523: 2.5057623639931594e-06
Position 866: 2.4193953824662803e-06
Position 732: 2.2949166513892593e-06
Position 971: 1.9332682265698684e-06
Position 695: 1.8235965323122535e-06
Position 4569: 1.7833678533370244e-06
Position 773: 1.657198700405324e-06
Position 704: 1.347584546952013e-06
Position 131: 1.2959750405802515e-06
Position 926: 1.2754946338331124e-06
Position 786: 1.076522371199688e-06
Position 191: 9.901159885458243e-07
Position 788: 8.371014582592755e-07
Position 146: 8.99689292405821e-08
Position 1494: 7.50412699351939e-08
Position 1438: 6.828069781836464e-08
Position 205: 5.320940097668672e-08
Position 168: 4.9807888522140823e-08
Position 250: 4.0467275347884014e-08
Position 225: 3.6835641995136024e-08
Position 1819: 1.674649470631476e-08
Position 743: 8.876032449024527e-09
Position 809: 8.714016471723105e-09
Position 166: 7.017323726007867e-09
Position 544: 6.893607145638775e-10
Position 475: 2.3729291688484127e-11
