Gene = Gr23a
Position 204: 3.624330931992197e-06
Position 2052: 2.9968471350293813e-06
Position 557: 2.1344586990387537e-06
Position 560: 2.0515558837742933e-06
Position 1136: 1.9244181107758525e-06
Position 306: 1.8528388382965826e-06
Position 513: 1.7159134560658827e-06
Position 98: 1.3596625784455398e-06
Position 262: 1.1214641812108447e-06
Position 264: 1.109349797586249e-06
Position 1050: 1.0511176045421692e-06
Position 177: 9.090085686151445e-07
Position 124: 7.774594722461842e-07
Position 1205: 7.445862779719229e-07
Position 495: 3.9546443380795774e-07
Position 234: 2.7059071853352054e-07
Position 584: 2.5673266539873057e-07
Position 473: 2.4479497307846913e-07
Position 781: 2.257347396163952e-07
Position 1059: 1.5601098871918374e-07
Position 1102: 1.035019946921797e-07
Position 156: 1.96670513833803e-08
Position 729: 1.9149881229797227e-08
Position 1200: 2.420121281765409e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2252: 0.7688809943563238
Position 2038: 0.6386410661040439
Position 1383: 0.4769450551182222
Position 1333: 0.1671765664070304
Position 2262: 0.08449927873209605
Position 2294: 0.05782860859687558
Position 1094: 0.02232580915388797
Position 948: 0.020743296928328422
Position 1219: 0.011532713509604647
Position 1931: 0.010976095738323723
Position 976: 0.00686420825605723
Position 1573: 0.006790929063321053
Position 1530: 0.005761091107578598
Position 1684: 0.004572008334600865
Position 1800: 0.0029833896459422766
Position 2083: 0.002188166344072795
Position 1579: 0.002131710950013748
Position 1015: 0.001981940113379769
Position 1717: 0.001865470114053606
Position 623: 0.0017339120242350085
Position 86: 0.0017033743904091723
Position 2161: 0.0011680644780784025
Position 509: 0.001135212139324864
Position 2172: 0.0011321067325999923
Position 725: 0.001052698181440044
Position 1557: 0.0010188630460354333
Position 1116: 0.000951653059332394
Position 718: 0.0009078729046879453
Position 1872: 0.0008793548589288461
Position 2140: 0.0008363999935679892
Position 590: 0.0007599001905810031
Position 2068: 0.000675104919952653
Position 2196: 0.0003468967515651942
Position 530: 0.0002969203573038437
Position 1393: 0.0002893018584005828
Position 1982: 0.0002821712990999262
Position 1600: 0.0002460319460475296
Position 1630: 0.00024475108236177384
Position 1182: 0.00023798540938761912
Position 1263: 0.0002106046959786455
Position 1636: 0.00019240312301432104
Position 2112: 0.0001793541434836605
Position 673: 0.00015028147655462927
Position 1188: 0.00013196859523611847
Position 1946: 0.00010549480889378434
Position 2311: 9.2815655178975e-05
Position 1055: 9.212184847949784e-05
Position 132: 7.013774389389276e-05
Position 2088: 6.725999165213396e-05
Position 1878: 6.183125775982662e-05
Position 1796: 4.3311205313943194e-05
Position 1147: 4.002511240698132e-05
Position 980: 3.730663570269573e-05
Position 1486: 3.274576204305846e-05
Position 1399: 3.2236217847356285e-05
Position 646: 3.10738244996783e-05
Position 1659: 2.8379002390471055e-05
Position 166: 2.826420732607762e-05
Position 963: 2.1947489900374077e-05
Position 1390: 1.680115634184103e-05
Position 1971: 1.5024883044792914e-05
Position 532: 1.2319638548901548e-05
Position 1609: 1.0468102377141565e-05
Position 272: 1.0126458334642083e-05
Position 1620: 8.388350551702866e-06
Position 1484: 8.183822234675131e-06
Position 275: 8.031555455474178e-06
Position 286: 7.1062237743164844e-06
Position 1191: 6.7304849980314785e-06
Position 278: 5.370904898518417e-06
Position 1128: 4.410001039762092e-06
Position 392: 3.2244070570680676e-06
Position 260: 9.07428706980798e-07
Position 606: 8.409243135021338e-07
Position 998: 7.677906694352468e-07
Position 656: 5.07212741509591e-07
Position 858: 4.2073181529660675e-07
Position 992: 3.7410580971269887e-07
Position 801: 8.015993108095851e-08
Position 387: 7.982196114037932e-08
Position 311: 6.054395171456332e-08
Position 331: 1.0909620167187468e-08
Position 290: 9.558350505172545e-09
Position 349: 6.475837762077398e-10
Position 262: 6.44202488691945e-10
Position 434: 2.212664483275329e-10
Position 412: 1.4094049794158254e-10
Position 296: 1.325689186893633e-10
Position 608: 3.569502300583457e-11
Position 317: 5.470971816591014e-14
Position 306: 2.4406927241863444e-16
