Gene = Schip1
Position 91: 4.4259028111247404e-05
Position 31: 3.606888470624072e-05
Position 1048: 3.5115739729862276e-05
Position 2210: 3.398790878576942e-05
Position 113: 3.187461369108651e-05
Position 816: 2.798133409979181e-05
Position 101: 2.7051303465842837e-05
Position 862: 2.3664776554532354e-05
Position 1559: 1.8709052973225514e-05
Position 2409: 1.828212544312023e-05
Position 94: 1.5070762315007729e-05
Position 2315: 1.4975290915609487e-05
Position 1024: 1.2324905165662612e-05
Position 1020: 1.0727306685344584e-05
Position 2676: 1.039866936109432e-05
Position 2553: 9.037884084761438e-06
Position 353: 8.040491401398874e-06
Position 2023: 7.66223708553713e-06
Position 704: 7.617033847314559e-06
Position 1586: 4.462302104195805e-06
Position 2317: 3.997419970478489e-06
Position 2352: 3.0876894637550567e-06
Position 1136: 3.052227223684423e-06
Position 1100: 2.1863113733393966e-06
Position 964: 1.9670907896535843e-06
Position 2391: 1.3997236009217488e-06
Position 2428: 1.3873005650589443e-06
Position 496: 1.1764268882408494e-06
Position 2426: 1.1606799325518255e-06
Position 1665: 1.112417087234414e-06
Position 1552: 1.0735039278780603e-06
Position 656: 9.835807794869747e-07
Position 2047: 9.393587806234242e-07
Position 2225: 9.249384950006686e-07
Position 2433: 8.744704779066156e-07
Position 1006: 8.678008848384952e-07
Position 2045: 8.012210242249216e-07
Position 2358: 7.898670408739086e-07
Position 1247: 7.102908927067012e-07
Position 1501: 5.503075484420964e-07
Position 1580: 5.212474035545805e-07
Position 1744: 4.892161848400437e-07
Position 1507: 3.6178750094989715e-07
Position 1680: 1.5248280092902996e-07
Position 1041: 7.157785513051793e-08
Position 2746: 3.759222519970371e-08
Position 1450: 3.4377637438121186e-08
Position 947: 3.416801994737993e-08
Position 959: 3.277103329503e-08
Position 1425: 4.4323807187551145e-09
Position 1719: 8.414522146024518e-10
Position 2372: 6.282653005551649e-16
Position 2403: 2.718947997219063e-16
Position 2680: 1.6160276360638304e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 1853: 0.9985073175472764
Position 1705: 0.9961410504640208
Position 1980: 0.9933231307738278
Position 1184: 0.9928257376085244
Position 2375: 0.992286962357402
Position 523: 0.926896912115342
Position 2705: 0.7752534804436559
Position 169: 0.0959229878715238
Position 91: 0.09264730411062116
Position 1466: 0.08254298771352202
Position 862: 0.08121641494019086
Position 1450: 0.05417314849493079
Position 239: 0.05241062140782464
Position 1436: 0.02383830281496996
Position 2718: 0.020631460040701675
Position 101: 0.020183226505392508
Position 987: 0.019773081209993694
Position 807: 0.011133109555042039
Position 992: 0.010473443757600029
Position 124: 0.009453753615379992
Position 926: 0.008148275280592494
Position 1489: 0.00802106283781636
Position 804: 0.0059522099719236795
Position 922: 0.00558091683405147
Position 772: 0.0034352143696295494
Position 550: 0.0030584909082693387
Position 2327: 0.002800173739736182
Position 597: 0.0025227393870656547
Position 2029: 0.0023244098988424392
Position 572: 0.001839018347568906
Position 2141: 0.0017297313728189374
Position 330: 0.001684222755713701
Position 276: 0.0016541874949708643
Position 478: 0.0015780626022011003
Position 1991: 0.001408895239876901
Position 1197: 0.0012881578657497799
Position 2259: 0.0011473817870275625
Position 2202: 0.0009917823068071388
Position 1725: 0.0008113874611627097
Position 1988: 0.0007632725262290442
Position 496: 0.0007265272671877041
Position 639: 0.0007065807911368143
Position 682: 0.00035252861273705403
Position 2380: 0.0003126418355926638
Position 1381: 0.0003021986344087137
Position 759: 0.00028285872148017983
Position 1041: 0.00025101951030067325
Position 2531: 0.00021437632274288305
Position 305: 0.00021202405031053214
Position 256: 0.0001695023224249431
Position 999: 0.00014121875548694248
Position 1994: 0.00013098169358764957
Position 884: 0.00012403934560109716
Position 2510: 0.00011467904511080584
Position 1301: 0.00011286783950146974
Position 1671: 0.00010163901693915213
Position 134: 7.934592779678487e-05
Position 712: 7.836844467253732e-05
Position 2157: 7.502655196973527e-05
Position 2164: 5.957539275030143e-05
Position 364: 5.5959859514833057e-05
Position 1325: 5.3600459078775905e-05
Position 1747: 5.099621358196517e-05
Position 1258: 4.6004068195582965e-05
Position 150: 4.5207046009719854e-05
Position 1280: 3.995760129294768e-05
Position 608: 3.681621073783109e-05
Position 2023: 3.487542263569648e-05
Position 2062: 3.059438816810941e-05
Position 2042: 3.0031006085494733e-05
Position 2730: 2.8990758521940274e-05
Position 1607: 2.5015433982365947e-05
Position 656: 2.4867992593822945e-05
Position 1586: 2.012598805545952e-05
Position 1006: 1.8558347452896628e-05
Position 1277: 1.7928722509934065e-05
Position 2261: 1.722496650221223e-05
Position 688: 1.63430545821986e-05
Position 2111: 1.609904852210974e-05
Position 749: 1.563451750686306e-05
Position 1226: 1.4770858649064474e-05
Position 1773: 1.32095449415614e-05
Position 2473: 1.2326792191134689e-05
Position 2477: 1.0739923147076404e-05
Position 398: 9.612071366005227e-06
Position 1520: 9.328355656538941e-06
Position 1617: 9.149292464417276e-06
Position 371: 8.062519018046677e-06
Position 716: 6.838347921283265e-06
Position 1513: 6.407712730956678e-06
Position 1596: 6.08688663825974e-06
Position 1316: 5.873070094456415e-06
Position 1552: 5.794427460824565e-06
Position 1085: 5.684333983449151e-06
Position 1782: 4.9210531524386e-06
Position 2746: 3.602285317443186e-06
Position 1641: 3.2204082857963456e-06
Position 2496: 2.6741976656555853e-06
Position 1088: 2.3154394761552717e-06
Position 1517: 2.023792953013098e-06
Position 2567: 1.943993932318125e-06
Position 2067: 1.8470172220052745e-06
Position 2734: 1.5345089064907652e-06
Position 2750: 1.462940618192595e-06
Position 2764: 1.4044648937452788e-06
Position 1544: 1.2918796654208573e-06
Position 2271: 1.234525237380567e-06
Position 814: 1.2287230100612915e-06
Position 1119: 8.410167099603805e-07
Position 2266: 5.551766393443629e-07
Position 2288: 5.239863192410377e-07
Position 2849: 4.863520563676056e-07
Position 385: 3.4420724197779263e-07
Position 2078: 2.7918065740073276e-07
Position 1786: 1.8082105440398309e-07
Position 2312: 1.7420876712688323e-07
Position 1869: 1.5915879574124623e-07
Position 2300: 1.523041181514429e-07
Position 2277: 7.309479093787089e-08
Position 2604: 5.064751239416767e-08
Position 1905: 5.064544827025082e-08
Position 353: 3.205082883118253e-08
Position 1885: 3.1964634978522905e-08
Position 408: 2.7083836985215964e-08
Position 1883: 1.7297037112989203e-08
Position 402: 9.869482270503643e-09
Position 667: 5.649629438733687e-09
Position 1788: 4.7055578933874725e-09
Position 1794: 4.065886148717833e-09
Position 376: 1.7044789522602352e-09
Position 416: 8.167951377033262e-10
Position 1798: 6.813406492613787e-10
Position 1874: 2.249935467384541e-10
Position 1899: 9.648349654077098e-11
Position 381: 2.8463228949062e-13
