Gene = UTP11L
Position 714: 0.001620666729549118
Position 10359: 0.0016095484950334298
Position 2041: 0.0013579842123475916
Position 10888: 0.0013450869358115779
Position 3683: 0.0013251983771889798
Position 8938: 0.0012064941599118023
Position 3549: 0.001204194581884019
Position 1762: 0.0011997681989785207
Position 2182: 0.0009408569087987119
Position 3411: 0.0009074544822952773
Position 428: 0.0008455573017744688
Position 3812: 0.0007852921412355324
Position 2608: 0.0007739510122912451
Position 147: 0.0006950469264240146
Position 2961: 0.0006357867423093675
Position 2482: 0.0006220523326620555
Position 414: 0.000594057651406213
Position 1731: 0.0005593307598277355
Position 11288: 0.0005474226309433569
Position 537: 0.0005428721364028276
Position 1691: 0.000510910007493427
Position 760: 0.0004867309126638674
Position 2891: 0.0004836442342504028
Position 5033: 0.0004759854113167972
Position 4076: 0.00045177928095561
Position 4253: 0.00043264134158183296
Position 237: 0.0004287405570551042
Position 2888: 0.00042482602388768784
Position 6268: 0.00042288694874191124
Position 7487: 0.0004122689016134349
Position 6293: 0.0004118748837919234
Position 534: 0.0004104212868819679
Position 5306: 0.0004023646156941008
Position 10533: 0.0003880557484844546
Position 331: 0.00037862840319999883
Position 223: 0.0003552748228525709
Position 1887: 0.0003491746853500952
Position 752: 0.0003293727291748228
Position 4223: 0.00032296237560739907
Position 8763: 0.0003215853312635999
Position 209: 0.00031279788497916164
Position 9583: 0.0002680516257443723
Position 1947: 0.00025205716214377966
Position 1253: 0.0002469395048123659
Position 398: 0.0002228961454633018
Position 2833: 0.00022182125770044928
Position 7642: 0.00022121948133394412
Position 1705: 0.00019471099419953548
Position 6236: 0.0001934787225769489
Position 10128: 0.00018361825215501123
Position 218: 0.00018292204113857185
Position 3485: 0.00017796360873621929
Position 1859: 0.00015476232716219577
Position 3754: 0.00013921849108483188
Position 1068: 0.00013300156109217402
Position 11058: 0.00012044064762640084
Position 6228: 0.00011973405630683908
Position 595: 0.00011073527388457058
Position 3972: 0.0001087152737103602
Position 5424: 0.00010436055369386045
Position 574: 9.802144185841885e-05
Position 5430: 9.325012948433085e-05
Position 7182: 9.205550913737465e-05
Position 10274: 8.277328892756308e-05
Position 407: 6.169022736400333e-05
Position 677: 5.581593853178547e-05
Position 198: 5.5568859924315444e-05
Position 667: 5.376069818688869e-05
Position 1616: 4.8784211772577406e-05
Position 571: 4.7624734899815e-05
Position 3756: 4.604197171348514e-05
Position 90: 4.5520959853103146e-05
Position 1527: 4.06657582270112e-05
Position 4056: 3.958118503799146e-05
Position 7169: 3.8930791496490705e-05
Position 5291: 3.6498346986460556e-05
Position 10974: 3.259727273326824e-05
Position 5997: 3.256482366146932e-05
Position 746: 2.7472992282954897e-05
Position 5194: 2.6912889795981805e-05
Position 5137: 2.2617132204033877e-05
Position 5218: 2.1951728782547836e-05
Position 6420: 1.9905541513941852e-05
Position 5869: 1.7492519281678348e-05
Position 10122: 1.425351251767279e-05
Position 5293: 1.2397189298238788e-05
Position 3175: 1.0557526923093932e-05
Position 5758: 9.32297119160772e-06
Position 53: 9.125934523399395e-06
Position 6202: 8.646964495875619e-06
Position 5821: 6.664369218668415e-06
Position 2467: 6.108432749452761e-06
Position 167: 5.577923716600937e-06
Position 5903: 4.353332979243896e-06
Position 5977: 3.56103492724456e-06
Position 3829: 3.317383049018235e-06
Position 14: 2.3720793527598468e-06
Position 159: 2.1361114136928577e-06
Position 482: 1.8350951447979588e-06
Position 380: 1.2789208919508117e-06
Position 10890: 1.1192180084603411e-06
Position 378: 7.668556787898182e-07
Position 247: 3.2205568920102574e-07
Position 307: 2.950539011541329e-07
Position 946: 2.5950032856308843e-07
Position 189: 1.817002497693155e-07
Position 6609: 1.2241620702069665e-07
Position 291: 8.702420565788271e-08
Position 304: 6.638201547133473e-08
Position 281: 4.401005699600443e-08
Position 169: 4.31802837910425e-08
Position 402: 2.7501745449743034e-08
Position 6021: 8.712202137609395e-09
Position 262: 1.2623267169802479e-11
Position 27: 9.37581711263102e-12
Position 744: 2.339417986532862e-12
Position 721: 1.4791562567370688e-12
Position 625: 1.1687410921064626e-12
Position 313: 3.3384476644880635e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5721: 0.987976777635436
Position 9956: 0.981285058912136
Position 4925: 0.970380361791823
Position 3616: 0.885274498735429
Position 10802: 0.8556871196009083
Position 6316: 0.6671694271826393
Position 6510: 0.3961615350793682
Position 319: 0.30387414196437995
Position 11125: 0.29109167048509194
Position 5146: 0.20045714119915653
Position 11674: 0.20030716237883722
Position 9393: 0.14610385175348425
Position 3383: 0.11744077868588874
Position 6276: 0.10147546985024997
Position 10192: 0.09616232220625956
Position 7386: 0.07675154456587015
Position 1401: 0.07104013477054119
Position 6361: 0.06667175215528894
Position 9655: 0.06653810767543915
Position 3917: 0.06271920366803031
Position 652: 0.058405797107782466
Position 6473: 0.0540037090770774
Position 4002: 0.045857155093719716
Position 10592: 0.03827988667450964
Position 5373: 0.034917617159346104
Position 10172: 0.030411366623164595
Position 6251: 0.024066930506501088
Position 9430: 0.022093547016978108
Position 6926: 0.02016042590420112
Position 6546: 0.017590324787884748
Position 11626: 0.01559519853088884
Position 10601: 0.014660370193751522
Position 610: 0.01446583736207582
Position 5349: 0.01356381113123078
Position 1473: 0.013318609898385536
Position 6109: 0.012838213515397845
Position 11121: 0.010876983366324164
Position 2805: 0.009867825936775381
Position 3132: 0.009225297374379415
Position 4007: 0.00919800363668312
Position 11698: 0.008776007722262967
Position 4167: 0.00850743598971716
Position 10229: 0.0062870496534073
Position 7276: 0.005946987408874741
Position 10358: 0.005748440116330474
Position 11422: 0.00566215872197031
Position 6518: 0.0050120162141754875
Position 5692: 0.004995644232332492
Position 10627: 0.004900134619415006
Position 11280: 0.00477722649586791
Position 11140: 0.004204676508779913
Position 5187: 0.004049476717917266
Position 6279: 0.004013021004435998
Position 1470: 0.003668752685021303
Position 3094: 0.0035584595262912575
Position 4204: 0.0035314543514678685
Position 7253: 0.0033937790986328566
Position 7005: 0.003233738350939689
Position 10941: 0.002904581300621374
Position 10127: 0.0028987406966205515
Position 7100: 0.0028354560652168645
Position 1446: 0.002809655289304774
Position 1530: 0.00277800335195298
Position 6952: 0.002735326132797132
Position 1366: 0.0026644508040182782
Position 5742: 0.0024402609254441905
Position 1493: 0.0024398055483907093
Position 1017: 0.0023567721632836006
Position 6764: 0.002331329541765467
Position 9651: 0.0022422390896101978
Position 1638: 0.002223434369299702
Position 8177: 0.0021526037804677173
Position 10401: 0.002094040183158836
Position 3856: 0.0020642039264442465
Position 11473: 0.0019933672096994087
Position 6483: 0.001990479491351898
Position 1440: 0.0019449676844857761
Position 11359: 0.0018442448243815887
Position 10139: 0.0017878033706575957
Position 8200: 0.0017865980220832351
Position 7084: 0.0017255713804462899
Position 494: 0.001664853370726807
Position 10661: 0.0016633633550373588
Position 993: 0.0016517045937302728
Position 9528: 0.001640305975285618
Position 4697: 0.001574838337783487
Position 1418: 0.0015178340205330794
Position 4945: 0.0014476424778180855
Position 5648: 0.0013096660603559302
Position 7545: 0.001264678253334466
Position 8802: 0.0012064941599118021
Position 3932: 0.001143540486902405
Position 6191: 0.001138675585138978
Position 6492: 0.0011377035598166667
Position 1920: 0.0011184993944753643
Position 6977: 0.0011114289553255823
Position 425: 0.001096507541935756
Position 5510: 0.0010656151287194496
Position 10868: 0.001064364169069331
Position 3059: 0.0010518823231291936
Position 10001: 0.0010100927736220457
Position 3546: 0.000988979274817621
Position 5592: 0.0009442215523408934
Position 1940: 0.000932853076242735
Position 5160: 0.0008984671235351239
Position 11306: 0.0008721670563334458
Position 2301: 0.0008151074694039605
Position 6786: 0.0007558609714352437
Position 6577: 0.0007269687196772092
Position 3075: 0.0007209612334943831
Position 1308: 0.0007118008833396134
Position 3283: 0.0006942877628597038
Position 4712: 0.0006908955540281495
Position 3882: 0.0006785404738593679
Position 1718: 0.0006497208700617388
Position 5960: 0.0006425025057449571
Position 2945: 0.0006144751209466413
Position 1236: 0.0006090140897979176
Position 9309: 0.0006002254640468651
Position 10490: 0.0005817483217396689
Position 5513: 0.0005748255469321212
Position 11632: 0.0005313827684045328
Position 7382: 0.0005277265117855781
Position 3860: 0.000521900830700834
Position 7404: 0.0005184532580279884
Position 11680: 0.000480697752516732
Position 4676: 0.0004693856537435077
Position 11521: 0.0004635385437316834
Position 5430: 0.00044964936647931135
Position 6198: 0.00039313704547160267
Position 4035: 0.00038702938492143316
Position 2086: 0.0003862396845362669
Position 2464: 0.00035654823881265795
Position 2993: 0.0003469481557085697
Position 6013: 0.0003440861591170252
Position 6406: 0.00032755128559544907
Position 378: 0.00032713970553490724
Position 8633: 0.0003215853312635998
Position 4831: 0.0003021472113360586
Position 1429: 0.0002933453610702766
Position 10198: 0.00028949228493808373
Position 3049: 0.0002691749236900873
Position 4516: 0.0002568876120693504
Position 11084: 0.0002553538848920261
Position 5244: 0.0002464208674993965
Position 10896: 0.00023371300319247857
Position 1536: 0.00023262989560932275
Position 371: 0.00022955489007151555
Position 1157: 0.00021760880830143123
Position 583: 0.00021521727227493797
Position 1154: 0.00020770414193866055
Position 6427: 0.00019333146033245765
Position 2891: 0.00018903758979147634
Position 2515: 0.0001753249101725812
Position 6052: 0.0001742945715547828
Position 325: 0.0001678156584716001
Position 3016: 0.00016730777779320712
Position 4971: 0.00015529947855858349
Position 4246: 0.00014920310139396689
Position 1761: 0.00014695152468223842
Position 7332: 0.00013248365093864036
Position 223: 0.0001267324423545846
Position 10211: 0.00011908960156674718
Position 5192: 0.00010920775199117603
Position 6558: 0.0001071239067513619
Position 2874: 9.951868605384235e-05
Position 5539: 9.36216906067409e-05
Position 6122: 8.914558760477747e-05
Position 11851: 8.270632098256967e-05
Position 1067: 7.595238708381493e-05
Position 3454: 7.479444428689554e-05
Position 528: 6.963873172990303e-05
Position 1456: 6.841658689789669e-05
Position 10613: 6.410029162024774e-05
Position 1250: 6.302092271537037e-05
Position 5728: 6.260869923104053e-05
Position 1916: 6.122993366414266e-05
Position 2325: 5.513115931355373e-05
Position 5168: 5.2179184482985986e-05
Position 11435: 4.898065499983038e-05
Position 1552: 4.8379463128686035e-05
Position 5963: 4.7599787625091845e-05
Position 967: 4.750650787150062e-05
Position 3432: 4.577419936069915e-05
Position 5606: 4.259795935723828e-05
Position 5751: 4.036201255863253e-05
Position 1549: 3.697336263205111e-05
Position 5447: 3.67073462609282e-05
Position 4726: 3.557047907622779e-05
Position 6293: 3.552293853027006e-05
Position 5189: 2.9459199048688956e-05
Position 10851: 2.9220433409425504e-05
Position 6338: 2.3570103395272995e-05
Position 6583: 2.228224709583629e-05
Position 6565: 2.2020405385388577e-05
Position 6327: 2.148995962956309e-05
Position 5745: 2.126245147320206e-05
Position 6768: 2.009269555260448e-05
Position 6928: 1.780274819030177e-05
Position 6373: 1.7198411555359986e-05
Position 395: 1.6282333379682646e-05
Position 5767: 1.3943259837271611e-05
Position 6367: 1.2844968475340494e-05
Position 6009: 1.1357899628466802e-05
Position 3112: 1.1235300301774546e-05
Position 7075: 1.0933401248288012e-05
Position 9718: 1.0723884056508718e-05
Position 834: 1.0312373564803549e-05
Position 6019: 1.0114163811421798e-05
Position 7089: 9.248531673828893e-06
Position 870: 8.94409528731921e-06
Position 407: 8.77956167875715e-06
Position 6144: 8.603599729269839e-06
Position 428: 8.00539056963279e-06
Position 2714: 7.83623957634063e-06
Position 6843: 7.61991253454516e-06
Position 5903: 6.684354804478306e-06
Position 5996: 5.832450252279467e-06
Position 6297: 5.621800757400778e-06
Position 433: 4.4226555838971455e-06
Position 3347: 4.394498537828996e-06
Position 6151: 4.299386120559249e-06
Position 6440: 4.070622989086284e-06
Position 6904: 4.064663493421884e-06
Position 5968: 3.933826067862224e-06
Position 999: 3.88720277772718e-06
Position 878: 3.2273671541758435e-06
Position 3579: 2.9857316915416563e-06
Position 10144: 2.7658106226020745e-06
Position 530: 2.7389298484774445e-06
Position 9779: 2.715427247797443e-06
Position 689: 2.5006198773616164e-06
Position 328: 2.420733874094519e-06
Position 7124: 2.096494261158468e-06
Position 5565: 1.8592709930709342e-06
Position 4990: 1.7725629128392937e-06
Position 5249: 1.5551886474346964e-06
Position 5028: 1.4834268224815407e-06
Position 5235: 1.3723985847642047e-06
Position 6202: 1.2230751968917457e-06
Position 10151: 1.1739328946556662e-06
Position 946: 1.0984233382635595e-06
Position 755: 1.079757494798384e-06
Position 7195: 9.452538159749141e-07
Position 838: 8.911943228560968e-07
Position 6453: 8.607930892781092e-07
Position 438: 6.565256823791608e-07
Position 291: 6.547767862474059e-07
Position 6130: 6.387891806843824e-07
Position 657: 6.066698570301148e-07
Position 1314: 5.840037196456183e-07
Position 672: 4.795659753345759e-07
Position 449: 4.2789883360157303e-07
Position 1619: 4.0531085401233036e-07
Position 276: 2.502567629440878e-07
Position 1174: 2.4025751841521725e-07
Position 1159: 2.1308502840892334e-07
Position 702: 1.9779974512972242e-07
Position 5980: 1.8132213831465147e-07
Position 6860: 1.6499656384266483e-07
Position 8110: 1.5983501646079017e-07
Position 391: 1.40455770718702e-07
Position 2112: 9.335500491263068e-08
Position 1183: 4.27686213385835e-08
Position 296: 3.1625115273247185e-08
Position 6588: 1.4841080340061897e-08
Position 6410: 1.3219558371672173e-08
Position 807: 5.5472726027488924e-09
Position 5298: 5.264902822126951e-09
Position 708: 4.1759830885493115e-09
Position 666: 3.839138142038742e-09
Position 6599: 3.512192909732316e-09
Position 440: 2.0195397843678673e-09
Position 81: 4.5712685292585805e-11
Position 712: 4.14554139083493e-12
Position 137: 1.090316437119526e-12
Position 110: 9.257105467066348e-14
Position 147: 9.119678032001225e-14
Position 99: 7.794509554275187e-14
Position 90: 5.981040844031261e-14
Position 123: 5.105417753756643e-15
Position 119: 9.033105505902458e-16
Position 127: 1.9190285262832886e-16
Position 112: 2.223207549454288e-17
Position 114: 1.415222295090571e-17
