Gene = RIOK2
Position 21009: 0.0004968015676485673
Position 2678: 0.0004946487122594701
Position 653: 0.0004903268653912888
Position 6719: 0.0004822234241350205
Position 10892: 0.0004804462616307593
Position 855: 0.0004674416656750976
Position 12127: 0.0004568897342954288
Position 15447: 0.00045349730695121854
Position 18308: 0.00045257184821651355
Position 18114: 0.00043337851330795056
Position 851: 0.0004128339702549737
Position 9562: 0.00041110499324579786
Position 5736: 0.0004044088240213665
Position 20287: 0.0003925170204630491
Position 298: 0.0003851160064677446
Position 907: 0.0003773655212947113
Position 15135: 0.00036679079913123344
Position 2761: 0.0003305789173551517
Position 11331: 0.00032589091522557345
Position 11473: 0.0003253841848728762
Position 6272: 0.00032238339167897087
Position 3454: 0.0003216800517283872
Position 911: 0.0002987205115936155
Position 5995: 0.00029358331355552663
Position 19964: 0.00029176349219024364
Position 3559: 0.00028090557646032866
Position 937: 0.000275448971967092
Position 3350: 0.0002634995736170399
Position 2561: 0.00025853230828244017
Position 18495: 0.0002566394421023822
Position 8606: 0.00023603685764049474
Position 972: 0.00023468957129238756
Position 1001: 0.00023076498207092293
Position 15271: 0.0002263745601112795
Position 1253: 0.0002223201335507649
Position 18429: 0.00021934962806047955
Position 5688: 0.00021525533382573244
Position 1340: 0.00021247328647732217
Position 6827: 0.0002118623454843714
Position 333: 0.00020884409661795324
Position 19415: 0.00020078564145918206
Position 3436: 0.00019896060149714005
Position 18977: 0.0001961944203549265
Position 2964: 0.00019186587984233223
Position 1325: 0.00017497090685116682
Position 12103: 0.00017242794964460656
Position 7687: 0.00016956953171461296
Position 12432: 0.00016833280067848002
Position 3328: 0.00016521546351686077
Position 1635: 0.00015676253789535265
Position 3406: 0.0001523855886597579
Position 10309: 0.0001519482446799181
Position 6217: 0.00015040683664205415
Position 966: 0.00014774757636375004
Position 249: 0.00013801515288197212
Position 2480: 0.00013658913296680703
Position 15474: 0.00013496980844573638
Position 252: 0.00013370951061043697
Position 18018: 0.00012728037253285115
Position 395: 0.00012618869887005856
Position 10316: 0.00012487243421772324
Position 1165: 0.00011901958546722127
Position 864: 0.00011549226056247756
Position 1144: 0.00011434906016631639
Position 12183: 0.00011399688288958507
Position 10384: 0.00010048608635986693
Position 13075: 0.00010028071031216428
Position 12925: 9.532434301503465e-05
Position 10238: 9.184290439321404e-05
Position 725: 8.580992276974883e-05
Position 1998: 8.438062762490561e-05
Position 942: 7.82501195471323e-05
Position 18923: 7.54106271663019e-05
Position 6023: 7.212456623132851e-05
Position 857: 6.782364695470169e-05
Position 10507: 6.570649735459528e-05
Position 2354: 4.625451809255341e-05
Position 2582: 4.266263012587695e-05
Position 18515: 3.630269864635417e-05
Position 14492: 3.49644007481642e-05
Position 17899: 3.0487770758944507e-05
Position 17941: 2.8626562986614565e-05
Position 6126: 2.5465679592262528e-05
Position 1943: 2.4241102856233866e-05
Position 1853: 2.149437905850098e-05
Position 1462: 2.0669880298734618e-05
Position 484: 2.0148388215881416e-05
Position 613: 2.0124612037199146e-05
Position 6203: 1.9755706493883967e-05
Position 916: 1.8405151257759245e-05
Position 6080: 1.8140510563810616e-05
Position 898: 1.6282379614574534e-05
Position 18623: 1.5762183459011392e-05
Position 218: 1.5606578413119765e-05
Position 2133: 9.707506246124726e-06
Position 19459: 9.088778204757892e-06
Position 312: 8.903180956291736e-06
Position 6391: 8.894116925385098e-06
Position 2089: 8.598310088398089e-06
Position 1022: 8.21983853970731e-06
Position 1121: 7.720951020897304e-06
Position 698: 7.430947980298899e-06
Position 803: 7.294167115402826e-06
Position 881: 6.61963966429174e-06
Position 1181: 6.111722436956671e-06
Position 832: 5.857580036048461e-06
Position 734: 5.673641104660783e-06
Position 722: 5.573964104639705e-06
Position 7755: 5.200037258926847e-06
Position 6670: 4.9712884971827374e-06
Position 459: 4.583168956895038e-06
Position 439: 4.370628467770013e-06
Position 889: 3.797370680289369e-06
Position 450: 3.601650649166332e-06
Position 587: 2.9484600662610865e-06
Position 845: 2.7673614900466544e-06
Position 720: 2.7333132110378686e-06
Position 10927: 2.5969999948689923e-06
Position 827: 2.0917593686716374e-06
Position 867: 2.058395705668675e-06
Position 909: 1.999758688729377e-06
Position 338: 1.6101965695490527e-06
Position 20052: 1.5946574355816016e-06
Position 2181: 1.2255085573435207e-06
Position 1474: 8.34565187857277e-07
Position 2072: 5.945080739085897e-07
Position 1557: 4.3092458594270247e-07
Position 1421: 2.940949943233447e-07
Position 267: 2.452057322232919e-07
Position 702: 2.1671650105336057e-07
Position 278: 8.27738703965086e-08
Position 466: 5.59999821792519e-08
Position 624: 5.330544812874484e-08
Position 271: 4.928042964437404e-08
Position 630: 4.533846046905425e-08
Position 269: 3.599664236424869e-08
Position 531: 3.2656461042243316e-08
Position 520: 2.4643688084238428e-08
Position 528: 1.4102101918353601e-08
Position 282: 1.1366860776924386e-08
Position 264: 6.611526262326037e-09
Position 139: 5.770673281430133e-09
Position 121: 1.9111421435938873e-09
Position 590: 3.7782874905035756e-10
Position 622: 3.319884069681808e-10
Position 812: 4.538182950305004e-11
Position 106: 4.407523581132276e-14
Position 111: 1.2363940316165744e-14
