Gene = WLS
Position 7088: 6.710619568144824e-05
Position 6191: 6.590371674522065e-05
Position 474: 6.5093247800308e-05
Position 2504: 5.32358290317168e-05
Position 1194: 4.0494993103558226e-05
Position 5704: 3.917980174738971e-05
Position 1183: 3.8763340338316124e-05
Position 2457: 3.753005825531016e-05
Position 1297: 3.6962803141437026e-05
Position 1223: 3.5493032830603986e-05
Position 2549: 3.450062735100591e-05
Position 1319: 3.4003406993550826e-05
Position 785: 3.2136203017559204e-05
Position 8473: 2.894938610866524e-05
Position 8076: 2.5796258922951078e-05
Position 2774: 1.4877859648453067e-05
Position 13757: 1.4777854745886668e-05
Position 4746: 1.3434004837070957e-05
Position 1075: 1.2914946516395283e-05
Position 7021: 1.2754084351621262e-05
Position 1261: 1.2321528705279152e-05
Position 6997: 1.1830633586045893e-05
Position 1660: 1.1799451647988116e-05
Position 1131: 1.1316933689534516e-05
Position 595: 1.1062300391801857e-05
Position 5571: 8.359572856971709e-06
Position 4637: 7.495738591462055e-06
Position 4929: 6.406258161607144e-06
Position 2001: 5.688035018260494e-06
Position 292: 4.637900462114135e-06
Position 3479: 4.594020985640873e-06
Position 2398: 4.376893898727957e-06
Position 2395: 4.108819016106433e-06
Position 2054: 4.060423079165049e-06
Position 3718: 4.005573248348014e-06
Position 1028: 3.848205924246779e-06
Position 289: 3.5267366850834103e-06
Position 629: 3.4376713877575293e-06
Position 493: 2.629368008639919e-06
Position 5753: 2.0705712262321545e-06
Position 4631: 2.017548873912964e-06
Position 3507: 1.8077612696483238e-06
Position 2407: 1.7692629558008596e-06
Position 229: 1.6995092372909602e-06
Position 2317: 1.5068805215932135e-06
Position 1891: 1.3764234975028615e-06
Position 1852: 1.1527078013004593e-06
Position 1768: 9.517469006427412e-07
Position 2794: 9.125220556131197e-07
Position 2297: 7.600809308670595e-07
Position 500: 5.962570300515449e-07
Position 888: 4.067627840060367e-07
Position 581: 2.6643848700799664e-07
Position 2365: 2.2936279716141715e-07
Position 1530: 1.692219505083833e-07
Position 753: 1.3947500268375539e-07
Position 788: 1.2926339620072899e-07
Position 986: 9.139259688327433e-08
Position 821: 6.813752859659328e-08
Position 600: 6.407439718234091e-08
Position 1185: 5.069317754061154e-08
Position 575: 4.891200683877888e-08
Position 532: 3.921026530695361e-08
Position 497: 3.317401750448365e-08
Position 1017: 3.2200737427944865e-08
Position 669: 3.011580329945818e-08
Position 654: 2.5631107221714716e-08
Position 1063: 1.419028620782735e-08
Position 650: 1.2962621867241664e-08
Position 147: 1.132365260111249e-08
Position 839: 1.1130951315903654e-08
Position 234: 1.111325329535144e-08
Position 350: 9.420823151417364e-09
Position 790: 5.504407597581154e-09
Position 1714: 2.5227589364969115e-09
Position 602: 2.359962421372219e-09
Position 240: 2.2120949559178824e-09
Position 282: 1.7699182534629359e-09
Position 537: 9.373645601266544e-10
Position 564: 6.859174897600808e-10
Position 158: 4.2788073858913414e-10
Position 154: 2.4765284406618125e-10
Position 194: 1.467040153490622e-10
Position 128: 5.652751605348132e-11
Position 552: 2.249432471630837e-11
Position 201: 2.1726025705941404e-11
Position 190: 2.0444826184422635e-11
Position 502: 1.7728478858807993e-11
Position 364: 9.887233146743186e-12
Position 170: 7.423684615359474e-12
Position 177: 6.504370063096524e-12
Position 161: 4.245830154950517e-12
Position 545: 3.447654120372487e-12
Position 173: 2.5432695956414602e-12
Position 139: 1.3367184394204824e-12
Position 555: 4.4883085151955583e-13
Position 547: 4.2671823518407913e-13
Position 371: 2.464085725741009e-13
Position 166: 3.9557247955045664e-14
Position 373: 3.172900600171942e-14
Position 187: 3.136140072321959e-14
Position 185: 1.664402591326602e-14
