Gene = OGG1
Position 454: 3.634074785477578e-06
Position 90: 3.09000477282247e-06
Position 284: 2.868957304542439e-06
Position 624: 9.966345948688792e-07
Position 2018: 5.695813223886488e-07
Position 1826: 3.40104156922288e-07
Position 3526: 2.768787882465903e-07
Position 2870: 2.6435943568987486e-07
Position 383: 2.4490713772742557e-07
Position 17: 1.8031594628843984e-07
Position 505: 3.175312771676264e-08
Position 901: 3.06134512583733e-08
Position 4930: 1.493187657873519e-08
Position 894: 1.8754794677122026e-09
Position 912: 1.7636943007244595e-09
Position 337: 1.6432583845787408e-09
Position 423: 7.212366447358225e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4759: 0.9829408858285948
Position 1825: 0.9805229355223197
Position 720: 0.40985697388086273
Position 6557: 0.3867014789614925
Position 7099: 0.3360145878354514
Position 7116: 0.2631881977332648
Position 6526: 0.15042032903407715
Position 6503: 0.13773207786409916
Position 6950: 0.13029702469135704
Position 368: 0.12587695723814885
Position 6822: 0.12014211556644117
Position 4435: 0.10860622813888159
Position 6742: 0.08805692811996182
Position 6757: 0.07601727821734026
Position 1501: 0.07153949589487846
Position 2086: 0.06892995540473618
Position 1067: 0.06094408714884733
Position 1000: 0.06053508918036962
Position 740: 0.05314837859629133
Position 6783: 0.05039185033588796
Position 716: 0.05035856217346333
Position 2120: 0.038763636536284084
Position 6993: 0.038069092827003964
Position 6899: 0.030777290988249464
Position 1101: 0.02465072697437156
Position 4167: 0.02365630534688553
Position 6618: 0.022190634191128062
Position 7027: 0.021896276449636983
Position 5303: 0.018764413415777063
Position 6915: 0.017146505283782906
Position 6920: 0.0169783588393121
Position 1104: 0.013125037133876926
Position 391: 0.01018977881441604
Position 1539: 0.009752988383691681
Position 7057: 0.008173206119657467
Position 1166: 0.005757799939960508
Position 1041: 0.005319967165733831
Position 7284: 0.0052310129150013275
Position 5541: 0.005007689987660299
Position 5330: 0.004029535965733774
Position 1790: 0.0040178994479002465
Position 308: 0.003876426303951935
Position 647: 0.0032414471871220606
Position 7078: 0.003123059364618666
Position 6640: 0.0031025990963659857
Position 5144: 0.0027193086673269946
Position 5480: 0.002671753387444369
Position 6071: 0.0026180277319867566
Position 7158: 0.0025403256468907952
Position 7324: 0.0024474958367322677
Position 4464: 0.0022289631946232156
Position 1580: 0.0021829637013423085
Position 2674: 0.0017816783208014343
Position 1351: 0.0017558723738867596
Position 3944: 0.0016527958959627247
Position 1787: 0.0015962620350332853
Position 4826: 0.001591510631018672
Position 1568: 0.0015841715803044684
Position 5383: 0.0015721462202471005
Position 5564: 0.001560663594661077
Position 3036: 0.0014895527105157282
Position 438: 0.001487047832402882
Position 5356: 0.0014493756286620607
Position 6017: 0.0014132281337159117
Position 1079: 0.0013933264451408943
Position 1311: 0.0013539307147781034
Position 5931: 0.0013494839529791186
Position 6414: 0.0012843713213191597
Position 1456: 0.0012367045014128033
Position 1593: 0.001210133005274489
Position 4765: 0.0011773588417157248
Position 1749: 0.0010015488120271303
Position 5194: 0.0008923151699089624
Position 851: 0.0008883511753448712
Position 1134: 0.0008270373513009234
Position 787: 0.0006721623193596462
Position 1846: 0.0006183846541109555
Position 5842: 0.0006081847499323068
Position 6886: 0.0005943570656842106
Position 4229: 0.0005940359741545546
Position 744: 0.0005881216771396606
Position 5897: 0.0005861342381335733
Position 4271: 0.0005825174064615532
Position 4846: 0.0005793661925932302
Position 6041: 0.0005619993023309738
Position 2677: 0.0005432958029269753
Position 5046: 0.0005127321659148653
Position 4390: 0.0005047738245251875
Position 5309: 0.0005027600303117509
Position 5868: 0.0004985760076875091
Position 4851: 0.00048065941773015904
Position 6786: 0.00045350999080046907
Position 4179: 0.00043796604698463876
Position 7428: 0.0004350946967598826
Position 6870: 0.000410560844626865
Position 6091: 0.00040694007886541003
Position 1073: 0.0003887179587583655
Position 2150: 0.00037979483224132043
Position 5949: 0.0003792699538986106
Position 6962: 0.0003749629309968787
Position 7127: 0.0003608203394250232
Position 6124: 0.00035255804958711696
Position 6467: 0.00035019831644713306
Position 4820: 0.0003404527610141346
Position 1030: 0.00033779147310700425
Position 2701: 0.00024949653761663126
Position 2723: 0.00024077853254593905
Position 7431: 0.0002402779774703896
Position 5704: 0.00023574884544497516
Position 930: 0.00022984859236752612
Position 5359: 0.0002285850667202281
Position 5701: 0.00022781506597194798
Position 6972: 0.00021331582149295043
Position 1771: 0.0002052897841914678
Position 1170: 0.0002049277820254174
Position 5991: 0.0002040483222768785
Position 4683: 0.0001927590359080011
Position 1006: 0.0001836847280768705
Position 292: 0.00017814918353335575
Position 976: 0.00017710894263991368
Position 3254: 0.00017603722035434687
Position 1109: 0.0001697150364825078
Position 1111: 0.00016603419294042578
Position 1370: 0.00011823825682984178
Position 1227: 0.00011619512890023672
Position 4235: 0.0001129791346737982
Position 3087: 0.00010617341576625145
Position 5397: 9.948576484813139e-05
Position 6388: 9.674364853795713e-05
Position 2032: 9.399979097043321e-05
Position 3807: 8.710592815674462e-05
Position 1956: 8.635975085848375e-05
Position 1115: 8.161325159303698e-05
Position 1145: 8.059181195419025e-05
Position 907: 7.988923826735336e-05
Position 2476: 7.878083486927815e-05
Position 1292: 6.708709830578131e-05
Position 6431: 6.70841295801272e-05
Position 5731: 6.624436796263683e-05
Position 2497: 6.459437293466912e-05
Position 7345: 6.299956762219202e-05
Position 2812: 6.225770501987817e-05
Position 4633: 4.939257141113597e-05
Position 5968: 4.8012336048181524e-05
Position 877: 4.220095527095432e-05
Position 3962: 4.1053045260007196e-05
Position 949: 4.023395716576798e-05
Position 2875: 3.745847223246178e-05
Position 5148: 3.4378525080913274e-05
Position 684: 3.3157309232259354e-05
Position 1050: 3.250790975555364e-05
Position 170: 3.0814581892649225e-05
Position 1932: 2.8806336506208435e-05
Position 667: 2.8199340264220743e-05
Position 2379: 2.595333129508366e-05
Position 4872: 2.4393612845663443e-05
Position 2990: 2.3714635863424265e-05
Position 4699: 2.3527875307085954e-05
Position 558: 2.242116603228762e-05
Position 1076: 2.037999625093058e-05
Position 599: 1.9127218062822832e-05
Position 3170: 1.797159403600469e-05
Position 853: 1.767724542689795e-05
Position 1406: 1.476721371854413e-05
Position 660: 1.3529077767491953e-05
Position 5547: 1.2403107349977274e-05
Position 1388: 1.2061157725889861e-05
Position 935: 1.0754632977379395e-05
Position 1276: 1.0688830330572262e-05
Position 5161: 9.653097904853311e-06
Position 5204: 7.988729888423239e-06
Position 1015: 7.404344259370686e-06
Position 5048: 7.2743503699297856e-06
Position 4710: 6.68644143065202e-06
Position 6407: 5.351507189429512e-06
Position 579: 5.332605123067771e-06
Position 121: 5.3258366830049756e-06
Position 1773: 4.560276575916629e-06
Position 5682: 4.15697708034759e-06
Position 1988: 3.1230213069450423e-06
Position 2791: 2.5488562176476204e-06
Position 767: 1.9272696276946663e-06
Position 687: 1.6743813668314331e-06
Position 2185: 1.5992692365071613e-06
Position 226: 9.781673562998594e-07
Position 597: 5.892683506508238e-07
Position 249: 5.454882813682408e-07
Position 484: 4.931341665684549e-07
Position 616: 4.898924684849609e-07
Position 1736: 3.8665359689265145e-07
Position 4685: 3.7510029908793e-07
Position 1995: 3.690365940642058e-07
Position 752: 3.2076213510154716e-07
Position 811: 3.117969332083761e-07
Position 961: 3.017305580620366e-07
Position 3460: 2.7687878824659053e-07
Position 147: 2.132708711257931e-07
Position 1229: 1.7837550676967792e-07
Position 1010: 1.6815595703741156e-07
Position 85: 1.5870829422481676e-07
Position 799: 1.3562351687822447e-07
Position 501: 1.276197593975665e-07
Position 607: 1.2730639093647619e-07
Position 241: 1.0328626405798227e-07
Position 184: 9.339709941267423e-08
Position 694: 8.397222904381084e-08
Position 126: 7.260364829934394e-08
Position 214: 5.765205036324277e-08
Position 209: 5.3865978391959805e-08
Position 176: 4.7409208553065066e-08
Position 4552: 4.519785039150978e-08
Position 492: 4.44116007145664e-08
Position 2044: 3.92913295169256e-08
Position 498: 2.4825806222178196e-08
Position 132: 1.2120378100945732e-08
Position 193: 1.159226091236092e-08
Position 957: 5.597961751815207e-09
Position 1238: 5.198104837603215e-09
Position 82: 2.3747813399869513e-09
Position 187: 2.0118288192661483e-09
Position 201: 1.3367196382003633e-09
Position 2343: 8.878793036588312e-10
Position 2294: 6.86195747936173e-10
Position 90: 4.752109068234379e-10
Position 97: 8.064824543653141e-11
Position 100: 2.6336491238758136e-11
Position 754: 1.247503230497284e-11
