Gene = LARS2
Position 24456: 0.04526568489085335
Position 26365: 0.04487381909986037
Position 5965: 0.04470139039769302
Position 31213: 0.04019398794473516
Position 34827: 0.039116208802158436
Position 7992: 0.03856766467910783
Position 36551: 0.03423132438196394
Position 18895: 0.030255769488173493
Position 31705: 0.030073952671977884
Position 18882: 0.029292773964568912
Position 5997: 0.028389722491155928
Position 676: 0.028250862266302225
Position 3433: 0.026298336569520797
Position 4555: 0.02614353249870243
Position 35191: 0.02589580867119041
Position 32631: 0.02353498799710438
Position 34566: 0.023489073130465436
Position 7883: 0.022221618226086832
Position 31099: 0.02176759733305585
Position 5133: 0.020806935612415197
Position 6063: 0.020709673915906095
Position 39758: 0.02004358493724307
Position 12158: 0.019207886470790185
Position 29804: 0.01903509531415652
Position 6001: 0.018940486958318396
Position 8392: 0.016929288118715573
Position 542: 0.016272758110379378
Position 29943: 0.015814909187934063
Position 18839: 0.015041710537619176
Position 36281: 0.014967846953330817
Position 11792: 0.014219203339348419
Position 14030: 0.014155823351337629
Position 16836: 0.013872173028353843
Position 5702: 0.013839549327231478
Position 477: 0.013521895751264392
Position 34901: 0.013154020926520441
Position 3251: 0.012865004781169672
Position 16793: 0.012538746746226135
Position 9660: 0.011901161008043674
Position 10182: 0.011227152059107254
Position 36629: 0.01101538500416935
Position 35451: 0.01073664261208041
Position 393: 0.010652289976074527
Position 770: 0.010428288613412832
Position 6060: 0.010283311375442148
Position 1171: 0.01008678396521043
Position 4290: 0.009854127540536703
Position 4755: 0.00975349375766951
Position 13846: 0.009732131392003735
Position 2649: 0.00944077265864337
Position 35298: 0.009299565218853861
Position 33051: 0.008751525998059092
Position 13138: 0.00860306259547993
Position 13902: 0.008547834779197917
Position 33792: 0.008504411581479897
Position 10110: 0.008433224250217607
Position 3359: 0.00824665263856592
Position 3525: 0.008222532588309562
Position 6830: 0.00790565259452436
Position 12027: 0.0077973564857992585
Position 11152: 0.0077536996076514484
Position 31997: 0.007668654903185853
Position 20711: 0.007605802850565407
Position 7589: 0.007180799124280964
Position 860: 0.00660736357513288
Position 7717: 0.006546679794802204
Position 4136: 0.006542809414096552
Position 31068: 0.006217322263143181
Position 31616: 0.006164918579974536
Position 13656: 0.006097761700945276
Position 39360: 0.005695449390894075
Position 1168: 0.005630623444874955
Position 4426: 0.005425820406628706
Position 888: 0.005248557227138177
Position 31031: 0.005224689633118246
Position 5801: 0.005103313687212882
Position 13971: 0.004806417760907028
Position 11691: 0.004696495208472345
Position 1827: 0.0046122758112197735
Position 6017: 0.004293683702226128
Position 32635: 0.004184317083225635
Position 30228: 0.004163306737230927
Position 32141: 0.004123202233518871
Position 30838: 0.004113596423997246
Position 5946: 0.004023599984232437
Position 8360: 0.0040085532431298225
Position 9635: 0.003939235089882123
Position 34086: 0.003905914875393444
Position 4024: 0.0038966539874443437
Position 375: 0.0038719337371663945
Position 29416: 0.00385204479377128
Position 7670: 0.0038405331002677157
Position 33964: 0.003573620795160215
Position 3435: 0.003435278606771993
Position 7941: 0.0032803726557423052
Position 17952: 0.0030685357602530565
Position 936: 0.0028923765012643606
Position 7728: 0.002777247931985469
Position 4822: 0.002776536507920823
Position 34831: 0.002730128072508656
Position 9543: 0.0026906514863905334
Position 29488: 0.0026665402566941184
Position 35412: 0.002660975287379048
Position 16867: 0.002653389077504723
Position 32952: 0.0026413969084796408
Position 3337: 0.0026060648958102905
Position 6109: 0.002507739291311864
Position 36212: 0.002211698665695704
Position 7419: 0.0021922811172398467
Position 9555: 0.0021651960201296786
Position 662: 0.002132958906503829
Position 29559: 0.0021309222082443757
Position 13998: 0.002106530883411094
Position 31012: 0.0020845230974931733
Position 29463: 0.002054606674394886
Position 17863: 0.0020470463362251253
Position 29744: 0.0020406624956713936
Position 919: 0.002016912700441959
Position 32445: 0.0020133239023880133
Position 3457: 0.0020131816283224238
Position 29922: 0.0019807797614440387
Position 17928: 0.0018024961284259123
Position 4397: 0.0017971666501359852
Position 3262: 0.0017633422909049351
Position 4570: 0.0017022835317428435
Position 2675: 0.0016738783785967912
Position 34506: 0.0016239969377043414
Position 31892: 0.001593064732458893
Position 1030: 0.001575821845925148
Position 3290: 0.00152435622070594
Position 12747: 0.001462818157708067
Position 34246: 0.0014615546952046212
Position 31303: 0.0014205830168887786
Position 338: 0.0014173621195567854
Position 3816: 0.0013715687323623668
Position 2703: 0.0013635173983225688
Position 33312: 0.0013554902541985528
Position 13858: 0.001204259983358771
Position 895: 0.0011964960957396224
Position 4189: 0.0011400052889963099
Position 30021: 0.0011398043100665852
Position 30783: 0.0011320397933985901
Position 309: 0.0011173146049339184
Position 3999: 0.0010176504043864826
Position 29146: 0.0009963330739984537
Position 1174: 0.0009870846442622172
Position 7811: 0.0009833085009300342
Position 2585: 0.0009368883972913442
Position 13134: 0.0009260429808577136
Position 13693: 0.000914848800844435
Position 33750: 0.0009058153794774244
Position 1325: 0.0008791474281796166
Position 31248: 0.0008579312761067034
Position 3363: 0.0008302005280379514
Position 12097: 0.0007578782598415432
Position 4066: 0.0007412062314820124
Position 29891: 0.0007116429418263455
Position 7623: 0.0007098207677433291
Position 4306: 0.0006885431262138023
Position 34739: 0.0006879882133737716
Position 30946: 0.0006804935363236123
Position 12179: 0.0006675856420984028
Position 835: 0.0006559732803964099
Position 264: 0.0006175742226809915
Position 12102: 0.0006084253570016546
Position 32372: 0.0005950475922052881
Position 415: 0.0005196041450482428
Position 497: 0.00046617689632949587
Position 29337: 0.00045985925298774557
Position 12328: 0.0004585335124136365
Position 898: 0.0004279587466773139
Position 7066: 0.0004030260308169837
Position 8708: 0.00039190386976647513
Position 7108: 0.0003891683033717666
Position 6723: 0.0003511903242465825
Position 12490: 0.0003423810450599827
Position 30373: 0.00033533806593775327
Position 1851: 0.00032981862381737076
Position 3272: 0.00032117827104807855
Position 12352: 0.00031126610491658593
Position 491: 0.00029260409333540735
Position 30542: 0.00028210046570347435
Position 428: 0.00027134063482312973
Position 30324: 0.00025794149539290327
Position 32609: 0.00024258616677617868
Position 4111: 0.00023383553609334224
Position 30153: 0.00020783346812397788
Position 3970: 0.0001971603269158318
Position 2515: 0.00017234529879421487
Position 11965: 0.00016874597075586202
Position 4139: 0.0001577730068571521
Position 12161: 0.00014984424193609328
Position 3082: 0.0001497818495337486
Position 13185: 0.0001349216991489879
Position 817: 0.00013424924203590021
Position 12764: 0.00013221815852470297
Position 1549: 0.00013081949229422395
Position 2731: 0.00012964810872493718
Position 12051: 0.00012959085300325309
Position 29990: 0.00012953424780966658
Position 29645: 0.00011932176435351783
Position 12493: 0.00011896338779903523
Position 2329: 0.0001182001199329398
Position 15960: 0.000116481921863182
Position 31187: 0.00011226721367512328
Position 3973: 0.0001083493379649831
Position 12067: 0.0001065230406475401
Position 2654: 0.00010575936763008434
Position 4794: 0.00010399646163704174
Position 1064: 9.658737422215556e-05
Position 3840: 9.008538574366896e-05
Position 1100: 8.985254174116409e-05
Position 29241: 8.376011242696918e-05
Position 1989: 7.651135259898454e-05
Position 3883: 7.163479523857379e-05
Position 1992: 6.833386913849269e-05
Position 6697: 6.736959632162345e-05
Position 2538: 6.25086900253648e-05
Position 12426: 6.213800338963003e-05
Position 2167: 5.9507515659073084e-05
Position 12044: 5.485311305920967e-05
Position 12120: 5.283085672189177e-05
Position 1190: 5.2074817998859976e-05
Position 15791: 4.925102723858433e-05
Position 16184: 4.578216241274529e-05
Position 29954: 4.549815472339462e-05
Position 1250: 3.969195866869709e-05
Position 30321: 3.87526232538097e-05
Position 2265: 3.529180076685337e-05
Position 2191: 3.497259920383394e-05
Position 1327: 3.3450178567894913e-05
Position 1527: 3.268320904103338e-05
Position 30025: 3.18376747161021e-05
Position 773: 3.0723864528023955e-05
Position 197: 3.0351667651795074e-05
Position 1490: 3.000775094752449e-05
Position 559: 2.909733100826888e-05
Position 1509: 2.4743237880405427e-05
Position 11941: 2.4649702490371067e-05
Position 2332: 2.4071426192800127e-05
Position 15862: 2.3321228913842135e-05
Position 174: 2.0821155241531316e-05
Position 346: 1.777529827392777e-05
Position 1144: 1.575400106325389e-05
Position 551: 1.4751375754704017e-05
Position 1147: 1.4257985986336848e-05
Position 1081: 1.413796458900147e-05
Position 1925: 1.4126348882781287e-05
Position 941: 1.3937048183204677e-05
Position 1833: 1.3161635059579603e-05
Position 1561: 1.166067424084077e-05
Position 114: 1.0051314280431726e-05
Position 16059: 9.712358307642694e-06
Position 1594: 8.655905111499561e-06
Position 778: 8.521993107132337e-06
Position 29172: 7.969882545665347e-06
Position 15903: 7.665258408445434e-06
Position 4589: 6.696656267484285e-06
Position 289: 5.99320227973948e-06
Position 29699: 4.8875398633325024e-06
Position 243: 4.764065768519359e-06
Position 563: 4.2405755110191585e-06
Position 15703: 3.329242338573752e-06
Position 600: 2.217115032245897e-06
Position 259: 1.6018119776780835e-06
Position 996: 1.5754707493221532e-06
Position 5770: 1.2441463844889042e-06
Position 969: 1.1114482304310878e-06
Position 906: 1.1022660366364987e-06
Position 3489: 9.851329151735413e-07
Position 332: 9.380805850599635e-07
Position 12968: 8.389869464098023e-07
Position 966: 7.28060517396663e-07
Position 12648: 7.223291616842919e-07
Position 3545: 6.330464324644078e-07
Position 575: 6.305922961529526e-07
Position 1113: 5.989599226904495e-07
Position 127: 5.417008458481711e-07
Position 3341: 4.906464136925493e-07
Position 12205: 4.560044699099786e-07
Position 1086: 4.331785484144073e-07
Position 11970: 4.1489067998575816e-07
Position 593: 3.860738527240429e-07
Position 14251: 2.9030909825499235e-07
Position 356: 2.716594341972634e-07
Position 12213: 2.537960651622191e-07
Position 268: 2.2908276204157944e-07
Position 1149: 1.73202577248021e-07
Position 2309: 1.6185224010401544e-07
Position 17091: 1.6134905236835795e-07
Position 201: 1.4983572714295585e-07
Position 1257: 1.3702942095488083e-07
Position 1102: 1.1132238859386862e-07
Position 1075: 1.0613897044766925e-07
Position 2059: 8.715216693750397e-08
Position 1888: 8.64520954554543e-08
Position 1152: 8.449088008070947e-08
Position 1331: 8.215892386928041e-08
Position 1154: 7.324412908923817e-08
Position 14830: 6.538217474637144e-08
Position 14755: 5.87447039436355e-08
Position 1473: 4.9287296643121457e-08
Position 273: 3.113252355437105e-08
Position 1439: 3.060889011401153e-08
Position 12229: 2.618409839222695e-08
Position 1203: 2.497282931608842e-08
Position 163: 2.3688109226709336e-08
Position 626: 1.7476262758551056e-08
Position 1206: 1.670987779723847e-08
Position 161: 1.4967996392728686e-08
Position 973: 1.0422715793243419e-08
Position 208: 9.926137586801304e-09
Position 568: 5.425278779694227e-09
Position 219: 5.409644748219811e-09
Position 612: 5.039054963249964e-09
Position 156: 4.883110239461138e-09
Position 1706: 4.543072579029872e-09
Position 133: 3.907264533483261e-09
Position 171: 1.5849710579792026e-09
Position 213: 1.1067530590850966e-09
Position 206: 1.0548342526242037e-09
Position 783: 6.072816878232309e-10
Position 1339: 5.762137826633668e-10
Position 609: 4.004290182224232e-10
Position 580: 3.736412823514822e-10
Position 139: 2.396911444535995e-10
Position 145: 7.350646463968598e-11
Position 150: 5.0322366817425745e-11
Position 147: 4.355863471610701e-11
Position 142: 3.9833438576633396e-11
Position 13739: 1.975594669177076e-11
Position 998: 2.6715578071731263e-13
