Gene = MOBP
Position 13118: 0.00013787862769202376
Position 12975: 0.00012229626879034448
Position 3635: 0.00010579039069968429
Position 2754: 0.0001051226002125816
Position 4578: 0.00010281798586938042
Position 3785: 9.476611214742032e-05
Position 4314: 9.3149420244988e-05
Position 2116: 8.472901052109771e-05
Position 1767: 7.82920055079382e-05
Position 12998: 5.995602230886227e-05
Position 10936: 5.7323388943579593e-05
Position 2562: 5.620793900856921e-05
Position 12719: 5.257170208935609e-05
Position 2198: 5.188276033019831e-05
Position 2602: 4.710960708848263e-05
Position 871: 4.588380212180784e-05
Position 11735: 4.500441567410576e-05
Position 8967: 4.189162363527628e-05
Position 825: 3.727593905412473e-05
Position 5537: 3.6349122845009136e-05
Position 3492: 3.355684428680836e-05
Position 7775: 3.32686393522795e-05
Position 3954: 3.231802228740046e-05
Position 3657: 3.125823207922685e-05
Position 4001: 2.6381394242699962e-05
Position 1806: 2.4631867550201368e-05
Position 2242: 2.4119880533678304e-05
Position 2793: 2.394087111509566e-05
Position 9417: 2.3370868766251814e-05
Position 2017: 2.1809746100178053e-05
Position 642: 2.011229588575552e-05
Position 2023: 1.863646238767122e-05
Position 2684: 1.8545373950229685e-05
Position 2592: 1.778547520211149e-05
Position 4079: 1.5716467927171233e-05
Position 9008: 1.5489993412131233e-05
Position 2700: 1.5205883241797859e-05
Position 771: 1.2852026739495292e-05
Position 789: 1.1707117942526371e-05
Position 2726: 1.1401887785018434e-05
Position 720: 9.291643370402028e-06
Position 2529: 9.22093865089215e-06
Position 304: 8.551488925229443e-06
Position 2410: 7.925373145249057e-06
Position 367: 7.888325273483895e-06
Position 310: 7.72903142646864e-06
Position 8135: 7.678467031591707e-06
Position 2393: 6.736792117473527e-06
Position 7344: 5.60464357557388e-06
Position 2186: 5.559541201042346e-06
Position 1891: 4.743125307224698e-06
Position 3875: 3.676882718792615e-06
Position 2177: 3.3696016371790647e-06
Position 2129: 3.3645646584066773e-06
Position 663: 3.2226687645481864e-06
Position 717: 2.5284779160931325e-06
Position 687: 2.0059672187058586e-06
Position 4873: 1.9341375389394957e-06
Position 3746: 1.8785722151219941e-06
Position 734: 1.872487295807453e-06
Position 1924: 1.691256504229488e-06
Position 4755: 1.6291055846768703e-06
Position 186: 1.472574202136673e-06
Position 219: 1.373165885163851e-06
Position 4943: 1.2830508783540525e-06
Position 224: 1.2450069287157287e-06
Position 211: 1.0400524365396574e-06
Position 3257: 9.66652710664968e-07
Position 3280: 7.86577018018846e-07
Position 2514: 4.489114798648676e-07
Position 363: 4.0943289177742774e-07
Position 347: 3.87436115759661e-07
Position 204: 3.771712256633395e-07
Position 226: 2.3063087255482305e-07
Position 306: 1.6420981312115173e-07
Position 299: 1.1275377117908555e-07
Position 192: 9.467151210390301e-08
Position 622: 7.765830377815306e-08
Position 773: 6.875360773849106e-08
Position 122: 6.819122727663701e-08
Position 891: 6.78686628541873e-08
Position 659: 6.12462217313854e-08
Position 455: 3.300738112475449e-08
Position 194: 3.154413245594283e-08
Position 308: 3.146461478217223e-08
Position 778: 2.821116652900757e-08
Position 1913: 2.5194449359690977e-08
Position 901: 2.1767266044426307e-08
Position 767: 1.5717494001691263e-08
Position 635: 8.478152669783267e-09
Position 907: 5.380183160651427e-09
Position 845: 1.0223924563634229e-09
Position 2345: 7.866193340467496e-10
Position 318: 2.422643503838347e-10
Position 378: 4.295010639548456e-13
