Gene = UHRF2
Position 2981: 3.2002468582499696e-05
Position 1901: 3.1764664373343465e-05
Position 1172: 2.9883846189245096e-05
Position 28: 2.633820864061665e-05
Position 7848: 2.2132911812745907e-05
Position 9241: 1.9793069975112197e-05
Position 1455: 1.955861331202811e-05
Position 1714: 1.802999622001997e-05
Position 3484: 1.7756430920396484e-05
Position 272: 1.3498604567226693e-05
Position 540: 1.1851412732249779e-05
Position 148: 1.0833353394529582e-05
Position 499: 1.0059517686850739e-05
Position 2303: 9.78714989959519e-06
Position 222: 8.570576119239669e-06
Position 1050: 7.388807880061501e-06
Position 1583: 6.868115697482727e-06
Position 1148: 6.54360129125062e-06
Position 988: 6.3565205978163484e-06
Position 971: 6.24237553376819e-06
Position 19351: 6.180242943838585e-06
Position 578: 5.799855919164817e-06
Position 614: 5.72651460414315e-06
Position 224: 5.5191798181432255e-06
Position 1207: 4.011601166880839e-06
Position 263: 3.971940366542725e-06
Position 1347: 3.7781591507555842e-06
Position 1558: 3.4139416217985426e-06
Position 1144: 2.0044903819231196e-06
Position 16: 1.3361868242631016e-06
Position 1288: 1.2697011839469884e-06
Position 1315: 1.116380387581254e-06
Position 893: 9.627189432096448e-07
Position 1086: 9.20151820671036e-07
Position 740: 7.08327881809692e-07
Position 843: 4.7491207248599485e-07
Position 170: 4.073179397277768e-07
Position 1331: 4.0376006960592814e-07
Position 877: 4.026655866470256e-07
Position 555: 3.896782565093266e-07
Position 1521: 2.554654890601282e-07
Position 1363: 2.3425667141895846e-07
Position 582: 2.046559244803234e-07
Position 1627: 1.9906671668149007e-07
Position 503: 1.9487068922091277e-07
Position 3: 1.5803559959925485e-07
Position 1912: 1.970231107207638e-08
Position 1369: 1.7873405256171672e-08
Position 1600: 1.7768756510002485e-08
Position 2036: 1.5993831030995304e-08
Position 6: 3.305560102751671e-09
Position 206: 1.1448051574740372e-09
Position 1246: 1.5741509285343314e-11
Position 1016: 8.287422221446342e-12
Position 479: 5.106028693427256e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 7588: 0.9898971950355483
Position 14878: 0.9255228202594238
Position 29180: 0.8612077715550781
Position 11380: 0.7390913888389136
Position 36157: 0.7033747537707637
Position 20801: 0.6277646521988423
Position 24004: 0.4531772537506861
Position 29379: 0.258726046497867
Position 9311: 0.23359757847790955
Position 13905: 0.20386315160261106
Position 20590: 0.1959288282036052
Position 919: 0.17548151748023688
Position 1420: 0.17200289784957576
Position 2591: 0.16467463066345087
Position 21120: 0.13556695908082725
Position 25202: 0.13283273083991512
Position 14665: 0.12860985492387764
Position 4126: 0.08475994139444525
Position 14610: 0.07931402955266004
Position 159: 0.0715186855964483
Position 1978: 0.047290280487030774
Position 29706: 0.04620375723571589
Position 4787: 0.04586974610451282
Position 25888: 0.04011062674894198
Position 17186: 0.037126713772601995
Position 31895: 0.030770401895717576
Position 8188: 0.029914215931903024
Position 1742: 0.027144390196330557
Position 14452: 0.025279904754884466
Position 30259: 0.02310979494164362
Position 9108: 0.021813890728424826
Position 25884: 0.02175290500537952
Position 2443: 0.02158072410539774
Position 23930: 0.020505285417568894
Position 6760: 0.01957162646788315
Position 10331: 0.018368518766635082
Position 12783: 0.017178566918794103
Position 6778: 0.016048995948407536
Position 32693: 0.015593788301823834
Position 12891: 0.01544588995461562
Position 31985: 0.01452692593525122
Position 8329: 0.01294219896997919
Position 24319: 0.011645639954872819
Position 12091: 0.011415243121808676
Position 2181: 0.011283113692721768
Position 2079: 0.011036126969858446
Position 2571: 0.01073214233099224
Position 33590: 0.01055715052582271
Position 23934: 0.010296243228812452
Position 29176: 0.0095394985268865
Position 11350: 0.007920648621026306
Position 2136: 0.007654850094609966
Position 9331: 0.007606510572193942
Position 8432: 0.007479220661971923
Position 7131: 0.006731851851020153
Position 1549: 0.006513943452684158
Position 30885: 0.006202771900712643
Position 179: 0.006039431829064487
Position 5631: 0.005894258301785343
Position 30986: 0.005801656897357741
Position 12028: 0.005721486303215771
Position 14446: 0.0056565284677630384
Position 2015: 0.0056019367681701855
Position 4285: 0.0055639787706653725
Position 7719: 0.0047419982541734495
Position 10720: 0.004738595317505601
Position 12687: 0.004708630174078098
Position 4731: 0.004604618078199851
Position 2418: 0.004336082035736233
Position 8134: 0.004085755031006382
Position 4305: 0.004010117434818168
Position 11297: 0.003659891962447517
Position 419: 0.00358332438382745
Position 8526: 0.0035548064627670692
Position 12143: 0.0034557990168474443
Position 9307: 0.0034129136673234093
Position 11451: 0.0031867693102602813
Position 2061: 0.0031811242192168626
Position 4963: 0.002901345556847182
Position 849: 0.0025985573364890263
Position 15039: 0.0023376623566506495
Position 9289: 0.0022069304976809895
Position 4225: 0.0018827320881279746
Position 12326: 0.0017917420916343707
Position 13017: 0.00173782404891018
Position 7645: 0.001730225260982787
Position 786: 0.0016962389684257052
Position 8299: 0.001689979402197702
Position 12641: 0.0015452335929806258
Position 2967: 0.0015420796136866718
Position 3869: 0.0015115336075846272
Position 2102: 0.0014987895561276525
Position 3893: 0.0014978889437486406
Position 22378: 0.0013808532784506248
Position 11957: 0.0013582511393461223
Position 8278: 0.0013367266839222748
Position 8458: 0.0013254032416305473
Position 2597: 0.0013161009596890248
Position 19542: 0.0013102513050731587
Position 13773: 0.0013099810437031162
Position 1527: 0.0012456424484778438
Position 8275: 0.0012184968740869806
Position 2630: 0.001171212193504861
Position 234: 0.0011373147105187146
Position 28687: 0.0010643304252455415
Position 1771: 0.001049456195576801
Position 1366: 0.0010310534588506524
Position 19920: 0.001009022184216561
Position 2767: 0.0008998171332926487
Position 25614: 0.0008840968992267783
Position 2922: 0.0008252500007138746
Position 25836: 0.0007025814054243304
Position 2173: 0.0006841970145647201
Position 11218: 0.0006372429974563522
Position 2539: 0.0006371177829674295
Position 4634: 0.0006361765650982131
Position 12116: 0.0006336714147080885
Position 10336: 0.0005959760561668768
Position 203: 0.0005435989398781629
Position 17335: 0.0005252228622272842
Position 4994: 0.0004981058158103209
Position 2133: 0.0004863898455645096
Position 8411: 0.0004573372157503085
Position 12183: 0.0003917550537734923
Position 1672: 0.0003631365790620343
Position 1650: 0.0003191825289473598
Position 662: 0.000316867482682341
Position 19456: 0.0003043584344862228
Position 7958: 0.0002914910682767075
Position 12970: 0.00029024724910299955
Position 1986: 0.00027680892689667576
Position 2554: 0.0002740331385292264
Position 2020: 0.00026779603565755394
Position 8722: 0.00026507634992247467
Position 218: 0.0002614506252896127
Position 2600: 0.00024870660242744296
Position 2352: 0.00018843254286708295
Position 16112: 0.0001685561514549807
Position 592: 0.00013679611274891536
Position 1592: 0.0001324300148454425
Position 19096: 0.00011077364989323244
Position 21698: 0.00010960803002759351
Position 7955: 0.00010518381053376399
Position 19129: 0.00010239699089168352
Position 2034: 9.411885839480826e-05
Position 23134: 8.36954719250527e-05
Position 8703: 8.102971050037475e-05
Position 449: 7.851875270186696e-05
Position 1892: 7.412133730361438e-05
Position 7987: 7.091395589986602e-05
Position 2228: 6.889996928389388e-05
Position 8684: 6.402288949733513e-05
Position 2084: 6.230331084551684e-05
Position 22328: 5.590275197747636e-05
Position 167: 5.530088189225746e-05
Position 940: 5.426713655855465e-05
Position 7924: 5.31246306910191e-05
Position 1788: 5.222290770956039e-05
Position 1369: 4.578907680810642e-05
Position 513: 4.475154035058983e-05
Position 1207: 3.76972762618562e-05
Position 18008: 3.743210810790804e-05
Position 3983: 3.6959457335241376e-05
Position 11283: 3.6494855988839075e-05
Position 1934: 3.621755497644945e-05
Position 121: 3.5211989660943825e-05
Position 884: 3.3717490204260575e-05
Position 346: 3.3290226492612454e-05
Position 14883: 3.264842068378703e-05
Position 8582: 3.1319143083149715e-05
Position 1572: 3.0719362968565884e-05
Position 16116: 3.033431560046573e-05
Position 13261: 2.8590784555546254e-05
Position 2328: 2.7764689833412517e-05
Position 1030: 2.4854595772230326e-05
Position 1102: 2.407409413158487e-05
Position 16643: 2.316612254538755e-05
Position 296: 2.2135572052798212e-05
Position 2387: 2.062206735926379e-05
Position 479: 1.8880848569557844e-05
Position 2271: 1.8040154855111664e-05
Position 3240: 1.77681852271603e-05
Position 4244: 1.6172761170626244e-05
Position 1230: 1.5681764397620143e-05
Position 18555: 1.5038985243053362e-05
Position 2925: 1.4889293947159227e-05
Position 245: 1.420201229990682e-05
Position 2031: 1.3884597972138556e-05
Position 19398: 1.3464626215924005e-05
Position 1941: 1.3239065793379355e-05
Position 8530: 1.2392418036301846e-05
Position 19061: 1.1788498202496235e-05
Position 525: 1.119540100051074e-05
Position 16739: 1.0917458950399085e-05
Position 4081: 1.0324397580952342e-05
Position 2790: 1.0167842210780386e-05
Position 13471: 9.770867324497278e-06
Position 1397: 9.471118571089917e-06
Position 16190: 9.311904328010623e-06
Position 710: 9.02698798623068e-06
Position 396: 8.59567300872619e-06
Position 16717: 8.149550023087598e-06
Position 1702: 7.532471406534436e-06
Position 1345: 7.178212401506034e-06
Position 1426: 7.146943299529972e-06
Position 15410: 6.5969932450343485e-06
Position 1107: 6.226722179068351e-06
Position 4870: 5.94852691424029e-06
Position 17549: 5.734048617282638e-06
Position 317: 5.508344222797099e-06
Position 738: 5.279892096049697e-06
Position 320: 5.248725766138463e-06
Position 936: 4.785868128556036e-06
Position 18636: 4.2083849579942055e-06
Position 547: 3.8141426847062144e-06
Position 1553: 3.658467291948387e-06
Position 718: 3.5012458233660134e-06
Position 621: 3.4595608866229064e-06
Position 15592: 3.4448026984421947e-06
Position 7919: 3.3873908248311953e-06
Position 13085: 2.663064716637264e-06
Position 4766: 2.6228711055401275e-06
Position 11609: 2.5727176858383352e-06
Position 13447: 2.5630302246569776e-06
Position 1372: 2.4994553519260026e-06
Position 678: 2.1732700775699335e-06
Position 9518: 2.15056306831756e-06
Position 13346: 2.059457190076393e-06
Position 1350: 2.026845274150973e-06
Position 12517: 1.9177208420481236e-06
Position 1009: 1.7608417803195926e-06
Position 664: 1.4948789418663241e-06
Position 11223: 1.2951563471980673e-06
Position 961: 1.1523341972152093e-06
Position 140: 1.120268314555558e-06
Position 945: 1.029427066802516e-06
Position 819: 1.025261842261091e-06
Position 813: 9.869504224590315e-07
Position 867: 9.554844261262816e-07
Position 1140: 9.437678492450537e-07
Position 1794: 8.652807760536323e-07
Position 875: 7.531432208256561e-07
Position 544: 7.470282304340851e-07
Position 680: 7.42646018947176e-07
Position 1920: 7.321766446979562e-07
Position 9584: 6.619343755853334e-07
Position 128: 5.861872890966483e-07
Position 8116: 5.75653730146307e-07
Position 9749: 5.271384385693098e-07
Position 9714: 4.201451495011515e-07
Position 1037: 4.076466228675221e-07
Position 8212: 3.405226676545985e-07
Position 123: 2.8321633135798487e-07
Position 9620: 2.294151114335554e-07
Position 8806: 2.2360543736197868e-07
Position 1181: 1.8538955750343456e-07
Position 499: 1.8187735646284062e-07
Position 1477: 1.7691928553181575e-07
Position 248: 1.7271933344994175e-07
Position 720: 1.6007049567004324e-07
Position 1435: 1.419937570390701e-07
Position 1484: 1.2318406809649413e-07
Position 1444: 1.1526336340662584e-07
Position 1455: 1.1496909719724679e-07
Position 805: 9.141898649398466e-08
Position 551: 7.592962640967438e-08
Position 597: 6.485406935985868e-08
Position 134: 5.6673416621380744e-08
Position 459: 5.067969684588577e-08
Position 8940: 4.677144076907231e-08
Position 367: 3.794471496423042e-08
Position 606: 3.48947776651231e-08
Position 673: 2.8559883750402408e-08
Position 350: 2.292437357428339e-08
Position 6442: 1.904313794903023e-08
Position 257: 9.81929920976191e-09
Position 1480: 1.8187091125806383e-09
Position 2859: 1.2273743001608426e-09
Position 947: 5.207455021056113e-10
Position 1014: 7.68201064288042e-12
Position 562: 5.244740680030436e-13
Position 84: 2.2084905009630057e-14
Position 90: 1.3594723654204711e-14
Position 70: 4.877363233050293e-15
Position 325: 3.8032664410871385e-15
Position 78: 1.1325548007862192e-15
