Gene = SGOL1
Position 1705: 0.0053653951818717896
Position 19212: 0.005081357287619003
Position 3338: 0.004583487059947635
Position 3014: 0.00433654040551464
Position 22080: 0.004219788582237731
Position 7667: 0.0038187549941291797
Position 17050: 0.003678254263198842
Position 3176: 0.003518131206391795
Position 11220: 0.0032061574067584818
Position 4755: 0.003004626693969714
Position 2163: 0.002952219250879935
Position 2496: 0.0028762428145679385
Position 11348: 0.002689968973439251
Position 1027: 0.0026556065846937457
Position 8853: 0.0024267816434389573
Position 3341: 0.0023906322151342756
Position 5827: 0.0023878438149608407
Position 5908: 0.0022592907193330664
Position 385: 0.0021990217062346344
Position 5867: 0.0021816679421122888
Position 1275: 0.0020340135344744897
Position 9257: 0.0019185508359462566
Position 2754: 0.0018609398044520831
Position 15436: 0.0018386246461929191
Position 9899: 0.001663241416399598
Position 16657: 0.0015737101208568801
Position 364: 0.001554280576344468
Position 16510: 0.0015270156396209118
Position 11004: 0.0015195493463108806
Position 19547: 0.001512508570784649
Position 3044: 0.001479010486221501
Position 19673: 0.0014108659871068
Position 1062: 0.0013729321601905792
Position 2419: 0.0013229172203761007
Position 2676: 0.0013129547015361836
Position 10400: 0.0012870766004812386
Position 4520: 0.0012223408623694882
Position 1747: 0.0012114654425737195
Position 16563: 0.0012106620035832218
Position 4667: 0.0012003671729601032
Position 799: 0.0011954224428432794
Position 2437: 0.0011726748086645822
Position 1639: 0.0011230257562560683
Position 12612: 0.0011065973846727953
Position 10882: 0.0010623760976574768
Position 2200: 0.0010523066178581813
Position 709: 0.0010508245085708492
Position 2105: 0.0010356647473349972
Position 4419: 0.0009537318913231371
Position 13232: 0.0009465866922256904
Position 18825: 0.0009395578728156459
Position 685: 0.000901912124262911
Position 2529: 0.0008687473101872258
Position 17005: 0.0008683974142986738
Position 1485: 0.0008301758105285362
Position 11714: 0.0007937937113546693
Position 6973: 0.0007874814890739133
Position 10418: 0.0007408546840222842
Position 11334: 0.0007321264064358207
Position 9815: 0.0007236228727557924
Position 1009: 0.0007132969594914633
Position 803: 0.0006459554387543651
Position 2723: 0.0006263676113379865
Position 1657: 0.0006113250328063741
Position 4775: 0.0005995683989683064
Position 4115: 0.0005962623336478467
Position 1620: 0.0005908930234831464
Position 1555: 0.000582231541023565
Position 2090: 0.0005686920766440131
Position 670: 0.0005676820864543977
Position 17947: 0.0005437428067460941
Position 17654: 0.0005299392722444584
Position 4644: 0.0005041990215700652
Position 7881: 0.0005037678208070305
Position 1599: 0.0004972378224982763
Position 5589: 0.00047617617881696566
Position 12345: 0.00045869035433775064
Position 2204: 0.0004409401113043007
Position 10249: 0.00043705000841226364
Position 4457: 0.00040909940648210205
Position 8143: 0.0003951693668871685
Position 5506: 0.00037167570969600544
Position 4537: 0.00036365793925608136
Position 1868: 0.00035541351593132724
Position 13696: 0.0003551186643034367
Position 1192: 0.00035508141009515405
Position 8025: 0.00033346538386429443
Position 3718: 0.0003328100836647076
Position 2133: 0.0003243001850271735
Position 1953: 0.0003208945773564614
Position 2345: 0.000317010441152867
Position 471: 0.0002895173228212977
Position 13717: 0.0002825864639146046
Position 159: 0.0002815037549957399
Position 2350: 0.00027156907888082883
Position 1847: 0.0002556165888619691
Position 3559: 0.00023839193334472991
Position 12398: 0.00022740430284175198
Position 10830: 0.0002235001684055676
Position 15313: 0.00020816375837598506
Position 15870: 0.0002074820343254606
Position 11681: 0.00019490225556255018
Position 1575: 0.00018813846564364996
Position 528: 0.0001842448097050253
Position 10560: 0.00017564568454675196
Position 12041: 0.00017508857140163613
Position 321: 0.00016034964496810275
Position 13606: 0.00015613062066542648
Position 3694: 0.00015117675731917042
Position 916: 0.00014415857173175024
Position 9930: 0.00014097573894420202
Position 5932: 0.00013732086415064895
Position 3605: 0.00012349720390159738
Position 494: 0.0001232305179355062
Position 10059: 0.00012039188387319885
Position 3488: 0.00011963136847379951
Position 3908: 0.00011480489318844105
Position 7097: 0.0001131750136956573
Position 101: 0.00010427704498603408
Position 12372: 0.00010392244287888424
Position 10890: 0.00010174163582361609
Position 186: 9.768618036413045e-05
Position 1104: 8.67907199974807e-05
Position 586: 8.432216321466178e-05
Position 1707: 7.86728715734476e-05
Position 1337: 7.627654245346862e-05
Position 3274: 7.4986751288831e-05
Position 588: 7.450350975442865e-05
Position 1472: 7.289318120077733e-05
Position 603: 7.277142170610691e-05
Position 5534: 7.187973798417638e-05
Position 3363: 7.051561802845326e-05
Position 1804: 6.993520390771374e-05
Position 1672: 6.910884914727383e-05
Position 437: 6.049338122278921e-05
Position 10563: 5.803547465434755e-05
Position 335: 5.506359380706558e-05
Position 3343: 5.243116581625076e-05
Position 1234: 5.1772481079898654e-05
Position 1523: 5.1145131175199404e-05
Position 10786: 5.0547939173046545e-05
Position 2728: 4.101996259017705e-05
Position 1038: 4.041386859141947e-05
Position 2058: 4.001027284155476e-05
Position 3051: 3.935456606929967e-05
Position 1535: 3.8428302655258804e-05
Position 2968: 3.543339145802712e-05
Position 1334: 3.3599286964937166e-05
Position 8356: 3.156271355235378e-05
Position 118: 3.1213930237049073e-05
Position 2768: 2.9534438834139124e-05
Position 213: 2.60773884575986e-05
Position 3192: 2.591388104109208e-05
Position 9722: 2.5574682143588363e-05
Position 4135: 2.4174262127210372e-05
Position 2190: 2.3895316571819097e-05
Position 7189: 2.2554780632276842e-05
Position 7312: 2.17990087742775e-05
Position 3126: 1.93682450638396e-05
Position 2467: 1.8147095851070046e-05
Position 1585: 1.7872366742104195e-05
Position 1216: 1.6821745836572316e-05
Position 6296: 1.6799792735084e-05
Position 859: 1.4300382921657824e-05
Position 1252: 1.411045286876224e-05
Position 2979: 1.376720012884506e-05
Position 828: 1.283350104231293e-05
Position 3028: 1.271015740840969e-05
Position 3769: 1.264588635430262e-05
Position 1111: 1.1866693624284236e-05
Position 459: 1.1415597338063265e-05
Position 1295: 1.0603712708148081e-05
Position 3418: 1.0410696966723254e-05
Position 1372: 9.928606712750954e-06
Position 5474: 9.681618551453909e-06
Position 2473: 9.656580999568211e-06
Position 2681: 9.541494020695685e-06
Position 2545: 9.379668208589466e-06
Position 5258: 9.187877856901206e-06
Position 687: 8.914586986438684e-06
Position 879: 8.79715609043572e-06
Position 8961: 8.73924360632637e-06
Position 8194: 8.71176085280726e-06
Position 5754: 8.262994768133264e-06
Position 7991: 8.223067911509697e-06
Position 6836: 8.0438187361846e-06
Position 4606: 8.022443818399904e-06
Position 2476: 7.274650585757811e-06
Position 516: 6.81838262916519e-06
Position 7387: 5.202676786348788e-06
Position 3367: 5.116226466059679e-06
Position 4111: 4.882925037560672e-06
Position 5716: 2.343697162328481e-06
Position 6350: 2.289248887674298e-06
Position 3647: 2.257625419963646e-06
Position 5023: 1.7989069232854957e-06
Position 4917: 1.2613019741871473e-06
Position 4890: 1.03883830260442e-06
Position 3523: 1.0177462130594645e-06
Position 3682: 3.6411554239353075e-07
Position 124: 2.750180087384622e-07
Position 121: 2.16717054716395e-07
Position 105: 1.8978452218747596e-07
Position 255: 1.4141126454387885e-07
Position 4778: 1.1664376377716024e-07
Position 162: 1.0316457231392753e-07
Position 478: 8.802267618494063e-08
Position 405: 8.196917995411841e-08
Position 4301: 7.806835802893447e-08
Position 223: 7.552314198586411e-08
Position 95: 6.416375001947374e-08
Position 513: 6.18814700499105e-08
Position 502: 6.059823209329621e-08
Position 232: 3.665252628534406e-08
Position 132: 3.63587831919198e-08
Position 1317: 3.134320160942915e-08
Position 3106: 2.2069972362012898e-08
Position 656: 2.069929533198456e-08
Position 98: 1.676330740451269e-08
Position 3914: 1.664877773250624e-08
Position 1710: 1.3979102494186902e-08
Position 109: 1.383046660630285e-08
Position 225: 1.2008546753549995e-08
Position 235: 1.1868180326336673e-08
Position 1066: 1.1343982944570434e-08
Position 1491: 1.0816423728823853e-08
Position 229: 1.0582353473913397e-08
Position 243: 1.0305476414612898e-08
Position 3432: 9.649165418187118e-09
Position 443: 8.994467404340527e-09
Position 871: 7.745578560131193e-09
Position 715: 3.6474895749647005e-09
Position 699: 2.280348302753039e-09
Position 262: 2.133119273814584e-09
Position 642: 1.7924913798058163e-10
