Gene = PHAX
Position 512: 0.0008588005956267792
Position 20704: 0.0008496102941229212
Position 12634: 0.0008115507204173819
Position 1187: 0.0008085288945283805
Position 18071: 0.0007908221772052777
Position 21829: 0.00074585813534328
Position 5835: 0.0006239921837122625
Position 191: 0.000479144065819571
Position 8611: 0.00038927334344238774
Position 20748: 0.00037273845556695255
Position 871: 0.0003384285230409586
Position 2108: 0.00023862688213049617
Position 2904: 0.00023092607789702353
Position 3392: 0.00020922317045282349
Position 3057: 0.0002015148852232628
Position 812: 0.00019794245908237067
Position 298: 0.0001960762198877796
Position 758: 0.0001915670526480351
Position 924: 0.00019070758966573784
Position 10: 0.00019011175925299245
Position 2830: 0.0001829476836653238
Position 1366: 0.0001791697627428745
Position 259: 0.00014806682258974635
Position 2404: 0.00014212663235947356
Position 1779: 0.00014099169799154665
Position 467: 0.00011802710137713962
Position 3220: 0.0001175781188447648
Position 480: 0.00011741112742273834
Position 9344: 0.0001080557822740764
Position 2714: 0.00010368973154603552
Position 510: 9.8934974480557e-05
Position 12752: 9.311361086820753e-05
Position 2875: 8.383801027247468e-05
Position 2027: 8.120236843319828e-05
Position 5741: 7.46060108853764e-05
Position 11224: 7.378734323284322e-05
Position 2987: 6.877351911473316e-05
Position 270: 6.847211333438203e-05
Position 2373: 6.83885352483021e-05
Position 8200: 6.620652740719666e-05
Position 3357: 6.415620289877862e-05
Position 8146: 5.431714654764303e-05
Position 12667: 5.27678717319615e-05
Position 3939: 5.099945106470335e-05
Position 11769: 4.984847553929403e-05
Position 253: 4.8526717548523755e-05
Position 367: 4.8515923535127956e-05
Position 2208: 4.459123705525068e-05
Position 51: 3.9166605114738886e-05
Position 2652: 3.1814898002941766e-05
Position 795: 3.1442353308737066e-05
Position 797: 2.75598694941636e-05
Position 3042: 2.431155252282239e-05
Position 406: 2.4259443313004303e-05
Position 121: 2.175403998742808e-05
Position 5608: 1.5637424080596448e-05
Position 8605: 1.4372771447986639e-05
Position 8720: 1.4048272670342532e-05
Position 8329: 1.2814754099396229e-05
Position 8816: 1.2193623388287624e-05
Position 3789: 1.207970099745553e-05
Position 1561: 1.1461701946048566e-05
Position 2835: 1.0658355820277829e-05
Position 2158: 1.0486316237218196e-05
Position 374: 9.80566190387063e-06
Position 2172: 6.778025366575752e-06
Position 1823: 6.0077978405196895e-06
Position 19079: 2.1114098819446234e-06
Position 309: 2.0722064527330972e-06
Position 17007: 1.3472603692771646e-06
Position 17566: 4.917704230111004e-07
Position 17492: 4.3661319466049367e-07
Position 2284: 3.3799731623414276e-07
Position 127: 2.4920306542455693e-07
Position 8: 6.594132308425627e-08
Position 197: 3.2239537662724836e-08
Position 62: 2.177391442697024e-08
Position 546: 1.092214642755705e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 16981: 0.988688840019178
Position 8095: 0.9825717560936412
Position 3822: 0.7034869064226661
Position 675: 0.6816745758431179
Position 3301: 0.5833863193029422
Position 24306: 0.4679059210427247
Position 286: 0.20299830118617543
Position 26851: 0.1989108513184962
Position 16796: 0.17259705530472763
Position 6404: 0.14313065165327202
Position 16732: 0.14136860143551297
Position 4033: 0.1313207733198231
Position 680: 0.11673767131959789
Position 9492: 0.10535274782457267
Position 3488: 0.10210415848337352
Position 3574: 0.09896817263384333
Position 9232: 0.09370094285799635
Position 14914: 0.08934358960574044
Position 9947: 0.08233309518234175
Position 20496: 0.07655528100969655
Position 13532: 0.07185542097755925
Position 2026: 0.06633138380333903
Position 5952: 0.0622818287336185
Position 6570: 0.05586935127950173
Position 2074: 0.05364989017221259
Position 649: 0.05337921270260834
Position 204: 0.04941725997609643
Position 15556: 0.04720297336804778
Position 23310: 0.04530294572739747
Position 19587: 0.04449651966368191
Position 24894: 0.04245958269643621
Position 2104: 0.04108686246902696
Position 6707: 0.03832669770020285
Position 6408: 0.037409645105677264
Position 20516: 0.03551603004848053
Position 19844: 0.03301718944779033
Position 6624: 0.03254930765799261
Position 6573: 0.02623111539310739
Position 19618: 0.024859665543013533
Position 613: 0.023543327482977678
Position 6599: 0.022746090656291428
Position 19882: 0.022272670289743078
Position 17702: 0.022144005599666665
Position 19061: 0.02174813096270048
Position 11962: 0.018760819433500765
Position 694: 0.01670916318096551
Position 18419: 0.016666410566110595
Position 4053: 0.014902488576232463
Position 25088: 0.014297224836457158
Position 4029: 0.014253450446588536
Position 22206: 0.014120008919406683
Position 22500: 0.012974802101548562
Position 18843: 0.012115693887423219
Position 570: 0.011589382711696192
Position 10459: 0.010107562645022881
Position 19417: 0.010004085415985098
Position 2455: 0.008985666223497087
Position 8102: 0.008920776186274605
Position 2107: 0.008675168271934057
Position 3639: 0.008332116844326887
Position 10483: 0.008059090295460465
Position 22209: 0.007890255852001645
Position 13875: 0.007538281939234437
Position 14015: 0.007407866904682806
Position 3818: 0.007018558589981293
Position 3854: 0.006674945488574872
Position 583: 0.006476923788677534
Position 3041: 0.006340172670002993
Position 19574: 0.006182234026698421
Position 2170: 0.005967657702990403
Position 20492: 0.005726639838238638
Position 16921: 0.005651264598879413
Position 21717: 0.005590042011035931
Position 4181: 0.005586368553622327
Position 19720: 0.005564717751470172
Position 6652: 0.00548672496824518
Position 13925: 0.005380103566384468
Position 4897: 0.005117847365285295
Position 23922: 0.004964198921808828
Position 25012: 0.004857423291651744
Position 215: 0.004527999034261802
Position 11854: 0.0044862988791061756
Position 3247: 0.00436008451068302
Position 6801: 0.00423177977756098
Position 6354: 0.004184632439320219
Position 6428: 0.004134346444323989
Position 25831: 0.004076180857437389
Position 546: 0.0036176785031621314
Position 21887: 0.0035663614564465304
Position 3580: 0.0035298126608392676
Position 19504: 0.0035236438524441044
Position 1889: 0.003408031387564198
Position 12150: 0.003243551561462635
Position 19821: 0.003180994620976754
Position 5569: 0.003161184988929439
Position 7005: 0.0031573093689657395
Position 180: 0.0028608405199625525
Position 1942: 0.002812007547982866
Position 20811: 0.002801354086324838
Position 19645: 0.0026522558321220454
Position 11905: 0.002577104873966717
Position 5641: 0.00251988380329264
Position 20044: 0.002199713110640652
Position 3536: 0.0021796580229701706
Position 23324: 0.0021621097990296113
Position 5656: 0.002121247552839214
Position 26855: 0.0021001869163888255
Position 10382: 0.002048442815203379
Position 8023: 0.0019786732484092314
Position 23397: 0.001884986185930136
Position 3679: 0.0018373848459959435
Position 3499: 0.0018188123853934831
Position 11909: 0.0018008400518786613
Position 23662: 0.0017832537878740727
Position 19001: 0.0017789780411259762
Position 1860: 0.0017190612281410696
Position 1583: 0.001714921777050335
Position 3490: 0.0016014164898378736
Position 17870: 0.001600326314003701
Position 3687: 0.0015654585600430883
Position 2372: 0.0015169401465100966
Position 14869: 0.0014550609295197147
Position 4941: 0.0014115220331272404
Position 5620: 0.0013711629553021518
Position 610: 0.0013099677801183677
Position 26947: 0.001294193949079424
Position 9516: 0.001227691636333739
Position 5151: 0.0012067486667834669
Position 18442: 0.0011687355486690236
Position 19983: 0.0011500821568575324
Position 4916: 0.0010930618783572756
Position 9679: 0.001073393571632457
Position 5972: 0.001070715980541608
Position 3305: 0.0010679596496765554
Position 17167: 0.001052236457224789
Position 10533: 0.0010400008861172504
Position 21107: 0.001025130864591216
Position 1863: 0.001005423440596544
Position 5169: 0.0009904062416346891
Position 19662: 0.0009579072059241802
Position 12539: 0.0009574322030175513
Position 22609: 0.0009480135205557759
Position 2059: 0.0009163608477968554
Position 3340: 0.0009139779465276397
Position 7814: 0.0009053585985657066
Position 3642: 0.0008427843193142861
Position 3645: 0.0008224157383229957
Position 9329: 0.0008084480820746979
Position 17766: 0.0008020631364718402
Position 20832: 0.000796960321012341
Position 6842: 0.0007185791852806116
Position 17730: 0.0007166513574825693
Position 3541: 0.0006288886497824271
Position 19750: 0.0006243797115331014
Position 11790: 0.0006097560264918518
Position 19950: 0.0006006275358399449
Position 19856: 0.0005914757616232806
Position 19804: 0.0005884239735625078
Position 17698: 0.0005590798332706772
Position 12130: 0.000552436572240388
Position 23667: 0.0005476230509828455
Position 4345: 0.0005453552411176237
Position 3425: 0.0005262769460612229
Position 3013: 0.0005225981295473148
Position 1915: 0.00049669078475543
Position 937: 0.0004931981854979828
Position 4386: 0.0004778842708723214
Position 17255: 0.0004532708538154028
Position 10353: 0.000450355029682122
Position 21593: 0.0004438402198073505
Position 7934: 0.00044166474662211757
Position 23761: 0.00043366057364283234
Position 23493: 0.0004329963055933098
Position 2488: 0.0004241565713303208
Position 20327: 0.0004219384384059946
Position 17556: 0.00041748039097223166
Position 1609: 0.0004030666123499643
Position 20940: 0.00039313814378045116
Position 22047: 0.0003884980992192247
Position 8329: 0.00038803973171610043
Position 3625: 0.00036459727249220093
Position 3194: 0.00035350090767779135
Position 5311: 0.0003345625672956594
Position 17908: 0.0003312701593459566
Position 17392: 0.0003194762924489222
Position 20118: 0.00031666075637323365
Position 18652: 0.0003138361045452165
Position 17231: 0.00031366745204670785
Position 1778: 0.0003130509300563919
Position 6894: 0.00030044301749025383
Position 5764: 0.0002965409235664474
Position 10620: 0.00027603565606908447
Position 20172: 0.0002713443598825174
Position 18716: 0.00025699260383038884
Position 18845: 0.0002513503088103832
Position 3508: 0.00024861532736771995
Position 2117: 0.00022695368652953288
Position 18766: 0.0002186041698031073
Position 18572: 0.0002163989999217372
Position 355: 0.00021044406287002546
Position 4187: 0.00020963088236445826
Position 17530: 0.00019649148461550856
Position 21744: 0.00019020383958471
Position 2030: 0.0001889014761143202
Position 3513: 0.00018695711093596565
Position 21470: 0.0001787895029816977
Position 21237: 0.0001736253210487282
Position 2201: 0.00016894448206984013
Position 3544: 0.00016849874183085803
Position 9288: 0.00016561828859640778
Position 1724: 0.00015371711490107484
Position 17395: 0.00014805820519684152
Position 18869: 0.00014521959328508106
Position 18260: 0.00013716335874810283
Position 20703: 0.000134418192539953
Position 334: 0.00013439514674111857
Position 5948: 0.0001301743078962285
Position 2282: 0.00012800290022858536
Position 9903: 0.00012794203526796284
Position 18425: 0.0001279392660809957
Position 1186: 0.0001272054969553749
Position 1956: 0.00011409825724169805
Position 5607: 0.0001083373143917315
Position 18575: 0.00010702640503941182
Position 20443: 9.957312874975363e-05
Position 4805: 9.578776146760869e-05
Position 4098: 9.361314012491514e-05
Position 1981: 8.382720063040919e-05
Position 420: 8.241588446148132e-05
Position 3154: 7.878094664627812e-05
Position 3180: 7.793558326113574e-05
Position 152: 7.618925012674698e-05
Position 318: 7.509319423752817e-05
Position 18601: 7.45410068444345e-05
Position 9282: 7.170775807543711e-05
Position 1017: 7.161294610172639e-05
Position 9955: 7.145307654024953e-05
Position 137: 5.830865240117413e-05
Position 5314: 5.8228411707287524e-05
Position 722: 5.7779312913789196e-05
Position 121: 5.641526106800447e-05
Position 774: 5.5748215295062853e-05
Position 768: 5.473564971911369e-05
Position 10832: 5.4682752916994595e-05
Position 1421: 5.424169231506037e-05
Position 365: 5.281871903115112e-05
Position 3068: 5.2746732917311e-05
Position 1023: 4.998238009600825e-05
Position 11694: 4.9848475539293945e-05
Position 8420: 4.7932207082922304e-05
Position 18291: 4.594839733263061e-05
Position 961: 4.465598158732272e-05
Position 11128: 3.7922829164672036e-05
Position 239: 3.7295852206411445e-05
Position 1119: 3.648227803944005e-05
Position 18288: 3.545244569718046e-05
Position 10031: 3.5384282263081796e-05
Position 1064: 3.516684239948275e-05
Position 1753: 3.444228389845397e-05
Position 7784: 3.372887034121637e-05
Position 10317: 3.292662148887744e-05
Position 858: 3.254049723395157e-05
Position 4327: 3.0341056505685154e-05
Position 2182: 3.0043120474669276e-05
Position 2247: 2.977611693742478e-05
Position 9974: 2.906199199601312e-05
Position 1865: 2.8206615670416654e-05
Position 164: 2.6992399786137658e-05
Position 706: 2.4841075391963067e-05
Position 4519: 2.4759771176820036e-05
Position 1222: 2.394980420880702e-05
Position 995: 2.2800420556609108e-05
Position 1806: 2.1865522424426773e-05
Position 928: 2.1567306128292006e-05
Position 525: 2.1210218418316733e-05
Position 8385: 2.0819418533834816e-05
Position 9297: 1.9913439314427312e-05
Position 2335: 1.964822249425253e-05
Position 411: 1.907032120643544e-05
Position 730: 1.8666414136070127e-05
Position 5079: 1.860726033017854e-05
Position 1274: 1.764399287722978e-05
Position 2840: 1.7414516004336546e-05
Position 1280: 1.0294031293803191e-05
Position 497: 9.955466756948532e-06
Position 1443: 9.533282981529902e-06
Position 1500: 8.977463727318695e-06
Position 159: 8.682654380716168e-06
Position 1517: 8.485121381422645e-06
Position 17949: 8.011878537442493e-06
Position 10807: 7.1762794675181796e-06
Position 3199: 6.997479335531174e-06
Position 7697: 6.13337342925724e-06
Position 3510: 6.122521696347119e-06
Position 3967: 5.9950951100622695e-06
Position 114: 5.788328458939065e-06
Position 5147: 5.2219019626169145e-06
Position 3365: 5.152671883260133e-06
Position 386: 4.798243850027513e-06
Position 4159: 4.609581253202085e-06
Position 4419: 3.489995631402631e-06
Position 440: 2.9338959118675126e-06
Position 1662: 2.83907254680027e-06
Position 453: 2.6291153024265075e-06
Position 3460: 2.224365302344724e-06
Position 309: 2.1500133976958663e-06
Position 391: 2.1391279090463106e-06
Position 320: 2.0587659899522766e-06
Position 1706: 1.91221638173458e-06
Position 3065: 1.8586284716057928e-06
Position 1820: 1.8119496914817474e-06
Position 342: 1.794044969969927e-06
Position 1635: 1.5616557382953828e-06
Position 1353: 1.4580311961680197e-06
Position 382: 1.3498703853794606e-06
Position 413: 1.2181129406836153e-06
Position 4208: 1.1374390687454993e-06
Position 510: 8.606393664572803e-07
Position 444: 7.000112543976712e-07
Position 8853: 5.455266753175249e-07
Position 950: 5.237028048385718e-07
Position 8815: 5.190371897434909e-07
Position 1096: 4.584972777570281e-07
Position 1229: 4.351362327422582e-07
Position 4183: 4.122866430114505e-07
Position 10002: 2.8069529141039523e-07
Position 367: 2.5988581263499485e-07
Position 4225: 2.576544022865837e-07
Position 1322: 2.5152629067059246e-07
Position 1002: 2.3415010637307341e-07
Position 4858: 2.0285105710533994e-07
Position 379: 1.3130415641791066e-07
Position 4323: 1.1468948254603009e-07
Position 888: 1.0374685657893371e-07
Position 394: 5.9321766123360983e-08
Position 3915: 5.110709739131839e-08
Position 426: 4.2934686257354304e-08
Position 4918: 2.6917110705607324e-08
Position 10623: 2.549295777598726e-08
Position 10649: 2.054519037857117e-08
Position 401: 1.8274596827813766e-08
Position 618: 1.2797038718558683e-08
Position 10465: 9.92906674548465e-09
Position 1676: 8.293849766348079e-09
Position 791: 4.819612813112953e-09
Position 8652: 1.9813264852016933e-09
Position 1248: 1.56232813250633e-09
Position 901: 1.5308138844409904e-09
Position 940: 1.3652173303880927e-09
Position 862: 8.492434010480177e-10
Position 1198: 8.106093441445521e-10
Position 505: 2.523014876979813e-10
Position 910: 7.035279354127553e-11
Position 975: 3.18994566559835e-11
Position 869: 2.6806354351634046e-11
Position 907: 1.2178203446894338e-11
