Gene = BCL10
Position 1502: 0.018097242358449308
Position 10385: 0.017801318812950204
Position 8324: 0.015552355106332665
Position 9377: 0.015416343322669543
Position 9293: 0.015153158533866383
Position 9342: 0.014290664979797202
Position 717: 0.011547743355547693
Position 9802: 0.01035011113385452
Position 10216: 0.009100517071234018
Position 9967: 0.008837188540718292
Position 5913: 0.008551832744450712
Position 1870: 0.008495330234367894
Position 3328: 0.00841306611244429
Position 3830: 0.00729534265644158
Position 8106: 0.006732622672863205
Position 7820: 0.006502162147412694
Position 3357: 0.0057299826129888105
Position 9732: 0.005358320372578936
Position 4544: 0.005300899149821096
Position 9165: 0.005026360914650807
Position 7289: 0.004425131531404884
Position 307: 0.0043199342337291256
Position 6558: 0.003738726784208145
Position 2191: 0.003651276607882125
Position 6143: 0.003580325489528762
Position 8399: 0.003218990983116381
Position 8349: 0.0032172048575123155
Position 1596: 0.003149018010843413
Position 10411: 0.0031349256286114383
Position 523: 0.0029946478601591275
Position 2583: 0.0027254398932716776
Position 4217: 0.0025464688961517306
Position 5973: 0.0023357772186402654
Position 2677: 0.002202517874895614
Position 3016: 0.002144294658101194
Position 8907: 0.0020967101312702944
Position 677: 0.0020073445484510965
Position 2430: 0.0019593224285355967
Position 8868: 0.0018752214798242346
Position 9771: 0.0018017347210576057
Position 1980: 0.0017666799427976199
Position 1147: 0.0017448775254669579
Position 9438: 0.0017436454771788084
Position 8710: 0.0016772529012977172
Position 7684: 0.0016443744906815996
Position 692: 0.0016058006294107266
Position 7416: 0.0015782899157007779
Position 1727: 0.0014954532491081314
Position 3215: 0.0014439273859890355
Position 673: 0.0013442381045559225
Position 6533: 0.001296688552999587
Position 6686: 0.0012297918413236224
Position 3705: 0.0012247494411829574
Position 3210: 0.0012139757962415687
Position 4283: 0.001169465896078354
Position 10238: 0.0011529033545068896
Position 1169: 0.0011415016201372274
Position 1414: 0.0011269759568752445
Position 3412: 0.001116586474631128
Position 9746: 0.0010097765734288582
Position 1115: 0.0009870166976720582
Position 1143: 0.0009044042353224943
Position 4560: 0.0008683488412546143
Position 599: 0.0008444492693075747
Position 6538: 0.0008057104736384701
Position 1543: 0.0008044503008949248
Position 1103: 0.0007958861247887442
Position 666: 0.0007607957797609534
Position 993: 0.0007604200433634256
Position 895: 0.0007113744050507231
Position 6964: 0.0006801413439170506
Position 5896: 0.0006236911849276
Position 9230: 0.0006162639405987199
Position 546: 0.0006158332265294166
Position 3491: 0.0005857301681632232
Position 7175: 0.0005778763473514977
Position 402: 0.0005508747010920667
Position 3025: 0.0005468325017156754
Position 4590: 0.0004941166392247192
Position 8662: 0.00045951802156115554
Position 10126: 0.0004421401685642149
Position 1156: 0.000426289201698978
Position 3854: 0.00040290289774999377
Position 1724: 0.00039430821107760863
Position 4270: 0.00039153058682822085
Position 767: 0.0003864643263777704
Position 7138: 0.0003744275801380385
Position 7213: 0.00037057972262093645
Position 770: 0.0003635202724332624
Position 2869: 0.00035194596787873993
Position 8232: 0.00032394664694701157
Position 4491: 0.00032239050057290185
Position 1130: 0.00032207163618993916
Position 1558: 0.00031634407145027135
Position 698: 0.0002984095886481464
Position 3496: 0.0002829509739633958
Position 2928: 0.00025592185827133334
Position 7010: 0.00025337249554791344
Position 1014: 0.0002478406238965189
Position 2478: 0.00023510839107376765
Position 8088: 0.0002250762671792646
Position 743: 0.00020846436246197734
Position 1035: 0.00020342591461237536
Position 3079: 0.00020274788919405143
Position 3808: 0.00019169834123630667
Position 1958: 0.00016363326782622677
Position 6845: 0.0001625128083554598
Position 1996: 0.00016179430623419899
Position 3275: 0.00015289921839410203
Position 2810: 0.00014247132306725852
Position 1241: 0.00013380102416090184
Position 2604: 0.00013180017597338845
Position 1761: 0.00012077032479166807
Position 4470: 0.00011316924513466792
Position 839: 0.00010790002788743368
Position 6084: 0.00010473423108596955
Position 2076: 0.00010104198531539687
Position 1174: 9.569292410898994e-05
Position 274: 8.591804303625047e-05
Position 7667: 8.475231331558064e-05
Position 1191: 8.269753431392965e-05
Position 2335: 7.715128270121553e-05
Position 434: 7.551037257192551e-05
Position 6048: 7.512391153332126e-05
Position 3241: 7.337817730801471e-05
Position 1227: 7.100887284129849e-05
Position 1630: 6.985110011543366e-05
Position 418: 6.598035129260395e-05
Position 1361: 6.201675077487525e-05
Position 1905: 5.9683775190905286e-05
Position 412: 5.772922683870337e-05
Position 817: 5.3835217246388314e-05
Position 2976: 4.7440585209699926e-05
Position 5372: 4.695977390144927e-05
Position 488: 4.63232963806417e-05
Position 1197: 3.57685472557804e-05
Position 5955: 3.3298235165962345e-05
Position 2293: 2.6995896543524036e-05
Position 4891: 2.678340802460456e-05
Position 1291: 2.5220531821815325e-05
Position 375: 2.50859475196461e-05
Position 5151: 2.4731366005012865e-05
Position 481: 2.4714948091287442e-05
Position 1385: 2.4520123382386043e-05
Position 270: 1.9479164322306583e-05
Position 1779: 1.8806954903543772e-05
Position 1609: 1.8441187681670178e-05
Position 3576: 1.8264962087859744e-05
Position 1828: 1.6193311649512023e-05
Position 192: 1.1418910216144355e-05
Position 1382: 1.0627763874864187e-05
Position 857: 8.551802974862728e-06
Position 1507: 7.9969633375781e-06
Position 483: 7.707180571905352e-06
Position 1807: 7.580211014560069e-06
Position 1209: 6.52588562866381e-06
Position 548: 6.327952390876236e-06
Position 2215: 5.912467644076128e-06
Position 844: 5.858689149144588e-06
Position 352: 5.478311845838915e-06
Position 882: 5.364856123748704e-06
Position 1206: 3.8689407065519084e-06
Position 2146: 3.8052192779300307e-06
Position 471: 3.24390871397533e-06
Position 582: 2.9328462327233006e-06
Position 966: 2.367495412350306e-06
Position 2037: 2.181784824595127e-06
Position 1932: 2.0179490979536654e-06
Position 159: 1.9901955869241967e-06
Position 2040: 1.9437770826219293e-06
Position 341: 1.7727816383243938e-06
Position 1730: 1.5611067946812121e-06
Position 503: 1.4031810608240302e-06
Position 414: 1.2653335468281787e-06
Position 199: 8.954118718036088e-07
Position 783: 8.534298186494513e-07
Position 319: 8.512751359803482e-07
Position 870: 7.133267572834056e-07
Position 1255: 6.773563693441892e-07
Position 222: 5.255483380146242e-07
Position 885: 4.4446346266149044e-07
Position 127: 4.4140846588518805e-07
Position 977: 4.159215931620849e-07
Position 923: 4.1015621712540614e-07
Position 1176: 3.579672438959627e-07
Position 132: 3.4217929968238717e-07
Position 1461: 3.246478352081949e-07
Position 912: 2.818314288635067e-07
Position 145: 2.7724113144019734e-07
Position 175: 2.33968576649481e-07
Position 863: 2.259148316317058e-07
Position 196: 1.7740947692809752e-07
Position 1251: 1.4982094492207785e-07
Position 1181: 1.3083772499676455e-07
Position 1295: 1.2651406104821799e-07
Position 1016: 1.1835493071235861e-07
Position 1343: 1.099228384570152e-07
Position 117: 1.0069842885650692e-07
Position 95: 9.09003484957345e-08
Position 807: 6.686433272611985e-08
Position 170: 4.838531628478618e-08
Position 1298: 2.2403159306090145e-08
Position 203: 2.1182234698651184e-08
Position 788: 1.602024601411132e-08
Position 905: 1.2750312513562953e-08
Position 791: 1.216281852644013e-08
Position 850: 1.1965329429561889e-08
Position 561: 4.403151148533602e-09
Position 150: 2.6677346478298785e-09
Position 876: 2.287205734004374e-09
Position 902: 1.423115279153507e-09
Position 926: 2.800430719577796e-10
Position 918: 8.091621106970392e-11
Position 208: 5.027114513009104e-13
Position 214: 2.0507932795426916e-13
Position 216: 2.323746033811164e-14
