Gene = DAP3
Position 4131: 0.025476591959144704
Position 4081: 0.02456496667287482
Position 5124: 0.023864728805022495
Position 3357: 0.02191471690644252
Position 9041: 0.021392353724146364
Position 5363: 0.02060542797325631
Position 2801: 0.019898173792342256
Position 21851: 0.018157724409413857
Position 5341: 0.016780207472151483
Position 21835: 0.016459232710012855
Position 2783: 0.015191139785522308
Position 9583: 0.014971346914097638
Position 9781: 0.014522985381704838
Position 5132: 0.01435256059171358
Position 5018: 0.014321920465073327
Position 3156: 0.012926283139009438
Position 13548: 0.012258124671198549
Position 5942: 0.0119146611554362
Position 5108: 0.01191036677115766
Position 19504: 0.01105662815874113
Position 12363: 0.010936654276843816
Position 2722: 0.00913149454874815
Position 8247: 0.008550253039524135
Position 5495: 0.008432669568395694
Position 3280: 0.00804724312771772
Position 12408: 0.007776639077049377
Position 4210: 0.0077753938199412315
Position 3408: 0.007630987004471701
Position 5811: 0.007377271990706094
Position 6247: 0.0072428695015255545
Position 1710: 0.007163074967574029
Position 21196: 0.006986236417032086
Position 3389: 0.005612131040422089
Position 5747: 0.004995298322672468
Position 15255: 0.004971773209602336
Position 8099: 0.004957811180714254
Position 9950: 0.004918385807500984
Position 12706: 0.0047017814393167205
Position 3230: 0.004532838796228223
Position 5303: 0.0041901322816436555
Position 1120: 0.004142419976865465
Position 8095: 0.003972064437859116
Position 8062: 0.003876575209438262
Position 1125: 0.0037209907663527625
Position 2032: 0.003702098728887427
Position 4174: 0.0034573251742042845
Position 7762: 0.003326535720864563
Position 16663: 0.003156231956197035
Position 2592: 0.003091139982183767
Position 6221: 0.003046128419433569
Position 6159: 0.002935224462177618
Position 8940: 0.0023863199593070505
Position 2035: 0.0022716631413475276
Position 6707: 0.00222402861101472
Position 4224: 0.002174298257945871
Position 7804: 0.0021634015925570175
Position 4091: 0.0020980490493394486
Position 10900: 0.002048922733351081
Position 6887: 0.0019618576402691693
Position 7741: 0.001944709395184776
Position 4978: 0.0017559632351271648
Position 3657: 0.0016984895640029252
Position 10497: 0.0016382099723275883
Position 6776: 0.001617211874453054
Position 1870: 0.0015503171557448084
Position 2942: 0.0014986111045777206
Position 949: 0.0014358784397523517
Position 4099: 0.0014184220063357172
Position 4016: 0.0013879557754780858
Position 9095: 0.0013644140635662044
Position 6300: 0.001304715423426168
Position 2102: 0.0012877966330716289
Position 2614: 0.0012677862920307096
Position 5240: 0.0012626457907266215
Position 12866: 0.0012510838461014659
Position 6257: 0.0012374558157756566
Position 2558: 0.0012181133328300331
Position 7932: 0.0011874285192336655
Position 8283: 0.0011475470706993013
Position 2366: 0.0010771245455691188
Position 8138: 0.0010276478333577674
Position 7598: 0.0010213984178487278
Position 1706: 0.0009834502095243383
Position 11432: 0.0009772821605891079
Position 9917: 0.0009521707288695756
Position 4295: 0.0009403900912312835
Position 2126: 0.0008681867197734199
Position 6367: 0.000823374716366226
Position 7404: 0.0007924312645505613
Position 2166: 0.0007779230759345893
Position 5056: 0.0007604203480336494
Position 449: 0.0007463361237347064
Position 607: 0.0007305521475347746
Position 15352: 0.0006985457520709934
Position 6393: 0.0006511889072353731
Position 6752: 0.0005789446428025179
Position 9300: 0.0005685166210803247
Position 2643: 0.0005630584090734728
Position 7510: 0.0005055518056726612
Position 7072: 0.0004970307967307886
Position 4252: 0.0004939733210671943
Position 2057: 0.0004922636175054438
Position 5987: 0.00045839511408955725
Position 11381: 0.0004443748761360928
Position 3289: 0.0004443680472830192
Position 3775: 0.00043818827868191343
Position 2937: 0.000435644555601974
Position 7007: 0.0003880693481440666
Position 3122: 0.0003684841706581164
Position 10580: 0.00036186685485917007
Position 1894: 0.0003480279511967521
Position 5651: 0.00033710031116906757
Position 4055: 0.0003330015607490582
Position 9642: 0.00033176071518285587
Position 11352: 0.00032299993242695377
Position 1141: 0.00032256489331246145
Position 6284: 0.00031371357754791354
Position 13561: 0.00029093494292207887
Position 12788: 0.0002810563422528964
Position 2350: 0.00027496541169549525
Position 2012: 0.00026965007084187975
Position 2698: 0.000264447782740101
Position 10305: 0.00024329943253543554
Position 1245: 0.00023991636575796947
Position 5369: 0.00023823035771551278
Position 3068: 0.00023539442911241817
Position 1069: 0.00022557542193937953
Position 1453: 0.00021061641130458878
Position 6099: 0.0002005300538245289
Position 1047: 0.00019829476608727812
Position 1198: 0.00019743432659995508
Position 3846: 0.00019627419101885945
Position 9252: 0.0001719960743151779
Position 3151: 0.00015881045190616863
Position 5632: 0.0001496398009142106
Position 3165: 0.00014762837041706295
Position 9420: 0.0001467134051633382
Position 1006: 0.00014261614782124491
Position 11487: 0.00014223933255208532
Position 8072: 0.00014211968493895428
Position 8690: 0.00013414118195524886
Position 2112: 0.00012888889769053222
Position 5070: 0.00012532732172641043
Position 2190: 0.00012004447393635425
Position 5143: 0.00011644388293664313
Position 5273: 0.00011622601332386912
Position 11535: 0.00011519492452806882
Position 394: 0.00011511181013217969
Position 1968: 0.00010852719212655772
Position 9759: 0.00010529787183946803
Position 10768: 9.11623088818059e-05
Position 2061: 8.577534713760307e-05
Position 2037: 8.31699801418369e-05
Position 477: 8.262748385545691e-05
Position 265: 6.831955275845756e-05
Position 547: 5.5452850623822685e-05
Position 2812: 5.485833873258157e-05
Position 9660: 5.4776255398890207e-05
Position 9621: 4.755651408409711e-05
Position 9501: 4.58964820129356e-05
Position 9358: 4.473006973339599e-05
Position 2545: 4.466496470618284e-05
Position 245: 4.394426574481668e-05
Position 1026: 4.03361867469461e-05
Position 1615: 3.4326303392320425e-05
Position 573: 3.3220319192569535e-05
Position 2861: 3.1576821622278985e-05
Position 7552: 3.1354936098585906e-05
Position 7652: 3.0285302733292426e-05
Position 2253: 2.9698308543731782e-05
Position 6413: 2.7951203851352706e-05
Position 3130: 2.6413989700136738e-05
Position 6818: 2.4167312343769942e-05
Position 182: 2.4148984133117897e-05
Position 1167: 2.2912989639481797e-05
Position 1726: 2.27868030658106e-05
Position 1262: 2.237540446093863e-05
Position 1549: 2.2199191205260828e-05
Position 2671: 2.0964953680140712e-05
Position 3072: 2.071430447999853e-05
Position 2789: 1.978147039332763e-05
Position 2828: 1.8384195692387973e-05
Position 5948: 1.7906887972506195e-05
Position 3095: 1.7364985269630163e-05
Position 1285: 1.7218441014258614e-05
Position 1931: 1.6576451075096002e-05
Position 7441: 1.652449487149651e-05
Position 2844: 1.5776771448859342e-05
Position 7317: 1.5440929493636777e-05
Position 624: 1.4538152817830361e-05
Position 3889: 1.4208766521202863e-05
Position 569: 1.378251744293076e-05
Position 403: 1.2823708956398639e-05
Position 6464: 1.2770956486529994e-05
Position 8454: 1.2512412826913957e-05
Position 407: 1.2226819949570536e-05
Position 2662: 1.1054127693839978e-05
Position 1372: 1.0852195118786244e-05
Position 2547: 1.0795880204909694e-05
Position 3301: 1.0284004035775474e-05
Position 1783: 1.0001974741540241e-05
Position 1876: 9.594898184743144e-06
Position 1844: 8.391220056077274e-06
Position 3111: 8.17348089411466e-06
Position 3177: 7.84884604287496e-06
Position 269: 7.631652047982362e-06
Position 3188: 7.475624836919563e-06
Position 2270: 6.470387465797862e-06
Position 1800: 5.990470819107807e-06
Position 1149: 5.901017302604293e-06
Position 989: 5.218082045050755e-06
Position 1159: 5.112973789832583e-06
Position 1336: 5.071291808701295e-06
Position 1458: 4.969888385923462e-06
Position 6039: 4.526110224922248e-06
Position 796: 4.344303165312663e-06
Position 790: 3.4097261139267594e-06
Position 525: 3.2910680091308505e-06
Position 628: 3.062373330384785e-06
Position 4045: 3.025332167438552e-06
Position 1265: 2.937203596542928e-06
Position 5565: 2.710169435143481e-06
Position 3232: 2.683467914841766e-06
Position 1122: 2.5735393953547034e-06
Position 2903: 2.4963160716632493e-06
Position 494: 2.377257961767891e-06
Position 2872: 2.3128054930050716e-06
Position 734: 2.26666116355644e-06
Position 1023: 2.247346861521247e-06
Position 1560: 1.9897190260798447e-06
Position 1205: 1.8891891814692881e-06
Position 4479: 1.7470156899450798e-06
Position 825: 1.7095844254473309e-06
Position 5466: 1.5882422693959555e-06
Position 2733: 1.3595394671605208e-06
Position 3744: 9.958701089125203e-07
Position 2963: 9.933459816751195e-07
Position 6203: 7.875396816174834e-07
Position 3216: 6.83733736526022e-07
Position 3491: 4.826836750267475e-07
Position 6306: 2.294900868883128e-07
Position 3135: 2.1245452175126856e-07
Position 4035: 5.921918570044357e-08
Position 2201: 2.5836174183755556e-08
Position 2893: 2.3351678598087863e-08
Position 2950: 2.3028673375796347e-08
Position 481: 3.0920816416741753e-09
Position 761: 1.1104622472772653e-09
Position 891: 1.0379644455644218e-09
Position 461: 7.700016680938999e-10
Position 1223: 7.307931026421583e-10
Position 1202: 6.290238274388827e-10
Position 740: 6.275387264526846e-10
Position 509: 5.164593355109254e-10
Position 708: 5.026746881333765e-10
Position 618: 3.801100349119611e-10
Position 757: 2.6150703977397487e-10
Position 427: 2.341176684917654e-10
Position 640: 1.9297068658919137e-10
Position 185: 1.2875846315717693e-10
Position 1153: 1.0811596782052926e-10
Position 420: 1.0140987985274852e-10
Position 154: 7.174109141938286e-11
Position 1212: 3.201384927914747e-11
Position 189: 2.5900275927307872e-11
Position 160: 1.9869760665369163e-12
Position 646: 1.4064668117891567e-12
Position 205: 1.355580771934118e-12
Position 90: 4.3665479369993644e-13
