Gene = ECM1
Position 3733: 4.201623136014661e-05
Position 802: 4.1506469400341024e-05
Position 3124: 4.091989548092832e-05
Position 3570: 3.8820529551944895e-05
Position 2743: 3.690615972830895e-05
Position 1264: 3.636365101021894e-05
Position 152: 3.575739316765224e-05
Position 102: 3.476414252361058e-05
Position 246: 3.3811269043861014e-05
Position 4746: 2.5812497069535753e-05
Position 4853: 2.5377141926171317e-05
Position 2016: 2.297698522896774e-05
Position 3414: 2.2637082188816127e-05
Position 846: 2.145332580507986e-05
Position 471: 1.9999263068002433e-05
Position 3165: 1.9208979722181095e-05
Position 1215: 1.7616089055836936e-05
Position 286: 1.7582127727881354e-05
Position 1023: 1.6853399000987963e-05
Position 1994: 1.5524716056911277e-05
Position 1706: 1.5302589641659853e-05
Position 391: 1.3346044171300658e-05
Position 703: 1.2683390120751779e-05
Position 878: 1.168985681703292e-05
Position 199: 1.109798697516855e-05
Position 610: 1.0948661691733148e-05
Position 2282: 1.041659248785573e-05
Position 5289: 1.0128075006359351e-05
Position 1503: 1.0008244024517484e-05
Position 252: 9.66145984833685e-06
Position 4734: 9.623336403353435e-06
Position 995: 8.763021722129528e-06
Position 5228: 8.474339984484054e-06
Position 10: 6.731186809643162e-06
Position 1544: 5.279883952441916e-06
Position 3111: 5.163043401396163e-06
Position 1279: 4.60694865484917e-06
Position 114: 4.535095208024459e-06
Position 3141: 4.074740059620958e-06
Position 107: 2.9805536806417892e-06
Position 2252: 1.97253719817561e-06
Position 844: 1.8917156316930363e-06
Position 1672: 1.8030225229343177e-06
Position 2353: 1.404810319811731e-06
Position 1556: 7.620606160094832e-07
Position 5051: 6.594152901558521e-07
Position 2020: 5.250212997156333e-07
Position 4427: 3.377294873893449e-07
Position 1965: 3.055981006242268e-07
Position 4639: 1.5553805818376411e-07
Position 170: 1.3386281613568209e-07
Position 2198: 1.0883261138357428e-07
Position 2287: 9.406088192005796e-08
Position 2201: 9.019556063989698e-08
Position 4302: 7.976190637476147e-08
Position 3100: 6.365295133290039e-08
Position 52: 6.181705249315418e-08
Position 4365: 1.7052741719835923e-08
Position 612: 9.63885769812855e-10
Position 588: 2.2493890039207688e-10
Position 341: 1.8472823642207313e-10
Position 790: 3.853866295989852e-11
Position 296: 1.2267102706437517e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1575: 0.9620263898543301
Position 2790: 0.8262682146202678
Position 1445: 0.7494273376314933
Position 2016: 0.6798460811148511
Position 4266: 0.5471328905345207
Position 4873: 0.46791853722083837
Position 4349: 0.4108005580111307
Position 3371: 0.3642535916546878
Position 1836: 0.312641998141987
Position 4596: 0.28491987248446093
Position 1877: 0.2622370888998066
Position 4639: 0.2543265602578187
Position 2036: 0.25297930213711123
Position 1856: 0.2222868379094142
Position 4593: 0.19485250501320242
Position 1374: 0.19293107291163497
Position 5028: 0.17578533846037928
Position 3642: 0.14306913179224479
Position 3476: 0.13083807676948225
Position 5509: 0.12206407027545245
Position 5151: 0.11638951550878714
Position 4701: 0.09645999411363336
Position 1749: 0.08922296835145657
Position 3661: 0.0840827365326276
Position 3023: 0.06684974085934021
Position 2446: 0.05834147021333497
Position 2379: 0.046252966936416055
Position 853: 0.04521746683463901
Position 1787: 0.04447043222898621
Position 2075: 0.04229548683106319
Position 2963: 0.03806852155422471
Position 5611: 0.03771366581703918
Position 2361: 0.03662492910551424
Position 2426: 0.03562944499240464
Position 4914: 0.03206321298156492
Position 3818: 0.026999335413934466
Position 2519: 0.024056199665668413
Position 1841: 0.02336860081317583
Position 319: 0.020695623824480605
Position 1395: 0.020526382994959624
Position 1197: 0.01971856832659648
Position 4038: 0.018349681893491628
Position 4811: 0.018070768204922608
Position 2709: 0.017125711732668292
Position 4959: 0.016946446854026565
Position 2423: 0.015719015425931435
Position 2996: 0.013969934478913879
Position 890: 0.013683178159794862
Position 1084: 0.012458225374298982
Position 3610: 0.011913535094611542
Position 4706: 0.011720789528158068
Position 2928: 0.011340392850501134
Position 4558: 0.010987612154304629
Position 2337: 0.010796273648986022
Position 1615: 0.010718843680090608
Position 1859: 0.00995049535485469
Position 3716: 0.008612309937525996
Position 2198: 0.008484312925531224
Position 5244: 0.00816491968104506
Position 3683: 0.0080195513622951
Position 5656: 0.00742840260990153
Position 2058: 0.007158409125348074
Position 5541: 0.0066991329796316675
Position 4844: 0.005909152670415543
Position 2150: 0.004774793982538824
Position 1088: 0.0042674289361780415
Position 762: 0.004210570981143856
Position 3079: 0.003977802730979625
Position 3551: 0.0037484500583480507
Position 5228: 0.0035637726082682827
Position 3520: 0.0032849154367300053
Position 2278: 0.0030017348240717937
Position 3449: 0.0026652393427056393
Position 3593: 0.0024043467876197263
Position 2381: 0.002331657685813665
Position 316: 0.0021539568980676782
Position 2816: 0.0020488203069497822
Position 2728: 0.0019467544223304165
Position 2631: 0.0019241330392102856
Position 4943: 0.0019186581444544388
Position 830: 0.0017786324066769992
Position 5561: 0.0016946031308935703
Position 807: 0.001688276537197823
Position 4606: 0.0016216882717408464
Position 4000: 0.0015534200440382822
Position 1460: 0.0015010022980664148
Position 2847: 0.0014919138372106312
Position 2040: 0.0014608767757161437
Position 2090: 0.0014325865017446853
Position 3479: 0.0013282431308280786
Position 1883: 0.001292575752139675
Position 2479: 0.0011755712471415904
Position 3301: 0.0011619046193862908
Position 2365: 0.0011069357377947989
Position 1400: 0.0010947555015675128
Position 2169: 0.0010785651028065273
Position 281: 0.0010769995295575106
Position 4365: 0.0010416075828795987
Position 2864: 0.0010220151972769418
Position 1274: 0.0009551495583595107
Position 1090: 0.0009313957716930173
Position 4878: 0.0008805795242262428
Position 623: 0.0008727656048740535
Position 5544: 0.000802634242204091
Position 3743: 0.0007934709061284609
Position 5518: 0.0007514832286362893
Position 1587: 0.0007008282844412764
Position 898: 0.0006964722387703533
Position 3256: 0.0006048742607377498
Position 1104: 0.0005760290707321777
Position 3047: 0.0005713810726933277
Position 1804: 0.0005561318388084127
Position 683: 0.00047163309395050444
Position 749: 0.0004430564461311039
Position 3407: 0.00041880135222230623
Position 3176: 0.000382800654094519
Position 1646: 0.00037956270107002095
Position 3503: 0.00037091097281738265
Position 2093: 0.0003664900760860574
Position 1797: 0.00035877168556887833
Position 640: 0.0003149421047772071
Position 5287: 0.0003091031398614354
Position 4056: 0.0003013225216957977
Position 1706: 0.0003000493457272364
Position 5666: 0.0002544333933323979
Position 4181: 0.00024354348784936695
Position 2308: 0.00023022929254721015
Position 4976: 0.00022396394263243102
Position 284: 0.00020609471059645913
Position 5031: 0.0001956795334155316
Position 5694: 0.0001952058281127705
Position 4188: 0.0001875814094083416
Position 1055: 0.00018487745664858197
Position 965: 0.00018475166738450078
Position 2294: 0.00016788924551176901
Position 2526: 0.00016613280893132282
Position 3665: 0.00016346030335392839
Position 1913: 0.0001420042379029815
Position 2449: 0.00014130709210338305
Position 4719: 0.00013499455676555054
Position 2799: 0.00013189896810445414
Position 257: 0.0001277764765500981
Position 1314: 0.00010817752650931109
Position 1127: 0.00010724947474334208
Position 1415: 0.00010441094302412556
Position 5591: 0.0001034880964816826
Position 2060: 0.00010153501760501088
Position 5086: 9.900738146642451e-05
Position 5572: 9.265295117796404e-05
Position 243: 9.123413085674225e-05
Position 1800: 8.791870648556812e-05
Position 3401: 8.35527076994257e-05
Position 2234: 8.301934063447119e-05
Position 4098: 8.235930918881369e-05
Position 3419: 8.160415504213674e-05
Position 266: 8.067234214611652e-05
Position 4824: 8.065050760605063e-05
Position 2262: 7.793427576103768e-05
Position 5328: 7.62507441923063e-05
Position 597: 7.614541857242941e-05
Position 5313: 7.283400312667356e-05
Position 1061: 6.909805563468334e-05
Position 336: 6.890139713894133e-05
Position 2282: 6.685276937885522e-05
Position 1106: 6.602498058252718e-05
Position 3213: 6.488510109955722e-05
Position 4983: 6.428013907115886e-05
Position 1253: 5.8667322060724e-05
Position 1975: 5.578795366529111e-05
Position 2452: 5.061853470187152e-05
Position 4472: 4.965570532368504e-05
Position 2877: 4.912535312148628e-05
Position 984: 4.551025455527632e-05
Position 358: 4.161864082459522e-05
Position 1243: 3.991192907369622e-05
Position 2546: 3.526797884792069e-05
Position 3001: 3.512437774317597e-05
Position 2152: 3.323103003997888e-05
Position 1465: 3.322194817372276e-05
Position 911: 3.203828945563859e-05
Position 3316: 3.1633639509459474e-05
Position 4113: 3.083803387466012e-05
Position 5273: 2.9701523628106284e-05
Position 1670: 2.6739110474086753e-05
Position 2818: 2.668773948256509e-05
Position 1215: 2.6437082145407404e-05
Position 3029: 2.62108925340113e-05
Position 3455: 2.5449492584611863e-05
Position 2217: 2.4623033564285843e-05
Position 1757: 2.4283834594866816e-05
Position 1535: 2.3634366797249357e-05
Position 5653: 2.323759928327935e-05
Position 1044: 2.234790552427996e-05
Position 1218: 2.061298309287402e-05
Position 1717: 2.0409568049123734e-05
Position 190: 1.9136579182720943e-05
Position 5626: 1.8784411571302506e-05
Position 5373: 1.621167858375017e-05
Position 1324: 1.5461266543886937e-05
Position 361: 1.4805169276709977e-05
Position 3381: 1.4416074715149236e-05
Position 969: 1.3887512907899825e-05
Position 4488: 1.3055549431080388e-05
Position 1067: 1.2364899086786284e-05
Position 1664: 1.2049330228093191e-05
Position 367: 1.1682649907171981e-05
Position 1405: 1.1109020469406294e-05
Position 1140: 1.0914552772599391e-05
Position 4073: 1.055935460461758e-05
Position 2475: 1.0124391269884063e-05
Position 3910: 9.888916343576585e-06
Position 1014: 9.24996606312922e-06
Position 365: 8.601728801380898e-06
Position 3157: 8.176212804207013e-06
Position 1760: 8.116228480642038e-06
Position 1101: 7.918924211686766e-06
Position 1467: 7.740248047789782e-06
Position 567: 7.677818261935732e-06
Position 2097: 6.281074579617353e-06
Position 782: 6.263410855737686e-06
Position 2174: 5.8989715630295285e-06
Position 923: 5.683762003112848e-06
Position 327: 4.107958066880513e-06
Position 1260: 4.005329645604868e-06
Position 2491: 3.917688537193531e-06
Position 1917: 3.6814223467344013e-06
Position 286: 3.620673195617031e-06
Position 714: 3.5186049596189307e-06
Position 398: 3.354603313811861e-06
Position 341: 3.268108153653563e-06
Position 929: 2.5097513593139857e-06
Position 1300: 2.237354415100893e-06
Position 1294: 2.028058921830222e-06
Position 2477: 2.0059672330701e-06
Position 539: 1.9060543725510554e-06
Position 865: 1.5961421244569317e-06
Position 722: 1.5402718224705469e-06
Position 420: 1.3627303716215308e-06
Position 1672: 8.803978943160331e-07
Position 1516: 8.372000272948533e-07
Position 1767: 5.637018258931123e-07
Position 1765: 4.46213721877784e-07
Position 1493: 3.825086825425818e-07
Position 3182: 3.780306313593016e-07
Position 1496: 3.2918091286315163e-07
Position 766: 2.8304429564533607e-07
Position 3204: 2.436806131571777e-07
Position 463: 1.6347528174003782e-07
Position 2105: 1.551611263124187e-07
Position 493: 9.118232358097516e-08
Position 599: 8.63844609451782e-08
Position 728: 7.286825307233253e-08
Position 2102: 5.4404583866421617e-08
Position 383: 5.100656937070878e-08
Position 194: 4.819358578464823e-08
Position 372: 4.677427614774951e-08
Position 107: 4.6105830296391335e-08
Position 571: 4.4266709012621934e-08
Position 218: 4.355851571901415e-08
Position 2543: 3.868217609645656e-08
Position 123: 3.526452482332699e-08
Position 73: 3.390933084854023e-08
Position 2569: 3.187235319549139e-08
Position 412: 1.8438100218662394e-08
Position 602: 1.0767958060434432e-08
Position 486: 9.143937626501647e-09
Position 992: 7.346726077892594e-09
Position 951: 6.329193624925375e-09
Position 2643: 4.341039150764738e-09
Position 211: 3.967973199502737e-09
Position 945: 3.899945919045069e-09
Position 100: 2.767882649632879e-09
Position 380: 2.1832634834575053e-09
Position 428: 2.032283284851054e-09
Position 199: 1.9840591531640916e-09
Position 436: 1.8187979278412286e-09
Position 114: 1.785650389380437e-09
Position 518: 1.6364970900579987e-09
Position 529: 1.5657337251419137e-09
Position 137: 1.104961317040426e-09
Position 369: 1.1021532739509637e-09
Position 346: 9.622872773278882e-10
Position 386: 3.4743821314722703e-11
Position 733: 2.5689313694338687e-11
Position 469: 7.209312162360344e-12
Position 445: 4.762095043927919e-12
Position 388: 3.025013698003572e-12
Position 221: 2.9194777636275085e-12
Position 522: 2.0404010995001687e-12
Position 141: 1.863364619902269e-12
Position 465: 1.1331351389581342e-12
Position 146: 9.318606030220753e-13
Position 86: 3.5150454129623345e-13
